44.3819274902,-2.3990232944,7.7968254089,45.13
42.5826606750,-2.3990232944,9.5960931778,43.72
42.5826606750,-1.7992674112,8.9963369370,43.56
43.7821731567,-1.7992674112,10.1958484650,44.99
43.1824188232,-1.7992674112,7.7968254089,43.92
41.9829063416,-1.7992674112,8.9963369370,42.97
41.3831520081,-2.9987790585,8.9963369370,42.46
41.3831520081,-2.3990232944,8.9963369370,42.42
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-2.3990232944,8.3965816498,44.06
41.9829063416,-1.7992674112,9.5960931778,43.10
42.5826606750,-1.7992674112,9.5960931778,43.69
43.7821731567,-1.1995116472,8.3965816498,44.60
43.1824188232,-1.1995116472,7.1970696449,43.79
41.9829063416,-2.3990232944,8.3965816498,42.88
43.1824188232,-2.9987790585,8.3965816498,44.09
41.3831520081,-2.3990232944,9.5960931778,42.55
41.9829063416,-1.7992674112,8.9963369370,42.97
42.5826606750,-2.3990232944,8.9963369370,43.59
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-2.9987790585,8.9963369370,43.04
42.5826606750,-2.9987790585,8.3965816498,43.51
42.5826606750,-2.9987790585,8.9963369370,43.63
42.5826606750,-1.7992674112,8.9963369370,43.56
41.9829063416,-1.1995116472,8.3965816498,42.83
42.5826606750,-2.3990232944,8.9963369370,43.59
42.5826606750,-2.9987790585,8.9963369370,43.63
41.3831520081,-1.7992674112,7.1970696449,42.04
42.5826606750,-1.7992674112,7.7968254089,43.33
43.7821731567,-2.3990232944,9.5960931778,44.89
42.5826606750,-2.9987790585,9.5960931778,43.75
42.5826606750,-1.7992674112,8.9963369370,43.56
41.9829063416,-2.3990232944,7.7968254089,42.77
41.9829063416,-2.3990232944,7.7968254089,42.77
42.5826606750,-3.5985348225,8.9963369370,43.67
42.5826606750,-3.5985348225,8.9963369370,43.67
43.7821731567,-2.3990232944,8.9963369370,44.76
43.1824188232,-2.3990232944,8.3965816498,44.06
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-1.7992674112,10.1958484650,44.41
43.1824188232,-1.7992674112,8.9963369370,44.15
42.5826606750,-2.3990232944,8.3965816498,43.47
42.5826606750,-0.5997558236,8.9963369370,43.53
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-1.7992674112,7.7968254089,43.92
42.5826606750,-3.5985348225,9.5960931778,43.80
43.1824188232,-1.7992674112,8.3965816498,44.03
41.9829063416,-2.3990232944,9.5960931778,43.13
43.1824188232,-1.7992674112,10.1958484650,44.41
42.5826606750,-2.3990232944,8.3965816498,43.47
42.5826606750,-2.3990232944,8.9963369370,43.59
41.9829063416,-2.3990232944,7.7968254089,42.77
42.5826606750,-1.7992674112,8.3965816498,43.44
43.1824188232,-2.9987790585,8.9963369370,44.21
41.9829063416,-2.9987790585,8.3965816498,42.92
42.5826606750,-2.3990232944,9.5960931778,43.72
43.1824188232,-2.3990232944,9.5960931778,44.30
42.5826606750,-3.5985348225,8.9963369370,43.67
42.5826606750,-2.9987790585,9.5960931778,43.75
43.1824188232,-2.3990232944,8.3965816498,44.06
41.9829063416,-3.5985348225,7.7968254089,42.85
41.9829063416,-1.7992674112,8.9963369370,42.97
41.9829063416,-1.7992674112,8.9963369370,42.97
42.5826606750,-2.3990232944,6.5973138809,43.16
43.1824188232,-1.7992674112,8.3965816498,44.03
43.7821731567,-1.7992674112,8.9963369370,44.73
43.7821731567,-1.1995116472,6.5973138809,44.29
46.1811981201,-0.5997558236,8.9963369370,47.05
46.7809524536,-0.5997558236,9.5960931778,47.76
45.5814399719,-4.7980465889,9.5960931778,46.83
43.7821731567,-2.9987790585,8.3965816498,44.68
41.9829063416,-2.9987790585,8.9963369370,43.04
42.5826606750,-2.3990232944,8.9963369370,43.59
41.3831520081,-2.3990232944,8.3965816498,42.29
43.7821731567,-3.5985348225,8.3965816498,44.73
43.7821731567,-1.7992674112,9.5960931778,44.86
43.1824188232,-1.7992674112,9.5960931778,44.27
41.9829063416,-2.9987790585,8.9963369370,43.04
42.5826606750,-1.7992674112,10.1958484650,43.82
41.9829063416,-2.3990232944,7.7968254089,42.77
41.3831520081,-2.9987790585,7.7968254089,42.22
43.1824188232,-2.3990232944,8.3965816498,44.06
42.5826606750,-1.1995116472,8.9963369370,43.54
41.9829063416,-2.3990232944,8.9963369370,43.00
42.5826606750,-2.9987790585,10.7956047058,44.03
42.5826606750,-1.7992674112,8.3965816498,43.44
43.1824188232,-1.7992674112,10.1958484650,44.41
41.9829063416,-2.9987790585,8.3965816498,42.92
41.9829063416,-3.5985348225,8.9963369370,43.09
41.3831520081,-1.7992674112,8.3965816498,42.26
42.5826606750,-2.3990232944,9.5960931778,43.72
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-2.9987790585,8.9963369370,44.21
41.9829063416,-1.7992674112,10.7956047058,43.39
42.5826606750,-1.7992674112,8.9963369370,43.56
43.1824188232,-2.3990232944,9.5960931778,44.30
43.1824188232,-2.3990232944,7.7968254089,43.95
41.9829063416,-2.9987790585,9.5960931778,43.17
43.7821731567,-2.9987790585,8.9963369370,44.80
43.1824188232,-2.3990232944,10.1958484650,44.43
43.1824188232,-2.3990232944,8.3965816498,44.06
43.1824188232,-2.3990232944,7.7968254089,43.95
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-2.3990232944,8.9963369370,43.00
44.3819274902,-1.7992674112,8.3965816498,45.21
42.5826606750,-1.1995116472,9.5960931778,43.67
43.1824188232,-2.3990232944,8.9963369370,44.17
43.1824188232,-1.1995116472,8.3965816498,44.01
41.3831520081,-3.5985348225,9.5960931778,42.63
41.9829063416,-2.3990232944,7.7968254089,42.77
41.9829063416,-2.3990232944,8.9963369370,43.00
43.1824188232,-2.9987790585,8.3965816498,44.09
42.5826606750,-3.5985348225,7.7968254089,43.44
42.5826606750,-1.1995116472,8.3965816498,43.42
43.1824188232,-2.3990232944,8.3965816498,44.06
