43.1824188232,-2.3990232944,8.9963369370,44.17
41.3831520081,-2.3990232944,10.1958484650,42.69
40.7833938599,-2.3990232944,8.9963369370,41.83
42.5826606750,-1.1995116472,9.5960931778,43.67
42.5826606750,-2.9987790585,9.5960931778,43.75
41.3831520081,-1.7992674112,8.9963369370,42.39
40.7833938599,-2.3990232944,8.3965816498,41.71
42.5826606750,-2.9987790585,8.9963369370,43.63
41.9829063416,-1.7992674112,9.5960931778,43.10
41.3831520081,-1.7992674112,10.7956047058,42.81
41.9829063416,-1.7992674112,8.9963369370,42.97
40.7833938599,-2.3990232944,8.9963369370,41.83
41.3831520081,-2.3990232944,8.3965816498,42.29
41.3831520081,-1.7992674112,8.9963369370,42.39
41.3831520081,-3.5985348225,8.3965816498,42.38
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-2.9987790585,8.9963369370,43.04
43.1824188232,-2.3990232944,8.9963369370,44.17
41.3831520081,-2.3990232944,9.5960931778,42.55
41.9829063416,-3.5985348225,8.9963369370,43.09
41.3831520081,-2.9987790585,9.5960931778,42.59
41.3831520081,-1.7992674112,10.1958484650,42.66
43.1824188232,-2.3990232944,8.9963369370,44.17
41.9829063416,-2.3990232944,8.3965816498,42.88
43.1824188232,-1.7992674112,8.3965816498,44.03
41.3831520081,-2.3990232944,8.3965816498,42.29
42.5826606750,-2.3990232944,8.3965816498,43.47
41.3831520081,-2.3990232944,8.9963369370,42.42
41.9829063416,-2.3990232944,8.3965816498,42.88
42.5826606750,-2.3990232944,8.3965816498,43.47
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-1.7992674112,8.3965816498,42.85
41.3831520081,-2.9987790585,9.5960931778,42.59
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-2.3990232944,8.3965816498,42.88
41.3831520081,-1.7992674112,7.1970696449,42.04
41.9829063416,-2.9987790585,8.9963369370,43.04
41.3831520081,-2.9987790585,7.7968254089,42.22
41.9829063416,-2.9987790585,9.5960931778,43.17
42.5826606750,-2.9987790585,8.3965816498,43.51
41.9829063416,-2.3990232944,8.9963369370,43.00
42.5826606750,-1.7992674112,8.9963369370,43.56
40.7833938599,-3.5985348225,9.5960931778,42.05
41.9829063416,-1.7992674112,9.5960931778,43.10
41.3831520081,-2.3990232944,9.5960931778,42.55
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-1.7992674112,7.7968254089,42.74
42.5826606750,-1.7992674112,8.9963369370,43.56
41.9829063416,-1.1995116472,8.3965816498,42.83
43.1824188232,-1.1995116472,7.1970696449,43.79
