42.5826606750,-3.5985348225,9.5960931778,43.80
42.5826606750,-2.3990232944,9.5960931778,43.72
41.3831520081,-1.7992674112,8.3965816498,42.26
41.9829063416,-2.3990232944,9.5960931778,43.13
43.1824188232,-2.9987790585,9.5960931778,44.34
41.3831520081,-2.3990232944,8.3965816498,42.29
41.9829063416,-2.3990232944,10.1958484650,43.27
41.3831520081,-2.3990232944,8.3965816498,42.29
42.5826606750,-2.3990232944,9.5960931778,43.72
40.1836395264,-2.3990232944,9.5960931778,41.38
41.3831520081,-2.3990232944,8.9963369370,42.42
41.3831520081,-2.9987790585,8.9963369370,42.46
41.9829063416,-1.7992674112,9.5960931778,43.10
41.9829063416,-2.3990232944,9.5960931778,43.13
42.5826606750,-2.3990232944,8.9963369370,43.59
42.5826606750,-2.3990232944,8.9963369370,43.59
43.1824188232,-3.5985348225,10.1958484650,44.52
41.9829063416,-2.3990232944,10.1958484650,43.27
41.9829063416,-3.5985348225,8.3965816498,42.97
42.5826606750,-2.9987790585,9.5960931778,43.75
42.5826606750,-1.7992674112,10.1958484650,43.82
41.3831520081,-1.7992674112,9.5960931778,42.52
42.5826606750,-1.7992674112,8.3965816498,43.44
41.9829063416,-2.3990232944,8.9963369370,43.00
43.1824188232,-2.9987790585,8.9963369370,44.21
41.3831520081,-1.1995116472,8.9963369370,42.37
41.3831520081,-1.7992674112,8.9963369370,42.39
43.1824188232,-2.3990232944,9.5960931778,44.30
41.3831520081,-2.3990232944,7.7968254089,42.18
41.9829063416,-2.9987790585,8.3965816498,42.92
42.5826606750,-2.9987790585,8.9963369370,43.63
41.3831520081,-1.7992674112,8.9963369370,42.39
41.3831520081,-2.9987790585,8.3965816498,42.33
43.1824188232,-1.7992674112,8.9963369370,44.15
42.5826606750,-2.9987790585,8.9963369370,43.63
41.3831520081,-1.1995116472,10.1958484650,42.64
42.5826606750,-2.9987790585,10.1958484650,43.89
41.9829063416,-3.5985348225,10.1958484650,43.35
41.9829063416,-2.3990232944,8.9963369370,43.00
43.1824188232,-2.3990232944,8.9963369370,44.17
41.3831520081,-2.9987790585,8.9963369370,42.46
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-2.3990232944,8.9963369370,43.00
41.3831520081,-3.5985348225,9.5960931778,42.63
41.3831520081,-1.7992674112,9.5960931778,42.52
41.9829063416,-3.5985348225,8.9963369370,43.09
41.3831520081,-3.5985348225,10.1958484650,42.77
41.3831520081,-2.3990232944,9.5960931778,42.55
41.3831520081,-2.9987790585,8.9963369370,42.46
42.5826606750,-2.9987790585,8.3965816498,43.51
41.3831520081,-2.3990232944,8.9963369370,42.42
41.9829063416,-3.5985348225,8.9963369370,43.09
41.3831520081,-1.7992674112,7.7968254089,42.15
41.9829063416,-3.5985348225,8.3965816498,42.97
42.5826606750,-3.5985348225,8.9963369370,43.67
41.9829063416,-2.9987790585,9.5960931778,43.17
41.9829063416,-2.3990232944,8.3965816498,42.88
41.9829063416,-1.1995116472,8.9963369370,42.95
43.7821731567,-1.1995116472,8.3965816498,44.60
43.1824188232,-2.3990232944,9.5960931778,44.30
43.1824188232,-1.1995116472,6.5973138809,43.70
44.9816856384,-1.1995116472,7.7968254089,45.67
44.9816856384,-1.1995116472,8.3965816498,45.77
46.7809524536,-1.1995116472,10.1958484650,47.89
47.3807067871,-4.1982908249,11.3953599930,48.91
44.3819274902,-4.7980465889,10.7956047058,45.93
41.9829063416,-4.1982908249,8.9963369370,43.14
41.9829063416,-2.9987790585,9.5960931778,43.17
41.9829063416,-2.3990232944,9.5960931778,43.13
41.3831520081,-2.3990232944,8.3965816498,42.29
41.9829063416,-2.9987790585,8.9963369370,43.04
42.5826606750,-2.3990232944,9.5960931778,43.72
43.1824188232,-2.9987790585,8.3965816498,44.09
41.3831520081,-2.3990232944,8.9963369370,42.42
41.9829063416,-1.7992674112,8.9963369370,42.97
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-1.7992674112,9.5960931778,43.10
43.1824188232,-2.3990232944,9.5960931778,44.30
42.5826606750,-2.9987790585,8.3965816498,43.51
42.5826606750,-2.9987790585,8.9963369370,43.63
42.5826606750,-2.3990232944,8.9963369370,43.59
43.7821731567,-2.3990232944,8.9963369370,44.76
43.1824188232,-2.3990232944,10.1958484650,44.43
41.9829063416,-1.7992674112,8.3965816498,42.85
42.5826606750,-2.3990232944,8.9963369370,43.59
42.5826606750,-2.3990232944,10.7956047058,44.00
43.1824188232,-1.7992674112,10.1958484650,44.41
41.3831520081,-1.7992674112,8.3965816498,42.26
41.3831520081,-2.9987790585,9.5960931778,42.59
41.9829063416,-2.9987790585,8.9963369370,43.04
41.9829063416,-1.1995116472,8.9963369370,42.95
42.5826606750,-3.5985348225,8.9963369370,43.67
41.3831520081,-1.7992674112,8.9963369370,42.39
41.3831520081,-2.3990232944,8.9963369370,42.42
41.9829063416,-1.7992674112,9.5960931778,43.10
41.3831520081,-4.1982908249,7.7968254089,42.32
41.3831520081,-2.3990232944,10.1958484650,42.69
43.1824188232,-3.5985348225,9.5960931778,44.38
