41.9829063416,-1.7992674112,8.9963369370,42.97
41.9829063416,-2.9987790585,10.1958484650,43.31
42.5826606750,-2.3990232944,8.9963369370,43.59
41.9829063416,-1.7992674112,10.1958484650,43.24
41.3831520081,-2.9987790585,8.3965816498,42.33
42.5826606750,-1.1995116472,8.3965816498,43.42
43.1824188232,-2.3990232944,9.5960931778,44.30
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-1.7992674112,8.9963369370,42.97
42.5826606750,-2.3990232944,7.7968254089,43.36
42.5826606750,-2.3990232944,8.9963369370,43.59
41.3831520081,-2.9987790585,9.5960931778,42.59
40.7833938599,-2.3990232944,7.7968254089,41.59
41.9829063416,-2.9987790585,8.3965816498,42.92
41.3831520081,-2.3990232944,8.9963369370,42.42
41.3831520081,-1.7992674112,9.5960931778,42.52
41.9829063416,-2.3990232944,8.9963369370,43.00
40.7833938599,-1.7992674112,8.3965816498,41.68
43.1824188232,-2.3990232944,8.9963369370,44.17
41.9829063416,-1.7992674112,9.5960931778,43.10
42.5826606750,-1.7992674112,9.5960931778,43.69
42.5826606750,-2.3990232944,10.1958484650,43.85
41.9829063416,-1.1995116472,8.9963369370,42.95
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-2.3990232944,9.5960931778,43.13
43.1824188232,-3.5985348225,9.5960931778,44.38
41.9829063416,-1.1995116472,9.5960931778,43.08
41.3831520081,-2.9987790585,8.9963369370,42.46
41.9829063416,-1.7992674112,8.3965816498,42.85
42.5826606750,-2.3990232944,10.1958484650,43.85
41.3831520081,-1.7992674112,8.3965816498,42.26
41.3831520081,-2.9987790585,8.9963369370,42.46
41.9829063416,-1.7992674112,8.3965816498,42.85
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-2.9987790585,9.5960931778,43.17
41.3831520081,-2.9987790585,8.3965816498,42.33
43.1824188232,-1.7992674112,8.3965816498,44.03
41.9829063416,-2.3990232944,9.5960931778,43.13
42.5826606750,-2.3990232944,7.7968254089,43.36
41.9829063416,-1.1995116472,9.5960931778,43.08
41.9829063416,-2.9987790585,9.5960931778,43.17
41.9829063416,-2.3990232944,10.1958484650,43.27
41.9829063416,-3.5985348225,8.9963369370,43.09
42.5826606750,-2.3990232944,8.9963369370,43.59
41.3831520081,-2.9987790585,8.9963369370,42.46
43.1824188232,-1.7992674112,8.9963369370,44.15
42.5826606750,-1.7992674112,7.7968254089,43.33
42.5826606750,-2.3990232944,8.9963369370,43.59
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-2.3990232944,9.5960931778,43.13
41.9829063416,-1.7992674112,8.9963369370,42.97
41.9829063416,-1.7992674112,8.3965816498,42.85
43.1824188232,-2.3990232944,8.3965816498,44.06
43.1824188232,-2.9987790585,8.9963369370,44.21
41.9829063416,-2.3990232944,8.3965816498,42.88
41.3831520081,-1.7992674112,8.3965816498,42.26
40.7833938599,-3.5985348225,9.5960931778,42.05
41.3831520081,-1.7992674112,7.7968254089,42.15
43.1824188232,-1.7992674112,8.3965816498,44.03
43.1824188232,-1.7992674112,8.3965816498,44.03
43.1824188232,-2.9987790585,7.1970696449,43.88
43.1824188232,-0.5997558236,6.5973138809,43.69
43.7821731567,-1.1995116472,8.3965816498,44.60
44.3819274902,-1.1995116472,8.3965816498,45.19
45.5814399719,-1.7992674112,10.1958484650,46.74
44.3819274902,-3.5985348225,9.5960931778,45.55
44.3819274902,-4.7980465889,10.1958484650,45.79
43.1824188232,-2.3990232944,10.1958484650,44.43
43.1824188232,-2.9987790585,9.5960931778,44.34
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-3.5985348225,8.9963369370,43.09
42.5826606750,-2.3990232944,8.9963369370,43.59
41.9829063416,-3.5985348225,8.3965816498,42.97
41.9829063416,-1.7992674112,9.5960931778,43.10
41.9829063416,-1.7992674112,9.5960931778,43.10
42.5826606750,-2.3990232944,9.5960931778,43.72
41.9829063416,-2.3990232944,9.5960931778,43.13
41.3831520081,-1.1995116472,9.5960931778,42.50
40.7833938599,-2.9987790585,8.3965816498,41.75
40.7833938599,-2.3990232944,8.3965816498,41.71
43.1824188232,-2.3990232944,9.5960931778,44.30
41.3831520081,-1.7992674112,9.5960931778,42.52
40.7833938599,-2.3990232944,9.5960931778,41.97
41.3831520081,-2.3990232944,8.3965816498,42.29
41.9829063416,-2.3990232944,9.5960931778,43.13
42.5826606750,-2.3990232944,10.1958484650,43.85
41.9829063416,-2.9987790585,9.5960931778,43.17
42.5826606750,-2.9987790585,8.3965816498,43.51
40.7833938599,-2.9987790585,8.9963369370,41.87
41.9829063416,-2.3990232944,9.5960931778,43.13
41.3831520081,-2.3990232944,7.7968254089,42.18
42.5826606750,-2.3990232944,8.9963369370,43.59
42.5826606750,-1.7992674112,9.5960931778,43.69
41.9829063416,-2.3990232944,8.9963369370,43.00
41.9829063416,-1.7992674112,9.5960931778,43.10
41.9829063416,-2.3990232944,10.1958484650,43.27
41.3831520081,-1.7992674112,9.5960931778,42.52
41.3831520081,-2.9987790585,9.5960931778,42.59
41.3831520081,-1.7992674112,7.7968254089,42.15
40.7833938599,-1.7992674112,9.5960931778,41.94
41.3831520081,-1.1995116472,7.7968254089,42.13
41.9829063416,-2.3990232944,8.3965816498,42.88
41.9829063416,-3.5985348225,8.9963369370,43.09
41.3831520081,-2.9987790585,8.9963369370,42.46
41.9829063416,-2.3990232944,9.5960931778,43.13
