42.5826606750,-2.3990232944,7.7968254089,43.36
43.7821731567,-2.3990232944,8.9963369370,44.76
43.1824188232,-2.3990232944,9.5960931778,44.30
42.5826606750,-2.3990232944,8.9963369370,43.59
42.5826606750,-2.9987790585,7.7968254089,43.39
43.1824188232,-2.9987790585,8.3965816498,44.09
42.5826606750,-2.9987790585,7.7968254089,43.39
42.5826606750,-2.3990232944,7.7968254089,43.36
42.5826606750,-2.9987790585,8.9963369370,43.63
43.7821731567,-1.7992674112,8.3965816498,44.62
43.7821731567,-1.7992674112,8.3965816498,44.62
43.1824188232,-1.7992674112,8.9963369370,44.15
43.1824188232,-1.7992674112,8.9963369370,44.15
43.7821731567,-1.7992674112,8.9963369370,44.73
43.1824188232,-1.7992674112,7.7968254089,43.92
42.5826606750,-2.3990232944,8.3965816498,43.47
41.9829063416,-2.3990232944,8.3965816498,42.88
43.7821731567,-1.7992674112,8.3965816498,44.62
43.1824188232,-2.3990232944,8.3965816498,44.06
42.5826606750,-2.9987790585,8.3965816498,43.51
43.7821731567,-2.3990232944,8.3965816498,44.64
42.5826606750,-2.9987790585,8.3965816498,43.51
43.1824188232,-2.9987790585,8.9963369370,44.21
42.5826606750,-2.3990232944,8.3965816498,43.47
43.7821731567,-3.5985348225,7.7968254089,44.62
42.5826606750,-2.3990232944,8.3965816498,43.47
43.7821731567,-3.5985348225,8.9963369370,44.84
43.7821731567,-2.3990232944,8.3965816498,44.64
42.5826606750,-1.7992674112,7.7968254089,43.33
43.7821731567,-2.9987790585,8.3965816498,44.68
43.1824188232,-2.3990232944,8.3965816498,44.06
44.3819274902,-2.3990232944,8.3965816498,45.23
43.7821731567,-2.9987790585,8.9963369370,44.80
42.5826606750,-1.7992674112,8.9963369370,43.56
42.5826606750,-1.7992674112,8.3965816498,43.44
43.1824188232,-3.5985348225,6.5973138809,43.83
41.3831520081,-2.3990232944,7.7968254089,42.18
41.9829063416,-2.3990232944,8.9963369370,43.00
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-1.7992674112,8.9963369370,44.15
43.1824188232,-1.7992674112,8.3965816498,44.03
42.5826606750,-2.3990232944,7.1970696449,43.25
42.5826606750,-2.9987790585,8.9963369370,43.63
43.1824188232,-0.5997558236,8.3965816498,44.00
43.7821731567,-2.3990232944,8.9963369370,44.76
43.7821731567,-3.5985348225,8.9963369370,44.84
43.1824188232,-2.3990232944,7.7968254089,43.95
43.1824188232,-1.1995116472,10.1958484650,44.39
43.7821731567,-2.3990232944,7.7968254089,44.54
42.5826606750,-2.3990232944,8.9963369370,43.59
43.7821731567,-2.9987790585,8.3965816498,44.68
44.3819274902,-2.3990232944,8.3965816498,45.23
42.5826606750,-1.7992674112,8.3965816498,43.44
43.1824188232,-1.7992674112,8.3965816498,44.03
43.7821731567,-1.1995116472,7.7968254089,44.49
44.3819274902,-2.9987790585,8.3965816498,45.27
42.5826606750,-1.7992674112,8.9963369370,43.56
42.5826606750,-2.3990232944,8.3965816498,43.47
43.1824188232,-1.7992674112,8.9963369370,44.15
43.1824188232,-2.9987790585,8.9963369370,44.21
43.7821731567,-2.3990232944,8.3965816498,44.64
43.1824188232,-2.9987790585,7.7968254089,43.98
43.7821731567,-1.7992674112,7.7968254089,44.51
43.1824188232,-1.1995116472,9.5960931778,44.25
42.5826606750,-2.3990232944,9.5960931778,43.72
42.5826606750,-2.9987790585,9.5960931778,43.75
42.5826606750,-2.3990232944,8.3965816498,43.47
41.9829063416,-2.3990232944,9.5960931778,43.13
43.1824188232,-2.9987790585,7.7968254089,43.98
43.1824188232,-2.3990232944,8.3965816498,44.06
43.1824188232,-2.3990232944,10.1958484650,44.43
42.5826606750,-2.9987790585,9.5960931778,43.75
42.5826606750,-1.7992674112,8.3965816498,43.44
42.5826606750,-2.9987790585,8.9963369370,43.63
43.7821731567,-2.3990232944,7.1970696449,44.43
43.1824188232,-2.3990232944,8.3965816498,44.06
44.3819274902,-2.3990232944,8.9963369370,45.35
42.5826606750,-2.9987790585,8.3965816498,43.51
42.5826606750,-1.7992674112,8.3965816498,43.44
41.9829063416,-2.9987790585,8.3965816498,42.92
41.9829063416,-1.7992674112,7.1970696449,42.63
44.3819274902,-1.1995116472,9.5960931778,45.42
46.1811981201,-1.1995116472,5.9975581169,46.58
47.9804649353,-1.1995116472,7.1970696449,48.53
50.9792442322,-3.5985348225,11.3953599930,52.36
44.9816856384,-4.7980465889,8.9963369370,46.12
43.1824188232,-1.7992674112,8.3965816498,44.03
41.9829063416,-1.7992674112,8.3965816498,42.85
43.1824188232,-2.3990232944,7.7968254089,43.95
43.1824188232,-1.7992674112,8.9963369370,44.15
42.5826606750,-1.1995116472,7.7968254089,43.31
44.9816856384,-3.5985348225,8.3965816498,45.90
42.5826606750,-2.9987790585,8.9963369370,43.63
43.1824188232,-2.9987790585,8.3965816498,44.09
43.1824188232,-1.1995116472,7.1970696449,43.79
43.7821731567,-3.5985348225,8.3965816498,44.73
43.7821731567,-1.7992674112,7.7968254089,44.51
43.1824188232,-2.9987790585,7.7968254089,43.98
42.5826606750,-2.9987790585,7.7968254089,43.39
43.1824188232,-2.9987790585,7.7968254089,43.98
43.7821731567,-2.9987790585,8.9963369370,44.80
42.5826606750,-2.9987790585,8.9963369370,43.63
43.1824188232,-2.3990232944,8.3965816498,44.06
43.1824188232,-1.7992674112,10.1958484650,44.41
43.1824188232,-2.3990232944,7.7968254089,43.95
41.9829063416,-2.3990232944,7.7968254089,42.77
43.7821731567,-2.3990232944,7.1970696449,44.43
43.7821731567,-2.3990232944,8.3965816498,44.64
44.3819274902,-2.9987790585,8.3965816498,45.27
43.1824188232,-2.9987790585,8.9963369370,44.21
43.1824188232,-4.1982908249,8.3965816498,44.19
43.1824188232,-2.3990232944,7.7968254089,43.95
41.9829063416,-1.7992674112,8.9963369370,42.97
41.9829063416,-2.3990232944,7.7968254089,42.77
43.1824188232,-2.9987790585,8.3965816498,44.09
43.1824188232,-1.7992674112,8.3965816498,44.03
43.1824188232,-2.3990232944,8.3965816498,44.06
43.7821731567,-2.3990232944,7.7968254089,44.54
43.1824188232,-2.3990232944,7.7968254089,43.95
42.5826606750,-2.9987790585,9.5960931778,43.75
43.1824188232,-2.9987790585,7.7968254089,43.98
43.7821731567,-3.5985348225,8.3965816498,44.73
41.9829063416,-2.3990232944,8.3965816498,42.88
41.9829063416,-2.9987790585,8.3965816498,42.92
43.1824188232,-2.9987790585,8.3965816498,44.09
43.1824188232,-1.7992674112,8.9963369370,44.15
42.5826606750,-0.5997558236,8.9963369370,43.53
43.1824188232,-2.3990232944,8.9963369370,44.17
