t,x,y,z,mf
23.1800000000,70.5673599243,19.2484130859,-5.2572345734,73.33
23.1900000000,70.5673599243,19.8036556244,-4.3013734818,73.42
23.2000000000,71.5366897583,19.1558723450,-4.8589591980,74.22
23.2100000000,69.7918930054,20.5439796448,-5.0979242325,72.93
23.2190000000,71.1489562988,19.7111148834,-5.0182695389,74.00
23.2290000000,70.7612228394,20.2663574219,-5.6555099487,73.82
23.2390000000,70.9550933838,19.2484130859,-5.2572345734,73.71
23.2490000000,71.7305603027,20.1738166809,-4.7793040276,74.67
23.2590000000,69.4041595459,20.3588981628,-4.9386143684,72.50
23.2690000000,69.5980300903,19.5260334015,-5.0182695389,72.46
23.2780000000,70.5673599243,19.8036556244,-5.0979242325,73.47
23.2890000000,70.3734970093,20.2663574219,-4.8589591980,73.39
23.2980000000,71.1489562988,19.7111148834,-5.1775794029,74.01
23.3080000000,69.7918930054,19.8036556244,-4.6199941635,72.69
23.3180000000,73.0876235962,19.7111148834,-5.1775794029,75.88
23.3280000000,70.1796264648,19.8036556244,-4.7793040276,73.08
23.3380000000,72.1182937622,19.9887371063,-4.7793040276,74.99
23.3470000000,70.3734970093,20.2663574219,-4.8589591980,73.39
23.3580000000,70.5673599243,19.8036556244,-4.7793040276,73.45
23.3670000000,71.7305603027,19.9887371063,-4.7793040276,74.62
23.3770000000,70.1796264648,19.9887371063,-5.0979242325,73.15
23.3870000000,69.9857635498,19.8961963654,-4.8589591980,72.92
23.3970000000,69.7918930054,19.8036556244,-5.0979242325,72.73
23.4070000000,70.5673599243,19.8036556244,-5.2572345734,73.48
23.4170000000,70.9550933838,19.4334945679,-5.5758547783,73.78
23.4260000000,70.7612228394,19.8961963654,-4.6996488571,73.66
23.4360000000,69.9857635498,18.6006298065,-4.6996488571,72.57
23.4460000000,69.4041595459,20.1738166809,-4.9386143684,72.45
23.4560000000,69.9857635498,20.4514389038,-5.1775794029,73.10
23.4660000000,69.7918930054,19.4334945679,-5.0979242325,72.63
23.4760000000,69.9857635498,20.0812759399,-5.3368897438,73.01
23.4860000000,69.7918930054,20.3588981628,-5.2572345734,72.89
23.4950000000,71.1489562988,19.8961963654,-4.6996488571,74.03
23.5050000000,69.9857635498,19.7111148834,-4.6996488571,72.86
23.5150000000,71.3428268433,20.1738166809,-5.4165449142,74.34
23.5250000000,70.7612228394,20.0812759399,-5.3368897438,73.75
23.5350000000,69.4041595459,21.0992221832,-4.6199941635,72.69
23.5450000000,70.9550933838,19.8036556244,-6.0537853241,73.92
23.5540000000,71.1489562988,19.5260334015,-4.8589591980,73.94
23.5640000000,71.1489562988,19.5260334015,-5.0182695389,73.95
23.5740000000,70.5673599243,20.7290592194,-5.0979242325,73.73
23.5840000000,70.3734970093,20.4514389038,-4.5403389931,73.43
23.5940000000,70.3734970093,19.8961963654,-4.6996488571,73.28
23.6040000000,70.7612228394,19.7111148834,-5.3368897438,73.65
23.6140000000,71.1489562988,19.3409538269,-5.3368897438,73.92
23.6230000000,71.1489562988,19.5260334015,-5.1775794029,73.96
23.6330000000,70.9550933838,19.9887371063,-5.4165449142,73.92
23.6430000000,71.9244232178,20.4514389038,-4.5403389931,74.91
23.6530000000,70.9550933838,19.9887371063,-4.7793040276,73.87
23.6630000000,70.7612228394,19.5260334015,-5.1775794029,73.59
23.6730000000,70.9550933838,20.1738166809,-5.4165449142,73.97
23.6830000000,71.1489562988,20.4514389038,-5.0182695389,74.20
23.6930000000,70.1796264648,19.9887371063,-4.7793040276,73.13
23.7020000000,70.3734970093,19.7111148834,-5.6555099487,73.30
23.7120000000,69.5980300903,19.5260334015,-4.8589591980,72.45
23.7220000000,71.5366897583,19.1558723450,-4.8589591980,74.22
23.7320000000,71.9244232178,20.2663574219,-4.3810286522,74.85
23.7420000000,70.5673599243,19.4334945679,-4.6199941635,73.34
23.7510000000,69.9857635498,19.5260334015,-5.4961996078,72.87
23.7620000000,70.5673599243,20.1738166809,-5.5758547783,73.61
23.7710000000,70.5673599243,19.9887371063,-5.8944749832,73.58
23.7810000000,71.7305603027,19.8036556244,-4.6199941635,74.56
23.7910000000,69.9857635498,20.6365203857,-5.0182695389,73.14
23.8010000000,71.5366897583,19.5260334015,-4.8589591980,74.31
23.8110000000,70.9550933838,19.8036556244,-5.0979242325,73.84
23.8210000000,69.9857635498,20.2663574219,-5.0182695389,73.03
23.8310000000,71.1489562988,19.5260334015,-5.3368897438,73.97
23.8400000000,72.1182937622,19.8036556244,-5.0979242325,74.96
23.8500000000,69.5980300903,20.0812759399,-5.3368897438,72.63
23.8600000000,70.7612228394,19.8961963654,-4.8589591980,73.67
23.8700000000,70.3734970093,19.8961963654,-5.0182695389,73.30
23.8800000000,69.4041595459,20.5439796448,-4.7793040276,72.54
23.8900000000,70.3734970093,19.5260334015,-5.3368897438,73.23
23.8990000000,70.7612228394,19.1558723450,-5.4961996078,73.51
23.9090000000,70.1796264648,19.9887371063,-4.4606838226,73.11
23.9190000000,71.1489562988,19.5260334015,-5.1775794029,73.96
23.9290000000,70.7612228394,19.8961963654,-5.1775794029,73.69
23.9390000000,70.3734970093,20.4514389038,-4.6996488571,73.44
23.9490000000,69.7918930054,20.1738166809,-4.9386143684,72.82
23.9590000000,72.5060272217,19.4334945679,-5.0979242325,75.24
23.9690000000,69.9857635498,20.6365203857,-4.5403389931,73.11
23.9780000000,70.1796264648,20.3588981628,-5.4165449142,73.27
23.9880000000,71.7305603027,19.6185741425,-4.9386143684,74.53
23.9980000000,69.2102966309,20.6365203857,-5.0182695389,72.40
24.0080000000,71.1489562988,20.4514389038,-5.0182695389,74.20
24.0180000000,70.7612228394,19.5260334015,-5.0182695389,73.58
24.0280000000,70.5673599243,20.1738166809,-5.2572345734,73.58
24.0380000000,71.3428268433,20.3588981628,-5.4165449142,74.39
24.0470000000,71.7305603027,20.1738166809,-5.4165449142,74.71
24.0570000000,70.7612228394,20.4514389038,-5.1775794029,73.84
24.0670000000,70.7612228394,19.1558723450,-5.1775794029,73.49
24.0770000000,71.1489562988,19.8961963654,-5.6555099487,74.09
24.0870000000,70.3734970093,20.4514389038,-5.4961996078,73.49
24.0970000000,71.9244232178,20.4514389038,-5.4961996078,74.98
24.1060000000,69.9857635498,19.3409538269,-4.6996488571,72.76
24.1160000000,69.4041595459,20.5439796448,-4.4606838226,72.52
24.1260000000,72.5060272217,19.6185741425,-5.4165449142,75.31
24.1360000000,71.3428268433,19.6185741425,-5.7351651192,74.21
24.1460000000,69.4041595459,20.1738166809,-4.7793040276,72.43
24.1560000000,70.5673599243,19.2484130859,-5.0979242325,73.32
24.1660000000,72.8937606812,19.8036556244,-5.2572345734,75.72
24.1750000000,69.7918930054,19.2484130859,-5.4165449142,72.60
24.1850000000,70.9550933838,19.9887371063,-4.6199941635,73.86
24.1950000000,71.7305603027,19.8036556244,-4.6199941635,74.56
24.2050000000,69.5980300903,19.3409538269,-5.0182695389,72.41
24.2150000000,71.1489562988,20.0812759399,-4.2217187881,74.05
24.2250000000,70.1796264648,20.3588981628,-4.9386143684,73.24
24.2340000000,70.9550933838,20.1738166809,-4.7793040276,73.92
24.2450000000,69.2102966309,19.7111148834,-5.0182695389,72.14
24.2540000000,71.1489562988,20.2663574219,-5.3368897438,74.17
24.2640000000,69.4041595459,20.1738166809,-4.7793040276,72.43
24.2740000000,70.3734970093,19.7111148834,-5.0182695389,73.25
24.2840000000,70.1796264648,19.8036556244,-5.4165449142,73.12
24.2940000000,70.3734970093,19.5260334015,-5.0182695389,73.20
24.3040000000,71.7305603027,19.6185741425,-4.6199941635,74.51
24.3130000000,70.5673599243,20.5439796448,-5.0979242325,73.67
24.3230000000,70.9550933838,19.9887371063,-5.2572345734,73.90
24.3330000000,71.5366897583,19.3409538269,-4.5403389931,74.24
24.3430000000,70.3734970093,19.8961963654,-4.6996488571,73.28
24.3530000000,70.9550933838,19.6185741425,-5.4165449142,73.82
24.3630000000,69.7918930054,20.5439796448,-4.9386143684,72.92
24.3730000000,70.1796264648,19.8036556244,-5.2572345734,73.11
24.3820000000,69.7918930054,19.8036556244,-4.9386143684,72.72
24.3920000000,69.7918930054,20.3588981628,-5.5758547783,72.91
24.4020000000,69.5980300903,20.2663574219,-5.0182695389,72.66
24.4120000000,69.9857635498,20.2663574219,-4.8589591980,73.02
24.4220000000,71.5366897583,19.3409538269,-4.5403389931,74.24
24.4320000000,71.3428268433,20.1738166809,-5.0979242325,74.32
24.4420000000,70.1796264648,19.8036556244,-5.2572345734,73.11
24.4510000000,71.3428268433,20.1738166809,-5.4165449142,74.34
24.4610000000,69.9857635498,20.0812759399,-5.8148202896,73.04
24.4710000000,70.7612228394,20.4514389038,-4.0624084473,73.77
24.4810000000,70.7612228394,19.8961963654,-4.8589591980,73.67
24.4910000000,71.3428268433,19.6185741425,-4.7793040276,74.15
24.5010000000,69.7918930054,20.3588981628,-4.9386143684,72.87
24.5100000000,72.1182937622,20.1738166809,-5.5758547783,75.09
24.5210000000,69.9857635498,19.8961963654,-5.1775794029,72.94
24.5300000000,71.7305603027,19.4334945679,-4.9386143684,74.48
24.5400000000,72.1182937622,20.1738166809,-5.0979242325,75.06
24.5500000000,71.9244232178,20.0812759399,-5.1775794029,74.85
24.5600000000,70.5673599243,20.3588981628,-4.9386143684,73.61
24.5700000000,70.5673599243,20.5439796448,-4.9386143684,73.66
24.5790000000,70.3734970093,20.0812759399,-5.1775794029,73.37
24.5890000000,70.5673599243,20.1738166809,-5.0979242325,73.57
24.5990000000,70.3734970093,20.0812759399,-5.1775794029,73.37
24.6090000000,71.9244232178,20.8215999603,-4.6996488571,75.02
24.6190000000,69.9857635498,19.7111148834,-5.0182695389,72.88
24.6290000000,69.7918930054,19.8036556244,-4.7793040276,72.70
24.6390000000,69.5980300903,19.8961963654,-5.4961996078,72.59
24.6490000000,70.9550933838,19.9887371063,-4.9386143684,73.88
24.6580000000,69.2102966309,19.7111148834,-4.8589591980,72.13
24.6680000000,71.9244232178,19.5260334015,-5.0182695389,74.70
24.6780000000,71.1489562988,19.8961963654,-5.4961996078,74.08
24.6880000000,69.9857635498,19.8961963654,-5.0182695389,72.93
24.6980000000,70.9550933838,20.1738166809,-4.7793040276,73.92
24.7070000000,72.1182937622,19.9887371063,-5.0979242325,75.01
24.7180000000,70.9550933838,20.9141407013,-4.9386143684,74.14
24.7270000000,71.7305603027,19.8036556244,-4.6199941635,74.56
24.7370000000,70.9550933838,20.1738166809,-4.4606838226,73.90
24.7470000000,72.5060272217,20.1738166809,-4.9386143684,75.42
24.7570000000,68.6286926270,19.9887371063,-4.7793040276,71.64
24.7670000000,69.7918930054,19.4334945679,-5.2572345734,72.64
24.7770000000,69.4041595459,20.1738166809,-5.8944749832,72.52
24.7870000000,68.4348297119,19.8961963654,-5.3368897438,71.47
24.7960000000,72.1182937622,19.9887371063,-5.0979242325,75.01
24.8060000000,71.1489562988,19.8961963654,-5.3368897438,74.07
24.8160000000,69.5980300903,19.8961963654,-5.6555099487,72.61
24.8260000000,70.7612228394,19.7111148834,-5.1775794029,73.64
24.8360000000,71.3428268433,20.1738166809,-5.2572345734,74.33
24.8460000000,69.5980300903,19.5260334015,-5.4961996078,72.49
24.8550000000,70.1796264648,20.3588981628,-5.0979242325,73.25
24.8650000000,72.6998901367,19.3409538269,-5.1775794029,75.41
24.8750000000,69.0164260864,19.0633316040,-5.2572345734,71.79
24.8850000000,70.7612228394,20.6365203857,-5.3368897438,73.90
24.8950000000,70.9550933838,19.2484130859,-4.9386143684,73.69
24.9050000000,69.2102966309,20.6365203857,-5.1775794029,72.41
24.9150000000,68.2409667969,19.8036556244,-4.7793040276,71.22
24.9240000000,71.7305603027,19.6185741425,-4.6199941635,74.51
24.9340000000,70.1796264648,20.9141407013,-4.7793040276,73.39
24.9440000000,70.9550933838,20.1738166809,-4.9386143684,73.93
24.9540000000,70.9550933838,20.1738166809,-5.2572345734,73.95
24.9640000000,70.7612228394,19.7111148834,-5.4961996078,73.66
24.9740000000,71.3428268433,19.6185741425,-5.0979242325,74.17
24.9840000000,71.1489562988,19.8961963654,-4.8589591980,74.04
24.9940000000,71.1489562988,20.2663574219,-4.8589591980,74.14
25.0030000000,70.3734970093,19.3409538269,-4.8589591980,73.14
25.0130000000,70.9550933838,20.1738166809,-4.7793040276,73.92
25.0230000000,69.9857635498,19.8961963654,-5.4961996078,72.97
25.0330000000,71.1489562988,19.7111148834,-4.8589591980,73.99
25.0430000000,69.7918930054,19.6185741425,-4.9386143684,72.66
25.0530000000,70.3734970093,19.3409538269,-5.0182695389,73.16
25.0630000000,70.9550933838,20.5439796448,-4.4606838226,74.00
25.0720000000,70.9550933838,20.5439796448,-5.4165449142,74.07
25.0820000000,68.6286926270,20.1738166809,-5.7351651192,71.76
25.0920000000,72.3121566772,19.7111148834,-4.5403389931,75.09
25.1020000000,70.3734970093,19.5260334015,-5.0182695389,73.20
25.1120000000,69.5980300903,20.0812759399,-4.6996488571,72.59
25.1220000000,71.1489562988,19.8961963654,-4.8589591980,74.04
25.1310000000,69.7918930054,19.9887371063,-4.6199941635,72.74
25.1410000000,70.7612228394,19.3409538269,-4.6996488571,73.51
25.1510000000,70.3734970093,19.5260334015,-4.8589591980,73.19
25.1610000000,70.9550933838,19.2484130859,-5.7351651192,73.74
25.1710000000,70.3734970093,20.2663574219,-4.8589591980,73.39
25.1810000000,68.2409667969,19.4334945679,-4.9386143684,71.13
25.1910000000,70.1796264648,20.1738166809,-5.0979242325,73.20
25.2010000000,70.9550933838,20.5439796448,-5.2572345734,74.06
25.2100000000,71.1489562988,19.7111148834,-5.1775794029,74.01
25.2200000000,70.7612228394,20.0812759399,-5.1775794029,73.74
25.2300000000,70.9550933838,19.8036556244,-5.7351651192,73.89
25.2400000000,68.6286926270,19.8036556244,-5.0979242325,71.61
25.2500000000,71.1489562988,19.8961963654,-5.0182695389,74.05
25.2590000000,71.7305603027,20.9141407013,-4.7793040276,74.87
25.2700000000,70.3734970093,19.8961963654,-5.3368897438,73.33
25.2790000000,70.9550933838,19.8036556244,-5.0979242325,73.84
25.2890000000,73.4753570557,20.0812759399,-4.8589591980,76.32
25.2990000000,70.5673599243,21.0992221832,-5.8944749832,73.89
25.3090000000,70.7612228394,19.5260334015,-5.0182695389,73.58
25.3190000000,70.9550933838,19.9887371063,-5.7351651192,73.94
25.3290000000,70.9550933838,19.9887371063,-4.7793040276,73.87
25.3380000000,71.3428268433,19.6185741425,-5.5758547783,74.20
25.3490000000,73.0876235962,19.7111148834,-4.8589591980,75.85
25.3580000000,70.1796264648,20.3588981628,-4.9386143684,73.24
25.3680000000,70.5673599243,19.6185741425,-5.4165449142,73.44
25.3780000000,70.5673599243,19.6185741425,-5.5758547783,73.46
25.3880000000,71.1489562988,18.7857112885,-5.4961996078,73.79
25.3980000000,71.1489562988,20.6365203857,-4.5403389931,74.22
25.4070000000,69.9857635498,19.7111148834,-4.6996488571,72.86
25.4170000000,70.5673599243,20.1738166809,-5.0979242325,73.57
25.4270000000,71.3428268433,19.6185741425,-5.2572345734,74.18
25.4370000000,69.9857635498,19.8961963654,-5.9741301537,73.00
25.4470000000,69.9857635498,20.2663574219,-5.1775794029,73.04
25.4570000000,71.5366897583,18.9707908630,-4.8589591980,74.17
25.4660000000,70.7612228394,19.3409538269,-5.4961996078,73.56
25.4770000000,71.1489562988,21.0066814423,-4.5403389931,74.32
25.4860000000,71.1489562988,19.8961963654,-5.1775794029,74.06
25.4960000000,70.9550933838,19.6185741425,-5.0979242325,73.79
25.5060000000,69.4041595459,19.9887371063,-4.3013734818,72.35
25.5160000000,70.1796264648,19.4334945679,-5.2572345734,73.01
25.5260000000,71.9244232178,19.7111148834,-4.5403389931,74.71
25.5360000000,71.3428268433,19.4334945679,-5.0979242325,74.12
25.5450000000,71.7305603027,19.9887371063,-5.5758547783,74.67
25.5550000000,71.1489562988,20.2663574219,-5.6555099487,74.19
25.5650000000,70.1796264648,19.8036556244,-4.9386143684,73.09
25.5750000000,70.7612228394,19.8961963654,-4.8589591980,73.67
25.5850000000,69.2102966309,19.7111148834,-5.3368897438,72.16
25.5950000000,70.5673599243,19.9887371063,-5.4165449142,73.54
25.6050000000,70.1796264648,20.3588981628,-4.9386143684,73.24
25.6140000000,72.1182937622,19.4334945679,-5.2572345734,74.88
25.6240000000,70.9550933838,19.6185741425,-4.9386143684,73.78
25.6340000000,69.7918930054,20.1738166809,-4.4606838226,72.79
25.6440000000,71.7305603027,19.9887371063,-5.2572345734,74.65
25.6540000000,71.5366897583,19.7111148834,-4.8589591980,74.36
25.6640000000,71.7305603027,19.4334945679,-5.4165449142,74.51
25.6740000000,71.7305603027,19.9887371063,-4.7793040276,74.62
25.6830000000,69.2102966309,19.7111148834,-5.0182695389,72.14
25.6930000000,71.9244232178,19.5260334015,-5.3368897438,74.72
25.7030000000,70.5673599243,19.9887371063,-5.0979242325,73.52
25.7130000000,69.2102966309,20.0812759399,-5.0182695389,72.24
25.7230000000,70.1796264648,19.9887371063,-4.9386143684,73.14
25.7330000000,69.9857635498,19.8961963654,-5.3368897438,72.95
25.7430000000,71.3428268433,20.1738166809,-4.6199941635,74.28
25.7520000000,71.1489562988,19.7111148834,-5.4961996078,74.03
25.7620000000,70.9550933838,19.4334945679,-5.2572345734,73.76
25.7720000000,70.1796264648,20.1738166809,-5.4165449142,73.22
25.7820000000,70.9550933838,19.9887371063,-5.5758547783,73.93
25.7920000000,71.1489562988,19.7111148834,-4.5403389931,73.97
25.8020000000,70.7612228394,19.8961963654,-4.8589591980,73.67
25.8110000000,70.1796264648,20.1738166809,-5.4165449142,73.22
25.8220000000,70.3734970093,20.0812759399,-4.8589591980,73.34
25.8310000000,69.4041595459,20.7290592194,-5.2572345734,72.62
25.8410000000,70.9550933838,19.4334945679,-4.7793040276,73.72
25.8510000000,71.5366897583,19.7111148834,-4.8589591980,74.36
25.8610000000,69.0164260864,19.9887371063,-5.2572345734,72.04
25.8710000000,69.9857635498,19.8961963654,-5.1775794029,72.94
25.8800000000,71.7305603027,20.1738166809,-5.0979242325,74.69
25.8900000000,71.3428268433,19.8036556244,-5.2572345734,74.23
25.9000000000,71.5366897583,20.6365203857,-5.4961996078,74.66
25.9100000000,69.5980300903,20.2663574219,-4.8589591980,72.65
25.9200000000,70.9550933838,20.9141407013,-4.6199941635,74.12
25.9300000000,70.1796264648,19.8036556244,-4.9386143684,73.09
25.9400000000,70.7612228394,19.7111148834,-5.3368897438,73.65
25.9500000000,69.5980300903,19.8961963654,-4.5403389931,72.53
25.9590000000,71.3428268433,20.3588981628,-4.9386143684,74.36
25.9690000000,71.1489562988,19.8961963654,-5.1775794029,74.06
25.9790000000,70.5673599243,19.9887371063,-5.2572345734,73.53
25.9890000000,72.6998901367,19.8961963654,-4.8589591980,75.53
25.9990000000,72.6998901367,20.4514389038,-4.6996488571,75.67
26.0090000000,69.9857635498,19.7111148834,-5.3368897438,72.90
26.0180000000,71.1489562988,19.5260334015,-4.6996488571,73.93
26.0280000000,70.5673599243,20.3588981628,-5.0979242325,73.62
26.0380000000,69.7918930054,19.9887371063,-5.2572345734,72.79
26.0480000000,71.3428268433,20.5439796448,-4.4606838226,74.38
26.0580000000,70.3734970093,19.3409538269,-5.3368897438,73.18
26.0680000000,72.5060272217,19.9887371063,-4.9386143684,75.37
26.0780000000,69.2102966309,19.5260334015,-4.8589591980,72.08
26.0870000000,71.3428268433,19.6185741425,-4.6199941635,74.14
26.0970000000,69.9857635498,20.2663574219,-5.0182695389,73.03
26.1070000000,70.5673599243,19.4334945679,-5.4165449142,73.39
26.1170000000,71.5366897583,19.7111148834,-4.6996488571,74.35
26.1270000000,71.1489562988,19.7111148834,-5.1775794029,74.01
26.1370000000,70.3734970093,19.7111148834,-5.0182695389,73.25
26.1460000000,71.3428268433,20.1738166809,-5.5758547783,74.35
26.1570000000,70.3734970093,20.2663574219,-5.4961996078,73.44
26.1660000000,71.1489562988,19.7111148834,-4.5403389931,73.97
26.1760000000,71.5366897583,19.8961963654,-5.1775794029,74.43
26.1860000000,70.1796264648,19.0633316040,-5.4165449142,72.92
26.1960000000,70.5673599243,19.6185741425,-4.7793040276,73.40
26.2060000000,71.3428268433,19.8036556244,-5.2572345734,74.23
26.2160000000,70.7612228394,20.2663574219,-4.8589591980,73.77
26.2250000000,72.1182937622,19.8036556244,-5.4165449142,74.98
26.2350000000,70.3734970093,19.7111148834,-5.0182695389,73.25
26.2450000000,70.5673599243,20.3588981628,-5.2572345734,73.63
26.2550000000,70.3734970093,20.2663574219,-5.0182695389,73.41
26.2650000000,70.5673599243,19.8036556244,-5.4165449142,73.49
26.2750000000,69.5980300903,20.6365203857,-4.5403389931,72.73
26.2840000000,68.4348297119,19.8961963654,-5.4961996078,71.48
26.2950000000,69.4041595459,19.2484130859,-4.6199941635,72.17
26.3040000000,70.9550933838,19.9887371063,-4.6199941635,73.86
26.3140000000,70.3734970093,19.3409538269,-5.6555099487,73.20
26.3240000000,71.1489562988,19.3409538269,-5.0182695389,73.90
26.3340000000,70.5673599243,19.9887371063,-4.9386143684,73.51
26.3440000000,70.3734970093,19.8961963654,-5.1775794029,73.32
26.3530000000,69.7918930054,19.9887371063,-5.7351651192,72.82
26.3630000000,71.3428268433,19.2484130859,-5.5758547783,74.10
26.3730000000,72.1182937622,20.3588981628,-4.9386143684,75.10
26.3830000000,69.9857635498,20.0812759399,-4.6996488571,72.96
26.3930000000,69.5980300903,19.8961963654,-5.1775794029,72.57
26.4030000000,70.1796264648,19.8036556244,-5.2572345734,73.11
26.4130000000,70.7612228394,19.8961963654,-5.0182695389,73.68
26.4230000000,70.1796264648,19.9887371063,-5.4165449142,73.17
26.4320000000,71.1489562988,20.0812759399,-4.8589591980,74.09
26.4420000000,71.3428268433,19.6185741425,-4.9386143684,74.16
26.4520000000,69.4041595459,19.9887371063,-5.2572345734,72.42
