t,x,y,z,mf
107.5740000000,60.3598022461,24.8008403778,-8.1248168945,65.76
107.5840000000,59.7641448975,24.7082996368,-8.0451622009,65.17
107.5930000000,61.3525619507,23.9679756165,-7.2486109734,66.27
107.6030000000,59.5655937195,24.9859218597,-7.3282661438,65.01
107.6130000000,58.9699363708,24.7082996368,-8.0451622009,64.44
107.6230000000,61.1540069580,23.6903553009,-6.8503355980,65.94
107.6330000000,60.5583534241,23.9679756165,-8.2044715881,65.64
107.6430000000,59.1684875488,24.4306774139,-7.4875764847,64.45
107.6530000000,61.9482154846,24.4306774139,-7.8061966896,67.05
107.6620000000,59.9626960754,24.2455978394,-8.2841272354,65.21
107.6720000000,60.7569046021,24.2455978394,-7.9655065536,65.90
107.6820000000,60.3598022461,24.0605163574,-7.6468863487,65.43
107.6920000000,58.9699363708,24.7082996368,-8.0451622009,64.44
107.7020000000,60.7569046021,24.9859218597,-7.9655065536,66.18
107.7120000000,59.9626960754,24.2455978394,-7.6468863487,65.13
107.7220000000,61.1540069580,24.2455978394,-7.6468863487,66.23
107.7310000000,61.3525619507,24.3381385803,-7.8858518600,66.47
107.7410000000,58.9699363708,24.1530570984,-7.5672311783,64.17
107.7510000000,59.7641448975,24.3381385803,-7.5672311783,64.97
107.7610000000,59.5655937195,24.2455978394,-7.6468863487,64.76
107.7710000000,58.5728340149,24.1530570984,-8.3637819290,63.91
107.7810000000,59.3670387268,24.7082996368,-7.4079213142,64.73
107.7910000000,62.9409751892,24.3381385803,-7.8858518600,67.94
107.8000000000,60.7569046021,24.4306774139,-7.6468863487,65.93
107.8100000000,59.7641448975,24.1530570984,-8.0451622009,64.96
107.8200000000,59.9626960754,24.6157588959,-8.1248168945,65.33
107.8300000000,59.3670387268,23.7828941345,-8.0451622009,64.46
107.8400000000,62.1467666626,23.9679756165,-7.8858518600,67.07
107.8500000000,59.1684875488,24.8008403778,-8.2841272354,64.69
107.8600000000,58.9699363708,23.9679756165,-7.0893011093,64.05
107.8690000000,59.3670387268,23.5978145599,-8.0451622009,64.39
107.8790000000,58.5728340149,24.5232181549,-8.0451622009,64.01
107.8890000000,58.9699363708,24.5232181549,-7.4079213142,64.29
107.8990000000,60.7569046021,23.5052738190,-8.1248168945,65.65
107.9090000000,59.1684875488,24.4306774139,-7.4875764847,64.45
107.9190000000,59.3670387268,23.5978145599,-7.7265415192,64.35
107.9290000000,59.3670387268,24.1530570984,-7.4079213142,64.52
107.9380000000,60.3598022461,24.4306774139,-8.1248168945,65.62
107.9480000000,59.7641448975,24.1530570984,-8.5230922699,65.02
107.9580000000,59.7641448975,24.5232181549,-8.2044715881,65.12
107.9680000000,59.9626960754,24.2455978394,-7.9655065536,65.17
107.9780000000,59.1684875488,24.2455978394,-7.8061966896,64.42
107.9880000000,60.3598022461,24.6157588959,-7.1689558029,65.58
107.9980000000,60.9554557800,25.0784606934,-6.9299907684,66.28
108.0080000000,59.5655937195,24.8008403778,-7.4875764847,64.96
108.0170000000,60.3598022461,24.2455978394,-7.9655065536,65.53
108.0270000000,60.7569046021,24.6157588959,-7.8061966896,66.02
108.0370000000,62.1467666626,24.7082996368,-7.5672311783,67.31
108.0470000000,58.9699363708,24.3381385803,-7.7265415192,64.26
108.0570000000,60.1612472534,24.7082996368,-7.8858518600,65.51
108.0670000000,58.9699363708,23.4127330780,-7.4079213142,63.88
108.0770000000,59.9626960754,24.2455978394,-7.9655065536,65.17
108.0860000000,61.5511131287,24.8008403778,-7.6468863487,66.80
108.0960000000,61.1540069580,24.6157588959,-7.4875764847,66.35
108.1060000000,59.7641448975,24.5232181549,-8.2044715881,65.12
108.1160000000,59.5655937195,24.0605163574,-7.6468863487,64.70
108.1260000000,61.3525619507,23.7828941345,-8.0451622009,66.29
108.1360000000,60.1612472534,24.7082996368,-7.8858518600,65.51
108.1460000000,60.1612472534,24.5232181549,-7.4079213142,65.39
108.1550000000,60.7569046021,24.2455978394,-7.9655065536,65.90
108.1650000000,60.9554557800,24.3381385803,-7.5672311783,66.07
108.1750000000,61.3525619507,24.3381385803,-7.8858518600,66.47
108.1850000000,60.9554557800,24.8933811188,-7.4079213142,66.26
108.1950000000,59.9626960754,24.2455978394,-7.8061966896,65.15
108.2050000000,60.5583534241,24.3381385803,-7.8858518600,65.74
108.2150000000,60.9554557800,23.7828941345,-7.4079213142,65.85
108.2250000000,59.9626960754,24.4306774139,-7.4875764847,65.18
108.2340000000,60.5583534241,24.1530570984,-8.0451622009,65.69
108.2440000000,60.7569046021,24.9859218597,-7.3282661438,66.10
108.2540000000,60.3598022461,23.8754348755,-7.8061966896,65.38
108.2640000000,59.5655937195,24.4306774139,-7.6468863487,64.83
108.2740000000,59.5655937195,24.8008403778,-7.6468863487,64.97
108.2840000000,60.3598022461,24.4306774139,-7.8061966896,65.58
108.2940000000,58.7713851929,25.1710014343,-7.6468863487,64.39
108.3030000000,61.7496643066,24.3381385803,-8.2044715881,66.88
108.3130000000,60.1612472534,23.7828941345,-7.5672311783,65.13
108.3230000000,59.1684875488,23.5052738190,-7.4875764847,64.11
108.3330000000,57.9771766663,25.1710014343,-8.1248168945,63.73
108.3430000000,60.1612472534,24.7082996368,-7.5672311783,65.48
108.3530000000,60.5583534241,24.5232181549,-8.0451622009,65.83
108.3620000000,60.7569046021,24.9859218597,-7.6468863487,66.14
108.3730000000,61.1540069580,24.9859218597,-8.1248168945,66.56
108.3820000000,61.1540069580,24.4306774139,-7.9655065536,66.33
108.3920000000,59.7641448975,23.7828941345,-7.7265415192,64.78
108.4020000000,58.9699363708,25.2635421753,-7.5672311783,64.60
108.4120000000,60.3598022461,24.6157588959,-7.4875764847,65.61
108.4220000000,60.3598022461,24.0605163574,-7.0096459389,65.36
108.4310000000,60.5583534241,24.5232181549,-7.4079213142,65.75
108.4420000000,59.9626960754,24.6157588959,-7.4875764847,65.25
108.4510000000,60.3598022461,25.1710014343,-7.6468863487,65.84
108.4610000000,58.9699363708,24.8933811188,-7.5672311783,64.45
108.4710000000,60.7569046021,24.8008403778,-7.1689558029,66.01
108.4810000000,60.1612472534,25.0784606934,-7.7265415192,65.64
108.4910000000,60.5583534241,23.7828941345,-7.4079213142,65.48
108.5010000000,60.1612472534,24.7082996368,-8.0451622009,65.53
108.5100000000,59.7641448975,23.9679756165,-7.7265415192,64.85
108.5210000000,60.7569046021,23.6903553009,-7.8061966896,65.68
108.5300000000,59.9626960754,24.4306774139,-7.4875764847,65.18
108.5400000000,59.9626960754,24.0605163574,-7.8061966896,65.08
108.5500000000,61.5511131287,23.8754348755,-7.9655065536,66.50
108.5600000000,59.9626960754,24.0605163574,-7.0096459389,64.99
108.5700000000,60.7569046021,24.0605163574,-7.8061966896,65.81
108.5790000000,61.1540069580,24.2455978394,-7.9655065536,66.27
108.5900000000,60.5583534241,24.3381385803,-7.5672311783,65.70
108.5990000000,60.3598022461,24.4306774139,-8.4434375763,65.66
108.6090000000,60.7569046021,24.2455978394,-8.2841272354,65.94
108.6190000000,59.5655937195,24.4306774139,-7.6468863487,64.83
108.6290000000,61.1540069580,24.0605163574,-7.3282661438,66.12
108.6390000000,59.5655937195,24.2455978394,-7.9655065536,64.80
108.6490000000,60.1612472534,24.3381385803,-8.2044715881,65.41
108.6580000000,59.5655937195,24.6157588959,-7.4875764847,64.88
108.6680000000,60.1612472534,24.5232181549,-7.5672311783,65.41
108.6780000000,60.7569046021,24.0605163574,-8.4434375763,65.89
108.6880000000,59.1684875488,24.2455978394,-8.1248168945,64.46
108.6980000000,60.5583534241,23.7828941345,-7.5672311783,65.50
108.7080000000,59.1684875488,24.4306774139,-7.1689558029,64.41
108.7180000000,60.9554557800,24.7082996368,-7.5672311783,66.21
108.7270000000,60.3598022461,24.4306774139,-7.8061966896,65.58
108.7370000000,59.9626960754,24.4306774139,-7.8061966896,65.22
108.7470000000,60.5583534241,24.8933811188,-7.4079213142,65.89
108.7570000000,59.5655937195,24.0605163574,-7.8061966896,64.71
108.7670000000,61.1540069580,24.2455978394,-7.8061966896,66.25
108.7770000000,60.9554557800,24.3381385803,-7.0893011093,66.02
108.7870000000,60.5583534241,23.5978145599,-7.5672311783,65.43
108.7960000000,61.7496643066,24.3381385803,-7.7265415192,66.82
108.8060000000,58.9699363708,24.3381385803,-7.5672311783,64.24
108.8160000000,59.7641448975,24.7082996368,-7.5672311783,65.11
108.8260000000,60.1612472534,24.5232181549,-7.5672311783,65.41
108.8360000000,60.3598022461,24.4306774139,-7.6468863487,65.56
108.8460000000,59.3670387268,23.7828941345,-7.8858518600,64.44
108.8560000000,60.9554557800,24.1530570984,-7.7265415192,66.02
108.8660000000,59.7641448975,23.9679756165,-7.2486109734,64.80
108.8750000000,60.1612472534,24.8933811188,-7.7265415192,65.56
108.8850000000,59.9626960754,24.4306774139,-7.6468863487,65.20
108.8950000000,60.7569046021,24.2455978394,-7.9655065536,65.90
108.9050000000,61.1540069580,24.6157588959,-7.3282661438,66.33
108.9150000000,61.3525619507,24.7082996368,-7.8858518600,66.61
108.9250000000,59.1684875488,24.0605163574,-8.4434375763,64.43
108.9350000000,59.3670387268,24.5232181549,-7.0893011093,64.62
108.9440000000,60.7569046021,24.9859218597,-7.6468863487,66.14
108.9540000000,59.3670387268,24.3381385803,-7.8858518600,64.65
108.9640000000,59.7641448975,24.5232181549,-7.5672311783,65.04
108.9740000000,59.5655937195,24.4306774139,-7.4875764847,64.81
108.9840000000,59.5655937195,24.6157588959,-7.6468863487,64.90
108.9940000000,59.9626960754,24.8008403778,-7.4875764847,65.32
109.0040000000,59.3670387268,24.3381385803,-7.2486109734,64.57
109.0130000000,60.5583534241,24.3381385803,-7.5672311783,65.70
109.0230000000,60.1612472534,24.1530570984,-7.8858518600,65.31
109.0330000000,61.1540069580,24.4306774139,-8.1248168945,66.35
109.0430000000,58.7713851929,24.4306774139,-7.6468863487,64.10
109.0530000000,59.9626960754,23.6903553009,-7.9655065536,64.96
109.0630000000,59.7641448975,23.5978145599,-7.4079213142,64.68
109.0730000000,60.9554557800,23.9679756165,-7.8858518600,65.97
109.0820000000,59.9626960754,23.8754348755,-7.6468863487,64.99
109.0920000000,60.7569046021,24.2455978394,-7.3282661438,65.83
109.1020000000,59.9626960754,24.2455978394,-7.4875764847,65.11
109.1120000000,60.1612472534,23.5978145599,-7.5672311783,65.07
109.1220000000,59.5655937195,24.0605163574,-8.1248168945,64.75
109.1320000000,61.1540069580,24.9859218597,-7.4875764847,66.48
109.1420000000,59.3670387268,24.3381385803,-7.8858518600,64.65
109.1510000000,60.3598022461,24.2455978394,-7.1689558029,65.44
109.1620000000,60.3598022461,24.8008403778,-7.6468863487,65.70
109.1710000000,61.3525619507,24.7082996368,-7.4079213142,66.55
109.1810000000,59.9626960754,24.2455978394,-7.8061966896,65.15
109.1910000000,59.7641448975,24.5232181549,-7.5672311783,65.04
109.2010000000,61.5511131287,24.6157588959,-7.9655065536,66.77
109.2110000000,60.3598022461,24.4306774139,-7.4875764847,65.55
109.2210000000,60.5583534241,23.7828941345,-7.4079213142,65.48
109.2310000000,60.1612472534,24.5232181549,-7.7265415192,65.43
109.2400000000,59.5655937195,24.8008403778,-8.2841272354,65.05
109.2500000000,60.9554557800,24.1530570984,-7.7265415192,66.02
109.2600000000,61.7496643066,24.8933811188,-7.5672311783,67.01
109.2700000000,60.3598022461,24.0605163574,-7.6468863487,65.43
109.2800000000,60.3598022461,24.9859218597,-7.8061966896,65.79
109.2890000000,59.9626960754,23.8754348755,-7.6468863487,64.99
109.3000000000,59.3670387268,24.7082996368,-6.9299907684,64.68
109.3090000000,62.1467666626,24.5232181549,-8.3637819290,67.33
109.3190000000,60.7569046021,24.6157588959,-8.1248168945,66.06
109.3290000000,60.9554557800,25.0784606934,-7.2486109734,66.31
109.3390000000,59.7641448975,24.5232181549,-7.7265415192,65.06
109.3490000000,60.1612472534,23.7828941345,-8.0451622009,65.19
109.3590000000,59.7641448975,25.0784606934,-7.8858518600,65.29
109.3690000000,59.7641448975,24.1530570984,-7.8858518600,64.94
109.3780000000,61.5511131287,25.1710014343,-7.8061966896,66.96
109.3880000000,60.7569046021,24.9859218597,-7.6468863487,66.14
109.3980000000,60.5583534241,24.3381385803,-7.8858518600,65.74
109.4080000000,60.1612472534,24.8933811188,-7.7265415192,65.56
109.4180000000,60.1612472534,24.8933811188,-7.8858518600,65.58
109.4280000000,61.7496643066,24.3381385803,-8.2044715881,66.88
109.4380000000,60.9554557800,23.9679756165,-7.8858518600,65.97
109.4470000000,59.1684875488,24.4306774139,-7.3282661438,64.43
109.4570000000,59.3670387268,24.3381385803,-7.7265415192,64.63
109.4670000000,61.1540069580,23.8754348755,-7.9655065536,66.13
109.4770000000,60.7569046021,24.4306774139,-7.8061966896,65.95
109.4870000000,61.3525619507,24.5232181549,-8.0451622009,66.56
109.4970000000,61.3525619507,24.3381385803,-7.8858518600,66.47
109.5060000000,59.5655937195,24.0605163574,-7.4875764847,64.68
109.5170000000,60.7569046021,23.8754348755,-7.4875764847,65.71
109.5260000000,59.9626960754,25.1710014343,-7.4875764847,65.46
109.5360000000,60.3598022461,24.2455978394,-7.6468863487,65.50
109.5460000000,59.5655937195,24.0605163574,-7.8061966896,64.71
109.5560000000,58.7713851929,24.6157588959,-8.2841272354,64.25
109.5660000000,58.5728340149,24.3381385803,-8.2044715881,63.96
109.5760000000,59.9626960754,23.8754348755,-7.3282661438,64.96
109.5850000000,60.5583534241,24.1530570984,-7.7265415192,65.65
109.5950000000,59.9626960754,24.0605163574,-7.8061966896,65.08
109.6050000000,60.1612472534,24.3381385803,-7.4079213142,65.32
109.6150000000,62.7424240112,24.8008403778,-7.3282661438,67.86
109.6250000000,58.9699363708,24.3381385803,-7.7265415192,64.26
109.6350000000,59.5655937195,24.6157588959,-7.9655065536,64.94
109.6450000000,58.9699363708,24.3381385803,-7.0893011093,64.19
109.6550000000,61.3525619507,24.3381385803,-7.5672311783,66.44
109.6650000000,60.9554557800,24.3381385803,-7.8858518600,66.11
109.6740000000,59.7641448975,24.1530570984,-7.7265415192,64.92
109.6840000000,60.3598022461,24.0605163574,-7.6468863487,65.43
109.6940000000,60.1612472534,25.0784606934,-7.7265415192,65.64
109.7040000000,60.9554557800,25.2635421753,-8.0451622009,66.47
109.7140000000,60.5583534241,24.5232181549,-8.0451622009,65.83
109.7230000000,60.7569046021,24.6157588959,-7.3282661438,65.96
109.7340000000,60.3598022461,24.6157588959,-7.6468863487,65.63
109.7430000000,60.1612472534,24.7082996368,-7.7265415192,65.49
109.7530000000,60.5583534241,23.7828941345,-7.7265415192,65.52
109.7630000000,59.9626960754,24.2455978394,-7.6468863487,65.13
109.7730000000,59.1684875488,24.8008403778,-7.8061966896,64.63
109.7830000000,60.3598022461,24.4306774139,-7.1689558029,65.51
109.7920000000,59.9626960754,24.4306774139,-7.4875764847,65.18
109.8030000000,60.9554557800,24.7082996368,-8.0451622009,66.26
109.8120000000,60.9554557800,24.1530570984,-7.5672311783,66.00
109.8220000000,59.3670387268,24.1530570984,-7.0893011093,64.48
109.8320000000,59.9626960754,23.8754348755,-7.8061966896,65.01
109.8420000000,61.1540069580,24.2455978394,-8.1248168945,66.28
109.8520000000,60.1612472534,24.5232181549,-7.7265415192,65.43
109.8620000000,59.5655937195,25.3560829163,-8.2841272354,65.27
109.8720000000,60.5583534241,23.9679756165,-7.8858518600,65.60
109.8810000000,61.1540069580,24.8008403778,-7.6468863487,66.43
109.8910000000,60.3598022461,24.4306774139,-7.4875764847,65.55
109.9010000000,59.9626960754,24.2455978394,-7.0096459389,65.06
109.9110000000,59.9626960754,24.2455978394,-7.8061966896,65.15
109.9210000000,60.3598022461,24.2455978394,-7.4875764847,65.48
109.9310000000,60.9554557800,23.7828941345,-7.5672311783,65.87
109.9400000000,60.3598022461,24.4306774139,-7.8061966896,65.58
109.9510000000,60.7569046021,24.4306774139,-8.1248168945,65.99
109.9600000000,60.7569046021,24.0605163574,-7.3282661438,65.76
109.9700000000,59.5655937195,24.2455978394,-7.6468863487,64.76
109.9800000000,60.3598022461,24.0605163574,-8.2841272354,65.50
109.9900000000,59.9626960754,24.8008403778,-8.2841272354,65.42
110.0000000000,60.1612472534,24.3381385803,-7.7265415192,65.36
110.0100000000,60.7569046021,24.8008403778,-7.9655065536,66.11
110.0190000000,60.7569046021,24.8008403778,-8.1248168945,66.12
110.0290000000,60.1612472534,24.3381385803,-7.5672311783,65.34
110.0390000000,58.5728340149,23.7828941345,-7.7265415192,63.69
110.0490000000,60.1612472534,24.1530570984,-7.8858518600,65.31
110.0590000000,62.1467666626,23.7828941345,-7.7265415192,66.99
110.0690000000,59.5655937195,24.6157588959,-7.8061966896,64.92
110.0780000000,59.5655937195,24.4306774139,-7.8061966896,64.85
110.0890000000,59.1684875488,24.0605163574,-7.9655065536,64.37
110.0980000000,60.5583534241,24.3381385803,-7.7265415192,65.72
110.1080000000,59.7641448975,24.1530570984,-7.8858518600,64.94
110.1180000000,59.7641448975,24.8933811188,-7.8858518600,65.22
110.1280000000,60.3598022461,24.2455978394,-7.8061966896,65.51
110.1380000000,60.3598022461,24.2455978394,-7.4875764847,65.48
110.1480000000,59.5655937195,24.4306774139,-7.8061966896,64.85
110.1580000000,60.3598022461,24.4306774139,-8.1248168945,65.62
110.1670000000,60.7569046021,24.6157588959,-7.6468863487,66.00
110.1770000000,59.3670387268,24.3381385803,-7.8858518600,64.65
110.1870000000,60.5583534241,24.7082996368,-7.2486109734,65.81
110.1970000000,60.1612472534,24.5232181549,-8.2044715881,65.48
110.2070000000,59.7641448975,24.3381385803,-7.0893011093,64.92
110.2160000000,59.9626960754,24.0605163574,-7.4875764847,65.04
110.2270000000,60.3598022461,25.1710014343,-7.8061966896,65.86
110.2360000000,60.5583534241,24.5232181549,-7.7265415192,65.79
110.2460000000,60.3598022461,24.6157588959,-7.3282661438,65.60
110.2560000000,59.1684875488,24.6157588959,-7.6468863487,64.54
110.2660000000,61.9482154846,24.4306774139,-7.8061966896,67.05
110.2760000000,59.7641448975,24.1530570984,-7.5672311783,64.90
110.2860000000,58.1757278442,24.5232181549,-7.5672311783,63.59
110.2960000000,59.7641448975,24.1530570984,-7.4079213142,64.88
110.3050000000,60.1612472534,24.3381385803,-7.7265415192,65.36
110.3150000000,62.3453216553,23.8754348755,-7.9655065536,67.23
110.3250000000,60.1612472534,24.3381385803,-8.3637819290,65.43
110.3350000000,60.7569046021,24.6157588959,-7.4875764847,65.98
110.3450000000,61.1540069580,24.8008403778,-7.3282661438,66.40
110.3550000000,59.7641448975,24.3381385803,-7.8858518600,65.01
110.3640000000,60.5583534241,24.5232181549,-7.7265415192,65.79
110.3750000000,59.1684875488,24.6157588959,-7.9655065536,64.58
110.3840000000,59.9626960754,24.4306774139,-8.1248168945,65.26
110.3940000000,59.9626960754,24.8008403778,-7.3282661438,65.30
110.4040000000,60.3598022461,24.2455978394,-8.1248168945,65.55
110.4140000000,61.9482154846,24.8008403778,-7.8061966896,67.18
110.4240000000,59.5655937195,24.2455978394,-7.9655065536,64.80
110.4340000000,59.9626960754,24.6157588959,-7.8061966896,65.29
110.4430000000,60.1612472534,23.9679756165,-7.7265415192,65.22
110.4530000000,59.3670387268,24.3381385803,-7.8858518600,64.65
110.4630000000,59.5655937195,24.4306774139,-7.6468863487,64.83
110.4730000000,60.3598022461,24.8008403778,-7.3282661438,65.67
110.4830000000,59.1684875488,24.4306774139,-7.4875764847,64.45
110.4930000000,59.5655937195,24.4306774139,-7.6468863487,64.83
110.5030000000,61.5511131287,24.0605163574,-7.8061966896,66.55
110.5120000000,58.3742790222,24.4306774139,-7.0096459389,63.67
110.5220000000,59.9626960754,24.2455978394,-8.2841272354,65.21
110.5320000000,59.5655937195,24.2455978394,-7.9655065536,64.80
110.5420000000,59.7641448975,24.7082996368,-8.2044715881,65.19
110.5520000000,59.9626960754,24.0605163574,-7.8061966896,65.08
110.5620000000,60.1612472534,24.7082996368,-7.8858518600,65.51
110.5720000000,59.5655937195,23.8754348755,-7.8061966896,64.65
110.5820000000,61.9482154846,24.4306774139,-7.9655065536,67.07
110.5910000000,59.1684875488,24.2455978394,-7.8061966896,64.42
110.6010000000,59.5655937195,24.0605163574,-8.1248168945,64.75
110.6110000000,59.7641448975,24.1530570984,-8.2044715881,64.98
110.6210000000,61.7496643066,24.7082996368,-8.2044715881,67.01
110.6310000000,60.3598022461,24.6157588959,-8.1248168945,65.69
110.6410000000,59.9626960754,23.8754348755,-8.1248168945,65.05
110.6510000000,60.3598022461,25.1710014343,-7.8061966896,65.86
110.6600000000,59.5655937195,24.2455978394,-8.2841272354,64.84
110.6700000000,60.3598022461,24.0605163574,-7.6468863487,65.43
110.6800000000,60.1612472534,24.8933811188,-8.0451622009,65.60
110.6900000000,59.3670387268,25.0784606934,-8.2044715881,64.97
110.7000000000,59.1684875488,24.6157588959,-7.6468863487,64.54
110.7100000000,59.9626960754,24.8008403778,-7.8061966896,65.36
110.7200000000,58.3742790222,24.6157588959,-7.6468863487,63.81
110.7290000000,60.3598022461,23.6903553009,-7.9655065536,65.33
110.7390000000,59.7641448975,23.4127330780,-7.8858518600,64.67
110.7490000000,59.9626960754,24.8008403778,-7.4875764847,65.32
110.7590000000,59.9626960754,24.2455978394,-8.1248168945,65.19
110.7690000000,59.1684875488,24.4306774139,-7.4875764847,64.45
110.7790000000,60.3598022461,23.6903553009,-7.3282661438,65.26
110.7890000000,59.7641448975,23.9679756165,-7.4079213142,64.82
110.7980000000,61.3525619507,24.7082996368,-7.2486109734,66.54
110.8090000000,58.5728340149,24.1530570984,-7.7265415192,63.83
110.8180000000,59.7641448975,24.8933811188,-7.4079213142,65.16
110.8280000000,60.7569046021,24.8008403778,-7.6468863487,66.07
110.8380000000,60.5583534241,24.5232181549,-7.7265415192,65.79
110.8480000000,58.7713851929,24.0605163574,-7.4875764847,63.95
110.8580000000,60.1612472534,24.1530570984,-8.2044715881,65.35
110.8670000000,59.5655937195,24.2455978394,-7.6468863487,64.76
110.8770000000,60.3598022461,24.8008403778,-7.6468863487,65.70
110.8870000000,59.5655937195,24.2455978394,-7.8061966896,64.78
110.8970000000,60.7569046021,24.6157588959,-8.1248168945,66.06
110.9070000000,59.3670387268,23.9679756165,-8.2044715881,64.55
110.9170000000,58.3742790222,25.1710014343,-7.4875764847,64.01
110.9270000000,59.1684875488,24.6157588959,-7.8061966896,64.56
110.9360000000,60.1612472534,24.1530570984,-8.2044715881,65.35
110.9470000000,63.1395301819,24.4306774139,-7.9655065536,68.17
110.9560000000,60.3598022461,23.8754348755,-8.4434375763,65.46
110.9660000000,60.1612472534,24.3381385803,-8.3637819290,65.43
110.9760000000,60.3598022461,25.1710014343,-7.3282661438,65.81
110.9860000000,60.1612472534,24.3381385803,-7.8858518600,65.38
110.9960000000,61.1540069580,24.8008403778,-7.9655065536,66.47
111.0060000000,60.1612472534,24.5232181549,-8.2044715881,65.48
111.0150000000,59.1684875488,24.9859218597,-7.8061966896,64.70
111.0250000000,60.9554557800,23.7828941345,-7.4079213142,65.85
111.0350000000,60.7569046021,24.6157588959,-7.0096459389,65.93
111.0450000000,59.9626960754,24.8008403778,-7.0096459389,65.27
111.0550000000,58.5728340149,24.5232181549,-7.2486109734,63.91
111.0650000000,60.5583534241,24.1530570984,-7.7265415192,65.65
111.0750000000,60.3598022461,24.0605163574,-8.1248168945,65.48
111.0840000000,58.9699363708,24.5232181549,-7.8858518600,64.35
111.0940000000,61.5511131287,24.0605163574,-7.6468863487,66.53
111.1040000000,61.5511131287,24.0605163574,-7.3282661438,66.49
111.1140000000,61.9482154846,24.4306774139,-7.3282661438,66.99
111.1240000000,60.5583534241,24.1530570984,-7.7265415192,65.65
111.1340000000,58.9699363708,24.5232181549,-7.5672311783,64.31
111.1440000000,61.5511131287,24.2455978394,-7.8061966896,66.61
111.1530000000,60.3598022461,24.2455978394,-7.3282661438,65.46
111.1640000000,59.7641448975,24.5232181549,-7.8858518600,65.08
111.1730000000,60.3598022461,24.4306774139,-7.4875764847,65.55
111.1830000000,60.9554557800,23.9679756165,-8.2044715881,66.01
111.1930000000,60.1612472534,24.5232181549,-7.5672311783,65.41
111.2030000000,60.1612472534,24.7082996368,-7.8858518600,65.51
111.2130000000,59.1684875488,24.0605163574,-7.4875764847,64.31
111.2230000000,58.3742790222,24.2455978394,-7.0096459389,63.60
111.2320000000,59.9626960754,24.9859218597,-8.1248168945,65.47
111.2420000000,60.3598022461,24.0605163574,-7.6468863487,65.43
111.2520000000,60.5583534241,24.7082996368,-7.8858518600,65.88
111.2620000000,59.3670387268,24.3381385803,-7.8858518600,64.65
111.2720000000,60.5583534241,24.5232181549,-7.4079213142,65.75
111.2820000000,61.1540069580,24.0605163574,-7.9655065536,66.20
111.2920000000,59.5655937195,24.9859218597,-8.6027469635,65.16
111.3010000000,59.9626960754,24.4306774139,-7.9655065536,65.24
111.3110000000,59.3670387268,24.8933811188,-7.5672311783,64.82
111.3210000000,61.5511131287,24.6157588959,-7.1689558029,66.68
111.3310000000,61.9482154846,24.4306774139,-7.3282661438,66.99
111.3410000000,59.7641448975,24.3381385803,-7.7265415192,64.99
111.3510000000,60.5583534241,24.5232181549,-8.2044715881,65.85
111.3610000000,60.7569046021,24.8008403778,-7.9655065536,66.11
111.3700000000,59.3670387268,24.7082996368,-6.6113710403,64.64
111.3800000000,59.9626960754,24.6157588959,-7.1689558029,65.21
111.3900000000,61.3525619507,24.1530570984,-8.5230922699,66.48
111.4000000000,59.7641448975,24.1530570984,-7.4079213142,64.88
111.4100000000,59.7641448975,24.5232181549,-7.5672311783,65.04
111.4200000000,61.1540069580,24.0605163574,-7.8061966896,66.18
111.4300000000,60.7569046021,24.6157588959,-7.4875764847,65.98
111.4400000000,60.7569046021,24.0605163574,-7.8061966896,65.81
