t,x,y,z,mf
1.1310000000,29.3856925964,13.8904380798,6.0537853241,33.06
1.1410000000,29.5842437744,13.0786600113,6.9299907684,33.08
1.1510000000,28.1943798065,14.0708341599,6.8503355980,32.25
1.1610000000,28.3929328918,13.2590551376,6.1334404945,31.93
1.1710000000,28.7900371552,13.8002405167,7.0893011093,32.70
1.1810000000,28.5914840698,13.7100429535,7.1689558029,32.51
1.1900000000,30.1799011230,14.0708341599,6.8503355980,34.00
1.2000000000,28.9885883331,13.3492527008,6.8503355980,32.64
1.2100000000,28.3929328918,13.4394502640,6.6113710403,32.10
1.2200000000,29.7827968597,13.8904380798,6.3724055290,33.47
1.2300000000,26.8045158386,13.8002405167,6.2927503586,30.80
1.2400000000,29.5842437744,14.3414268494,6.2927503586,33.47
1.2500000000,29.1871395111,13.2590551376,6.4520606995,32.70
1.2590000000,28.3929328918,13.4394502640,6.6113710403,32.10
1.2690000000,30.1799011230,13.1688575745,6.2130956650,33.51
1.2790000000,28.9885883331,13.3492527008,6.6910257339,32.61
1.2890000000,29.3856925964,14.2512292862,6.3724055290,33.27
1.2990000000,28.5914840698,14.0708341599,6.5317158699,32.53
1.3090000000,28.9885883331,13.7100429535,7.0096459389,32.82
1.3190000000,28.5914840698,13.8904380798,6.8503355980,32.52
1.3280000000,29.1871395111,13.2590551376,6.4520606995,32.70
1.3380000000,28.7900371552,13.2590551376,6.7706809044,32.41
1.3480000000,28.1943798065,13.5296478271,5.8944749832,31.82
1.3580000000,29.5842437744,13.4394502640,7.2486109734,33.29
1.3680000000,29.3856925964,13.8904380798,6.6910257339,33.18
1.3770000000,28.9885883331,13.7100429535,6.6910257339,32.76
1.3880000000,29.5842437744,12.8982639313,6.1334404945,32.85
1.3970000000,27.7972755432,13.7100429535,6.8503355980,31.74
1.4070000000,27.0030689240,12.8080663681,7.1689558029,30.73
1.4170000000,28.7900371552,12.8982639313,6.6113710403,32.23
1.4270000000,28.7900371552,13.6198453903,6.2927503586,32.46
1.4370000000,29.1871395111,13.6198453903,6.4520606995,32.85
1.4460000000,29.5842437744,14.1610317230,6.6113710403,33.46
1.4570000000,27.9958286285,13.9806365967,6.2927503586,31.92
1.4660000000,29.1871395111,13.6198453903,6.1334404945,32.79
1.4760000000,28.5914840698,13.5296478271,6.8503355980,32.36
1.4860000000,29.5842437744,13.6198453903,5.9741301537,33.11
1.4960000000,28.5914840698,13.8904380798,6.2130956650,32.39
1.5060000000,27.4001731873,13.8904380798,6.6910257339,31.44
1.5150000000,28.5914840698,13.5296478271,6.6910257339,32.33
1.5250000000,28.5914840698,14.2512292862,5.8944749832,32.49
1.5350000000,28.1943798065,13.8904380798,6.3724055290,32.07
1.5450000000,29.3856925964,13.1688575745,7.1689558029,32.99
1.5550000000,28.3929328918,13.8002405167,6.2927503586,32.19
1.5640000000,28.5914840698,13.5296478271,7.0096459389,32.40
1.5750000000,27.4001731873,13.8904380798,6.5317158699,31.41
1.5840000000,28.9885883331,13.1688575745,6.0537853241,32.41
1.5940000000,29.1871395111,13.6198453903,6.6113710403,32.88
1.6040000000,27.7972755432,14.2512292862,6.3724055290,31.88
1.6140000000,27.9958286285,14.1610317230,6.9299907684,32.13
1.6240000000,27.9958286285,13.2590551376,6.2927503586,31.61
1.6340000000,27.5987243652,13.2590551376,6.1334404945,31.23
1.6430000000,28.1943798065,13.7100429535,6.6910257339,32.06
1.6530000000,27.0030689240,13.7100429535,7.0096459389,31.08
1.6630000000,28.7900371552,13.9806365967,6.2927503586,32.62
1.6730000000,28.5914840698,14.0708341599,6.0537853241,32.44
1.6830000000,28.5914840698,14.2512292862,6.6910257339,32.64
1.6930000000,28.3929328918,13.6198453903,6.6113710403,32.18
1.7030000000,28.9885883331,13.7100429535,6.8503355980,32.79
1.7120000000,29.5842437744,13.6198453903,6.6113710403,33.23
1.7220000000,30.1799011230,14.2512292862,6.5317158699,34.01
1.7320000000,28.1943798065,13.5296478271,7.0096459389,32.05
1.7420000000,28.3929328918,13.9806365967,6.2927503586,32.27
1.7520000000,27.2016201019,13.8002405167,6.2927503586,31.14
1.7620000000,28.3929328918,13.6198453903,6.9299907684,32.24
1.7710000000,28.5914840698,13.1688575745,6.3724055290,32.12
1.7810000000,28.3929328918,13.2590551376,6.7706809044,32.06
1.7910000000,28.5914840698,13.3492527008,6.6910257339,32.26
1.8010000000,27.7972755432,14.0708341599,7.0096459389,31.93
1.8110000000,27.7972755432,13.3492527008,6.5317158699,31.52
1.8210000000,27.4001731873,13.1688575745,6.3724055290,31.06
1.8300000000,28.1943798065,13.5296478271,6.2130956650,31.88
1.8410000000,28.9885883331,12.6276712418,6.8503355980,32.35
1.8500000000,28.9885883331,13.1688575745,7.0096459389,32.60
1.8600000000,29.5842437744,13.6198453903,6.9299907684,33.30
1.8700000000,28.5914840698,13.8904380798,6.8503355980,32.52
1.8800000000,27.0030689240,13.8904380798,6.5317158699,31.06
