time,x,y,z,MF
2.676,14.63,-10.94,-60.13,62.84
2.694,14.68,-10.90,-60.13,62.85
2.725,14.84,-10.80,-59.87,62.62
2.732,15.06,-10.85,-60.16,62.96
2.755,14.78,-10.83,-60.05,62.78
2.771,14.73,-10.91,-60.04,62.78
2.790,14.43,-10.87,-60.12,62.78
2.808,14.29,-10.80,-60.07,62.68
2.838,14.73,-10.87,-60.00,62.73
2.850,14.47,-10.78,-60.22,62.87
2.867,14.73,-10.76,-59.96,62.67
2.885,14.81,-10.77,-60.29,63.01
2.906,15.12,-10.97,-60.11,62.94
2.925,14.81,-10.78,-60.20,62.92
2.943,14.41,-10.81,-60.45,63.07
2.966,14.84,-10.95,-59.86,62.64
2.983,14.74,-10.91,-59.95,62.69
3.002,14.85,-10.96,-59.81,62.60
3.035,14.81,-10.85,-60.24,62.97
3.039,14.69,-10.84,-59.86,62.58
3.061,14.41,-10.93,-59.84,62.51
3.079,14.79,-10.76,-59.87,62.60
3.118,14.82,-10.75,-60.11,62.83
3.121,14.87,-10.75,-60.06,62.80
3.153,14.81,-10.85,-60.28,63.02
3.158,14.92,-10.78,-60.11,62.86
3.178,14.82,-10.90,-60.14,62.89
3.195,14.75,-10.80,-59.82,62.55
3.216,14.83,-10.79,-60.01,62.75
3.242,14.84,-10.88,-59.82,62.59
3.270,14.82,-10.70,-60.15,62.87
3.273,14.84,-10.99,-59.90,62.69
3.289,14.65,-10.96,-60.45,63.16
3.309,14.68,-10.67,-60.06,62.74
3.333,14.54,-10.79,-60.04,62.71
3.347,14.46,-10.65,-60.41,63.03
3.367,14.63,-10.91,-60.04,62.75
3.387,15.10,-10.88,-59.70,62.53
3.405,14.78,-10.98,-60.04,62.80
3.439,15.07,-10.83,-59.98,62.78
3.448,14.79,-10.96,-59.86,62.62
3.462,14.59,-10.88,-59.94,62.65
3.481,14.50,-10.73,-59.81,62.47
3.500,15.13,-10.87,-59.93,62.76
3.521,14.85,-10.96,-59.72,62.51
3.558,14.78,-10.98,-60.04,62.80
3.559,14.78,-10.87,-60.00,62.74
3.583,14.60,-10.77,-59.86,62.55
3.598,14.59,-10.80,-59.90,62.59
3.640,14.69,-10.91,-59.99,62.72
3.642,14.78,-11.06,-60.03,62.81
3.669,14.64,-10.95,-59.99,62.71
3.677,14.67,-10.93,-60.27,62.98
3.693,14.83,-10.95,-60.00,62.77
3.713,14.40,-10.88,-59.93,62.59
3.739,14.59,-10.91,-59.94,62.65
3.757,14.96,-10.77,-60.25,63.01
3.770,14.45,-10.69,-59.86,62.50
3.789,14.79,-11.15,-59.89,62.69
3.809,14.72,-10.90,-60.13,62.86
3.841,14.68,-10.94,-60.13,62.85
3.861,14.72,-10.90,-60.13,62.86
3.867,14.45,-10.69,-60.46,63.07
3.884,14.44,-10.72,-59.95,62.59
3.908,14.65,-10.96,-59.80,62.54
3.944,14.77,-10.93,-60.23,62.97
3.948,14.82,-10.94,-60.09,62.85
3.968,14.63,-11.09,-60.16,62.90
3.981,14.47,-10.93,-59.70,62.39
4.000,14.70,-11.03,-59.89,62.65
4.023,14.74,-10.95,-59.90,62.65
4.047,14.43,-10.67,-60.13,62.75
4.060,14.53,-10.82,-60.17,62.84
4.077,15.12,-11.13,-60.10,62.96
4.098,14.59,-10.79,-60.00,62.68
4.117,14.40,-10.88,-59.98,62.63
4.138,14.76,-10.93,-60.32,63.05
4.165,14.61,-10.85,-60.32,63.00
4.178,14.58,-10.86,-60.13,62.82
4.195,14.91,-10.85,-60.29,63.04
4.212,14.92,-11.09,-60.18,62.98
4.237,14.58,-10.71,-60.05,62.71
4.250,14.44,-10.87,-60.07,62.73
4.269,14.49,-11.03,-60.02,62.72
4.291,14.80,-11.04,-59.81,62.59
4.311,14.50,-11.08,-59.88,62.60
4.345,14.77,-11.17,-60.17,62.95
4.350,14.72,-10.82,-60.14,62.86
4.374,14.73,-10.91,-60.00,62.73
4.385,14.69,-10.95,-59.99,62.72
4.403,14.68,-10.94,-60.13,62.85
4.423,14.77,-10.97,-60.18,62.93
4.442,14.66,-10.78,-60.28,62.96
4.462,14.81,-10.97,-60.23,62.99
4.482,14.99,-11.11,-59.86,62.70
4.503,14.60,-10.92,-59.90,62.61
4.530,14.74,-10.87,-59.95,62.69
4.557,14.49,-10.99,-60.07,62.76
4.559,14.60,-10.88,-59.85,62.56
4.577,14.80,-11.04,-59.76,62.55
4.597,14.85,-10.84,-60.42,63.16
4.616,14.68,-10.90,-60.09,62.81
4.644,14.55,-10.96,-59.89,62.60
4.653,14.44,-10.72,-60.59,63.21
4.675,14.86,-10.81,-60.29,63.03
4.693,14.90,-11.00,-59.72,62.53
4.713,14.83,-10.95,-60.00,62.77
4.752,14.93,-11.06,-59.95,62.77
4.755,14.69,-10.87,-60.00,62.72
4.783,14.64,-10.91,-59.99,62.71
4.790,14.75,-10.96,-59.81,62.57
4.817,14.65,-11.00,-59.80,62.54
4.834,14.56,-10.77,-60.32,62.98
4.846,14.52,-10.78,-60.27,62.92
4.866,14.71,-10.93,-60.36,63.08
4.886,14.63,-10.95,-60.03,62.75
4.906,14.58,-10.90,-60.13,62.82
4.936,14.70,-10.96,-59.81,62.55
4.959,14.72,-11.05,-60.22,62.97
4.961,14.60,-11.00,-59.80,62.53
4.981,14.80,-11.07,-59.85,62.64
5.001,14.69,-10.99,-59.94,62.69
5.021,14.61,-11.09,-59.70,62.45
5.039,14.55,-10.85,-59.80,62.50
5.057,14.46,-11.00,-59.83,62.53
5.079,14.51,-10.89,-59.75,62.45
5.099,14.83,-11.02,-60.04,62.82
5.117,14.68,-11.02,-60.12,62.86
5.150,14.82,-10.90,-60.10,62.85
5.157,14.64,-10.95,-59.99,62.71
5.175,14.69,-10.88,-59.90,62.63
5.193,14.82,-11.02,-59.53,62.33
5.223,14.75,-10.85,-59.72,62.47
5.233,14.65,-10.81,-60.42,63.10
5.252,15.10,-10.93,-59.60,62.45
5.271,14.82,-10.82,-60.15,62.88
5.289,14.73,-10.79,-60.05,62.76
5.308,14.86,-10.89,-59.63,62.42
5.330,14.70,-10.96,-59.85,62.60
5.355,14.34,-10.87,-60.11,62.75
5.369,14.46,-10.89,-59.80,62.48
5.386,15.20,-10.84,-60.26,63.09
5.405,14.73,-10.87,-60.00,62.73
5.424,14.69,-10.76,-59.96,62.66
5.452,14.74,-10.92,-59.86,62.61
5.477,14.68,-10.91,-60.04,62.76
5.481,14.64,-10.88,-59.90,62.62
5.500,14.85,-10.89,-59.73,62.50
5.518,14.82,-10.93,-60.18,62.94
5.546,14.50,-10.92,-59.84,62.54
5.557,14.51,-10.73,-60.41,63.05
5.578,14.67,-10.78,-59.54,62.26
5.601,14.83,-10.91,-59.31,62.10
5.616,14.53,-10.98,-59.52,62.24
5.637,14.69,-10.99,-59.99,62.73
5.664,14.76,-10.93,-60.27,63.01
5.672,14.41,-10.85,-60.40,63.03
5.694,14.80,-10.80,-59.78,62.52
5.716,14.85,-10.89,-59.68,62.46
5.733,14.65,-10.92,-59.85,62.58
5.761,14.65,-10.89,-59.76,62.49
5.772,14.47,-10.97,-60.35,63.02
5.789,14.45,-10.80,-60.54,63.17
5.807,14.17,-10.82,-60.34,62.92
5.826,14.41,-10.93,-59.74,62.42
5.847,14.44,-11.03,-60.06,62.75
5.870,14.31,-11.16,-59.86,62.55
5.886,14.45,-11.04,-59.88,62.58
5.905,14.93,-11.02,-60.05,62.85
5.924,14.82,-10.98,-60.13,62.90
5.953,14.92,-10.86,-60.10,62.87
5.963,14.59,-11.03,-60.03,62.75
5.986,14.71,-11.08,-59.75,62.52
6.001,14.81,-10.93,-59.58,62.36
6.018,14.72,-10.86,-60.14,62.86
6.051,14.65,-11.00,-59.89,62.63
6.058,14.69,-10.96,-59.90,62.64
6.077,14.63,-10.79,-60.04,62.74
6.096,14.47,-10.86,-59.57,62.26
6.116,14.94,-10.92,-59.78,62.58
6.137,14.82,-11.02,-59.53,62.33
6.169,14.91,-10.97,-60.28,63.06
6.173,14.84,-10.84,-59.82,62.58
6.196,14.89,-10.76,-59.83,62.59
6.212,14.57,-11.02,-59.61,62.34
6.231,14.72,-10.82,-59.58,62.32
6.253,14.78,-10.91,-60.04,62.79
6.274,14.51,-10.89,-59.71,62.40
6.289,14.62,-10.86,-60.18,62.87
6.308,14.92,-10.82,-60.15,62.91
6.327,14.50,-10.88,-59.94,62.62
6.351,14.83,-10.87,-60.01,62.76
6.379,14.29,-10.87,-60.06,62.69
6.387,14.69,-10.84,-59.95,62.67
6.405,14.90,-10.85,-59.64,62.42
6.424,14.74,-10.88,-59.91,62.64
6.463,14.95,-11.04,-59.77,62.59
6.465,14.85,-10.92,-59.77,62.55
6.481,14.69,-10.87,-60.00,62.72
6.500,15.07,-10.90,-59.46,62.30
6.520,14.81,-11.01,-59.58,62.37
6.559,14.66,-10.93,-59.67,62.41
6.563,14.76,-10.97,-59.72,62.48
6.581,14.87,-10.86,-60.05,62.82
6.596,14.44,-10.87,-59.43,62.11
6.616,14.59,-11.03,-59.98,62.71
6.639,14.89,-10.88,-59.82,62.60
6.670,14.73,-10.86,-60.09,62.82
6.672,14.86,-10.93,-60.33,63.08
6.693,14.83,-10.95,-60.00,62.77
6.712,15.08,-10.95,-59.92,62.75
6.732,14.64,-10.91,-59.99,62.71
6.764,14.37,-11.02,-59.64,62.33
6.803,14.88,-10.95,-60.00,62.78
6.805,14.90,-10.96,-59.77,62.57
6.807,14.93,-10.83,-60.01,62.78
6.827,14.78,-10.87,-60.00,62.74
6.863,14.84,-10.95,-59.91,62.68
6.866,14.79,-11.00,-59.85,62.63
6.895,14.61,-11.12,-59.79,62.54
6.910,14.88,-10.75,-60.02,62.76
6.924,14.64,-10.76,-59.91,62.60
6.942,14.70,-10.93,-59.76,62.51
6.966,14.84,-11.03,-59.95,62.73
6.980,14.44,-10.80,-60.03,62.68
7.000,14.37,-10.93,-59.70,62.37
7.024,14.86,-10.86,-59.54,62.32
7.041,14.49,-11.04,-59.32,62.06
7.079,14.49,-10.87,-59.38,62.08
7.081,14.52,-10.86,-59.66,62.36
7.104,14.62,-10.98,-60.22,62.93
7.116,14.30,-10.77,-59.93,62.55
7.135,14.19,-10.91,-60.10,62.71
7.158,13.85,-11.07,-60.21,62.76
7.191,14.06,-10.85,-59.96,62.53
7.194,14.45,-11.04,-59.92,62.62
7.211,14.45,-11.11,-59.96,62.67
7.231,14.39,-11.02,-60.11,62.78
7.263,13.98,-11.05,-59.80,62.40
7.270,14.17,-11.16,-59.85,62.51
7.292,14.12,-11.09,-59.76,62.40
7.310,14.32,-11.09,-59.77,62.46
7.329,14.28,-11.09,-59.68,62.36
7.347,14.01,-11.04,-60.04,62.63
7.375,14.35,-11.15,-59.96,62.65
7.384,13.95,-11.00,-60.08,62.65
7.404,14.11,-11.19,-59.99,62.63
7.427,14.34,-11.33,-59.57,62.31
7.443,14.28,-11.14,-59.58,62.28
7.463,14.22,-11.20,-59.81,62.49
7.503,14.66,-11.13,-59.70,62.47
7.504,14.02,-11.05,-59.81,62.41
7.519,13.87,-11.13,-59.88,62.47
7.538,14.03,-11.13,-59.71,62.34
7.562,14.03,-11.02,-59.72,62.32
7.577,13.81,-10.96,-60.03,62.57
7.598,14.22,-10.97,-59.73,62.37
7.620,14.34,-11.03,-60.06,62.72
7.635,14.21,-11.08,-59.95,62.60
7.665,14.11,-11.04,-60.00,62.61
7.694,14.26,-11.16,-59.90,62.58
7.705,14.27,-11.17,-59.77,62.45
7.711,13.90,-10.99,-60.13,62.68
7.729,13.65,-10.91,-60.90,63.36
7.749,14.19,-10.95,-60.15,62.76
7.774,13.76,-11.04,-60.07,62.60
7.788,13.91,-11.07,-60.07,62.65
7.808,14.06,-11.23,-60.03,62.66
7.831,14.32,-11.09,-59.68,62.37
7.848,14.23,-11.10,-59.63,62.30
7.865,14.34,-11.14,-60.10,62.78
7.890,14.29,-10.95,-60.15,62.79
7.903,13.88,-11.09,-60.40,62.96
7.923,13.97,-11.05,-59.89,62.49
7.946,14.46,-11.20,-59.82,62.55
7.965,14.07,-11.17,-59.80,62.44
8.009,14.14,-11.06,-59.58,62.23
8.010,14.18,-11.10,-59.63,62.29
8.019,14.09,-11.03,-60.18,62.78
8.041,13.99,-11.30,-59.65,62.30
8.058,13.94,-11.10,-59.61,62.22
8.100,13.91,-11.31,-60.10,62.72
8.102,14.03,-11.21,-59.75,62.39
8.123,13.83,-11.17,-59.83,62.42
8.134,14.05,-11.19,-60.07,62.70
8.153,14.19,-11.25,-60.22,62.88
8.181,13.78,-11.44,-59.90,62.52
8.191,14.05,-11.04,-60.04,62.64
8.212,14.04,-11.07,-60.17,62.77
8.232,14.34,-11.30,-59.48,62.22
8.250,14.14,-11.22,-59.52,62.20
8.286,14.07,-11.20,-59.84,62.49
8.318,13.94,-11.14,-59.70,62.31
8.321,13.80,-11.42,-59.63,62.26
8.327,14.02,-11.28,-59.88,62.53
8.363,13.93,-11.17,-59.79,62.40
8.366,14.08,-11.29,-59.70,62.37
8.385,13.76,-11.12,-60.06,62.61
8.404,13.98,-11.32,-59.83,62.48
8.425,13.91,-11.00,-60.08,62.64
8.444,13.89,-11.14,-59.70,62.30
8.483,14.23,-11.52,-59.78,62.52
8.485,14.13,-11.29,-59.75,62.42
8.515,13.88,-11.29,-59.83,62.44
8.519,14.16,-11.27,-59.98,62.65
8.539,14.10,-11.26,-60.16,62.81
8.557,13.83,-11.21,-59.78,62.38
8.585,13.51,-11.31,-59.62,62.17
8.624,13.88,-11.44,-59.91,62.55
8.633,13.89,-11.18,-59.65,62.26
8.635,14.02,-11.44,-59.87,62.54
8.654,13.95,-11.22,-60.21,62.81
8.686,14.22,-11.31,-59.89,62.59
8.692,13.90,-11.42,-59.63,62.29
8.714,14.04,-11.30,-59.60,62.27
8.729,13.90,-11.30,-59.55,62.18
8.752,13.79,-11.25,-59.73,62.33
8.788,13.92,-11.28,-59.88,62.50
8.789,13.87,-11.20,-59.88,62.48
8.816,13.69,-11.44,-59.85,62.45
8.827,13.87,-11.24,-59.97,62.57
8.848,13.82,-11.39,-60.00,62.62
8.869,13.98,-11.28,-59.83,62.47
8.893,13.93,-11.33,-59.78,62.42
8.922,13.66,-11.12,-60.10,62.63
8.929,13.96,-11.19,-60.02,62.63
8.943,13.49,-11.33,-59.80,62.34
8.960,13.59,-11.17,-59.82,62.35
8.981,13.49,-11.37,-59.89,62.43
9.002,13.78,-11.41,-59.81,62.43
9.019,13.74,-11.29,-59.77,62.36
9.039,13.93,-11.40,-59.87,62.51
9.058,14.11,-11.19,-59.99,62.63
9.088,13.92,-11.35,-59.96,62.60
9.094,13.76,-11.42,-60.18,62.78
9.115,13.84,-11.29,-59.73,62.34
9.135,13.91,-11.35,-60.06,62.68
9.156,13.98,-11.41,-59.73,62.40
9.189,13.89,-11.45,-59.72,62.38
9.193,13.87,-11.24,-59.88,62.48
9.211,13.97,-11.21,-59.84,62.46
9.233,13.82,-11.32,-59.91,62.52
9.250,13.85,-11.50,-59.58,62.24
9.288,13.75,-11.26,-59.59,62.18
9.298,13.70,-11.27,-59.59,62.17
9.315,13.83,-11.28,-59.87,62.47
9.326,13.22,-11.13,-59.47,61.93
9.347,13.79,-11.18,-59.64,62.23
9.366,13.72,-11.13,-59.32,61.89
9.389,13.89,-11.34,-59.64,62.28
9.415,13.64,-11.14,-59.78,62.32
9.422,13.77,-11.16,-59.92,62.49
9.443,13.94,-11.37,-59.73,62.38
9.461,13.84,-11.33,-59.68,62.31
9.494,13.68,-11.32,-59.95,62.52
9.498,13.64,-11.41,-59.76,62.35
9.519,13.75,-11.34,-59.68,62.28
9.538,14.17,-11.44,-59.23,61.97
9.557,13.94,-11.26,-59.65,62.28
9.576,13.92,-11.16,-59.88,62.49
9.608,14.04,-11.41,-59.69,62.37
9.628,13.72,-11.20,-59.96,62.52
9.633,13.81,-11.07,-60.11,62.66
9.652,13.64,-11.29,-59.76,62.33
9.673,14.05,-11.27,-59.42,62.09
9.692,13.73,-11.29,-59.86,62.45
9.722,13.83,-11.21,-59.78,62.38
9.730,13.96,-11.19,-60.02,62.63
9.754,13.60,-11.23,-59.63,62.18
9.770,13.87,-11.43,-59.35,62.01
9.810,13.86,-11.31,-59.41,62.04
9.811,13.72,-11.39,-59.44,62.06
9.833,13.70,-11.22,-59.63,62.21
9.846,13.87,-11.09,-59.89,62.46
9.865,13.65,-11.30,-59.72,62.29
9.884,13.54,-11.22,-59.81,62.34
9.902,13.85,-11.42,-59.63,62.27
9.924,13.71,-11.27,-59.54,62.13
9.943,14.07,-11.43,-59.27,61.98
9.961,13.80,-11.38,-59.58,62.21
9.981,13.99,-11.14,-59.66,62.28
10.015,13.95,-11.23,-59.51,62.15
10.051,13.75,-11.14,-59.64,62.21
10.055,13.72,-11.24,-59.31,61.91
10.062,14.10,-11.11,-59.43,62.09
10.076,13.80,-11.22,-59.64,62.24
10.109,13.94,-11.18,-59.61,62.23
10.117,13.87,-11.24,-59.97,62.57
10.137,13.50,-11.26,-59.71,62.25
10.154,13.57,-11.32,-59.43,62.01
10.194,13.74,-11.26,-59.73,62.31
10.196,13.79,-11.18,-59.74,62.32
10.218,13.70,-11.23,-59.59,62.17
10.230,13.77,-11.16,-59.97,62.53
10.251,14.01,-11.12,-59.94,62.55
10.269,14.00,-11.34,-59.55,62.22
10.296,14.01,-11.35,-59.41,62.09
10.317,13.78,-11.29,-59.82,62.42
10.328,13.83,-11.02,-59.80,62.36
10.344,14.01,-11.39,-59.41,62.09
10.365,13.84,-11.22,-59.74,62.33
10.384,14.11,-11.12,-59.90,62.54
10.416,13.99,-11.18,-59.56,62.20
10.423,13.80,-11.19,-59.55,62.14
10.443,13.95,-11.07,-59.52,62.13
10.462,14.03,-11.13,-59.10,61.76
10.482,14.05,-11.03,-59.48,62.11
10.515,14.34,-11.07,-59.45,62.15
10.519,14.04,-11.07,-59.53,62.16
10.546,13.76,-10.96,-59.47,62.02
10.558,14.19,-10.75,-59.51,62.12
10.597,14.09,-10.80,-59.46,62.05
10.599,14.15,-10.85,-59.32,61.94
10.615,13.59,-10.60,-59.67,62.11
10.635,14.09,-10.80,-59.50,62.09
10.652,13.53,-10.60,-59.11,61.56
10.673,13.44,-10.71,-59.15,61.59
10.692,13.08,-10.82,-58.75,61.15
10.732,12.78,-11.17,-58.94,61.33
10.733,11.91,-11.57,-58.99,61.29
10.763,11.27,-12.34,-59.92,62.21
10.770,11.33,-13.88,-60.79,63.37
10.789,12.35,-15.14,-60.99,64.04
10.813,14.54,-15.35,-60.18,63.79
10.842,14.97,-15.10,-58.97,62.69
10.848,14.55,-14.83,-57.35,61.00
10.864,13.46,-15.29,-57.11,60.63
10.883,12.43,-15.72,-57.99,61.36
10.919,13.07,-16.10,-58.00,61.60
10.927,13.05,-15.86,-57.46,61.02
10.953,12.04,-15.96,-57.40,60.78
10.961,11.93,-16.52,-57.77,61.25
10.982,12.77,-15.90,-58.04,61.52
11.024,12.17,-15.29,-58.10,61.30
11.028,10.91,-15.61,-59.48,62.46
11.038,10.25,-16.43,-61.42,64.40
11.057,10.79,-17.74,-62.19,65.57
11.076,12.83,-18.97,-63.11,67.14
11.100,15.79,-18.89,-62.97,67.61
11.118,17.29,-16.89,-62.04,66.58
11.151,17.62,-15.38,-61.24,65.55
11.160,17.36,-14.22,-60.52,64.55
11.177,16.65,-13.36,-60.17,63.84
11.193,15.85,-12.78,-59.65,63.03
11.213,15.44,-12.43,-59.88,63.08
11.236,15.31,-12.09,-59.62,62.73
11.266,14.86,-11.97,-59.79,62.76
11.269,14.74,-12.04,-59.45,62.43
11.288,14.83,-11.72,-59.48,62.41
11.329,14.34,-11.69,-59.55,62.35
11.330,14.39,-11.57,-59.56,62.35
11.345,14.13,-11.67,-59.81,62.56
11.367,14.04,-11.64,-59.72,62.44
11.384,14.40,-11.77,-59.45,62.29
11.403,13.85,-11.65,-59.71,62.39
11.447,14.02,-11.59,-59.35,62.07
11.450,13.86,-11.66,-59.47,62.17
11.460,13.40,-11.45,-59.79,62.33
11.481,13.78,-11.59,-59.34,62.01
11.501,13.84,-11.68,-59.19,61.90
11.518,13.69,-11.68,-59.23,61.90
11.556,13.51,-11.50,-59.60,62.19
11.557,13.74,-11.52,-59.85,62.47
11.580,13.70,-11.61,-59.70,62.34
11.594,13.50,-11.42,-59.75,62.31
11.626,13.47,-11.70,-59.59,62.20
11.651,13.76,-11.50,-59.53,62.17
11.654,13.92,-11.47,-59.35,62.03
11.673,13.88,-11.48,-59.86,62.51
11.690,13.82,-11.40,-59.95,62.57
11.713,13.45,-11.53,-59.74,62.31
11.729,13.41,-11.46,-59.60,62.16
11.750,13.41,-11.54,-59.64,62.21
11.768,14.40,-11.12,-59.27,62.00
11.787,14.25,-10.99,-59.41,62.07
11.806,14.11,-10.93,-59.91,62.51
11.837,14.32,-10.78,-59.70,62.33
11.844,13.96,-11.08,-59.98,62.58
11.864,14.16,-10.85,-59.87,62.47
11.887,14.07,-11.01,-59.76,62.38
11.901,13.73,-10.86,-59.80,62.31
11.935,13.96,-10.92,-60.04,62.60
11.940,14.25,-10.96,-59.96,62.60
11.960,14.06,-10.85,-59.96,62.53
11.982,14.12,-10.97,-59.77,62.39
12.000,14.18,-10.98,-59.59,62.23
12.042,14.31,-11.00,-59.87,62.53
12.044,14.37,-10.93,-59.74,62.41
12.072,14.16,-10.85,-60.48,63.05
12.075,14.34,-10.95,-60.02,62.67
12.095,14.16,-11.00,-59.95,62.58
12.121,14.05,-11.03,-60.13,62.73
12.132,13.99,-10.87,-60.19,62.74
12.153,14.44,-10.95,-60.07,62.74
12.173,14.32,-10.97,-59.74,62.40
12.192,14.03,-11.13,-59.75,62.38
