time,x,y,z,MF
0.987,-7.77,-14.15,-73.14,74.90
1.007,-6.37,-16.24,-73.82,75.86
1.027,-8.46,-14.85,-71.78,73.79
1.059,-7.07,-13.45,-73.14,74.71
1.078,-7.77,-15.54,-71.78,73.86
1.088,-7.77,-14.15,-74.50,76.23
1.107,-9.86,-13.45,-73.82,75.68
1.128,-7.07,-14.15,-73.14,74.83
1.147,-9.16,-13.45,-72.46,74.27
1.175,-9.16,-13.45,-71.10,72.94
1.191,-8.46,-14.85,-75.18,77.10
1.208,-7.07,-13.45,-72.46,74.04
1.232,-7.77,-15.54,-72.46,74.52
1.249,-7.07,-13.45,-73.82,75.37
1.268,-7.77,-15.54,-73.82,75.84
1.292,-7.77,-14.85,-72.46,74.38
1.309,-8.46,-14.85,-72.46,74.45
1.329,-8.46,-14.85,-73.82,75.78
1.357,-8.46,-14.15,-73.14,74.98
1.370,-9.86,-14.85,-72.46,74.62
1.389,-7.07,-14.85,-70.43,72.32
1.409,-8.46,-14.15,-73.14,74.98
1.430,-9.86,-15.54,-72.46,74.77
1.451,-8.46,-13.45,-71.10,72.86
1.470,-7.77,-15.54,-71.78,73.86
1.493,-7.77,-14.15,-72.46,74.24
1.512,-6.37,-15.54,-72.46,74.39
1.531,-9.16,-14.15,-73.14,75.06
1.551,-9.16,-15.54,-73.82,76.00
1.571,-8.46,-14.85,-73.14,75.11
1.590,-7.77,-15.54,-71.78,73.86
1.610,-6.37,-14.85,-72.46,74.24
1.631,-8.46,-15.54,-72.46,74.59
1.653,-8.46,-14.15,-73.14,74.98
1.671,-7.77,-15.54,-72.46,74.52
1.692,-6.37,-14.85,-73.82,75.57
1.711,-8.46,-15.54,-72.46,74.59
1.731,-7.07,-14.15,-73.14,74.83
1.751,-9.16,-12.75,-71.78,73.48
1.773,-8.46,-14.85,-72.46,74.45
1.804,-7.07,-16.24,-73.14,75.26
1.812,-8.46,-14.15,-71.78,73.65
1.833,-9.16,-13.45,-73.82,75.60
1.852,-8.46,-14.15,-72.46,74.32
1.873,-7.77,-15.54,-72.46,74.52
1.904,-7.77,-16.94,-72.46,74.82
1.914,-9.16,-14.85,-71.10,73.21
1.932,-7.77,-14.15,-71.10,72.91
1.953,-8.46,-16.24,-73.82,76.06
1.973,-9.16,-14.85,-73.14,75.20
1.994,-8.46,-16.24,-72.46,74.74
2.014,-8.46,-14.85,-73.82,75.78
2.042,-9.86,-15.54,-71.78,74.11
2.055,-9.16,-15.54,-71.78,74.02
2.074,-8.46,-14.85,-72.46,74.45
2.096,-7.07,-14.85,-73.14,74.97
2.115,-8.46,-14.15,-73.14,74.98
2.134,-9.16,-14.15,-72.46,74.40
2.154,-8.46,-14.85,-72.46,74.45
2.176,-8.46,-12.75,-72.46,74.06
2.195,-6.37,-14.15,-71.78,73.44
2.216,-7.07,-14.15,-71.78,73.51
2.236,-8.46,-15.54,-71.78,73.93
2.256,-8.46,-14.85,-72.46,74.45
2.275,-8.46,-15.54,-71.78,73.93
2.295,-8.46,-14.85,-73.14,75.11
2.316,-8.46,-15.54,-72.46,74.59
2.337,-7.77,-15.54,-72.46,74.52
2.356,-8.46,-15.54,-72.46,74.59
2.376,-8.46,-14.85,-72.46,74.45
2.397,-8.46,-14.15,-71.78,73.65
2.417,-8.46,-15.54,-73.14,75.26
2.436,-9.16,-14.85,-72.46,74.53
2.459,-8.46,-15.54,-73.14,75.26
2.476,-9.16,-14.15,-73.82,75.72
2.497,-9.16,-15.54,-72.46,74.68
2.517,-9.16,-14.85,-73.14,75.20
2.538,-9.16,-13.45,-72.46,74.27
2.558,-10.56,-14.15,-73.14,75.24
2.578,-7.77,-14.85,-71.78,73.71
2.608,-7.77,-14.85,-73.82,75.70
2.617,-9.16,-13.45,-73.82,75.60
2.638,-7.77,-14.85,-73.14,75.04
2.657,-9.16,-14.15,-73.14,75.06
2.678,-8.46,-13.45,-72.46,74.19
2.700,-9.16,-16.24,-73.14,75.48
2.718,-9.16,-14.15,-72.46,74.40
2.740,-8.46,-14.15,-73.14,74.98
2.758,-6.37,-14.15,-72.46,74.11
2.778,-7.77,-14.85,-71.78,73.71
2.800,-7.77,-14.85,-72.46,74.38
2.820,-8.46,-13.45,-73.82,75.51
2.845,-8.46,-15.54,-71.78,73.93
2.861,-8.46,-14.85,-72.46,74.45
2.879,-8.46,-14.15,-72.46,74.32
2.905,-8.46,-14.85,-73.82,75.78
2.921,-7.07,-15.54,-71.78,73.79
2.941,-7.07,-16.24,-71.78,73.94
2.960,-8.46,-14.85,-73.82,75.78
2.986,-9.16,-15.54,-73.14,75.34
3.005,-7.07,-14.85,-73.14,74.97
3.022,-7.77,-16.24,-73.14,75.33
3.042,-8.46,-13.45,-73.14,74.85
3.061,-8.46,-14.85,-73.14,75.11
3.080,-8.46,-16.24,-72.46,74.74
3.100,-7.07,-15.54,-72.46,74.45
3.121,-7.77,-16.94,-71.10,73.51
3.142,-9.16,-14.85,-72.46,74.53
3.162,-7.07,-15.54,-73.14,75.11
3.182,-7.77,-14.85,-72.46,74.38
3.203,-9.16,-14.85,-73.14,75.20
3.222,-9.16,-14.15,-70.43,72.41
3.241,-9.16,-14.85,-73.82,75.86
3.265,-7.77,-15.54,-73.82,75.84
3.284,-9.16,-14.15,-71.10,73.07
3.303,-7.77,-15.54,-72.46,74.52
3.324,-7.07,-14.85,-73.14,74.97
3.343,-9.16,-12.75,-72.46,74.15
3.362,-9.16,-14.15,-71.78,73.74
3.383,-7.77,-14.15,-74.50,76.23
3.413,-7.77,-13.45,-74.50,76.10
3.423,-8.46,-15.54,-71.78,73.93
3.443,-6.37,-14.85,-72.46,74.24
3.467,-8.46,-14.85,-73.14,75.11
3.486,-7.77,-14.85,-75.18,77.03
3.507,-9.86,-14.15,-73.82,75.81
3.532,-7.77,-14.15,-71.78,73.58
3.548,-7.07,-14.85,-72.46,74.31
3.565,-6.37,-14.15,-71.78,73.44
3.583,-7.77,-14.15,-72.46,74.24
3.606,-7.07,-13.45,-73.82,75.37
3.625,-7.77,-13.45,-73.14,74.77
3.650,-9.16,-14.15,-73.82,75.72
3.667,-7.07,-15.54,-73.14,75.11
3.685,-8.46,-14.85,-73.14,75.11
3.705,-9.16,-14.85,-72.46,74.53
3.727,-9.16,-14.85,-71.78,73.87
3.747,-9.16,-15.54,-71.78,74.02
3.765,-8.46,-13.45,-73.14,74.85
3.787,-8.46,-14.85,-72.46,74.45
3.807,-8.46,-15.54,-71.78,73.93
3.827,-9.86,-16.24,-72.46,74.91
3.848,-7.07,-14.15,-71.78,73.51
3.868,-9.16,-14.85,-73.14,75.20
3.887,-9.86,-15.54,-73.14,75.42
3.907,-9.16,-14.85,-72.46,74.53
3.928,-9.16,-14.15,-73.14,75.06
3.948,-7.77,-14.15,-73.82,75.57
3.969,-9.86,-15.54,-73.82,76.08
3.988,-8.46,-15.54,-71.78,73.93
4.008,-7.07,-14.15,-72.46,74.17
4.028,-7.77,-14.15,-73.82,75.57
4.049,-6.37,-14.15,-73.14,74.77
4.069,-9.16,-14.15,-73.14,75.06
4.089,-8.46,-14.85,-73.82,75.78
4.110,-8.46,-12.75,-73.82,75.39
4.129,-9.86,-12.75,-72.46,74.23
4.149,-7.77,-14.85,-72.46,74.38
4.169,-7.77,-14.85,-73.82,75.70
4.190,-9.16,-14.15,-73.82,75.72
4.212,-7.77,-15.54,-72.46,74.52
4.230,-7.07,-14.85,-72.46,74.31
4.249,-9.86,-14.85,-72.46,74.62
4.270,-8.46,-14.85,-73.14,75.11
4.291,-7.77,-14.15,-70.43,72.25
4.311,-7.77,-15.54,-72.46,74.52
4.330,-7.77,-15.54,-72.46,74.52
4.352,-7.77,-14.15,-73.14,74.90
4.370,-9.86,-15.54,-73.82,76.08
4.391,-8.46,-14.15,-72.46,74.32
4.411,-9.16,-15.54,-71.10,73.36
4.441,-8.46,-16.24,-73.82,76.06
4.451,-9.86,-14.85,-73.14,75.28
4.471,-8.46,-15.54,-72.46,74.59
4.493,-7.77,-15.54,-71.78,73.86
4.514,-7.77,-14.85,-72.46,74.38
4.533,-7.07,-13.45,-72.46,74.04
4.553,-6.37,-14.15,-71.78,73.44
4.578,-8.46,-14.85,-73.14,75.11
4.592,-7.07,-14.15,-71.78,73.51
4.612,-8.46,-16.24,-72.46,74.74
4.632,-9.16,-13.45,-73.14,74.93
4.653,-7.77,-14.85,-71.78,73.71
4.673,-7.07,-16.24,-73.14,75.26
4.693,-9.16,-13.45,-73.14,74.93
4.715,-9.86,-14.85,-72.46,74.62
4.732,-8.46,-12.75,-73.82,75.39
4.756,-7.77,-14.85,-72.46,74.38
4.776,-7.77,-14.15,-73.14,74.90
4.794,-9.86,-14.15,-73.82,75.81
4.821,-7.77,-15.54,-72.46,74.52
4.837,-7.77,-14.85,-73.82,75.70
4.855,-7.77,-13.45,-71.78,73.45
4.874,-8.46,-13.45,-72.46,74.19
4.896,-7.77,-14.85,-73.82,75.70
4.916,-8.46,-15.54,-71.78,73.93
4.935,-9.16,-14.15,-72.46,74.40
4.954,-9.86,-14.85,-72.46,74.62
4.974,-8.46,-14.85,-72.46,74.45
4.996,-8.46,-14.15,-72.46,74.32
5.016,-8.46,-14.85,-73.82,75.78
5.036,-9.16,-14.85,-72.46,74.53
5.054,-9.16,-14.15,-71.78,73.74
5.075,-7.77,-14.15,-73.14,74.90
5.097,-7.07,-14.15,-73.14,74.83
5.117,-9.86,-14.85,-73.14,75.28
5.136,-8.46,-15.54,-73.14,75.26
5.158,-7.77,-14.15,-72.46,74.24
5.176,-9.16,-14.85,-73.82,75.86
5.195,-9.16,-13.45,-72.46,74.27
5.216,-9.16,-14.15,-73.82,75.72
5.237,-7.77,-14.85,-72.46,74.38
5.258,-8.46,-12.75,-73.82,75.39
5.278,-7.07,-14.15,-72.46,74.17
5.299,-7.77,-14.15,-73.82,75.57
5.318,-7.77,-14.15,-71.78,73.58
5.338,-8.46,-15.54,-72.46,74.59
5.368,-7.77,-14.85,-73.14,75.04
5.382,-7.77,-14.15,-72.46,74.24
5.398,-8.46,-14.15,-72.46,74.32
5.418,-7.07,-14.85,-71.78,73.64
5.439,-8.46,-14.85,-73.14,75.11
5.460,-8.46,-14.85,-72.46,74.45
5.478,-9.86,-14.15,-73.82,75.81
5.504,-7.77,-13.45,-73.14,74.77
5.518,-7.07,-15.54,-73.14,75.11
5.538,-7.77,-14.85,-71.78,73.71
5.559,-8.46,-14.85,-72.46,74.45
5.583,-8.46,-14.15,-72.46,74.32
5.600,-9.16,-15.54,-72.46,74.68
5.626,-8.46,-14.15,-73.82,75.64
5.639,-9.16,-14.15,-73.14,75.06
5.659,-8.46,-14.85,-73.14,75.11
5.679,-7.77,-14.15,-72.46,74.24
5.701,-8.46,-15.54,-71.78,73.93
5.721,-9.16,-14.85,-72.46,74.53
5.745,-9.16,-14.15,-73.14,75.06
5.760,-9.16,-14.15,-73.14,75.06
5.779,-9.16,-13.45,-71.78,73.61
5.806,-9.86,-15.54,-72.46,74.77
5.822,-9.86,-15.54,-73.82,76.08
5.841,-7.77,-14.15,-71.10,72.91
5.862,-7.07,-14.15,-72.46,74.17
5.880,-8.46,-12.75,-72.46,74.06
5.900,-8.46,-14.85,-72.46,74.45
5.921,-7.77,-14.15,-71.78,73.58
5.942,-6.37,-16.24,-73.82,75.86
5.962,-8.46,-14.15,-72.46,74.32
5.981,-7.77,-14.15,-71.78,73.58
6.001,-7.77,-14.15,-73.14,74.90
6.024,-7.77,-14.85,-73.14,75.04
6.043,-7.77,-14.85,-73.14,75.04
6.064,-9.86,-14.85,-72.46,74.62
6.083,-6.37,-14.85,-71.10,72.92
6.103,-9.16,-15.54,-72.46,74.68
6.123,-7.77,-14.85,-72.46,74.38
6.143,-8.46,-14.15,-72.46,74.32
6.163,-9.16,-14.15,-71.78,73.74
6.185,-8.46,-13.45,-73.14,74.85
6.206,-8.46,-14.15,-71.78,73.65
6.223,-8.46,-13.45,-71.10,72.86
6.247,-9.16,-16.24,-73.14,75.48
6.263,-9.16,-14.15,-72.46,74.40
6.284,-7.77,-14.85,-73.14,75.04
6.305,-9.16,-14.85,-72.46,74.53
6.326,-7.07,-16.24,-73.14,75.26
6.344,-6.37,-14.85,-71.10,72.92
6.375,-8.46,-14.15,-71.78,73.65
6.396,-9.16,-15.54,-72.46,74.68
6.407,-9.16,-14.85,-73.14,75.20
6.424,-7.77,-14.15,-73.14,74.90
6.444,-7.77,-12.75,-72.46,73.99
6.466,-9.16,-14.15,-72.46,74.40
6.487,-9.16,-14.15,-71.10,73.07
6.507,-8.46,-14.85,-71.78,73.79
6.536,-9.86,-14.15,-73.14,75.15
6.547,-8.46,-14.15,-71.10,72.99
6.565,-4.97,-14.85,-73.82,75.47
6.586,-9.16,-14.15,-73.82,75.72
6.610,-9.86,-15.54,-73.14,75.42
6.628,-9.16,-13.45,-73.82,75.60
6.654,-9.16,-14.15,-73.14,75.06
6.673,-7.77,-15.54,-72.46,74.52
6.686,-8.46,-14.15,-72.46,74.32
6.707,-8.46,-14.85,-72.46,74.45
6.727,-9.16,-14.15,-72.46,74.40
6.748,-9.16,-14.15,-72.46,74.40
6.774,-8.46,-15.54,-71.78,73.93
6.787,-6.37,-15.54,-71.78,73.72
6.807,-7.07,-14.15,-72.46,74.17
6.828,-8.46,-14.15,-73.82,75.64
6.849,-6.37,-15.54,-72.46,74.39
6.868,-8.46,-14.15,-72.46,74.32
6.896,-8.46,-13.45,-73.14,74.85
6.909,-8.46,-14.15,-73.14,74.98
6.929,-7.77,-12.05,-72.46,73.87
6.949,-7.77,-14.15,-71.78,73.58
6.970,-8.46,-14.85,-73.82,75.78
6.989,-8.46,-13.45,-73.14,74.85
7.011,-8.46,-14.85,-71.78,73.79
7.029,-9.16,-14.15,-72.46,74.40
7.049,-7.07,-14.85,-71.78,73.64
7.071,-8.46,-14.85,-72.46,74.45
7.091,-9.16,-14.15,-73.82,75.72
7.111,-9.16,-14.85,-71.78,73.87
7.129,-6.37,-14.85,-73.14,74.91
7.151,-8.46,-14.85,-73.82,75.78
7.170,-8.46,-14.85,-72.46,74.45
7.194,-9.16,-14.85,-71.78,73.87
7.211,-7.07,-14.85,-73.14,74.97
7.231,-8.46,-14.15,-71.78,73.65
7.251,-7.77,-14.15,-71.78,73.58
7.270,-7.77,-16.24,-71.10,73.35
7.292,-6.37,-14.85,-72.46,74.24
7.311,-8.46,-14.85,-71.78,73.79
7.331,-7.77,-16.24,-72.46,74.67
7.351,-8.46,-16.24,-71.78,74.08
7.371,-8.46,-14.15,-72.46,74.32
7.390,-7.77,-14.15,-71.78,73.58
7.410,-8.46,-14.15,-72.46,74.32
7.438,-8.46,-14.85,-73.14,75.11
7.452,-7.77,-15.54,-71.10,73.20
7.472,-10.56,-14.15,-72.46,74.58
7.492,-7.77,-16.24,-71.78,74.01
7.512,-6.37,-15.54,-71.78,73.72
7.534,-7.77,-13.45,-72.46,74.11
7.558,-7.77,-14.85,-71.78,73.71
7.573,-7.77,-14.15,-71.78,73.58
7.592,-9.16,-15.54,-71.78,74.02
7.612,-8.46,-14.15,-73.14,74.98
7.633,-7.77,-15.54,-73.14,75.18
7.654,-7.07,-14.85,-72.46,74.31
7.674,-9.16,-13.45,-72.46,74.27
7.708,-9.16,-15.54,-71.10,73.36
7.713,-9.16,-14.85,-73.14,75.20
7.733,-8.46,-14.85,-73.14,75.11
7.754,-8.46,-15.54,-73.14,75.26
7.773,-8.46,-13.45,-71.78,73.52
7.793,-7.77,-14.85,-70.43,72.39
7.814,-7.77,-16.24,-71.10,73.35
7.835,-8.46,-14.85,-71.10,73.13
7.854,-7.07,-14.15,-73.14,74.83
7.875,-7.07,-14.15,-72.46,74.17
7.894,-6.37,-14.15,-71.78,73.44
7.915,-8.46,-16.24,-71.78,74.08
7.940,-7.77,-14.85,-69.74,71.73
7.954,-7.07,-14.85,-71.10,72.98
7.975,-8.46,-14.15,-71.10,72.99
7.996,-8.46,-14.85,-72.46,74.45
8.025,-7.77,-16.24,-72.46,74.67
8.035,-7.07,-16.24,-71.78,73.94
8.055,-8.46,-14.15,-71.10,72.99
8.076,-9.16,-14.85,-72.46,74.53
8.096,-7.77,-15.54,-71.10,73.20
8.118,-7.07,-16.24,-71.78,73.94
8.138,-7.07,-16.94,-70.43,72.78
8.157,-7.07,-16.94,-70.43,72.78
8.176,-7.77,-14.15,-71.78,73.58
8.196,-8.46,-14.15,-71.78,73.65
8.217,-9.16,-14.85,-73.14,75.20
8.238,-9.86,-14.85,-73.82,75.94
8.257,-7.07,-15.54,-71.78,73.79
8.277,-8.46,-13.45,-71.10,72.86
8.297,-8.46,-15.54,-71.78,73.93
8.317,-8.46,-15.54,-71.78,73.93
8.338,-8.46,-14.85,-71.10,73.13
8.367,-9.16,-15.54,-71.78,74.02
8.377,-8.46,-15.54,-71.78,73.93
8.398,-7.77,-14.85,-72.46,74.38
8.419,-9.86,-16.24,-72.46,74.91
8.440,-9.16,-14.85,-71.10,73.21
8.459,-7.77,-14.85,-73.14,75.04
8.489,-9.16,-14.15,-72.46,74.40
8.498,-7.77,-16.24,-71.10,73.35
8.519,-7.77,-14.85,-71.78,73.71
8.539,-7.77,-14.15,-73.14,74.90
8.559,-7.77,-14.15,-71.78,73.58
8.579,-7.77,-16.24,-70.43,72.69
8.603,-7.07,-14.15,-71.78,73.51
8.620,-8.46,-14.85,-70.43,72.47
8.640,-7.77,-14.85,-73.82,75.70
8.660,-8.46,-13.45,-71.78,73.52
8.680,-9.86,-15.54,-73.14,75.42
8.701,-9.16,-15.54,-72.46,74.68
8.720,-9.16,-14.85,-73.82,75.86
8.745,-7.07,-14.15,-70.43,72.18
8.761,-7.77,-12.75,-72.46,73.99
8.780,-7.07,-14.85,-70.43,72.32
8.801,-8.46,-13.45,-73.14,74.85
8.823,-7.77,-14.15,-71.10,72.91
8.842,-9.16,-14.15,-71.10,73.07
8.861,-10.56,-13.45,-71.10,73.13
8.884,-7.77,-14.85,-71.10,73.05
8.903,-6.37,-14.85,-71.78,73.58
8.923,-9.86,-14.15,-72.46,74.49
8.942,-8.46,-14.15,-69.74,71.67
8.963,-9.16,-13.45,-71.10,72.94
8.983,-8.46,-15.54,-72.46,74.59
9.002,-7.07,-14.15,-71.78,73.51
9.022,-9.86,-14.85,-71.78,73.96
9.044,-9.16,-14.85,-73.82,75.86
9.063,-9.16,-14.15,-73.14,75.06
9.084,-8.46,-16.24,-72.46,74.74
9.104,-8.46,-15.54,-69.74,71.96
9.123,-9.86,-16.94,-71.10,73.76
9.144,-9.16,-14.15,-72.46,74.40
9.177,-10.56,-14.15,-71.78,73.92
9.198,-8.46,-14.85,-71.10,73.13
9.204,-9.16,-16.24,-71.78,74.17
9.224,-8.46,-16.24,-70.43,72.77
9.247,-9.86,-16.94,-71.10,73.76
9.265,-8.46,-16.24,-71.78,74.08
9.284,-9.16,-16.94,-71.10,73.67
9.307,-9.16,-16.24,-71.78,74.17
9.328,-9.16,-16.24,-71.10,73.51
9.345,-10.56,-15.54,-71.10,73.55
9.368,-9.86,-16.24,-70.43,72.94
9.388,-9.86,-14.85,-71.10,73.30
9.412,-9.16,-16.94,-71.10,73.67
9.427,-9.86,-14.85,-71.10,73.30
9.445,-9.86,-14.85,-71.10,73.30
9.466,-9.86,-16.24,-70.43,72.94
9.490,-9.16,-17.64,-70.43,73.18
9.507,-9.16,-15.54,-70.43,72.70
9.527,-9.86,-16.24,-69.74,72.29
9.552,-10.56,-16.94,-71.10,73.85
9.567,-9.16,-17.64,-71.78,74.49
9.587,-9.86,-19.04,-70.43,73.62
9.607,-9.86,-18.34,-71.10,74.09
9.627,-11.26,-18.34,-72.46,75.59
9.654,-10.56,-17.64,-70.43,73.36
9.670,-11.26,-17.64,-69.74,72.82
9.688,-9.16,-15.54,-71.78,74.02
9.707,-9.86,-16.94,-71.78,74.41
9.728,-9.86,-18.34,-73.82,76.70
9.749,-9.86,-16.94,-72.46,75.07
9.768,-10.56,-18.34,-73.14,76.14
9.791,-9.16,-19.73,-71.78,75.01
9.808,-11.26,-19.04,-73.82,77.06
9.831,-9.86,-19.04,-73.82,76.87
9.850,-9.16,-20.43,-73.82,77.14
9.869,-7.07,-19.73,-75.18,78.05
9.889,-7.77,-21.13,-74.50,77.83
9.908,-7.07,-20.43,-75.18,78.23
9.929,-6.37,-20.43,-72.46,75.56
9.951,-7.07,-20.43,-73.82,76.92
9.971,-7.77,-18.34,-73.82,76.46
9.990,-6.37,-18.34,-73.82,76.33
10.009,-5.67,-17.64,-73.82,76.11
10.029,-4.97,-19.04,-74.50,77.06
10.056,-6.37,-16.94,-73.82,76.01
10.070,-6.37,-18.34,-71.78,74.36
10.091,-5.67,-16.94,-73.14,75.29
10.111,-7.07,-18.34,-73.14,75.74
10.131,-6.37,-17.64,-72.46,74.85
10.151,-5.67,-15.54,-72.46,74.33
10.170,-6.37,-15.54,-72.46,74.39
10.193,-7.77,-16.24,-71.78,74.01
10.212,-6.37,-16.94,-73.82,76.01
10.232,-7.07,-16.24,-72.46,74.60
10.253,-7.77,-15.54,-72.46,74.52
10.271,-6.37,-15.54,-73.82,75.71
10.291,-7.07,-16.24,-73.14,75.26
10.321,-7.77,-14.85,-72.46,74.38
10.340,-7.07,-14.85,-72.46,74.31
10.352,-7.77,-15.54,-72.46,74.52
10.376,-7.77,-14.15,-72.46,74.24
10.392,-7.07,-15.54,-72.46,74.45
10.413,-8.46,-14.85,-72.46,74.45
10.432,-7.77,-15.54,-71.78,73.86
10.470,-7.77,-14.85,-73.14,75.04
10.472,-7.07,-16.24,-72.46,74.60
10.494,-7.07,-13.45,-72.46,74.04
10.513,-8.46,-14.15,-72.46,74.32
10.534,-8.46,-15.54,-72.46,74.59
10.554,-7.07,-15.54,-74.50,76.43
10.574,-7.77,-15.54,-72.46,74.52
10.601,-7.77,-15.54,-73.14,75.18
10.613,-7.77,-14.85,-73.14,75.04
10.634,-7.77,-15.54,-73.14,75.18
10.655,-7.07,-14.85,-72.46,74.31
10.678,-9.16,-14.85,-73.82,75.86
10.695,-7.07,-14.85,-71.78,73.64
10.715,-8.46,-16.24,-72.46,74.74
10.735,-9.16,-14.85,-71.78,73.87
10.757,-8.46,-14.85,-72.46,74.45
10.778,-9.16,-13.45,-71.78,73.61
10.798,-7.77,-13.45,-73.14,74.77
10.817,-8.46,-14.85,-71.78,73.79
10.835,-7.07,-14.15,-71.78,73.51
10.857,-6.37,-16.24,-71.78,73.87
10.876,-7.07,-14.85,-73.82,75.63
10.897,-7.07,-14.85,-73.14,74.97
10.918,-7.77,-14.85,-71.78,73.71
10.937,-8.46,-15.54,-72.46,74.59
10.957,-8.46,-13.45,-72.46,74.19
10.995,-7.77,-14.85,-71.78,73.71
10.999,-7.07,-16.24,-71.10,73.28
11.017,-9.16,-14.85,-71.78,73.87
11.038,-8.46,-16.24,-71.78,74.08
11.057,-9.16,-13.45,-73.14,74.93
11.089,-7.07,-14.85,-72.46,74.31
11.099,-7.77,-14.15,-71.78,73.58
11.118,-7.07,-14.15,-73.14,74.83
11.144,-9.16,-14.85,-72.46,74.53
11.161,-9.16,-14.85,-73.14,75.20
11.178,-7.07,-14.15,-73.14,74.83
11.198,-7.07,-15.54,-71.78,73.79
11.220,-7.77,-14.85,-73.14,75.04
11.238,-7.07,-14.15,-73.14,74.83
11.264,-9.16,-12.75,-73.14,74.81
11.287,-7.07,-15.54,-73.82,75.77
11.299,-8.46,-15.54,-72.46,74.59
11.319,-7.07,-14.85,-73.14,74.97
11.340,-7.07,-15.54,-71.78,73.79
11.360,-6.37,-12.75,-72.46,73.85
11.389,-9.16,-14.15,-73.14,75.06
11.400,-8.46,-14.85,-72.46,74.45
11.419,-8.46,-14.85,-71.10,73.13
11.440,-7.07,-14.15,-71.78,73.51
11.461,-8.46,-14.15,-72.46,74.32
11.480,-8.46,-14.85,-71.10,73.13
11.506,-8.46,-14.85,-71.78,73.79
11.525,-9.16,-14.15,-72.46,74.40
11.540,-7.77,-14.85,-72.46,74.38
11.563,-7.77,-14.85,-73.14,75.04
11.582,-8.46,-15.54,-71.78,73.93
11.603,-7.07,-14.85,-73.82,75.63
11.621,-7.77,-13.45,-72.46,74.11
11.644,-8.46,-15.54,-73.82,75.92
11.661,-8.46,-14.15,-73.14,74.98
11.682,-9.16,-16.24,-72.46,74.82
11.703,-7.77,-15.54,-73.14,75.18
11.722,-7.07,-15.54,-73.14,75.11
11.743,-7.77,-14.15,-72.46,74.24
11.762,-7.07,-16.24,-72.46,74.60
11.782,-7.77,-15.54,-73.14,75.18
11.802,-9.86,-15.54,-73.14,75.42
11.823,-7.77,-13.45,-73.82,75.44
11.843,-7.77,-14.15,-71.10,72.91
11.863,-8.46,-15.54,-72.46,74.59
11.882,-7.77,-14.85,-71.78,73.71
11.905,-7.77,-14.15,-72.46,74.24
11.923,-7.07,-14.85,-71.78,73.64
11.944,-7.77,-15.54,-71.78,73.86
11.964,-8.46,-14.85,-73.14,75.11
11.983,-9.16,-14.15,-72.46,74.40
12.003,-7.77,-14.15,-71.10,72.91
12.034,-8.46,-14.85,-71.10,73.13
12.044,-8.46,-14.85,-72.46,74.45
12.065,-7.77,-14.85,-72.46,74.38
12.086,-8.46,-14.85,-73.14,75.11
12.104,-8.46,-14.85,-73.14,75.11
12.124,-8.46,-14.85,-71.78,73.79
12.147,-8.46,-15.54,-72.46,74.59
12.166,-9.16,-14.85,-73.14,75.20
12.185,-8.46,-15.54,-71.78,73.93
12.205,-8.46,-14.15,-73.14,74.98
