time,x,y,z,MF
2.537,-8.46,-15.54,-71.78,73.93
2.558,-8.46,-14.15,-71.10,72.99
2.577,-8.46,-14.85,-70.43,72.47
2.599,-6.37,-14.85,-71.78,73.58
2.619,-7.77,-15.54,-71.78,73.86
2.639,-9.16,-14.85,-73.82,75.86
2.658,-7.07,-16.24,-72.46,74.60
2.678,-9.16,-14.15,-72.46,74.40
2.699,-9.16,-16.24,-71.78,74.17
2.719,-8.46,-14.15,-72.46,74.32
2.739,-8.46,-13.45,-72.46,74.19
2.760,-7.77,-14.15,-73.14,74.90
2.779,-8.46,-14.85,-73.14,75.11
2.800,-8.46,-13.45,-71.10,72.86
2.820,-9.86,-14.85,-72.46,74.62
2.839,-9.16,-14.15,-71.78,73.74
2.867,-8.46,-13.45,-73.14,74.85
2.880,-7.77,-14.85,-72.46,74.38
2.899,-8.46,-14.85,-72.46,74.45
2.920,-8.46,-14.85,-73.14,75.11
2.943,-9.16,-12.75,-73.14,74.81
2.961,-9.16,-15.54,-72.46,74.68
2.983,-8.46,-13.45,-72.46,74.19
3.001,-7.77,-13.45,-73.14,74.77
3.020,-8.46,-14.15,-73.14,74.98
3.041,-9.16,-14.85,-73.14,75.20
3.063,-8.46,-14.15,-73.82,75.64
3.081,-8.46,-14.85,-72.46,74.45
3.104,-8.46,-14.85,-71.78,73.79
3.122,-8.46,-13.45,-73.82,75.51
3.142,-7.77,-12.05,-72.46,73.87
3.161,-8.46,-14.15,-72.46,74.32
3.185,-7.77,-13.45,-71.78,73.45
3.203,-7.77,-14.15,-73.14,74.90
3.222,-9.16,-13.45,-73.14,74.93
3.242,-7.77,-15.54,-71.78,73.86
3.263,-7.77,-14.15,-73.82,75.57
3.291,-8.46,-13.45,-73.14,74.85
3.303,-7.07,-14.15,-71.78,73.51
3.323,-9.86,-14.15,-73.82,75.81
3.343,-8.46,-14.15,-72.46,74.32
3.365,-8.46,-14.15,-71.78,73.65
3.383,-8.46,-14.15,-72.46,74.32
3.405,-7.07,-14.15,-73.14,74.83
3.426,-9.16,-14.85,-71.78,73.87
3.444,-7.77,-14.15,-73.14,74.90
3.465,-8.46,-14.15,-73.82,75.64
3.484,-7.77,-14.15,-73.82,75.57
3.506,-9.16,-14.85,-72.46,74.53
3.523,-6.37,-13.45,-73.14,74.64
3.544,-9.86,-14.15,-72.46,74.49
3.565,-8.46,-15.54,-72.46,74.59
3.584,-8.46,-14.85,-72.46,74.45
3.604,-9.16,-14.85,-73.14,75.20
3.625,-7.07,-13.45,-71.78,73.37
3.646,-8.46,-13.45,-71.10,72.86
3.665,-8.46,-12.75,-71.78,73.40
3.685,-9.16,-13.45,-71.78,73.61
3.707,-8.46,-14.15,-73.82,75.64
3.725,-9.16,-13.45,-72.46,74.27
3.745,-7.77,-14.15,-70.43,72.25
3.778,-8.46,-14.85,-72.46,74.45
3.785,-8.46,-14.85,-72.46,74.45
3.806,-7.77,-14.85,-71.10,73.05
3.827,-7.77,-12.75,-71.78,73.32
3.847,-6.37,-14.15,-72.46,74.11
3.867,-7.77,-14.15,-73.14,74.90
3.888,-7.07,-14.15,-72.46,74.17
3.907,-8.46,-14.15,-71.78,73.65
3.934,-7.07,-15.54,-71.10,73.13
3.947,-9.16,-13.45,-71.78,73.61
3.971,-8.46,-12.75,-71.10,72.73
3.988,-7.77,-14.15,-72.46,74.24
4.010,-8.46,-14.15,-73.14,74.98
4.030,-9.16,-14.15,-72.46,74.40
4.058,-8.46,-14.15,-73.14,74.98
4.068,-8.46,-14.15,-71.78,73.65
4.088,-8.46,-13.45,-71.78,73.52
4.110,-9.16,-14.15,-72.46,74.40
4.129,-7.77,-14.15,-73.82,75.57
4.149,-9.16,-14.15,-72.46,74.40
4.168,-9.86,-14.15,-71.10,73.17
4.191,-8.46,-14.85,-73.14,75.11
4.210,-6.37,-14.85,-72.46,74.24
4.230,-8.46,-13.45,-71.78,73.52
4.251,-9.16,-12.75,-73.14,74.81
4.270,-8.46,-12.75,-71.78,73.40
4.289,-8.46,-14.85,-74.50,76.44
4.311,-7.77,-15.54,-71.78,73.86
4.332,-9.86,-15.54,-73.14,75.42
4.351,-9.86,-14.15,-72.46,74.49
4.371,-8.46,-15.54,-73.14,75.26
4.391,-8.46,-14.15,-72.46,74.32
4.411,-7.77,-14.85,-72.46,74.38
4.433,-9.16,-12.05,-72.46,74.03
4.457,-9.86,-13.45,-72.46,74.36
4.477,-9.16,-14.85,-71.78,73.87
4.492,-9.86,-15.54,-73.14,75.42
4.511,-8.46,-14.85,-72.46,74.45
4.532,-8.46,-15.54,-71.78,73.93
4.554,-9.16,-14.85,-72.46,74.53
4.574,-8.46,-12.75,-72.46,74.06
4.600,-7.77,-15.54,-73.14,75.18
4.613,-9.16,-15.54,-72.46,74.68
4.631,-9.16,-14.15,-73.82,75.72
4.652,-6.37,-14.85,-73.14,74.91
4.673,-8.46,-13.45,-71.10,72.86
4.693,-8.46,-14.15,-71.10,72.99
4.715,-7.07,-13.45,-72.46,74.04
4.734,-9.86,-14.15,-73.14,75.15
4.756,-8.46,-15.54,-71.78,73.93
4.776,-7.77,-13.45,-72.46,74.11
4.794,-7.07,-14.85,-71.78,73.64
4.816,-9.16,-13.45,-72.46,74.27
4.835,-7.77,-14.85,-71.78,73.71
4.854,-9.86,-14.85,-72.46,74.62
4.874,-9.16,-15.54,-73.14,75.34
4.894,-7.77,-14.85,-73.14,75.04
4.916,-7.77,-14.85,-71.78,73.71
4.936,-7.07,-14.85,-72.46,74.31
4.956,-7.77,-14.15,-73.14,74.90
4.974,-9.16,-14.15,-73.82,75.72
4.994,-7.77,-14.15,-71.78,73.58
5.014,-8.46,-15.54,-71.78,73.93
5.036,-8.46,-13.45,-72.46,74.19
5.056,-8.46,-14.85,-73.14,75.11
5.076,-8.46,-16.24,-73.14,75.40
5.095,-9.86,-14.15,-71.78,73.83
5.116,-8.46,-14.15,-71.78,73.65
5.137,-9.16,-12.75,-73.14,74.81
5.161,-9.16,-16.24,-72.46,74.82
5.177,-7.77,-14.15,-73.82,75.57
5.196,-7.77,-15.54,-71.78,73.86
5.217,-8.46,-13.45,-73.14,74.85
5.240,-7.77,-15.54,-71.78,73.86
5.258,-9.86,-15.54,-72.46,74.77
5.284,-7.77,-13.45,-73.14,74.77
5.297,-9.16,-14.15,-72.46,74.40
5.317,-9.16,-13.45,-72.46,74.27
5.337,-8.46,-16.24,-72.46,74.74
5.358,-7.07,-15.54,-73.82,75.77
5.379,-9.16,-15.54,-72.46,74.68
5.397,-8.46,-14.15,-73.82,75.64
5.420,-9.16,-14.85,-71.78,73.87
5.439,-9.16,-13.45,-72.46,74.27
5.458,-9.86,-14.85,-71.78,73.96
5.478,-9.16,-14.85,-72.46,74.53
5.499,-9.86,-14.85,-72.46,74.62
5.520,-9.16,-14.85,-72.46,74.53
5.539,-9.16,-14.15,-72.46,74.40
5.561,-7.77,-14.15,-72.46,74.24
5.579,-8.46,-14.15,-71.78,73.65
5.600,-9.16,-14.15,-73.14,75.06
5.621,-8.46,-15.54,-71.78,73.93
5.640,-7.77,-13.45,-72.46,74.11
5.659,-8.46,-16.24,-72.46,74.74
5.679,-8.46,-15.54,-72.46,74.59
5.701,-7.77,-14.15,-72.46,74.24
5.720,-9.86,-14.15,-71.78,73.83
5.740,-8.46,-14.85,-71.78,73.79
5.761,-9.86,-14.85,-71.78,73.96
5.780,-9.16,-14.85,-71.78,73.87
5.800,-9.16,-13.45,-73.14,74.93
5.822,-7.77,-14.15,-72.46,74.24
5.852,-9.16,-12.75,-71.78,73.48
5.861,-8.46,-14.85,-72.46,74.45
5.882,-8.46,-14.85,-71.78,73.79
5.904,-9.16,-14.15,-70.43,72.41
5.924,-7.07,-14.15,-71.10,72.84
5.944,-7.77,-16.24,-73.14,75.33
5.962,-9.16,-15.54,-72.46,74.68
5.987,-7.77,-15.54,-71.78,73.86
6.004,-9.16,-14.85,-73.82,75.86
6.021,-8.46,-14.15,-71.10,72.99
6.042,-9.16,-13.45,-71.78,73.61
6.067,-8.46,-14.15,-71.78,73.65
6.084,-9.16,-15.54,-72.46,74.68
6.102,-7.77,-14.15,-71.10,72.91
6.124,-7.77,-15.54,-72.46,74.52
6.144,-9.16,-14.15,-73.14,75.06
6.165,-7.77,-14.85,-71.78,73.71
6.184,-8.46,-13.45,-73.14,74.85
6.205,-8.46,-14.85,-73.14,75.11
6.224,-7.77,-14.15,-72.46,74.24
6.243,-9.86,-15.54,-72.46,74.77
6.266,-7.07,-14.15,-71.78,73.51
6.284,-8.46,-14.85,-72.46,74.45
6.304,-7.77,-14.15,-71.78,73.58
6.324,-7.77,-16.24,-73.14,75.33
6.344,-9.16,-14.85,-72.46,74.53
6.364,-8.46,-15.54,-71.78,73.93
6.384,-7.07,-14.85,-72.46,74.31
6.404,-8.46,-14.15,-72.46,74.32
6.426,-9.16,-14.85,-71.78,73.87
6.446,-7.77,-14.85,-73.82,75.70
6.465,-7.77,-14.15,-71.10,72.91
6.485,-9.16,-15.54,-71.10,73.36
6.505,-8.46,-13.45,-73.14,74.85
6.527,-9.16,-14.85,-73.14,75.20
6.547,-8.46,-13.45,-71.78,73.52
6.569,-9.16,-13.45,-71.10,72.94
6.586,-7.77,-14.85,-71.10,73.05
6.605,-8.46,-15.54,-72.46,74.59
6.627,-8.46,-15.54,-72.46,74.59
6.647,-9.16,-14.85,-73.82,75.86
6.666,-7.77,-13.45,-73.14,74.77
6.687,-8.46,-14.85,-72.46,74.45
6.707,-7.77,-14.85,-72.46,74.38
6.728,-8.46,-14.15,-74.50,76.30
6.748,-7.77,-14.15,-72.46,74.24
6.768,-8.46,-14.85,-71.78,73.79
6.787,-9.16,-14.15,-72.46,74.40
6.810,-8.46,-13.45,-71.78,73.52
6.828,-7.77,-14.15,-72.46,74.24
6.851,-8.46,-15.54,-72.46,74.59
6.871,-10.56,-14.85,-73.14,75.38
6.890,-7.77,-14.15,-73.14,74.90
6.909,-9.16,-14.85,-71.78,73.87
6.927,-9.16,-14.15,-70.43,72.41
6.950,-9.16,-14.85,-72.46,74.53
6.970,-8.46,-15.54,-72.46,74.59
6.989,-8.46,-14.85,-71.78,73.79
7.009,-7.77,-14.15,-72.46,74.24
7.030,-7.77,-14.85,-72.46,74.38
7.049,-8.46,-14.85,-73.14,75.11
7.069,-9.86,-15.54,-73.14,75.42
7.089,-9.16,-14.85,-72.46,74.53
7.110,-8.46,-14.15,-73.14,74.98
7.130,-8.46,-15.54,-72.46,74.59
7.151,-8.46,-14.15,-72.46,74.32
7.170,-7.07,-14.15,-71.78,73.51
7.193,-9.16,-13.45,-71.78,73.61
7.211,-9.16,-14.15,-73.14,75.06
7.240,-8.46,-14.15,-73.14,74.98
7.251,-8.46,-15.54,-71.78,73.93
7.270,-7.77,-14.85,-72.46,74.38
7.291,-9.16,-14.85,-73.14,75.20
7.311,-7.77,-16.24,-72.46,74.67
7.334,-7.07,-13.45,-73.14,74.71
7.353,-10.56,-14.15,-71.10,73.26
7.374,-8.46,-14.85,-73.14,75.11
7.392,-7.77,-13.45,-71.78,73.45
7.411,-8.46,-15.54,-73.82,75.92
7.435,-9.16,-13.45,-73.82,75.60
7.452,-10.56,-14.15,-71.78,73.92
7.472,-7.77,-12.75,-74.50,75.98
7.496,-7.77,-12.05,-71.10,72.54
7.512,-7.77,-13.45,-72.46,74.11
7.535,-8.46,-13.45,-72.46,74.19
7.554,-7.77,-14.15,-71.78,73.58
7.576,-7.07,-13.45,-70.43,72.05
7.594,-7.77,-14.15,-73.14,74.90
7.617,-9.16,-15.54,-72.46,74.68
7.637,-8.46,-14.15,-73.14,74.98
7.656,-6.37,-14.15,-72.46,74.11
7.676,-8.46,-15.54,-71.10,73.27
7.694,-9.16,-12.05,-73.82,75.36
7.714,-9.86,-13.45,-71.78,73.70
7.733,-9.16,-15.54,-72.46,74.68
7.759,-7.77,-13.45,-71.78,73.45
7.775,-8.46,-13.45,-73.14,74.85
7.795,-8.46,-13.45,-73.14,74.85
7.816,-8.46,-14.85,-72.46,74.45
7.836,-7.77,-14.15,-72.46,74.24
7.855,-7.77,-14.15,-71.78,73.58
7.876,-8.46,-14.85,-71.78,73.79
7.895,-7.07,-14.15,-71.78,73.51
7.916,-8.46,-14.15,-73.14,74.98
7.938,-8.46,-13.45,-73.14,74.85
7.956,-7.77,-14.85,-72.46,74.38
7.975,-7.07,-13.45,-72.46,74.04
7.996,-8.46,-14.85,-72.46,74.45
8.017,-7.77,-14.15,-71.10,72.91
8.037,-8.46,-14.85,-72.46,74.45
8.058,-7.07,-14.85,-74.50,76.30
8.077,-7.07,-13.45,-72.46,74.04
8.098,-8.46,-14.85,-72.46,74.45
8.118,-7.77,-13.45,-73.14,74.77
8.142,-9.86,-14.15,-73.14,75.15
8.157,-7.77,-14.15,-72.46,74.24
8.178,-7.77,-14.85,-72.46,74.38
8.197,-8.46,-14.85,-71.78,73.79
8.217,-8.46,-14.15,-71.78,73.65
8.241,-7.07,-13.45,-72.46,74.04
8.258,-9.16,-14.85,-73.82,75.86
8.285,-7.77,-12.75,-72.46,73.99
8.298,-7.77,-15.54,-71.10,73.20
8.318,-8.46,-15.54,-73.14,75.26
8.339,-8.46,-14.85,-73.14,75.11
8.358,-9.16,-14.15,-73.14,75.06
8.379,-9.16,-15.54,-73.82,76.00
8.407,-7.07,-14.85,-73.82,75.63
8.419,-9.16,-13.45,-72.46,74.27
8.438,-9.16,-14.15,-72.46,74.40
8.459,-8.46,-13.45,-71.78,73.52
8.479,-7.07,-14.85,-73.14,74.97
8.499,-7.07,-14.85,-73.14,74.97
8.525,-8.46,-12.75,-71.78,73.40
8.540,-7.77,-14.85,-72.46,74.38
8.559,-7.07,-14.15,-71.78,73.51
8.580,-9.86,-14.85,-72.46,74.62
8.602,-7.77,-14.85,-72.46,74.38
8.621,-9.16,-15.54,-73.14,75.34
8.642,-8.46,-14.85,-73.14,75.11
8.664,-7.77,-14.85,-73.14,75.04
8.680,-8.46,-14.15,-72.46,74.32
8.700,-9.86,-14.15,-73.14,75.15
8.724,-9.16,-14.15,-74.50,76.39
8.744,-7.77,-14.15,-72.46,74.24
8.762,-7.77,-14.15,-71.78,73.58
8.781,-8.46,-14.15,-74.50,76.30
8.802,-7.77,-13.45,-72.46,74.11
8.821,-8.46,-15.54,-70.43,72.62
8.844,-8.46,-14.85,-72.46,74.45
8.862,-9.16,-14.85,-71.78,73.87
8.882,-7.07,-13.45,-72.46,74.04
8.902,-9.16,-15.54,-73.14,75.34
8.922,-7.77,-14.85,-71.10,73.05
8.943,-7.07,-15.54,-71.78,73.79
8.962,-7.07,-13.45,-71.78,73.37
8.984,-9.16,-14.85,-72.46,74.53
9.002,-8.46,-13.45,-72.46,74.19
9.022,-7.07,-15.54,-72.46,74.45
9.042,-7.77,-14.85,-72.46,74.38
9.074,-9.16,-14.85,-73.14,75.20
9.083,-9.86,-14.85,-73.82,75.94
9.104,-8.46,-12.75,-73.14,74.73
9.125,-7.07,-15.54,-72.46,74.45
9.145,-8.46,-12.75,-72.46,74.06
9.171,-10.56,-12.75,-72.46,74.33
9.185,-8.46,-14.85,-72.46,74.45
9.211,-9.16,-13.45,-71.78,73.61
9.228,-9.16,-14.15,-71.10,73.07
9.244,-7.77,-14.85,-73.82,75.70
9.265,-8.46,-14.85,-73.14,75.11
9.286,-8.46,-14.15,-72.46,74.32
9.305,-9.86,-12.75,-73.14,74.90
9.327,-8.46,-12.05,-71.78,73.28
9.346,-8.46,-12.75,-72.46,74.06
9.365,-8.46,-14.85,-71.78,73.79
9.386,-7.07,-14.85,-71.78,73.64
9.406,-7.77,-14.15,-72.46,74.24
9.427,-8.46,-14.85,-71.10,73.13
9.446,-7.07,-14.85,-71.78,73.64
9.465,-7.77,-14.15,-72.46,74.24
9.486,-9.16,-14.85,-73.14,75.20
9.507,-8.46,-14.85,-71.78,73.79
9.527,-8.46,-14.15,-71.78,73.65
9.548,-9.16,-14.15,-72.46,74.40
9.568,-9.16,-14.85,-72.46,74.53
9.587,-8.46,-13.45,-72.46,74.19
9.607,-7.07,-13.45,-71.10,72.71
9.630,-8.46,-14.85,-73.14,75.11
9.649,-9.16,-14.85,-71.78,73.87
9.668,-7.07,-14.15,-72.46,74.17
9.689,-9.16,-14.15,-71.10,73.07
9.707,-8.46,-14.15,-72.46,74.32
9.738,-8.46,-14.15,-71.10,72.99
9.757,-8.46,-15.54,-72.46,74.59
9.769,-8.46,-14.85,-73.82,75.78
9.788,-8.46,-14.15,-73.14,74.98
9.810,-7.77,-13.45,-72.46,74.11
9.829,-8.46,-14.15,-73.82,75.64
9.851,-8.46,-14.85,-73.82,75.78
9.877,-8.46,-13.45,-72.46,74.19
9.892,-8.46,-15.54,-71.10,73.27
9.909,-9.16,-13.45,-72.46,74.27
9.929,-6.37,-14.15,-73.14,74.77
9.949,-7.77,-12.75,-74.50,75.98
9.973,-9.16,-13.45,-73.14,74.93
9.991,-8.46,-14.85,-71.78,73.79
10.010,-9.86,-14.85,-73.82,75.94
10.031,-8.46,-13.45,-71.78,73.52
10.051,-9.16,-14.15,-71.78,73.74
10.070,-7.77,-13.45,-71.78,73.45
10.092,-7.07,-13.45,-71.10,72.71
10.111,-7.07,-15.54,-72.46,74.45
10.130,-7.77,-15.54,-71.78,73.86
10.151,-8.46,-14.15,-71.78,73.65
10.171,-7.07,-12.75,-71.78,73.25
10.193,-8.46,-14.15,-73.14,74.98
10.212,-7.07,-14.85,-71.10,72.98
10.232,-8.46,-13.45,-73.82,75.51
10.252,-7.77,-15.54,-71.10,73.20
10.272,-8.46,-14.85,-72.46,74.45
10.294,-7.77,-15.54,-72.46,74.52
10.314,-8.46,-14.15,-71.10,72.99
10.335,-8.46,-15.54,-73.14,75.26
10.354,-9.16,-13.45,-71.78,73.61
10.373,-7.77,-14.85,-73.82,75.70
10.392,-9.16,-14.85,-71.10,73.21
10.419,-8.46,-14.85,-73.82,75.78
10.433,-7.07,-12.05,-72.46,73.80
10.453,-9.86,-14.85,-72.46,74.62
10.474,-7.77,-14.15,-71.78,73.58
10.495,-7.07,-14.15,-73.14,74.83
10.513,-8.46,-14.85,-72.46,74.45
10.533,-7.77,-14.15,-71.78,73.58
10.563,-9.16,-13.45,-72.46,74.27
10.583,-8.46,-13.45,-71.78,73.52
10.594,-9.16,-14.15,-73.14,75.06
10.615,-7.77,-14.15,-70.43,72.25
10.634,-7.77,-14.15,-72.46,74.24
10.655,-9.16,-14.15,-72.46,74.40
10.681,-6.37,-12.75,-71.78,73.19
10.702,-8.46,-14.85,-72.46,74.45
10.714,-8.46,-14.15,-71.10,72.99
10.736,-7.77,-13.45,-72.46,74.11
10.755,-8.46,-14.15,-72.46,74.32
10.777,-9.86,-15.54,-73.14,75.42
10.797,-9.86,-13.45,-72.46,74.36
10.830,-9.16,-14.85,-71.78,73.87
10.835,-9.86,-14.15,-72.46,74.49
10.856,-9.16,-16.24,-71.78,74.17
10.878,-9.86,-14.15,-71.10,73.17
10.898,-9.86,-17.64,-69.74,72.61
10.917,-9.86,-14.85,-70.43,72.65
10.937,-10.56,-15.54,-69.74,72.23
10.961,-9.86,-13.45,-70.43,72.37
10.976,-10.56,-16.24,-70.43,73.04
10.998,-8.46,-16.94,-71.10,73.58
11.021,-9.86,-16.24,-70.43,72.94
11.041,-8.46,-16.24,-71.78,74.08
11.059,-9.86,-16.94,-71.10,73.76
11.078,-11.26,-16.24,-72.46,75.11
11.098,-11.26,-19.04,-71.10,74.46
11.117,-9.16,-18.34,-73.82,76.62
11.138,-8.46,-17.64,-73.82,76.37
11.158,-7.07,-19.04,-73.14,75.91
11.178,-6.37,-17.64,-73.82,76.17
11.198,-5.67,-17.64,-73.14,75.45
11.218,-4.27,-16.94,-73.14,75.20
11.243,-6.37,-14.85,-72.46,74.24
11.260,-7.07,-14.85,-72.46,74.31
11.279,-7.77,-14.85,-72.46,74.38
11.298,-5.67,-15.54,-71.78,73.67
11.319,-7.77,-15.54,-72.46,74.52
11.341,-6.37,-14.15,-73.14,74.77
11.359,-8.46,-14.85,-73.14,75.11
11.385,-7.07,-13.45,-71.78,73.37
11.403,-7.07,-15.54,-73.82,75.77
11.421,-7.77,-13.45,-73.82,75.44
11.440,-8.46,-14.85,-72.46,74.45
11.463,-9.86,-14.15,-71.78,73.83
11.481,-9.16,-14.85,-71.78,73.87
11.508,-7.07,-14.85,-73.14,74.97
11.522,-7.77,-15.54,-71.10,73.20
11.540,-6.37,-15.54,-73.14,75.05
11.564,-7.77,-13.45,-71.10,72.78
11.581,-7.77,-14.15,-72.46,74.24
11.602,-9.16,-14.15,-72.46,74.40
11.622,-8.46,-14.15,-72.46,74.32
11.645,-8.46,-14.85,-71.78,73.79
11.661,-7.77,-14.85,-71.10,73.05
11.685,-8.46,-16.24,-71.78,74.08
11.706,-7.07,-15.54,-73.82,75.77
11.727,-7.77,-14.85,-72.46,74.38
11.743,-9.16,-13.45,-71.78,73.61
11.762,-7.07,-14.85,-73.14,74.97
11.784,-7.77,-15.54,-70.43,72.54
11.803,-9.16,-15.54,-71.78,74.02
