time,x,y,z,MF
3.327,13.15,-12.38,-58.73,61.45
3.356,13.14,-12.34,-58.87,61.57
3.363,13.24,-12.45,-58.83,61.57
3.385,13.73,-12.48,-58.81,61.66
3.403,13.58,-12.41,-58.85,61.66
3.438,13.26,-12.43,-58.55,61.31
3.468,13.27,-12.59,-58.45,61.24
3.471,13.23,-12.37,-58.37,61.11
3.480,13.38,-12.21,-58.85,61.58
3.498,13.49,-12.65,-58.78,61.62
3.518,13.33,-12.37,-58.93,61.67
3.552,13.33,-12.29,-58.94,61.66
3.558,13.51,-12.20,-58.49,61.26
3.583,13.41,-12.27,-58.53,61.28
3.596,13.41,-12.43,-58.56,61.35
3.627,13.54,-12.30,-58.76,61.54
3.631,13.53,-12.22,-58.77,61.53
3.652,13.43,-12.25,-58.85,61.60
3.672,13.63,-12.44,-58.90,61.72
3.690,13.26,-12.39,-58.60,61.35
3.720,13.34,-12.38,-58.79,61.54
3.747,13.39,-12.37,-58.84,61.60
3.748,13.16,-12.23,-58.60,61.30
3.767,13.64,-12.49,-58.71,61.55
3.786,13.58,-12.40,-58.90,61.70
3.805,13.29,-12.30,-58.79,61.52
3.830,13.12,-12.40,-58.54,61.26
3.844,13.28,-12.29,-58.98,61.69
3.863,13.54,-12.41,-58.80,61.60
3.883,13.66,-12.47,-58.39,61.25
3.901,13.23,-12.44,-58.41,61.17
3.934,13.49,-12.30,-58.67,61.44
3.941,13.40,-12.38,-58.70,61.47
3.961,13.54,-12.22,-58.72,61.49
3.980,13.42,-12.47,-58.46,61.27
4.004,13.67,-12.55,-58.33,61.22
4.019,13.47,-12.32,-58.34,61.13
4.055,13.61,-12.54,-58.52,61.37
4.057,13.59,-12.42,-58.71,61.53
4.080,13.03,-12.33,-58.41,61.10
4.096,13.23,-12.17,-58.34,61.04
4.135,13.37,-12.40,-58.47,61.24
4.138,13.55,-12.30,-58.62,61.41
4.156,13.03,-12.44,-58.44,61.16
4.173,13.44,-12.30,-58.76,61.51
4.190,13.28,-12.21,-58.89,61.59
4.211,13.36,-12.20,-58.53,61.26
4.234,13.45,-12.23,-58.58,61.33
4.256,13.01,-12.27,-58.69,61.35
4.267,13.20,-12.11,-58.76,61.42
4.286,13.48,-12.33,-58.90,61.66
4.306,13.04,-12.30,-58.92,61.58
4.338,13.55,-12.38,-58.62,61.42
4.366,13.24,-12.26,-58.84,61.54
4.368,13.29,-12.30,-58.84,61.56
4.388,13.57,-12.36,-58.30,61.12
4.402,13.14,-12.46,-58.22,60.97
4.436,13.50,-12.38,-58.66,61.45
4.440,13.19,-12.18,-58.84,61.52
4.459,13.16,-12.31,-58.65,61.35
4.479,13.23,-12.41,-58.37,61.12
4.498,13.33,-12.45,-58.32,61.11
4.522,13.60,-12.35,-58.53,61.35
4.540,13.23,-12.41,-58.97,61.69
4.558,13.27,-12.51,-58.50,61.28
4.577,13.52,-12.32,-59.04,61.81
4.596,13.56,-12.51,-58.47,61.31
4.613,13.02,-12.28,-58.59,61.26
4.642,13.55,-12.46,-58.61,61.44
4.652,13.45,-12.27,-58.62,61.38
4.671,13.76,-12.39,-58.44,61.31
4.691,13.44,-12.41,-58.19,61.00
4.709,13.37,-12.40,-58.42,61.20
4.740,13.19,-12.42,-58.18,60.93
4.750,13.24,-12.45,-58.22,61.00
4.768,13.19,-12.37,-58.27,61.01
4.787,13.65,-12.50,-57.92,60.81
4.806,13.53,-12.56,-58.28,61.13
4.843,13.40,-12.46,-58.60,61.40
4.847,13.31,-12.43,-58.55,61.32
4.862,13.07,-12.28,-58.46,61.15
4.881,13.24,-12.42,-58.18,60.95
4.901,13.15,-12.50,-58.17,60.93
4.944,13.33,-12.52,-58.36,61.16
4.947,13.53,-12.34,-58.16,60.97
4.964,12.97,-12.20,-58.60,61.24
4.978,13.02,-12.32,-58.59,61.27
4.997,12.85,-12.38,-58.25,60.92
5.017,13.28,-12.45,-58.27,61.05
5.040,13.18,-12.52,-58.40,61.17
5.062,13.10,-12.30,-58.18,60.89
5.074,12.98,-12.41,-58.40,61.10
5.094,13.69,-12.50,-58.67,61.52
5.113,13.08,-12.52,-58.44,61.18
5.142,13.26,-12.55,-58.59,61.37
5.155,13.36,-12.19,-58.57,61.30
5.171,13.43,-12.37,-58.29,61.08
5.195,13.64,-12.41,-58.11,60.97
5.217,13.41,-12.39,-58.56,61.34
5.229,13.29,-12.30,-58.79,61.52
5.249,13.14,-12.22,-58.88,61.56
5.266,13.20,-12.23,-58.75,61.44
5.287,13.34,-12.46,-58.14,60.94
5.309,13.50,-12.50,-57.96,60.81
5.326,13.40,-12.35,-58.01,60.80
5.354,13.47,-12.28,-58.34,61.12
5.362,13.49,-12.34,-58.76,61.53
5.384,13.17,-12.24,-58.51,61.21
5.404,13.40,-12.23,-58.62,61.36
5.427,13.40,-12.27,-58.02,60.79
5.446,13.49,-12.30,-58.11,60.91
5.480,13.43,-12.30,-58.20,60.98
5.481,13.38,-12.33,-58.29,61.06
5.508,13.39,-12.42,-58.10,60.90
5.516,13.27,-12.40,-58.42,61.17
5.538,13.13,-12.18,-58.28,60.97
5.565,13.58,-12.41,-58.15,61.00
5.580,13.41,-12.20,-59.09,61.80
5.594,13.39,-12.49,-58.18,61.00
5.614,13.51,-12.40,-58.43,61.24
5.652,13.52,-12.44,-58.33,61.16
5.654,13.34,-12.49,-58.23,61.03
5.679,13.21,-12.39,-58.55,61.29
5.695,13.25,-12.46,-58.04,60.82
5.709,13.36,-12.47,-57.95,60.77
5.729,13.43,-12.41,-58.29,61.09
5.765,13.48,-12.56,-58.32,61.16
5.771,13.57,-12.36,-58.34,61.16
5.790,13.32,-12.48,-58.41,61.20
5.807,13.44,-12.38,-58.15,60.95
5.826,13.33,-12.29,-58.33,61.08
5.850,13.45,-12.27,-58.57,61.34
5.872,13.32,-12.36,-58.42,61.18
5.883,13.65,-12.27,-58.59,61.39
5.903,13.46,-12.16,-58.54,61.28
5.923,13.26,-12.35,-58.60,61.34
5.946,13.38,-12.33,-58.24,61.02
5.970,13.26,-12.23,-58.61,61.32
5.983,13.41,-12.24,-58.44,61.19
5.998,13.29,-12.41,-58.23,61.00
6.018,13.64,-12.41,-58.71,61.54
6.048,13.65,-12.27,-58.49,61.31
6.056,13.37,-12.32,-58.43,61.19
6.074,13.54,-12.30,-58.76,61.54
6.094,13.72,-12.40,-58.30,61.16
6.111,13.34,-12.22,-58.15,60.90
6.131,13.67,-12.40,-58.35,61.19
6.176,13.80,-12.35,-58.45,61.31
6.179,13.88,-12.41,-58.13,61.04
6.189,13.32,-12.36,-58.42,61.18
6.208,13.43,-12.26,-58.20,60.98
6.230,13.70,-12.43,-57.93,60.81
6.269,13.71,-12.36,-57.75,60.63
6.271,13.52,-12.32,-58.39,61.19
6.302,13.56,-12.16,-58.45,61.22
6.305,13.48,-12.41,-58.29,61.10
6.324,13.22,-12.32,-58.51,61.24
6.346,13.50,-12.42,-58.61,61.42
6.374,13.18,-12.33,-58.37,61.09
6.383,13.33,-12.41,-58.33,61.10
6.402,13.37,-12.32,-58.43,61.19
6.420,13.57,-12.40,-58.39,61.21
6.446,13.41,-12.43,-58.51,61.31
6.459,13.29,-12.07,-58.76,61.44
6.479,13.37,-12.33,-58.33,61.10
6.501,13.85,-12.35,-57.85,60.75
6.519,13.53,-12.25,-58.26,61.05
6.535,13.63,-12.37,-58.85,61.66
6.562,13.82,-12.21,-58.18,61.04
6.574,13.48,-12.37,-58.89,61.67
6.594,13.67,-12.48,-58.29,61.16
6.615,13.79,-12.38,-57.98,60.87
6.633,13.64,-12.42,-58.02,60.88
6.652,13.53,-12.33,-58.25,61.06
6.688,13.67,-12.36,-58.35,61.19
6.691,13.52,-12.47,-58.42,61.25
6.726,13.44,-12.30,-58.71,61.47
6.733,13.32,-12.24,-59.08,61.78
6.754,13.11,-12.31,-58.60,61.30
6.765,11.74,-11.86,-59.98,62.26
6.784,12.73,-11.90,-60.36,62.83
6.805,13.40,-11.92,-58.55,61.24
6.825,13.11,-12.31,-58.64,61.34
6.845,13.60,-12.31,-58.58,61.38
6.872,13.42,-12.25,-58.39,61.15
6.904,13.63,-12.18,-58.73,61.51
6.907,13.48,-12.26,-58.16,60.95
6.920,13.08,-12.29,-58.41,61.11
6.939,13.67,-12.13,-58.83,61.60
6.966,13.61,-12.28,-58.44,61.25
6.980,13.29,-12.22,-58.75,61.47
7.000,13.48,-12.33,-58.29,61.09
7.017,13.63,-12.48,-58.24,61.11
7.036,13.57,-12.28,-58.35,61.15
7.071,13.79,-12.42,-58.63,61.50
7.081,13.60,-12.27,-58.58,61.38
7.104,13.46,-12.28,-58.48,61.25
7.112,13.40,-12.12,-58.54,61.26
7.138,13.38,-12.21,-58.25,61.00
7.165,13.25,-12.15,-58.66,61.36
7.170,12.95,-12.11,-58.79,61.40
7.188,13.09,-12.30,-58.87,61.55
7.210,13.45,-12.27,-58.57,61.34
7.230,13.21,-12.20,-58.52,61.22
7.260,13.51,-12.28,-58.39,61.18
7.280,13.45,-12.07,-58.63,61.35
7.287,13.57,-12.13,-58.87,61.62
7.307,13.62,-12.40,-58.90,61.71
7.324,13.82,-12.40,-58.86,61.72
7.343,13.69,-12.19,-58.59,61.39
7.373,13.32,-12.29,-58.38,61.13
7.405,13.88,-12.26,-58.65,61.50
7.410,13.87,-12.32,-58.22,61.11
7.422,13.72,-12.29,-58.22,61.06
7.445,13.64,-12.34,-58.72,61.53
7.459,13.74,-12.34,-58.63,61.47
7.491,13.70,-12.24,-58.45,61.27
7.498,13.77,-12.36,-58.86,61.71
7.519,13.54,-12.22,-58.67,61.45
7.539,13.89,-12.30,-58.64,61.51
7.555,13.71,-12.43,-58.39,61.26
7.599,13.65,-12.50,-58.57,61.42
7.601,13.80,-12.42,-58.54,61.41
7.616,13.41,-12.31,-58.57,61.33
7.631,13.50,-12.19,-58.54,61.30
7.652,13.69,-12.30,-58.63,61.45
7.670,13.50,-12.23,-58.63,61.39
7.690,13.58,-12.41,-58.25,61.08
7.710,13.75,-12.42,-58.53,61.40
7.730,13.69,-12.30,-58.68,61.50
7.746,13.60,-12.34,-58.62,61.43
7.766,13.40,-12.30,-58.71,61.46
7.790,13.75,-12.27,-58.54,61.38
7.806,13.58,-12.41,-58.15,61.00
7.827,13.66,-12.40,-58.39,61.24
7.842,13.35,-12.35,-58.61,61.37
7.875,13.70,-12.12,-58.51,61.30
7.903,13.66,-12.35,-58.44,61.27
7.906,13.47,-12.36,-58.34,61.14
7.924,13.77,-12.28,-58.27,61.12
7.945,13.53,-12.30,-58.16,60.97
7.981,13.51,-12.35,-58.48,61.28
7.981,13.62,-12.13,-58.32,61.10
8.013,13.44,-12.30,-58.76,61.51
8.019,13.82,-12.25,-58.27,61.13
8.038,13.67,-12.25,-58.26,61.09
8.078,13.91,-12.32,-58.27,61.17
8.080,13.80,-12.12,-58.42,61.24
8.093,13.26,-12.47,-58.55,61.31
8.112,13.73,-12.25,-58.78,61.59
8.131,13.73,-12.14,-58.74,61.53
8.152,13.46,-12.32,-58.48,61.26
8.181,13.66,-12.28,-58.35,61.18
8.213,13.63,-12.33,-58.86,61.66
8.214,13.54,-12.34,-58.06,60.89
8.228,13.95,-12.42,-58.50,61.41
8.247,13.86,-12.24,-58.92,61.76
8.274,13.55,-12.34,-58.62,61.42
8.284,13.38,-12.32,-58.98,61.72
8.307,13.49,-12.38,-58.71,61.50
8.328,13.91,-12.40,-58.31,61.22
8.349,13.71,-12.17,-58.32,61.13
8.363,13.76,-12.39,-58.40,61.26
8.399,14.20,-12.39,-58.38,61.34
8.403,13.70,-12.39,-58.49,61.34
8.425,13.33,-12.37,-58.33,61.10
8.439,13.69,-12.34,-57.98,60.84
8.473,13.77,-12.17,-58.18,61.02
8.486,13.95,-12.31,-58.37,61.26
8.504,13.73,-12.22,-58.73,61.54
8.516,13.74,-12.15,-58.60,61.40
8.536,13.61,-12.20,-58.45,61.24
8.557,13.69,-12.23,-58.59,61.40
8.581,13.88,-12.17,-58.74,61.58
8.607,13.74,-12.11,-58.60,61.40
8.611,13.98,-12.33,-58.74,61.63
8.631,13.97,-12.40,-58.87,61.76
8.651,13.84,-12.07,-58.61,61.42
8.682,13.70,-12.23,-58.50,61.31
8.689,13.69,-12.11,-58.65,61.43
8.710,13.85,-12.12,-58.38,61.21
8.731,13.86,-12.13,-58.28,61.12
8.751,13.99,-12.27,-58.47,61.36
8.767,13.81,-12.39,-58.40,61.28
8.796,13.90,-12.15,-58.47,61.32
8.807,13.58,-12.10,-58.78,61.53
8.825,13.85,-12.35,-58.45,61.33
8.846,13.78,-12.18,-58.04,60.89
8.863,13.53,-11.99,-58.09,60.84
8.900,13.91,-12.24,-58.28,61.15
8.901,13.68,-12.22,-58.13,60.95
8.928,13.32,-11.78,-58.32,60.97
8.940,13.33,-11.91,-58.22,60.90
8.961,13.52,-11.97,-58.32,61.05
8.978,13.56,-11.93,-58.33,61.06
9.008,13.52,-12.05,-58.32,61.06
9.015,13.50,-11.96,-58.51,61.22
9.036,13.59,-11.84,-58.61,61.32
9.056,13.34,-12.07,-58.07,60.80
9.074,13.13,-11.95,-58.25,60.90
9.093,12.72,-12.05,-58.59,61.16
9.112,12.94,-12.10,-58.28,60.91
9.130,13.40,-12.27,-57.92,60.71
9.150,13.34,-12.38,-58.14,60.93
9.183,13.22,-12.32,-57.86,60.62
9.190,13.07,-12.71,-57.92,60.72
9.211,13.16,-12.78,-57.46,60.31
9.228,13.50,-12.66,-57.35,60.26
9.250,13.16,-12.86,-57.45,60.32
9.288,13.52,-12.87,-57.10,60.07
9.291,13.36,-12.94,-57.32,60.26
9.306,13.25,-12.69,-57.51,60.37
9.323,12.89,-12.84,-57.11,59.94
9.344,12.90,-12.97,-56.96,59.83
9.363,13.06,-13.01,-56.88,59.79
9.403,12.62,-13.25,-56.93,59.80
9.406,12.83,-13.29,-57.40,60.30
9.428,12.16,-13.31,-57.31,60.08
9.439,12.15,-13.54,-57.43,60.25
9.459,12.21,-13.70,-57.29,60.16
9.481,12.15,-13.96,-57.54,60.45
9.503,12.18,-14.06,-57.72,60.65
9.517,12.24,-14.57,-57.74,60.79
9.534,12.63,-14.68,-58.35,61.48
9.553,12.81,-14.86,-58.54,61.74
9.588,13.16,-14.93,-58.51,61.80
9.593,13.35,-14.97,-58.52,61.86
9.620,13.84,-14.88,-58.51,61.93
9.634,14.14,-14.54,-58.32,61.74
9.652,14.58,-14.49,-58.25,61.77
9.670,14.75,-14.13,-58.43,61.90
9.708,14.48,-13.96,-58.75,62.10
9.710,14.60,-13.63,-58.41,61.73
9.741,14.49,-13.39,-58.51,61.75
9.752,14.88,-13.07,-58.51,61.77
9.770,14.60,-12.93,-58.32,61.49
9.795,14.31,-12.90,-58.26,61.36
9.803,14.31,-12.63,-58.88,61.89
9.824,14.23,-12.65,-58.59,61.61
9.844,14.10,-12.62,-58.40,61.39
9.862,14.01,-12.51,-58.36,61.31
9.882,14.29,-12.58,-58.42,61.44
9.905,13.77,-12.40,-58.91,61.75
9.920,13.74,-12.46,-57.98,60.87
9.939,14.14,-12.35,-58.42,61.37
9.959,13.84,-12.22,-58.65,61.48
9.986,14.13,-12.21,-58.66,61.56
9.997,13.71,-12.20,-59.01,61.80
10.016,13.89,-12.42,-58.64,61.52
10.038,14.16,-12.43,-58.28,61.25
10.056,13.71,-12.47,-58.48,61.35
10.074,14.00,-12.31,-58.46,61.36
10.108,14.09,-12.42,-58.56,61.49
10.114,13.60,-12.43,-58.53,61.36
10.146,13.57,-12.36,-58.39,61.21
10.152,13.50,-12.23,-58.58,61.35
10.188,13.79,-12.26,-58.64,61.48
10.190,13.49,-12.30,-58.67,61.44
10.213,13.73,-12.18,-58.74,61.54
10.228,13.63,-12.29,-58.82,61.61
10.249,13.78,-12.10,-58.65,61.45
10.267,13.55,-12.31,-58.53,61.33
10.316,13.80,-12.34,-58.54,61.40
10.318,13.70,-12.27,-58.54,61.36
10.324,13.74,-12.30,-58.68,61.51
10.343,13.72,-12.25,-58.87,61.68
10.363,13.80,-12.50,-58.49,61.38
10.396,13.60,-12.30,-58.63,61.43
10.399,13.50,-12.23,-58.53,61.30
10.421,13.55,-12.31,-58.53,61.33
10.441,13.87,-12.25,-58.23,61.10
10.459,13.51,-12.20,-58.49,61.26
10.478,13.64,-12.37,-58.72,61.54
10.511,13.67,-12.09,-58.88,61.64
10.517,13.51,-12.16,-58.45,61.21
10.544,13.49,-12.26,-58.67,61.44
10.554,13.68,-12.26,-58.73,61.53
10.587,13.60,-12.42,-58.62,61.44
10.597,13.68,-12.45,-58.76,61.60
10.612,13.62,-12.28,-59.00,61.78
10.632,13.76,-12.32,-58.40,61.25
10.650,13.36,-12.27,-58.57,61.31
10.669,13.64,-12.19,-58.64,61.42
10.697,13.63,-12.25,-58.86,61.65
10.730,13.57,-12.12,-59.01,61.75
10.732,13.65,-12.23,-58.50,61.30
10.747,13.87,-12.14,-58.75,61.57
10.766,13.54,-12.15,-58.63,61.39
10.795,13.55,-12.38,-58.62,61.42
10.819,13.76,-12.24,-58.96,61.77
10.824,13.49,-12.19,-58.67,61.43
10.845,13.73,-12.29,-58.17,61.02
10.861,13.76,-12.36,-58.40,61.26
10.881,13.98,-12.29,-58.70,61.58
10.912,13.51,-12.24,-58.49,61.26
10.919,13.49,-12.15,-58.68,61.42
10.943,13.67,-12.29,-58.26,61.09
10.959,13.85,-12.31,-58.41,61.28
10.977,13.50,-12.08,-58.54,61.28
11.000,13.25,-12.19,-59.36,62.02
11.018,13.28,-12.17,-59.54,62.21
11.035,12.98,-12.25,-58.45,61.12
11.055,13.44,-12.18,-58.72,61.46
11.078,13.75,-12.31,-58.54,61.38
11.096,13.63,-12.22,-58.13,60.94
11.123,13.55,-12.15,-58.59,61.35
11.131,13.57,-12.13,-58.96,61.71
11.159,13.66,-12.16,-58.36,61.16
11.169,13.40,-12.19,-58.58,61.32
11.189,13.54,-12.15,-58.68,61.44
11.214,13.66,-12.28,-58.45,61.26
11.240,13.72,-12.09,-58.88,61.65
11.247,13.73,-12.14,-58.74,61.53
11.267,13.84,-12.26,-58.60,61.44
11.287,13.63,-12.26,-58.77,61.56
11.317,13.64,-12.34,-58.72,61.53
11.342,13.73,-12.18,-58.69,61.49
11.344,13.94,-12.31,-58.51,61.39
11.363,13.67,-12.40,-58.30,61.15
11.381,13.74,-12.38,-58.68,61.52
11.419,13.79,-12.30,-58.59,61.44
11.421,13.64,-12.23,-58.63,61.43
11.446,13.16,-12.28,-58.56,61.26
11.462,13.40,-12.31,-58.62,61.37
11.481,13.72,-12.28,-58.31,61.15
11.498,13.70,-12.34,-58.58,61.42
11.533,13.67,-12.17,-58.83,61.61
11.538,13.62,-12.25,-58.91,61.69
11.567,13.46,-12.31,-58.53,61.30
11.574,13.72,-12.29,-58.87,61.68
11.608,13.54,-12.11,-58.64,61.39
11.614,13.62,-12.17,-58.27,61.06
11.636,13.46,-12.32,-58.48,61.26
11.652,13.50,-12.43,-58.57,61.37
11.670,13.24,-12.19,-58.75,61.45
11.689,13.30,-12.23,-58.61,61.34
11.710,13.37,-12.32,-58.47,61.23
11.738,13.34,-12.41,-58.88,61.63
11.753,13.16,-12.20,-58.56,61.25
11.765,13.50,-12.27,-58.62,61.39
11.785,13.50,-12.23,-58.63,61.39
11.818,13.54,-12.10,-58.73,61.47
11.825,13.46,-12.12,-58.49,61.23
11.844,13.51,-12.35,-58.53,61.32
11.866,13.72,-12.29,-58.22,61.06
11.885,13.59,-12.26,-58.72,61.51
11.902,13.55,-12.23,-58.54,61.32
11.929,13.59,-12.23,-58.63,61.42
11.939,13.46,-12.16,-59.14,61.86
11.963,13.40,-12.30,-58.71,61.46
11.978,13.19,-11.99,-58.81,61.45
12.019,13.24,-12.30,-58.19,60.93
12.019,13.57,-12.32,-58.35,61.16
12.037,13.04,-12.10,-58.84,61.47
12.054,13.45,-12.43,-58.61,61.40
12.073,13.48,-12.06,-58.82,61.54
12.093,13.41,-12.24,-58.53,61.28
12.119,13.37,-12.28,-58.43,61.18
12.145,13.31,-12.16,-59.13,61.82
12.150,13.59,-12.23,-58.63,61.42
12.169,13.64,-12.46,-58.66,61.50
12.189,13.48,-12.26,-58.81,61.57
