time,x,y,z,MF
2.742,-9.16,-14.85,-71.10,73.21
2.760,-9.16,-14.85,-71.10,73.21
2.780,-9.16,-14.85,-73.14,75.20
2.799,-7.77,-13.45,-73.82,75.44
2.820,-8.46,-13.45,-72.46,74.19
2.840,-7.77,-14.85,-73.14,75.04
2.860,-9.86,-14.85,-72.46,74.62
2.883,-9.16,-14.85,-72.46,74.53
2.900,-8.46,-14.85,-73.82,75.78
2.924,-9.16,-14.85,-73.82,75.86
2.943,-8.46,-14.15,-73.14,74.98
2.963,-9.16,-14.85,-73.14,75.20
2.982,-9.16,-14.15,-71.78,73.74
3.001,-9.16,-14.15,-73.14,75.06
3.023,-7.77,-16.24,-72.46,74.67
3.042,-8.46,-14.85,-74.50,76.44
3.062,-9.16,-14.15,-73.14,75.06
3.084,-9.16,-15.54,-73.14,75.34
3.102,-9.16,-14.15,-73.82,75.72
3.122,-7.77,-13.45,-71.78,73.45
3.142,-7.77,-14.85,-72.46,74.38
3.164,-8.46,-15.54,-72.46,74.59
3.183,-8.46,-14.15,-73.14,74.98
3.204,-8.46,-14.15,-71.10,72.99
3.223,-9.16,-14.85,-73.14,75.20
3.243,-9.16,-14.85,-71.78,73.87
3.272,-9.16,-13.45,-71.78,73.61
3.285,-7.77,-14.15,-71.78,73.58
3.303,-7.77,-14.85,-72.46,74.38
3.323,-9.86,-15.54,-71.10,73.45
3.343,-8.46,-14.85,-73.14,75.11
3.363,-8.46,-13.45,-73.14,74.85
3.386,-7.77,-14.15,-72.46,74.24
3.414,-9.16,-14.85,-73.14,75.20
3.426,-8.46,-14.85,-72.46,74.45
3.444,-8.46,-15.54,-74.50,76.58
3.466,-9.16,-15.54,-71.78,74.02
3.484,-7.77,-13.45,-73.14,74.77
3.508,-7.07,-14.85,-71.78,73.64
3.525,-8.46,-15.54,-73.82,75.92
3.553,-8.46,-14.85,-72.46,74.45
3.565,-8.46,-15.54,-71.78,73.93
3.585,-9.16,-14.15,-71.78,73.74
3.605,-8.46,-13.45,-73.14,74.85
3.627,-9.86,-14.15,-72.46,74.49
3.646,-9.86,-16.24,-73.82,76.23
3.666,-8.46,-15.54,-72.46,74.59
3.690,-7.77,-14.15,-72.46,74.24
3.706,-8.46,-14.85,-71.78,73.79
3.728,-9.16,-14.15,-72.46,74.40
3.752,-7.07,-14.85,-72.46,74.31
3.767,-7.77,-14.85,-70.43,72.39
3.789,-9.86,-14.85,-71.78,73.96
3.808,-9.16,-14.15,-71.78,73.74
3.828,-8.46,-15.54,-71.78,73.93
3.847,-8.46,-13.45,-73.82,75.51
3.868,-9.16,-14.85,-73.14,75.20
3.889,-7.77,-16.24,-72.46,74.67
3.908,-7.07,-14.85,-72.46,74.31
3.928,-8.46,-16.24,-71.78,74.08
3.950,-8.46,-14.15,-71.78,73.65
3.971,-9.16,-14.85,-72.46,74.53
3.990,-9.16,-14.15,-72.46,74.40
4.009,-8.46,-14.85,-71.78,73.79
4.032,-8.46,-13.45,-73.14,74.85
4.048,-7.07,-14.85,-73.14,74.97
4.071,-8.46,-14.85,-72.46,74.45
4.089,-7.07,-13.45,-72.46,74.04
4.116,-9.86,-16.24,-73.14,75.57
4.130,-8.46,-14.15,-71.78,73.65
4.149,-9.16,-14.15,-72.46,74.40
4.169,-7.77,-14.85,-71.78,73.71
4.191,-8.46,-14.15,-71.78,73.65
4.211,-7.77,-15.54,-71.78,73.86
4.229,-9.86,-13.45,-72.46,74.36
4.252,-8.46,-14.15,-72.46,74.32
4.272,-7.07,-14.85,-71.78,73.64
4.293,-9.16,-15.54,-72.46,74.68
4.313,-8.46,-14.15,-72.46,74.32
4.332,-7.07,-14.15,-71.78,73.51
4.352,-8.46,-14.85,-72.46,74.45
4.371,-9.86,-14.85,-73.14,75.28
4.392,-9.16,-12.75,-72.46,74.15
4.412,-9.16,-13.45,-73.14,74.93
4.433,-9.16,-14.15,-71.78,73.74
4.454,-8.46,-15.54,-73.82,75.92
4.473,-8.46,-14.15,-73.82,75.64
4.494,-9.86,-14.85,-71.78,73.96
4.512,-8.46,-13.45,-71.78,73.52
4.537,-7.77,-14.15,-72.46,74.24
4.553,-9.16,-15.54,-73.82,76.00
4.574,-9.16,-14.15,-71.78,73.74
4.596,-9.16,-12.75,-71.78,73.48
4.613,-9.16,-14.85,-73.82,75.86
4.646,-8.46,-15.54,-73.14,75.26
4.655,-8.46,-14.85,-71.78,73.79
4.674,-8.46,-14.85,-73.82,75.78
4.694,-8.46,-14.85,-72.46,74.45
4.713,-9.16,-14.15,-72.46,74.40
4.734,-7.77,-15.54,-72.46,74.52
4.754,-8.46,-15.54,-73.82,75.92
4.784,-8.46,-15.54,-73.82,75.92
4.800,-7.77,-13.45,-73.82,75.44
4.815,-9.16,-14.85,-71.78,73.87
4.834,-9.16,-13.45,-72.46,74.27
4.855,-9.16,-14.15,-72.46,74.40
4.878,-8.46,-15.54,-73.14,75.26
4.897,-9.16,-16.94,-73.82,76.29
4.921,-9.16,-15.54,-71.10,73.36
4.937,-7.77,-16.24,-72.46,74.67
4.955,-7.77,-16.24,-73.14,75.33
4.975,-7.07,-14.15,-71.78,73.51
4.997,-8.46,-12.75,-71.78,73.40
5.016,-7.77,-15.54,-71.78,73.86
5.039,-9.16,-15.54,-73.82,76.00
5.056,-7.77,-13.45,-73.82,75.44
5.076,-7.77,-14.15,-72.46,74.24
5.096,-9.16,-14.15,-71.78,73.74
5.120,-7.07,-14.15,-72.46,74.17
5.137,-8.46,-14.85,-71.78,73.79
5.157,-10.56,-15.54,-73.14,75.52
5.181,-8.46,-13.45,-71.78,73.52
5.197,-8.46,-15.54,-72.46,74.59
5.219,-9.86,-14.85,-73.14,75.28
5.243,-9.16,-14.85,-73.14,75.20
5.259,-8.46,-16.24,-73.14,75.40
5.279,-9.16,-14.15,-72.46,74.40
5.298,-9.86,-16.24,-73.14,75.57
5.317,-9.16,-13.45,-71.10,72.94
5.338,-7.77,-14.15,-72.46,74.24
5.358,-7.77,-15.54,-72.46,74.52
5.380,-9.16,-14.85,-72.46,74.53
5.400,-9.16,-14.15,-73.82,75.72
5.420,-6.37,-15.54,-72.46,74.39
5.440,-7.77,-13.45,-71.78,73.45
5.459,-10.56,-14.85,-73.14,75.38
5.487,-9.16,-14.15,-73.14,75.06
5.501,-8.46,-14.85,-73.82,75.78
5.519,-7.77,-15.54,-72.46,74.52
5.540,-6.37,-14.85,-73.14,74.91
5.560,-7.07,-14.85,-71.10,72.98
5.581,-7.07,-13.45,-71.78,73.37
5.609,-9.16,-14.15,-71.78,73.74
5.620,-9.16,-13.45,-73.14,74.93
5.639,-9.86,-14.15,-71.78,73.83
5.661,-7.77,-14.15,-72.46,74.24
5.680,-8.46,-14.85,-71.78,73.79
5.703,-7.77,-14.85,-71.78,73.71
5.722,-7.77,-15.54,-72.46,74.52
5.744,-8.46,-14.85,-72.46,74.45
5.762,-7.77,-13.45,-73.14,74.77
5.782,-8.46,-12.75,-71.78,73.40
5.803,-8.46,-14.85,-72.46,74.45
5.822,-9.16,-14.15,-71.78,73.74
5.841,-8.46,-14.15,-72.46,74.32
5.862,-8.46,-16.24,-73.14,75.40
5.883,-8.46,-14.15,-72.46,74.32
5.905,-8.46,-12.75,-73.14,74.73
5.924,-8.46,-15.54,-72.46,74.59
5.943,-8.46,-14.15,-73.14,74.98
5.963,-8.46,-14.85,-71.10,73.13
5.982,-7.77,-13.45,-72.46,74.11
6.005,-8.46,-15.54,-73.14,75.26
6.026,-7.77,-14.85,-73.14,75.04
6.048,-8.46,-14.85,-71.78,73.79
6.064,-9.86,-14.85,-72.46,74.62
6.083,-8.46,-15.54,-72.46,74.59
6.103,-8.46,-14.15,-73.82,75.64
6.123,-8.46,-14.85,-71.78,73.79
6.144,-9.16,-13.45,-73.14,74.93
6.163,-8.46,-16.24,-72.46,74.74
6.184,-7.77,-14.85,-73.14,75.04
6.205,-6.37,-14.15,-71.78,73.44
6.225,-9.16,-14.15,-73.14,75.06
6.244,-7.77,-14.85,-73.14,75.04
6.271,-7.07,-14.15,-71.10,72.84
6.285,-7.07,-15.54,-72.46,74.45
6.306,-7.77,-14.15,-71.10,72.91
6.325,-9.16,-14.85,-73.14,75.20
6.345,-7.07,-14.85,-73.82,75.63
6.369,-8.46,-14.15,-71.10,72.99
6.387,-9.16,-14.15,-74.50,76.39
6.412,-8.46,-14.85,-73.14,75.11
6.425,-9.16,-14.85,-72.46,74.53
6.445,-8.46,-14.85,-73.14,75.11
6.465,-7.77,-14.85,-73.82,75.70
6.492,-8.46,-13.45,-72.46,74.19
6.507,-8.46,-14.15,-72.46,74.32
6.533,-9.16,-13.45,-73.14,74.93
6.547,-8.46,-14.15,-72.46,74.32
6.566,-9.86,-14.85,-71.78,73.96
6.586,-9.16,-13.45,-72.46,74.27
6.611,-8.46,-14.85,-71.10,73.13
6.628,-7.77,-15.54,-70.43,72.54
6.647,-7.77,-14.85,-72.46,74.38
6.667,-7.77,-14.15,-71.78,73.58
6.688,-7.77,-13.45,-73.14,74.77
6.712,-7.77,-14.15,-72.46,74.24
6.729,-7.77,-14.85,-72.46,74.38
6.749,-7.77,-14.15,-70.43,72.25
6.769,-8.46,-14.15,-73.14,74.98
6.788,-7.77,-15.54,-71.78,73.86
6.808,-9.16,-15.54,-71.78,74.02
6.832,-7.77,-16.24,-71.78,74.01
6.852,-9.16,-14.15,-73.14,75.06
6.871,-8.46,-14.85,-71.78,73.79
6.890,-7.77,-14.85,-71.78,73.71
6.909,-7.77,-13.45,-71.10,72.78
6.928,-9.16,-12.05,-72.46,74.03
6.951,-7.07,-14.15,-71.78,73.51
6.970,-8.46,-13.45,-71.78,73.52
6.990,-8.46,-14.15,-73.14,74.98
7.011,-9.16,-14.15,-71.10,73.07
7.030,-9.16,-14.15,-71.10,73.07
7.050,-8.46,-14.15,-72.46,74.32
7.070,-7.77,-14.15,-71.10,72.91
7.104,-9.86,-14.85,-71.78,73.96
7.111,-8.46,-15.54,-71.78,73.93
7.131,-7.77,-14.85,-72.46,74.38
7.154,-9.86,-13.45,-73.14,75.02
7.173,-9.86,-14.15,-73.14,75.15
7.193,-9.86,-16.94,-71.10,73.76
7.219,-9.16,-14.85,-73.82,75.86
7.232,-10.56,-16.24,-72.46,75.01
7.252,-8.46,-16.94,-71.78,74.24
7.272,-8.46,-17.64,-73.14,75.72
7.297,-9.86,-16.94,-71.78,74.41
7.315,-9.16,-16.94,-69.07,71.70
7.334,-9.86,-14.85,-71.10,73.30
7.356,-9.86,-15.54,-69.74,72.13
7.372,-11.26,-15.54,-69.07,71.68
7.392,-9.16,-16.94,-70.43,73.01
7.413,-10.56,-16.94,-70.43,73.20
7.434,-10.56,-16.94,-69.74,72.55
7.455,-10.56,-18.34,-71.78,74.84
7.474,-9.86,-17.64,-69.74,72.61
7.493,-9.86,-18.34,-71.10,74.09
7.518,-9.86,-19.04,-70.43,73.62
7.534,-10.56,-18.34,-71.10,74.19
7.554,-10.56,-18.34,-72.46,75.49
7.574,-10.56,-19.04,-73.14,76.31
7.594,-10.56,-19.73,-71.78,75.19
7.614,-10.56,-20.43,-74.50,77.97
7.634,-7.07,-21.83,-72.46,76.01
7.654,-8.46,-20.43,-73.82,77.06
7.675,-7.07,-19.04,-73.14,75.91
7.696,-7.77,-18.34,-74.50,77.12
7.716,-7.07,-18.34,-73.14,75.74
7.734,-5.67,-19.04,-73.82,76.45
7.755,-6.37,-17.64,-71.78,74.19
7.776,-4.97,-16.24,-73.14,75.09
7.802,-5.67,-16.24,-71.78,73.82
7.816,-7.77,-14.85,-73.14,75.04
7.835,-8.46,-16.24,-71.78,74.08
7.855,-7.77,-14.85,-73.14,75.04
7.876,-7.77,-15.54,-72.46,74.52
7.897,-7.77,-13.45,-71.78,73.45
7.921,-7.77,-14.15,-71.10,72.91
7.937,-8.46,-14.85,-73.82,75.78
7.957,-7.77,-14.85,-71.10,73.05
7.980,-9.16,-14.15,-73.14,75.06
7.998,-7.07,-15.54,-73.14,75.11
8.016,-7.77,-14.85,-71.78,73.71
8.040,-9.86,-14.85,-73.14,75.28
8.063,-7.77,-15.54,-73.14,75.18
8.077,-8.46,-14.85,-73.14,75.11
8.097,-9.16,-14.15,-71.78,73.74
8.117,-9.16,-14.85,-71.78,73.87
8.137,-8.46,-14.85,-72.46,74.45
8.162,-9.16,-14.15,-71.78,73.74
8.178,-8.46,-13.45,-73.14,74.85
8.198,-8.46,-14.85,-72.46,74.45
8.224,-8.46,-14.15,-71.10,72.99
8.241,-9.16,-14.15,-73.14,75.06
8.260,-9.16,-13.45,-72.46,74.27
8.279,-7.77,-15.54,-72.46,74.52
8.300,-7.77,-15.54,-73.14,75.18
8.322,-8.46,-14.85,-71.78,73.79
8.339,-8.46,-14.15,-74.50,76.30
8.361,-7.07,-15.54,-70.43,72.47
8.381,-7.77,-15.54,-73.14,75.18
8.400,-9.16,-14.85,-72.46,74.53
8.419,-8.46,-14.15,-73.14,74.98
8.440,-8.46,-14.85,-72.46,74.45
8.463,-8.46,-14.85,-73.14,75.11
8.480,-9.16,-14.15,-72.46,74.40
8.502,-7.07,-16.24,-73.82,75.92
8.521,-7.77,-12.75,-72.46,73.99
8.540,-8.46,-14.15,-71.10,72.99
8.561,-9.16,-14.15,-72.46,74.40
8.589,-7.77,-13.45,-72.46,74.11
8.602,-7.77,-13.45,-71.78,73.45
8.620,-9.16,-14.15,-73.82,75.72
8.642,-6.37,-15.54,-71.10,73.06
8.664,-8.46,-15.54,-73.14,75.26
8.686,-7.07,-14.15,-73.14,74.83
8.711,-9.16,-15.54,-73.82,76.00
8.721,-9.16,-13.45,-72.46,74.27
8.742,-7.77,-16.24,-72.46,74.67
8.763,-9.16,-14.15,-73.14,75.06
8.784,-8.46,-14.85,-71.78,73.79
8.805,-7.77,-14.15,-71.78,73.58
8.823,-9.16,-14.15,-73.14,75.06
8.845,-8.46,-15.54,-72.46,74.59
8.863,-8.46,-14.85,-72.46,74.45
8.882,-9.16,-14.85,-72.46,74.53
8.908,-8.46,-15.54,-74.50,76.58
8.924,-9.86,-15.54,-71.78,74.11
8.943,-7.07,-15.54,-72.46,74.45
8.964,-8.46,-14.85,-71.10,73.13
8.984,-8.46,-14.85,-73.14,75.11
9.004,-9.16,-15.54,-72.46,74.68
9.024,-7.77,-13.45,-72.46,74.11
9.045,-9.16,-14.15,-73.14,75.06
9.064,-7.77,-15.54,-71.10,73.20
9.084,-9.86,-14.15,-72.46,74.49
9.105,-7.07,-14.85,-70.43,72.32
9.125,-9.86,-15.54,-73.82,76.08
9.147,-8.46,-15.54,-73.82,75.92
9.168,-8.46,-14.15,-71.78,73.65
9.186,-8.46,-13.45,-73.82,75.51
9.204,-6.37,-15.54,-72.46,74.39
9.226,-9.16,-14.15,-73.14,75.06
9.249,-8.46,-14.85,-71.78,73.79
9.267,-8.46,-14.15,-72.46,74.32
9.288,-8.46,-14.85,-72.46,74.45
9.307,-10.56,-14.85,-73.14,75.38
9.326,-7.07,-14.85,-71.78,73.64
9.345,-9.16,-13.45,-72.46,74.27
9.366,-7.77,-14.15,-72.46,74.24
9.386,-9.16,-14.15,-73.14,75.06
9.409,-9.86,-15.54,-72.46,74.77
9.430,-9.16,-14.85,-71.10,73.21
9.447,-7.77,-15.54,-71.78,73.86
9.467,-8.46,-14.15,-72.46,74.32
9.489,-8.46,-15.54,-71.10,73.27
9.522,-9.16,-15.54,-72.46,74.68
9.529,-9.86,-14.15,-71.78,73.83
9.547,-9.86,-15.54,-73.82,76.08
9.569,-9.86,-15.54,-72.46,74.77
9.589,-8.46,-14.85,-71.10,73.13
9.616,-8.46,-14.15,-73.82,75.64
9.629,-8.46,-14.85,-73.82,75.78
9.652,-7.77,-14.85,-73.14,75.04
9.669,-9.16,-14.15,-72.46,74.40
9.688,-8.46,-12.75,-73.14,74.73
9.713,-6.37,-14.85,-72.46,74.24
9.731,-9.16,-16.24,-71.78,74.17
9.749,-7.77,-13.45,-72.46,74.11
9.769,-7.77,-14.85,-71.78,73.71
9.791,-9.86,-13.45,-72.46,74.36
9.809,-8.46,-14.85,-73.14,75.11
9.830,-7.77,-14.85,-72.46,74.38
9.850,-8.46,-15.54,-73.82,75.92
9.871,-9.16,-15.54,-72.46,74.68
9.890,-8.46,-13.45,-72.46,74.19
9.911,-7.77,-14.15,-71.78,73.58
9.933,-9.16,-14.15,-71.78,73.74
9.952,-8.46,-15.54,-73.14,75.26
9.973,-7.77,-14.85,-73.14,75.04
9.993,-7.07,-14.15,-73.14,74.83
10.011,-9.16,-14.85,-71.78,73.87
10.031,-8.46,-14.85,-71.78,73.79
10.051,-7.77,-16.24,-72.46,74.67
10.072,-7.77,-13.45,-71.78,73.45
10.094,-9.16,-14.15,-73.14,75.06
10.111,-7.77,-16.24,-71.78,74.01
10.131,-8.46,-15.54,-73.14,75.26
10.152,-6.37,-15.54,-72.46,74.39
10.171,-9.16,-14.15,-73.82,75.72
10.204,-7.07,-14.85,-72.46,74.31
10.214,-7.77,-15.54,-71.78,73.86
10.232,-9.16,-15.54,-72.46,74.68
10.253,-7.77,-14.85,-71.78,73.71
10.275,-7.77,-13.45,-73.14,74.77
10.294,-7.77,-14.15,-72.46,74.24
10.329,-8.46,-16.24,-72.46,74.74
10.337,-9.16,-14.85,-72.46,74.53
10.353,-9.16,-14.85,-72.46,74.53
10.374,-7.77,-14.15,-72.46,74.24
10.395,-7.77,-14.85,-71.10,73.05
10.415,-9.16,-13.45,-73.82,75.60
10.441,-7.77,-14.85,-73.82,75.70
10.453,-7.07,-14.85,-71.78,73.64
10.474,-7.77,-13.45,-73.14,74.77
10.495,-7.07,-14.85,-71.78,73.64
10.515,-9.86,-14.85,-73.82,75.94
10.538,-7.77,-15.54,-73.14,75.18
10.555,-9.86,-14.15,-73.14,75.15
10.580,-7.77,-14.15,-72.46,74.24
10.595,-9.16,-14.15,-72.46,74.40
10.614,-8.46,-14.85,-72.46,74.45
10.638,-10.56,-13.45,-72.46,74.45
10.657,-9.16,-15.54,-72.46,74.68
10.677,-7.77,-15.54,-71.78,73.86
10.696,-9.16,-13.45,-72.46,74.27
10.718,-8.46,-14.85,-71.78,73.79
10.736,-7.77,-15.54,-72.46,74.52
10.756,-7.77,-13.45,-72.46,74.11
10.779,-8.46,-12.05,-72.46,73.95
10.797,-9.16,-14.15,-73.82,75.72
10.816,-9.16,-14.85,-73.14,75.20
10.836,-9.16,-16.24,-73.14,75.48
10.858,-9.86,-15.54,-72.46,74.77
10.879,-8.46,-14.85,-72.46,74.45
10.897,-7.77,-12.75,-73.82,75.32
10.918,-9.86,-13.45,-71.78,73.70
10.940,-7.77,-14.85,-72.46,74.38
10.959,-9.16,-13.45,-72.46,74.27
10.978,-9.16,-14.15,-72.46,74.40
11.009,-9.16,-14.15,-73.14,75.06
11.020,-9.16,-14.85,-72.46,74.53
11.037,-7.77,-15.54,-72.46,74.52
11.059,-8.46,-14.15,-71.78,73.65
11.079,-9.16,-15.54,-72.46,74.68
11.100,-8.46,-14.85,-72.46,74.45
11.127,-9.86,-13.45,-73.82,75.68
11.144,-7.77,-15.54,-73.14,75.18
11.160,-9.16,-15.54,-72.46,74.68
11.178,-8.46,-14.85,-73.82,75.78
11.203,-7.77,-14.15,-73.14,74.90
11.220,-7.07,-14.85,-72.46,74.31
11.252,-7.77,-14.15,-72.46,74.24
11.259,-9.16,-12.75,-72.46,74.15
11.279,-7.77,-14.15,-71.78,73.58
11.300,-7.07,-14.85,-71.78,73.64
11.320,-9.16,-14.85,-71.78,73.87
11.341,-9.86,-14.85,-71.10,73.30
11.369,-8.46,-15.54,-72.46,74.59
11.381,-8.46,-14.85,-72.46,74.45
11.400,-7.77,-13.45,-72.46,74.11
11.420,-9.86,-15.54,-72.46,74.77
11.441,-9.16,-16.24,-73.14,75.48
11.462,-9.86,-14.85,-73.82,75.94
11.482,-9.86,-15.54,-71.78,74.11
11.510,-8.46,-14.15,-73.82,75.64
11.522,-8.46,-14.85,-71.78,73.79
11.545,-9.86,-12.75,-73.14,74.90
11.564,-9.16,-14.15,-73.82,75.72
11.583,-8.46,-14.15,-71.78,73.65
11.604,-8.46,-15.54,-72.46,74.59
11.623,-7.77,-14.15,-73.14,74.90
11.646,-10.56,-12.75,-72.46,74.33
11.664,-8.46,-13.45,-72.46,74.19
11.684,-7.77,-14.15,-73.14,74.90
11.703,-8.46,-14.85,-71.78,73.79
11.723,-9.16,-14.15,-71.10,73.07
11.743,-7.77,-14.15,-71.78,73.58
11.777,-8.46,-14.15,-71.78,73.65
11.793,-7.77,-14.15,-72.46,74.24
11.804,-9.86,-15.54,-72.46,74.77
11.823,-9.86,-15.54,-73.14,75.42
11.845,-9.16,-14.15,-72.46,74.40
11.864,-8.46,-14.15,-73.14,74.98
11.884,-9.86,-14.15,-72.46,74.49
11.918,-9.16,-14.15,-72.46,74.40
11.928,-7.77,-14.15,-73.14,74.90
11.944,-7.07,-14.15,-72.46,74.17
11.966,-9.86,-14.85,-73.14,75.28
11.985,-9.16,-14.15,-73.14,75.06
12.009,-8.46,-15.54,-72.46,74.59
12.026,-9.16,-14.15,-72.46,74.40
12.058,-9.16,-14.85,-73.14,75.20
12.076,-8.46,-14.85,-73.82,75.78
12.089,-7.77,-14.15,-72.46,74.24
12.105,-9.86,-15.54,-73.14,75.42
