time,x,y,z,MF
4.852,-8.46,-14.15,-71.10,72.99
4.870,-9.16,-14.15,-71.78,73.74
4.890,-9.16,-13.45,-71.78,73.61
4.910,-8.46,-12.05,-72.46,73.95
4.930,-6.37,-14.15,-73.14,74.77
4.949,-9.16,-12.75,-72.46,74.15
4.970,-8.46,-14.85,-73.14,75.11
4.991,-8.46,-14.85,-71.10,73.13
5.014,-7.77,-14.15,-73.82,75.57
5.032,-8.46,-14.85,-71.78,73.79
5.052,-8.46,-14.85,-71.78,73.79
5.070,-8.46,-14.85,-73.14,75.11
5.101,-7.07,-14.15,-71.78,73.51
5.118,-7.77,-14.15,-72.46,74.24
5.132,-7.77,-13.45,-71.78,73.45
5.152,-7.07,-13.45,-73.14,74.71
5.171,-8.46,-14.85,-71.78,73.79
5.191,-7.77,-14.85,-72.46,74.38
5.213,-6.37,-14.85,-73.14,74.91
5.240,-8.46,-14.15,-73.14,74.98
5.254,-7.77,-13.45,-71.78,73.45
5.273,-8.46,-14.15,-71.10,72.99
5.292,-9.16,-15.54,-71.78,74.02
5.313,-9.16,-13.45,-71.78,73.61
5.335,-7.07,-13.45,-71.10,72.71
5.354,-9.16,-13.45,-73.82,75.60
5.378,-7.77,-14.85,-72.46,74.38
5.397,-9.86,-12.75,-73.14,74.90
5.412,-7.77,-14.15,-73.14,74.90
5.434,-8.46,-14.85,-71.78,73.79
5.455,-8.46,-13.45,-73.14,74.85
5.474,-7.77,-13.45,-71.78,73.45
5.494,-7.07,-14.15,-72.46,74.17
5.517,-9.16,-14.15,-72.46,74.40
5.535,-7.07,-14.15,-71.10,72.84
5.554,-9.16,-13.45,-71.78,73.61
5.578,-7.07,-14.85,-70.43,72.32
5.596,-7.77,-13.45,-73.82,75.44
5.616,-8.46,-14.15,-73.14,74.98
5.635,-9.16,-13.45,-72.46,74.27
5.654,-9.16,-12.75,-71.78,73.48
5.675,-9.16,-14.15,-72.46,74.40
5.696,-9.16,-14.15,-71.78,73.74
5.716,-8.46,-12.75,-72.46,74.06
5.736,-7.07,-14.15,-72.46,74.17
5.756,-7.07,-14.15,-74.50,76.16
5.776,-7.07,-14.85,-73.14,74.97
5.798,-9.16,-15.54,-73.82,76.00
5.817,-8.46,-13.45,-71.78,73.52
5.836,-8.46,-14.15,-71.78,73.65
5.858,-7.77,-14.85,-73.14,75.04
5.876,-8.46,-13.45,-72.46,74.19
5.899,-9.16,-14.15,-72.46,74.40
5.922,-7.77,-13.45,-71.78,73.45
5.938,-8.46,-13.45,-71.78,73.52
5.959,-7.77,-14.85,-72.46,74.38
5.977,-8.46,-14.85,-73.14,75.11
5.997,-8.46,-13.45,-73.14,74.85
6.021,-7.77,-13.45,-71.10,72.78
6.042,-7.77,-16.24,-71.10,73.35
6.060,-7.77,-14.15,-71.78,73.58
6.081,-7.77,-14.85,-71.78,73.71
6.098,-8.46,-14.85,-73.82,75.78
6.117,-8.46,-13.45,-71.78,73.52
6.140,-7.77,-14.85,-71.10,73.05
6.159,-8.46,-14.85,-72.46,74.45
6.187,-8.46,-14.85,-71.78,73.79
6.199,-7.07,-14.85,-72.46,74.31
6.219,-8.46,-14.85,-72.46,74.45
6.239,-7.77,-14.15,-72.46,74.24
6.261,-7.77,-13.45,-71.78,73.45
6.281,-9.16,-14.15,-71.78,73.74
6.300,-7.77,-14.85,-73.82,75.70
6.321,-7.77,-14.85,-73.14,75.04
6.340,-8.46,-14.15,-73.14,74.98
6.361,-9.16,-14.15,-73.82,75.72
6.384,-7.77,-14.85,-73.14,75.04
6.401,-7.77,-13.45,-71.10,72.78
6.421,-7.07,-13.45,-72.46,74.04
6.440,-7.07,-14.85,-71.10,72.98
6.461,-7.77,-14.15,-72.46,74.24
6.481,-7.07,-13.45,-71.78,73.37
6.502,-7.77,-12.75,-73.14,74.65
6.522,-7.07,-14.85,-72.46,74.31
6.542,-9.16,-14.15,-72.46,74.40
6.561,-7.77,-14.15,-71.10,72.91
6.581,-7.77,-15.54,-71.78,73.86
6.602,-7.77,-13.45,-72.46,74.11
6.623,-9.16,-14.85,-71.78,73.87
6.644,-8.46,-14.15,-71.78,73.65
6.664,-9.16,-14.85,-72.46,74.53
6.682,-9.86,-15.54,-71.78,74.11
6.702,-8.46,-14.15,-71.78,73.65
6.722,-7.07,-15.54,-72.46,74.45
6.744,-7.77,-14.85,-72.46,74.38
6.764,-7.77,-12.75,-71.10,72.65
6.782,-7.77,-14.15,-73.82,75.57
6.803,-7.07,-14.15,-73.14,74.83
6.823,-7.77,-14.15,-71.78,73.58
6.844,-7.77,-14.85,-71.78,73.71
6.879,-7.07,-13.45,-71.10,72.71
6.883,-7.77,-13.45,-73.14,74.77
6.905,-7.07,-13.45,-73.14,74.71
6.923,-8.46,-14.15,-72.46,74.32
6.945,-7.07,-12.75,-71.10,72.58
6.966,-7.77,-14.85,-71.78,73.71
6.992,-8.46,-14.85,-72.46,74.45
7.004,-7.07,-14.85,-72.46,74.31
7.024,-9.16,-15.54,-72.46,74.68
7.045,-9.16,-13.45,-71.78,73.61
7.065,-8.46,-14.15,-73.82,75.64
7.088,-9.16,-14.15,-72.46,74.40
7.106,-6.37,-14.85,-71.10,72.92
7.129,-8.46,-14.85,-72.46,74.45
7.145,-7.77,-14.15,-72.46,74.24
7.168,-8.46,-15.54,-73.82,75.92
7.191,-9.16,-14.85,-71.78,73.87
7.207,-9.86,-14.15,-73.14,75.15
7.229,-7.77,-14.85,-73.14,75.04
7.247,-8.46,-13.45,-73.14,74.85
7.268,-6.37,-14.15,-72.46,74.11
7.286,-8.46,-13.45,-71.78,73.52
7.308,-8.46,-15.54,-71.78,73.93
7.327,-7.77,-14.85,-71.78,73.71
7.347,-7.77,-15.54,-73.82,75.84
7.366,-9.86,-13.45,-72.46,74.36
7.387,-7.07,-12.75,-71.78,73.25
7.408,-7.07,-14.15,-73.82,75.50
7.428,-9.16,-13.45,-72.46,74.27
7.448,-9.16,-13.45,-71.78,73.61
7.470,-8.46,-14.85,-73.14,75.11
7.487,-9.86,-13.45,-71.10,73.03
7.508,-9.16,-14.15,-71.10,73.07
7.528,-8.46,-14.15,-73.14,74.98
7.549,-7.77,-14.15,-73.82,75.57
7.571,-7.77,-14.15,-73.14,74.90
7.590,-7.07,-15.54,-73.14,75.11
7.608,-8.46,-14.15,-71.78,73.65
7.628,-7.77,-13.45,-71.10,72.78
7.649,-8.46,-14.85,-72.46,74.45
7.669,-7.07,-12.75,-71.10,72.58
7.690,-7.07,-14.15,-73.82,75.50
7.710,-9.86,-13.45,-73.82,75.68
7.729,-7.77,-12.75,-70.43,71.99
7.750,-7.77,-13.45,-71.78,73.45
7.770,-7.77,-14.85,-72.46,74.38
7.800,-9.16,-14.15,-71.78,73.74
7.810,-9.86,-14.15,-73.14,75.15
7.831,-8.46,-15.54,-72.46,74.59
7.850,-8.46,-13.45,-73.14,74.85
7.872,-9.16,-15.54,-73.82,76.00
7.899,-7.77,-14.85,-73.14,75.04
7.913,-8.46,-13.45,-71.10,72.86
7.931,-7.07,-14.85,-73.82,75.63
7.950,-9.16,-14.85,-73.14,75.20
7.972,-9.86,-15.54,-72.46,74.77
7.992,-7.07,-14.15,-72.46,74.17
8.019,-9.16,-14.85,-72.46,74.53
8.034,-7.77,-14.85,-73.14,75.04
8.052,-7.77,-13.45,-71.78,73.45
8.072,-9.16,-14.15,-70.43,72.41
8.094,-8.46,-14.15,-72.46,74.32
8.113,-9.16,-13.45,-73.14,74.93
8.136,-8.46,-12.75,-72.46,74.06
8.152,-7.07,-14.85,-73.82,75.63
8.173,-8.46,-14.15,-72.46,74.32
8.192,-7.07,-13.45,-71.78,73.37
8.215,-8.46,-14.85,-72.46,74.45
8.235,-7.77,-13.45,-72.46,74.11
8.254,-7.07,-14.15,-72.46,74.17
8.277,-9.16,-13.45,-73.14,74.93
8.293,-8.46,-14.85,-72.46,74.45
8.313,-9.16,-13.45,-72.46,74.27
8.335,-9.16,-14.15,-71.78,73.74
8.356,-8.46,-14.15,-71.10,72.99
8.376,-7.77,-14.15,-73.14,74.90
8.395,-7.07,-14.15,-71.78,73.51
8.414,-9.86,-13.45,-71.78,73.70
8.434,-7.77,-14.85,-72.46,74.38
8.455,-8.46,-14.15,-73.14,74.98
8.476,-7.77,-13.45,-72.46,74.11
8.496,-7.77,-13.45,-71.10,72.78
8.515,-9.16,-12.75,-72.46,74.15
8.534,-7.07,-14.85,-72.46,74.31
8.555,-7.77,-13.45,-72.46,74.11
8.577,-7.77,-14.15,-72.46,74.24
8.596,-7.77,-14.15,-71.78,73.58
8.618,-7.07,-14.85,-71.78,73.64
8.636,-9.16,-14.15,-73.14,75.06
8.656,-7.77,-13.45,-71.78,73.45
8.676,-8.46,-14.85,-71.78,73.79
8.698,-7.77,-14.15,-73.82,75.57
8.717,-7.77,-13.45,-73.82,75.44
8.736,-8.46,-15.54,-73.14,75.26
8.756,-7.77,-15.54,-72.46,74.52
8.780,-8.46,-14.85,-73.14,75.11
8.805,-9.16,-14.15,-73.14,75.06
8.819,-7.07,-13.45,-72.46,74.04
8.839,-7.77,-14.85,-71.78,73.71
8.857,-7.77,-13.45,-72.46,74.11
8.877,-9.16,-14.15,-72.46,74.40
8.898,-7.77,-16.24,-71.78,74.01
8.918,-9.16,-13.45,-71.78,73.61
8.946,-7.77,-14.15,-72.46,74.24
8.958,-7.77,-14.15,-72.46,74.24
8.980,-8.46,-13.45,-71.78,73.52
8.998,-9.16,-14.85,-74.50,76.52
9.021,-8.46,-14.15,-72.46,74.32
9.042,-7.77,-14.15,-72.46,74.24
9.060,-8.46,-15.54,-72.46,74.59
9.081,-7.07,-12.05,-72.46,73.80
9.099,-8.46,-14.85,-73.14,75.11
9.118,-7.77,-14.15,-72.46,74.24
9.140,-7.77,-13.45,-71.10,72.78
9.159,-8.46,-14.85,-73.82,75.78
9.180,-7.77,-14.85,-71.78,73.71
9.199,-7.07,-14.15,-71.78,73.51
9.220,-8.46,-14.15,-71.78,73.65
9.245,-7.77,-14.85,-72.46,74.38
9.263,-9.16,-16.24,-71.78,74.17
9.283,-8.46,-12.75,-71.10,72.73
9.301,-7.07,-13.45,-71.10,72.71
9.320,-7.77,-14.15,-71.78,73.58
9.342,-7.77,-14.15,-72.46,74.24
9.364,-9.86,-12.75,-73.14,74.90
9.383,-8.46,-15.54,-71.10,73.27
9.403,-8.46,-14.15,-73.14,74.98
9.421,-7.77,-14.15,-73.14,74.90
9.441,-7.07,-14.15,-71.10,72.84
9.461,-7.07,-12.75,-73.82,75.25
9.484,-8.46,-13.45,-72.46,74.19
9.503,-8.46,-12.75,-71.78,73.40
9.522,-8.46,-14.15,-73.82,75.64
9.545,-8.46,-14.15,-71.10,72.99
9.563,-9.16,-14.15,-72.46,74.40
9.582,-9.16,-13.45,-72.46,74.27
9.602,-7.77,-12.75,-73.14,74.65
9.636,-7.77,-14.15,-73.14,74.90
9.642,-8.46,-13.45,-71.10,72.86
9.662,-7.77,-14.85,-71.78,73.71
9.684,-7.07,-12.75,-71.10,72.58
9.705,-7.07,-14.15,-71.78,73.51
9.728,-8.46,-13.45,-72.46,74.19
9.746,-8.46,-14.85,-73.14,75.11
9.768,-9.86,-14.15,-71.10,73.17
9.784,-8.46,-12.75,-71.78,73.40
9.803,-8.46,-13.45,-71.78,73.52
9.824,-9.86,-14.85,-71.10,73.30
9.845,-9.16,-14.15,-71.10,73.07
9.873,-9.86,-14.85,-71.78,73.96
9.884,-8.46,-14.85,-69.74,71.81
9.905,-9.16,-14.85,-70.43,72.55
9.926,-9.86,-14.15,-71.10,73.17
9.946,-9.16,-15.54,-71.10,73.36
9.966,-9.16,-15.54,-71.10,73.36
9.986,-9.86,-13.45,-71.78,73.70
10.007,-9.86,-16.24,-71.10,73.60
10.026,-10.56,-16.24,-72.46,75.01
10.045,-8.46,-16.24,-72.46,74.74
10.068,-10.56,-16.94,-71.78,74.51
10.086,-9.16,-16.94,-72.46,74.98
10.106,-7.77,-17.64,-73.14,75.64
10.125,-7.77,-16.94,-70.43,72.85
10.147,-7.77,-17.64,-72.46,74.98
10.167,-7.07,-17.64,-71.78,74.26
10.189,-7.77,-15.54,-71.78,73.86
10.207,-7.07,-14.85,-72.46,74.31
10.228,-7.07,-14.15,-71.10,72.84
10.247,-5.67,-14.85,-70.43,72.20
10.268,-8.46,-12.75,-72.46,74.06
10.291,-7.07,-12.75,-70.43,71.92
10.307,-7.77,-14.85,-71.78,73.71
10.328,-7.77,-14.85,-70.43,72.39
10.350,-9.86,-13.45,-71.78,73.70
10.368,-7.07,-12.75,-74.50,75.92
10.389,-7.07,-13.45,-71.78,73.37
10.408,-7.77,-14.85,-71.78,73.71
10.443,-9.16,-12.75,-73.14,74.81
10.448,-8.46,-14.15,-71.78,73.65
10.470,-8.46,-13.45,-72.46,74.19
10.488,-7.77,-14.15,-72.46,74.24
10.509,-6.37,-12.05,-72.46,73.73
10.534,-8.46,-13.45,-73.14,74.85
10.552,-8.46,-13.45,-72.46,74.19
10.578,-7.07,-12.75,-71.78,73.25
10.590,-8.46,-13.45,-73.14,74.85
10.613,-7.77,-13.45,-71.78,73.45
10.632,-9.16,-14.85,-73.14,75.20
10.652,-10.56,-14.15,-71.78,73.92
10.670,-7.07,-13.45,-73.82,75.37
10.691,-6.37,-13.45,-73.14,74.64
10.710,-8.46,-14.15,-72.46,74.32
10.730,-9.16,-14.85,-73.14,75.20
10.755,-7.07,-14.85,-72.46,74.31
10.773,-9.86,-13.45,-73.14,75.02
10.791,-6.37,-14.85,-73.14,74.91
10.811,-7.77,-14.15,-72.46,74.24
10.836,-8.46,-13.45,-71.78,73.52
10.852,-7.77,-14.85,-73.82,75.70
10.872,-9.16,-15.54,-71.10,73.36
10.893,-7.77,-13.45,-72.46,74.11
10.913,-6.37,-15.54,-73.14,75.05
10.932,-8.46,-13.45,-73.82,75.51
10.952,-7.77,-13.45,-73.14,74.77
10.974,-8.46,-15.54,-73.14,75.26
10.993,-8.46,-12.75,-73.14,74.73
11.012,-7.77,-13.45,-73.14,74.77
11.034,-7.77,-14.15,-71.78,73.58
11.054,-8.46,-14.15,-71.78,73.65
11.072,-7.77,-14.85,-72.46,74.38
11.093,-7.07,-14.15,-71.78,73.51
11.124,-8.46,-14.85,-73.14,75.11
11.133,-7.77,-15.54,-71.10,73.20
11.154,-7.77,-14.85,-71.78,73.71
11.174,-8.46,-13.45,-71.78,73.52
11.194,-7.07,-12.05,-73.14,74.47
11.223,-8.46,-14.15,-72.46,74.32
11.241,-10.56,-13.45,-73.82,75.78
11.255,-8.46,-13.45,-71.78,73.52
11.274,-8.46,-14.15,-73.14,74.98
11.294,-7.77,-14.85,-72.46,74.38
11.314,-7.07,-13.45,-72.46,74.04
11.335,-6.37,-14.85,-73.14,74.91
11.362,-9.86,-13.45,-73.14,75.02
11.380,-8.46,-12.05,-70.43,71.95
11.396,-9.16,-14.15,-72.46,74.40
11.416,-7.07,-13.45,-71.78,73.37
11.438,-8.46,-13.45,-71.78,73.52
11.464,-8.46,-13.45,-74.50,76.18
11.485,-7.77,-13.45,-72.46,74.11
11.496,-7.77,-14.15,-72.46,74.24
11.517,-9.16,-14.15,-71.78,73.74
11.536,-7.77,-12.75,-73.14,74.65
11.556,-7.07,-14.15,-75.18,76.83
11.585,-7.77,-15.54,-73.82,75.84
11.601,-9.16,-14.15,-71.78,73.74
11.620,-8.46,-14.15,-73.82,75.64
11.637,-8.46,-12.75,-71.78,73.40
11.658,-8.46,-14.85,-73.14,75.11
11.678,-8.46,-13.45,-71.78,73.52
11.698,-9.16,-12.75,-72.46,74.15
11.721,-7.07,-12.75,-71.78,73.25
11.739,-7.77,-14.85,-72.46,74.38
11.758,-8.46,-12.75,-72.46,74.06
11.779,-9.16,-15.54,-72.46,74.68
11.800,-7.77,-14.15,-73.14,74.90
11.825,-9.16,-14.15,-70.43,72.41
11.840,-9.16,-13.45,-72.46,74.27
11.858,-9.16,-13.45,-71.78,73.61
11.878,-9.16,-12.75,-71.78,73.48
11.901,-8.46,-13.45,-72.46,74.19
11.920,-7.07,-13.45,-71.78,73.37
11.951,-7.07,-13.45,-71.78,73.37
11.961,-6.37,-14.85,-71.78,73.58
11.981,-8.46,-14.15,-71.78,73.65
11.999,-7.77,-13.45,-72.46,74.11
12.023,-9.16,-14.85,-73.14,75.20
12.042,-6.37,-15.54,-71.10,73.06
12.060,-7.77,-13.45,-72.46,74.11
12.089,-9.16,-14.85,-72.46,74.53
12.102,-7.07,-14.15,-71.78,73.51
12.124,-7.77,-13.45,-73.82,75.44
12.141,-8.46,-13.45,-73.14,74.85
12.160,-7.77,-13.45,-72.46,74.11
12.181,-8.46,-14.85,-73.14,75.11
12.201,-9.86,-14.15,-71.78,73.83
