time,x,y,z,MF
2.490,12.16,-13.42,-60.55,63.19
2.508,12.37,-13.23,-60.99,63.62
2.524,12.14,-13.33,-60.74,63.36
2.543,12.26,-13.22,-60.52,63.15
2.563,12.15,-13.37,-60.69,63.32
2.582,12.05,-13.36,-60.77,63.38
2.600,12.25,-13.26,-60.56,63.20
2.621,12.31,-13.30,-60.42,63.08
2.638,11.92,-13.54,-60.48,63.11
2.656,12.08,-13.20,-60.88,63.46
2.689,12.16,-13.30,-60.51,63.13
2.696,12.18,-13.35,-60.87,63.50
2.717,12.25,-13.25,-60.61,63.24
2.736,12.23,-13.43,-60.22,62.90
2.754,11.93,-13.31,-60.40,62.99
2.774,12.29,-13.28,-60.75,63.38
2.804,12.43,-13.20,-60.76,63.41
2.816,11.94,-13.17,-60.78,63.33
2.829,11.69,-13.16,-61.00,63.49
2.850,12.01,-13.33,-60.63,63.23
2.872,12.06,-13.53,-60.67,63.32
2.889,12.04,-13.40,-60.26,62.89
2.925,12.01,-13.33,-60.63,63.23
2.930,12.17,-13.27,-60.42,63.04
2.946,12.30,-13.29,-60.66,63.30
2.964,11.86,-13.42,-60.62,63.21
2.985,12.05,-13.40,-60.77,63.39
3.004,12.10,-13.10,-60.61,63.18
3.024,12.30,-13.33,-60.65,63.30
3.044,12.35,-13.48,-60.64,63.34
3.060,12.38,-13.31,-60.84,63.50
3.081,11.96,-13.26,-60.59,63.17
3.103,12.08,-13.43,-60.91,63.53
3.123,12.29,-13.48,-60.09,62.79
3.141,11.93,-13.47,-60.34,62.97
3.158,12.16,-13.18,-60.56,63.16
3.183,12.35,-13.29,-60.57,63.22
3.195,11.96,-13.29,-60.68,63.26
3.216,12.01,-13.37,-60.63,63.24
3.236,11.92,-13.19,-60.50,63.06
3.264,12.36,-13.37,-60.51,63.19
3.277,12.25,-13.29,-60.56,63.20
3.306,12.26,-13.37,-60.55,63.21
3.311,12.43,-13.28,-60.80,63.46
3.329,11.89,-13.17,-60.87,63.40
3.353,12.17,-13.19,-60.38,62.99
3.368,11.97,-13.38,-60.49,63.10
3.401,11.99,-13.39,-60.91,63.50
3.409,12.13,-13.27,-60.32,62.94
3.427,12.10,-13.37,-60.64,63.26
3.446,12.64,-13.36,-60.67,63.40
3.466,12.14,-13.48,-60.82,63.46
3.493,12.21,-13.41,-60.59,63.25
3.524,12.28,-13.28,-60.79,63.43
3.526,12.26,-13.41,-60.55,63.22
3.542,12.48,-13.43,-60.19,62.92
3.561,12.29,-13.44,-60.78,63.45
3.597,12.35,-13.29,-60.57,63.22
3.599,12.45,-13.41,-60.52,63.22
3.620,12.15,-13.56,-60.72,63.39
3.638,12.19,-13.63,-60.21,62.92
3.657,12.12,-13.23,-60.37,62.98
3.677,12.22,-13.35,-60.32,62.98
3.708,12.17,-13.27,-60.37,63.00
3.719,12.31,-13.26,-60.43,63.08
3.736,12.14,-13.20,-60.79,63.38
3.752,12.22,-13.42,-60.41,63.08
3.771,12.25,-13.22,-60.57,63.19
3.793,12.00,-13.37,-60.72,63.33
3.811,12.06,-13.33,-60.64,63.25
3.830,12.42,-13.31,-60.94,63.60
3.848,11.91,-13.22,-60.64,63.19
3.868,11.81,-13.41,-60.71,63.29
3.890,11.78,-13.50,-60.47,63.07
3.915,11.70,-13.25,-60.81,63.33
3.930,11.95,-13.29,-60.77,63.35
3.945,12.24,-13.36,-60.78,63.43
3.964,11.94,-13.24,-60.87,63.43
3.987,12.13,-13.16,-60.89,63.46
4.011,11.66,-13.29,-60.75,63.27
4.023,11.99,-13.17,-60.83,63.38
4.047,12.25,-13.37,-60.69,63.34
4.063,12.22,-13.42,-60.41,63.08
4.079,12.06,-13.22,-60.60,63.18
4.101,12.23,-13.31,-60.93,63.55
4.118,11.76,-13.33,-60.76,63.31
4.138,11.90,-13.44,-60.85,63.44
4.158,11.91,-13.26,-60.59,63.16
4.181,12.61,-13.34,-60.35,63.08
4.209,12.23,-13.35,-60.28,62.94
4.216,12.18,-13.39,-60.96,63.59
4.235,12.22,-13.34,-61.06,63.69
4.256,12.27,-13.23,-60.98,63.60
4.273,12.28,-13.28,-60.84,63.47
4.294,12.29,-13.44,-60.74,63.41
4.316,12.00,-13.29,-60.68,63.27
4.329,11.73,-13.27,-60.44,62.98
4.348,12.33,-13.28,-60.80,63.44
4.368,12.21,-13.45,-60.59,63.25
4.395,12.11,-13.34,-60.55,63.17
4.407,12.13,-13.27,-60.97,63.56
4.426,12.20,-13.33,-60.65,63.28
4.447,12.42,-13.27,-60.25,62.93
4.466,12.40,-13.37,-60.56,63.25
4.485,12.24,-13.36,-60.78,63.43
4.515,12.26,-13.26,-61.12,63.73
4.523,12.35,-13.21,-61.22,63.83
4.546,12.17,-13.38,-60.46,63.10
4.562,12.47,-13.54,-60.28,63.03
4.582,12.10,-13.29,-60.64,63.25
4.614,12.21,-13.57,-60.54,63.23
4.619,12.06,-13.26,-60.55,63.15
4.638,12.27,-13.42,-60.41,63.09
4.656,12.04,-13.16,-60.83,63.40
4.676,11.81,-13.25,-60.72,63.26
4.698,12.19,-13.44,-60.78,63.43
4.714,12.17,-13.34,-61.06,63.67
4.733,12.30,-13.56,-60.64,63.34
4.754,12.24,-13.40,-60.74,63.39
4.773,12.51,-13.41,-61.07,63.77
4.793,12.10,-13.37,-60.68,63.31
4.815,12.38,-13.31,-60.89,63.54
4.832,12.30,-13.45,-60.60,63.28
4.852,12.30,-13.25,-60.61,63.25
4.869,12.14,-13.32,-60.83,63.44
4.887,12.32,-13.50,-61.01,63.69
4.913,12.19,-13.36,-60.83,63.46
4.926,11.98,-13.35,-61.00,63.58
4.946,12.06,-13.22,-60.60,63.18
4.968,12.23,-13.39,-60.27,62.94
4.988,12.17,-13.23,-60.37,62.99
5.019,11.95,-13.41,-60.72,63.32
5.026,12.19,-13.32,-60.74,63.37
5.041,12.16,-13.38,-60.50,63.15
5.063,11.73,-13.50,-60.51,63.10
5.080,12.16,-13.34,-60.55,63.18
5.115,12.30,-13.41,-60.55,63.23
5.121,12.31,-13.38,-60.51,63.18
5.138,12.11,-13.37,-60.59,63.22
5.155,12.39,-13.59,-60.73,63.46
5.175,11.91,-13.15,-60.55,63.10
5.198,12.12,-13.46,-60.40,63.06
5.213,11.73,-13.47,-60.42,63.01
5.234,11.69,-13.59,-60.37,62.97
5.253,12.13,-13.47,-60.35,63.02
5.274,12.07,-13.46,-60.44,63.09
5.292,12.20,-13.41,-60.64,63.29
5.325,12.02,-13.42,-60.49,63.12
5.332,12.26,-13.42,-60.50,63.17
5.357,12.09,-13.59,-60.25,62.94
5.376,12.08,-13.31,-60.36,62.98
5.387,12.15,-13.44,-60.68,63.33
5.414,12.20,-13.45,-60.64,63.30
5.429,11.98,-13.20,-60.92,63.48
5.445,11.81,-13.38,-60.62,63.19
5.466,12.02,-13.31,-60.45,63.06
5.489,12.27,-13.50,-60.36,63.06
5.508,12.08,-13.47,-60.35,63.00
5.539,12.23,-13.51,-60.31,63.00
5.546,12.16,-13.42,-60.50,63.15
5.563,12.09,-13.52,-60.16,62.84
5.578,11.82,-13.34,-60.53,63.10
5.598,11.78,-13.31,-60.48,63.04
5.619,12.22,-13.62,-60.40,63.11
5.637,12.09,-13.55,-60.21,62.89
5.657,12.31,-13.45,-60.55,63.24
5.677,12.26,-13.46,-60.50,63.18
5.696,12.03,-13.51,-60.35,63.00
5.720,11.97,-13.42,-60.49,63.10
5.754,11.81,-13.53,-60.75,63.35
5.758,12.23,-13.36,-60.18,62.85
5.786,11.73,-13.62,-60.46,63.08
5.791,12.04,-13.28,-60.87,63.46
5.825,11.91,-13.49,-60.71,63.32
5.828,11.92,-13.42,-60.53,63.14
5.851,11.99,-13.44,-60.21,62.85
5.870,12.00,-13.49,-60.07,62.72
5.889,12.19,-13.48,-60.13,62.81
5.906,12.14,-13.21,-60.10,62.72
5.936,12.27,-13.50,-60.41,63.10
5.948,12.12,-13.38,-61.05,63.67
5.965,11.96,-13.26,-60.59,63.17
5.984,11.91,-13.45,-60.71,63.31
6.003,12.11,-13.57,-60.58,63.25
6.023,12.07,-13.54,-60.44,63.10
6.041,12.04,-13.40,-60.26,62.89
6.063,12.26,-13.41,-60.55,63.22
6.081,12.26,-13.18,-60.52,63.14
6.099,12.02,-13.54,-60.53,63.18
6.124,11.83,-13.42,-60.48,63.07
6.146,11.96,-13.33,-60.68,63.27
6.159,11.96,-13.37,-60.63,63.23
6.175,12.27,-13.34,-60.42,63.08
6.194,12.19,-13.55,-60.82,63.49
6.224,12.25,-13.45,-60.64,63.31
6.234,11.96,-13.45,-60.67,63.28
6.253,12.15,-13.48,-60.73,63.38
6.277,12.35,-13.49,-60.00,62.72
6.296,12.10,-13.44,-60.12,62.78
6.309,11.78,-13.62,-60.55,63.17
6.334,12.14,-13.40,-60.78,63.41
6.360,11.81,-13.34,-60.62,63.19
6.368,11.78,-13.20,-60.40,62.94
6.387,12.03,-13.31,-60.31,62.93
6.410,12.13,-13.47,-60.35,63.02
6.428,11.90,-13.37,-60.77,63.35
6.445,11.94,-13.44,-60.25,62.88
6.463,12.33,-13.43,-60.92,63.59
6.484,11.91,-13.33,-60.68,63.25
6.503,12.08,-13.51,-60.30,62.97
6.528,12.16,-13.61,-60.58,63.27
6.552,12.07,-13.42,-60.49,63.13
6.564,12.12,-13.38,-60.50,63.13
6.579,12.21,-13.46,-60.50,63.17
6.600,12.14,-13.39,-60.87,63.50
6.626,12.20,-13.60,-60.67,63.37
6.638,11.76,-13.41,-60.71,63.27
6.659,12.07,-13.39,-60.40,63.04
6.682,12.29,-13.37,-60.05,62.73
6.696,12.20,-13.41,-60.04,62.72
6.715,12.05,-13.45,-60.68,63.31
6.737,12.23,-13.31,-60.93,63.55
6.751,11.94,-13.24,-60.82,63.38
6.774,11.91,-13.38,-60.58,63.17
6.791,12.16,-13.53,-60.58,63.26
6.823,12.10,-13.33,-60.64,63.26
6.830,12.05,-13.33,-60.68,63.29
6.850,11.96,-13.45,-60.67,63.28
6.873,12.36,-13.46,-60.42,63.12
6.888,12.13,-13.39,-60.31,62.96
6.908,12.11,-13.29,-60.60,63.21
6.932,12.12,-13.34,-60.46,63.09
6.960,11.97,-13.50,-60.48,63.12
6.963,12.35,-13.40,-60.65,63.33
6.984,12.41,-13.57,-60.50,63.24
7.003,12.29,-13.52,-60.73,63.42
7.029,11.78,-13.39,-60.39,62.97
7.041,12.05,-13.29,-60.64,63.24
7.062,11.73,-13.47,-60.42,63.01
7.083,12.38,-13.43,-60.19,62.90
7.098,11.83,-13.35,-60.44,63.01
7.129,12.16,-13.38,-60.55,63.19
7.137,12.05,-13.33,-60.73,63.33
7.160,12.17,-13.42,-60.41,63.07
7.176,12.32,-13.35,-60.28,62.96
7.213,12.15,-13.29,-60.69,63.31
7.216,12.03,-13.51,-60.39,63.04
7.233,11.93,-13.31,-61.05,63.61
7.252,12.28,-13.35,-60.88,63.53
7.272,12.09,-13.40,-60.77,63.40
7.292,12.03,-13.47,-60.39,63.04
7.320,11.92,-13.42,-60.53,63.14
7.345,11.95,-13.36,-60.81,63.40
7.349,11.97,-13.42,-60.53,63.15
7.369,12.25,-13.40,-60.69,63.35
7.387,12.35,-13.48,-60.64,63.34
7.406,12.06,-13.53,-60.67,63.32
7.432,11.90,-13.22,-60.68,63.24
7.461,12.25,-13.17,-60.61,63.23
7.466,12.21,-13.53,-60.54,63.22
7.484,12.22,-13.50,-60.40,63.09
7.503,12.16,-13.49,-60.54,63.21
7.535,12.25,-13.37,-60.69,63.34
7.541,12.25,-13.49,-60.59,63.27
7.563,12.58,-13.39,-60.15,62.90
7.580,12.05,-13.44,-60.12,62.77
7.599,12.36,-13.34,-60.42,63.10
7.618,12.04,-13.36,-60.22,62.85
7.642,12.30,-13.41,-60.65,63.32
7.660,11.62,-13.26,-60.66,63.17
7.675,11.81,-13.26,-60.07,62.64
7.695,11.67,-13.34,-60.61,63.15
7.716,11.96,-13.49,-60.62,63.24
7.736,12.14,-13.29,-60.74,63.35
7.762,12.05,-13.56,-60.76,63.41
7.771,11.94,-13.35,-60.95,63.53
7.791,12.11,-13.30,-60.50,63.12
7.810,12.06,-13.41,-60.63,63.26
7.833,12.03,-13.43,-60.30,62.94
7.857,11.83,-13.39,-60.39,62.98
7.868,11.90,-13.33,-60.72,63.30
7.888,12.36,-13.23,-60.39,63.04
7.907,11.95,-13.45,-60.72,63.33
7.940,12.16,-13.41,-60.59,63.24
7.944,12.10,-13.33,-60.69,63.30
7.964,12.19,-13.40,-60.78,63.42
7.988,12.36,-13.57,-60.50,63.22
8.005,12.07,-13.31,-60.46,63.07
8.033,12.18,-13.27,-60.93,63.53
8.040,12.19,-13.28,-60.74,63.36
8.061,12.21,-13.14,-60.52,63.12
8.080,12.18,-13.35,-60.32,62.97
8.099,12.08,-13.47,-60.30,62.96
8.135,12.12,-13.39,-60.41,63.05
8.141,12.22,-13.43,-60.36,63.03
8.162,12.02,-13.34,-60.49,63.10
8.175,12.16,-13.26,-60.56,63.17
8.194,11.96,-13.33,-60.63,63.22
8.214,11.88,-13.50,-60.48,63.09
8.241,12.11,-13.33,-60.59,63.21
8.260,12.27,-13.42,-61.06,63.71
8.274,11.67,-13.23,-60.53,63.05
8.291,12.28,-13.28,-60.79,63.43
8.310,12.10,-13.37,-60.64,63.26
8.336,11.96,-13.22,-60.55,63.12
8.349,11.74,-13.40,-60.94,63.49
8.368,12.16,-13.45,-60.54,63.20
8.387,12.42,-13.47,-60.28,63.00
8.407,12.36,-13.34,-60.47,63.14
8.427,12.06,-13.45,-60.58,63.22
8.449,12.34,-13.63,-60.77,63.49
8.463,11.52,-13.22,-60.66,63.14
8.485,12.01,-13.53,-60.62,63.26
8.506,12.37,-13.46,-60.32,63.03
8.522,12.01,-13.30,-60.54,63.14
8.556,12.11,-13.45,-60.59,63.23
8.561,12.01,-13.34,-60.59,63.19
8.579,12.01,-13.37,-60.63,63.24
8.597,12.01,-13.34,-60.54,63.15
8.616,11.93,-13.55,-60.38,63.02
8.640,12.21,-13.41,-60.55,63.21
8.665,11.92,-13.38,-60.53,63.13
8.675,11.72,-13.46,-60.66,63.22
8.694,12.23,-13.35,-60.88,63.51
8.714,11.98,-13.39,-61.05,63.63
8.736,11.96,-13.29,-60.68,63.26
8.752,11.96,-13.18,-60.55,63.11
8.775,12.06,-13.37,-60.59,63.21
8.790,12.52,-13.54,-60.33,63.08
8.809,12.45,-13.48,-60.60,63.32
8.845,12.36,-13.34,-60.42,63.10
8.852,12.02,-13.35,-60.45,63.06
8.870,11.88,-13.35,-60.44,63.03
8.886,11.85,-13.40,-60.20,62.80
8.908,12.12,-13.39,-60.41,63.05
8.946,12.43,-13.39,-60.19,62.91
8.949,12.36,-13.34,-60.42,63.10
8.964,11.85,-13.29,-60.72,63.28
8.984,12.10,-13.25,-60.69,63.29
9.005,12.12,-13.54,-60.49,63.16
9.042,11.96,-13.37,-60.63,63.23
9.047,12.16,-13.26,-60.56,63.17
9.065,12.03,-13.47,-60.39,63.04
9.079,12.06,-13.53,-60.67,63.32
9.099,12.20,-13.41,-60.64,63.29
9.118,12.10,-13.37,-60.73,63.35
9.142,12.03,-13.47,-60.39,63.04
9.160,12.05,-13.44,-60.72,63.35
9.176,11.92,-13.46,-60.48,63.10
9.195,12.21,-13.41,-60.55,63.21
9.214,12.29,-13.40,-60.69,63.36
9.243,12.35,-13.52,-60.64,63.35
9.251,12.14,-13.51,-60.81,63.47
9.271,11.91,-13.34,-60.58,63.17
9.289,12.24,-13.64,-60.12,62.85
9.309,12.10,-13.44,-60.12,62.78
9.345,12.27,-13.65,-60.49,63.21
9.353,12.23,-13.55,-60.26,62.97
9.369,12.03,-13.47,-60.35,62.99
9.389,11.86,-13.34,-60.62,63.20
9.405,12.16,-13.26,-60.46,63.08
9.427,12.01,-13.42,-60.58,63.20
9.450,12.21,-13.30,-60.46,63.10
9.479,12.02,-13.54,-60.53,63.18
9.483,12.30,-13.41,-60.60,63.27
9.502,12.11,-13.30,-60.55,63.16
9.520,11.98,-13.35,-60.35,62.96
9.544,12.27,-13.46,-60.46,63.14
9.568,11.87,-13.38,-60.53,63.12
9.581,12.09,-13.55,-60.25,62.93
9.599,12.36,-13.65,-60.45,63.19
9.618,12.13,-13.47,-60.96,63.59
9.637,12.05,-13.52,-60.76,63.40
9.656,11.75,-13.44,-60.80,63.37
9.673,11.82,-13.42,-60.57,63.16
9.693,11.92,-13.54,-60.52,63.15
9.715,12.55,-13.45,-60.47,63.21
9.733,12.00,-13.41,-60.72,63.33
9.768,12.30,-13.44,-60.69,63.37
9.776,12.16,-13.57,-60.53,63.22
9.790,11.93,-13.55,-60.38,63.02
9.811,11.93,-13.51,-60.34,62.97
9.832,11.88,-13.51,-60.43,63.05
9.868,12.12,-13.54,-60.49,63.16
9.870,12.16,-13.45,-60.54,63.20
9.889,12.11,-13.49,-60.63,63.28
9.908,11.90,-13.33,-60.72,63.30
9.926,12.31,-13.53,-60.50,63.20
9.966,12.17,-13.53,-60.49,63.17
9.968,12.15,-13.41,-60.68,63.32
10.002,12.20,-13.37,-60.64,63.29
10.006,12.05,-13.29,-60.73,63.33
10.021,11.65,-13.29,-60.80,63.32
10.059,11.88,-13.43,-60.44,63.04
10.061,11.98,-13.39,-60.30,62.93
10.083,12.08,-13.55,-60.30,62.97
10.099,12.21,-13.49,-59.94,62.64
10.118,12.18,-13.47,-60.31,62.98
10.150,12.27,-13.62,-60.35,63.08
10.159,11.94,-13.40,-60.26,62.87
10.174,11.82,-13.31,-60.49,63.05
10.193,11.86,-13.42,-59.97,62.59
10.214,12.17,-13.57,-60.49,63.17
10.235,12.00,-13.60,-60.15,62.83
10.272,12.08,-13.51,-60.35,63.01
10.275,12.35,-13.41,-60.56,63.24
10.293,11.85,-13.21,-60.82,63.35
10.312,11.98,-13.55,-60.34,62.99
10.328,12.43,-13.59,-60.22,62.98
10.368,11.82,-13.65,-60.55,63.19
10.372,12.22,-13.46,-60.45,63.13
10.387,11.92,-13.46,-60.53,63.14
10.406,12.18,-13.51,-60.91,63.57
10.426,12.07,-13.46,-60.54,63.18
10.447,12.04,-13.63,-60.85,63.51
10.465,11.96,-13.41,-60.63,63.23
10.487,11.98,-13.43,-60.30,62.93
10.502,12.03,-13.51,-60.35,63.00
10.520,12.06,-13.68,-60.71,63.38
10.548,12.21,-13.53,-60.59,63.27
10.559,11.99,-13.43,-60.90,63.51
10.581,12.08,-13.47,-60.35,63.00
10.598,12.10,-13.45,-60.08,62.74
10.617,12.34,-13.63,-60.17,62.92
10.636,12.13,-13.51,-60.31,62.98
10.670,11.98,-13.50,-60.44,63.07
10.674,12.07,-13.31,-60.46,63.07
10.695,11.86,-13.33,-60.67,63.24
10.712,12.07,-13.49,-60.53,63.18
10.735,12.26,-13.34,-60.46,63.12
10.752,12.12,-13.23,-60.37,62.98
10.790,11.82,-13.46,-60.57,63.16
10.792,12.21,-13.42,-60.50,63.16
10.827,12.07,-13.35,-60.40,63.03
10.834,12.07,-13.42,-60.45,63.08
10.847,11.99,-13.40,-60.81,63.42
10.869,12.07,-13.27,-60.37,62.98
10.885,11.98,-13.39,-60.40,63.01
10.905,12.31,-13.38,-60.46,63.14
10.924,12.25,-13.33,-60.60,63.25
10.952,12.06,-13.22,-60.51,63.10
10.962,12.14,-13.43,-60.87,63.50
10.985,12.32,-13.47,-60.32,63.02
11.007,12.34,-13.52,-60.13,62.86
11.021,11.90,-13.44,-60.20,62.82
11.039,12.34,-13.33,-60.66,63.32
11.072,12.35,-13.40,-60.65,63.33
11.079,12.11,-13.38,-60.55,63.18
11.100,12.22,-13.50,-60.36,63.05
11.116,11.85,-13.52,-60.24,62.87
11.156,12.16,-13.38,-60.55,63.19
11.160,12.22,-13.39,-60.37,63.03
11.174,11.98,-13.47,-60.99,63.60
11.196,12.22,-13.42,-61.01,63.65
11.213,12.19,-13.28,-60.79,63.40
11.232,11.97,-13.23,-60.50,63.08
11.258,12.11,-13.34,-60.55,63.17
11.285,12.21,-13.30,-60.46,63.10
11.292,12.16,-13.41,-60.59,63.24
11.311,12.19,-13.43,-60.87,63.51
11.329,12.00,-13.29,-60.68,63.27
11.357,12.20,-13.37,-60.60,63.24
11.377,11.90,-13.22,-60.68,63.24
11.388,12.11,-13.26,-60.55,63.16
11.404,12.14,-13.32,-60.18,62.82
11.423,12.27,-13.30,-60.42,63.07
11.445,12.09,-13.36,-60.87,63.48
11.473,12.34,-13.44,-60.78,63.46
11.481,11.99,-13.44,-60.86,63.47
11.502,12.24,-13.32,-60.74,63.38
11.527,12.43,-13.43,-60.19,62.91
11.548,12.10,-13.13,-60.70,63.27
11.567,12.14,-13.32,-60.83,63.44
11.579,11.94,-13.28,-60.87,63.43
11.596,12.05,-13.29,-60.69,63.28
11.616,12.06,-13.41,-60.59,63.21
11.636,12.02,-13.46,-60.53,63.16
11.662,12.22,-13.35,-60.37,63.02
11.690,12.00,-13.40,-60.77,63.37
11.693,12.21,-13.37,-60.55,63.20
11.712,12.22,-13.31,-61.02,63.64
11.731,12.11,-13.22,-60.56,63.15
11.758,12.01,-13.38,-60.54,63.15
11.770,12.00,-13.29,-60.73,63.31
11.792,11.95,-13.40,-60.16,62.78
11.809,12.02,-13.42,-60.44,63.07
11.830,12.22,-13.42,-60.41,63.08
11.848,12.01,-13.34,-60.59,63.19
11.878,11.92,-13.34,-60.54,63.12
11.886,12.00,-13.40,-60.77,63.37
11.908,12.27,-13.58,-60.40,63.11
11.930,12.48,-13.47,-60.19,62.93
11.944,11.96,-13.34,-60.59,63.18
11.977,12.23,-13.47,-60.87,63.53
11.986,12.11,-13.29,-60.60,63.21
12.007,12.01,-13.30,-60.59,63.19
12.019,11.87,-13.19,-60.45,63.00
12.038,12.07,-13.31,-60.46,63.07
12.058,11.68,-13.23,-61.09,63.58
12.078,12.01,-13.30,-60.54,63.14
12.096,12.32,-13.19,-61.03,63.64
12.117,12.09,-13.21,-60.74,63.33
12.136,12.06,-13.26,-60.50,63.10
12.156,12.10,-13.41,-60.68,63.31
12.175,12.17,-13.53,-60.49,63.17
12.194,12.32,-13.39,-60.33,63.01
