time,x,y,z,MF
2.171,13.26,-12.31,-59.90,62.57
2.182,12.90,-12.18,-60.17,62.73
2.202,13.31,-12.23,-59.91,62.58
2.223,13.68,-12.21,-59.42,62.19
2.241,13.39,-12.41,-59.44,62.18
2.261,13.13,-12.37,-59.61,62.28
2.298,13.47,-12.39,-59.68,62.42
2.300,13.44,-12.37,-59.45,62.19
2.320,13.09,-12.33,-59.52,62.18
2.337,13.29,-12.37,-59.44,62.15
2.370,13.31,-12.35,-59.81,62.51
2.378,13.33,-12.44,-59.62,62.34
2.402,13.56,-12.50,-59.86,62.64
2.412,13.25,-12.22,-60.00,62.65
2.431,13.26,-12.15,-59.91,62.55
2.450,12.88,-12.40,-59.83,62.44
2.471,13.27,-12.24,-59.77,62.43
2.501,13.42,-12.12,-59.69,62.37
2.511,13.31,-12.23,-59.91,62.58
2.530,13.37,-12.20,-59.73,62.41
2.547,13.46,-12.27,-59.82,62.53
2.567,13.09,-12.45,-59.56,62.24
2.593,13.23,-12.25,-59.58,62.25
2.615,13.31,-12.23,-59.86,62.53
2.627,13.52,-12.20,-59.65,62.36
2.643,13.42,-12.43,-59.72,62.46
2.664,13.46,-12.27,-59.78,62.49
2.694,13.64,-12.22,-59.93,62.67
2.700,13.21,-12.35,-59.90,62.57
2.722,13.25,-12.22,-60.00,62.65
2.744,13.61,-12.31,-59.14,61.92
2.762,13.47,-12.32,-59.64,62.37
2.796,13.41,-12.35,-59.77,62.49
2.801,13.33,-12.36,-59.58,62.29
2.824,13.39,-12.33,-59.49,62.21
2.835,13.46,-12.15,-59.83,62.52
2.855,13.32,-12.32,-59.72,62.41
2.879,13.27,-12.32,-59.76,62.44
2.903,12.92,-12.43,-59.92,62.54
2.914,13.41,-12.34,-59.86,62.57
2.932,13.62,-12.39,-60.33,63.08
2.953,13.35,-12.30,-59.95,62.64
2.971,13.30,-12.30,-59.95,62.63
2.993,13.35,-12.30,-60.00,62.69
3.014,12.93,-12.13,-59.71,62.29
3.028,13.29,-12.30,-59.44,62.14
3.049,13.52,-12.24,-59.69,62.41
3.067,13.47,-12.36,-59.68,62.42
3.100,13.32,-12.28,-59.72,62.41
3.107,13.08,-12.40,-59.65,62.32
3.124,13.02,-12.20,-59.80,62.41
3.146,13.68,-12.41,-59.41,62.22
3.164,13.31,-12.39,-59.21,61.94
3.200,13.47,-12.36,-59.63,62.37
3.202,13.47,-12.43,-59.72,62.47
3.226,13.29,-12.29,-59.49,62.18
3.239,13.04,-12.34,-59.52,62.17
3.259,13.28,-12.25,-59.54,62.22
3.282,13.29,-12.30,-59.44,62.14
3.306,13.10,-12.18,-59.44,62.07
3.317,12.88,-12.28,-59.74,62.34
3.337,13.62,-12.36,-59.64,62.41
3.357,13.36,-12.43,-59.81,62.53
3.376,13.28,-12.36,-59.62,62.32
3.401,13.28,-12.21,-59.59,62.26
3.430,13.34,-12.14,-60.06,62.71
3.432,13.31,-12.39,-59.85,62.55
3.451,13.57,-12.39,-59.68,62.45
3.472,13.35,-12.34,-59.95,62.65
3.505,13.18,-12.29,-59.62,62.28
3.538,13.43,-12.32,-59.59,62.31
3.542,13.34,-12.45,-59.48,62.22
3.552,13.24,-12.37,-59.53,62.22
3.566,13.18,-12.52,-59.70,62.40
3.606,13.51,-12.47,-59.77,62.53
3.608,13.46,-12.20,-59.74,62.44
3.637,13.18,-12.32,-59.71,62.38
3.643,13.64,-12.30,-59.97,62.72
3.675,13.39,-12.33,-59.45,62.17
3.694,13.28,-12.36,-60.27,62.94
3.700,13.14,-12.29,-60.22,62.85
3.721,13.40,-12.42,-59.95,62.67
3.742,13.26,-12.27,-59.81,62.48
3.761,13.27,-12.32,-59.72,62.40
3.778,13.23,-12.33,-59.57,62.26
3.817,13.28,-12.40,-59.66,62.37
3.818,13.48,-12.33,-59.50,62.24
3.840,13.26,-12.23,-59.86,62.52
3.857,13.10,-12.07,-60.05,62.63
3.873,12.92,-12.27,-59.88,62.48
3.897,12.77,-12.20,-59.93,62.47
3.912,13.04,-12.13,-60.22,62.80
3.933,12.97,-12.24,-59.80,62.40
3.951,13.64,-12.34,-59.27,62.06
3.970,13.49,-12.37,-59.45,62.20
4.005,13.57,-12.40,-59.64,62.40
4.040,13.58,-12.44,-59.50,62.28
4.045,13.38,-12.32,-59.63,62.34
4.047,13.32,-12.16,-59.73,62.39
4.067,13.34,-12.26,-59.40,62.10
4.108,13.30,-12.46,-59.38,62.12
4.110,13.35,-12.30,-59.91,62.60
4.151,13.42,-12.28,-59.73,62.44
4.152,13.32,-12.24,-59.73,62.40
4.165,13.24,-12.37,-59.53,62.22
4.183,13.20,-12.38,-60.03,62.70
4.200,13.12,-12.28,-59.80,62.44
4.222,13.08,-12.25,-59.66,62.30
4.240,13.38,-12.21,-59.55,62.24
4.260,13.46,-12.16,-59.74,62.43
4.279,13.22,-12.39,-59.75,62.44
4.314,13.08,-12.25,-59.62,62.25
4.320,13.28,-12.25,-59.63,62.31
4.338,13.12,-12.20,-59.81,62.43
4.355,13.48,-12.29,-59.50,62.23
4.375,13.75,-12.34,-59.79,62.58
4.406,13.44,-12.10,-59.97,62.64
4.415,13.22,-12.43,-59.80,62.49
4.434,13.26,-12.34,-59.95,62.62
4.453,13.33,-12.21,-59.64,62.31
4.475,13.36,-12.39,-59.25,61.99
4.511,13.46,-12.23,-59.78,62.49
4.513,13.52,-12.36,-59.64,62.39
4.543,13.17,-12.31,-59.85,62.50
4.547,13.35,-12.34,-59.95,62.65
4.566,13.03,-12.36,-59.75,62.39
4.594,13.53,-12.25,-59.46,62.20
4.606,13.33,-12.32,-59.63,62.33
4.640,13.36,-12.19,-59.78,62.46
4.645,13.07,-12.31,-59.84,62.48
4.663,13.05,-12.19,-59.39,62.02
4.680,12.88,-12.17,-59.70,62.28
4.704,13.18,-12.21,-59.63,62.27
4.721,13.20,-12.34,-59.39,62.08
4.742,12.97,-12.32,-59.24,61.88
4.759,13.03,-12.29,-59.66,62.29
4.780,13.37,-12.09,-59.65,62.31
4.814,13.29,-12.22,-59.45,62.13
4.834,13.29,-12.33,-59.48,62.19
4.840,13.30,-12.38,-59.39,62.11
4.854,12.87,-12.36,-59.23,61.86
4.873,13.20,-12.23,-59.35,62.02
4.893,13.37,-12.28,-59.73,62.42
4.938,13.33,-12.21,-59.59,62.27
4.939,13.06,-12.31,-59.29,61.95
4.951,12.75,-12.18,-59.56,62.11
4.971,13.19,-12.30,-59.48,62.16
4.991,13.36,-12.35,-59.21,61.94
5.009,13.20,-12.30,-59.44,62.11
5.045,13.25,-12.45,-59.43,62.15
5.050,13.18,-12.25,-59.62,62.28
5.070,12.85,-12.11,-60.08,62.62
5.085,12.97,-12.20,-59.20,61.82
5.106,12.90,-12.07,-59.43,62.00
5.131,13.20,-12.14,-59.40,62.05
5.161,12.89,-12.22,-59.56,62.15
5.163,13.47,-12.24,-59.59,62.31
5.183,13.33,-12.13,-59.55,62.22
5.202,13.23,-12.05,-59.59,62.22
5.231,12.96,-12.35,-59.37,62.01
5.253,13.13,-12.24,-59.71,62.35
5.261,13.31,-12.12,-59.83,62.48
5.280,13.04,-12.17,-59.57,62.19
5.298,13.27,-12.28,-59.72,62.40
5.330,13.30,-12.15,-59.27,61.95
5.337,13.17,-12.05,-59.73,62.34
5.355,13.14,-12.06,-59.54,62.15
5.376,13.59,-12.18,-59.33,62.07
5.397,13.05,-12.07,-59.35,61.96
5.412,12.94,-12.06,-59.58,62.15
5.449,13.41,-12.08,-59.79,62.45
5.455,13.18,-12.06,-59.54,62.17
5.481,13.10,-12.10,-59.44,62.06
5.489,12.93,-12.09,-59.76,62.32
5.520,13.32,-11.97,-59.61,62.24
5.543,13.13,-12.09,-59.59,62.20
5.546,13.11,-12.03,-59.91,62.50
5.569,13.44,-12.14,-59.37,62.07
5.587,13.32,-12.17,-59.64,62.31
5.616,13.39,-12.06,-59.42,62.09
5.649,13.28,-12.13,-59.59,62.25
5.652,13.22,-12.16,-59.77,62.41
5.662,13.05,-12.15,-59.39,62.01
5.681,13.44,-12.18,-60.01,62.70
5.700,13.40,-12.03,-59.93,62.58
5.733,13.19,-12.29,-59.57,62.24
5.739,13.23,-12.05,-59.64,62.27
5.758,13.28,-12.17,-59.54,62.21
5.778,13.33,-12.14,-59.50,62.17
5.803,13.20,-12.10,-60.01,62.62
5.815,12.67,-11.85,-59.95,62.40
5.835,13.61,-11.81,-59.59,62.25
5.855,13.03,-12.25,-59.66,62.28
5.875,13.38,-12.01,-59.56,62.21
5.899,13.55,-12.11,-59.19,61.92
5.916,13.34,-12.29,-59.49,62.19
5.946,13.42,-12.01,-59.56,62.23
5.954,13.22,-12.08,-59.73,62.36
5.970,13.30,-11.91,-59.93,62.54
5.988,13.04,-12.06,-59.58,62.17
6.011,13.10,-12.22,-59.44,62.08
6.028,13.13,-12.13,-59.58,62.21
6.049,13.51,-12.16,-59.09,61.83
6.066,13.77,-11.78,-59.41,62.12
6.086,13.58,-11.87,-59.40,62.07
6.113,13.56,-11.69,-59.64,62.27
6.123,13.25,-11.49,-59.82,62.34
6.144,13.49,-11.56,-59.27,61.88
6.167,13.83,-11.68,-59.24,61.94
6.182,13.20,-11.64,-59.30,61.85
6.201,13.63,-11.44,-59.34,61.95
6.239,13.54,-11.56,-59.23,61.85
6.242,13.50,-11.34,-59.10,61.68
6.262,12.88,-11.24,-58.98,61.41
6.277,13.28,-11.36,-58.77,61.31
6.316,12.90,-11.42,-58.69,61.17
6.317,12.98,-11.36,-58.89,61.36
6.342,12.47,-11.19,-59.24,61.56
6.354,11.91,-11.49,-59.60,61.86
6.374,11.57,-12.00,-59.04,61.35
6.394,10.93,-12.70,-59.27,61.60
6.412,11.08,-13.42,-60.11,62.58
6.431,10.77,-14.57,-60.52,63.17
6.449,11.87,-15.35,-60.21,63.26
6.470,12.93,-15.87,-60.42,63.79
6.489,13.86,-15.86,-59.64,63.25
6.508,14.15,-15.63,-58.33,62.02
6.539,13.96,-15.52,-57.59,61.26
6.565,13.03,-15.53,-57.76,61.22
6.567,12.55,-15.73,-57.72,61.13
6.585,12.26,-15.86,-57.69,61.08
6.605,11.85,-16.15,-58.11,61.47
6.631,12.33,-15.95,-58.11,61.51
6.644,11.86,-15.89,-57.90,61.20
6.666,11.65,-16.23,-57.54,60.91
6.688,11.56,-16.62,-57.55,61.01
6.702,11.73,-16.48,-57.85,61.28
6.720,12.33,-16.26,-58.18,61.65
6.748,12.07,-16.09,-58.41,61.77
6.758,11.07,-16.12,-59.36,62.50
6.778,10.34,-16.78,-59.60,62.77
6.795,10.32,-17.50,-60.66,63.97
6.818,10.64,-18.63,-61.75,65.37
6.836,11.89,-19.32,-62.75,66.73
6.854,13.75,-19.23,-63.10,67.38
6.876,15.37,-18.72,-62.72,67.24
6.895,16.60,-17.55,-62.32,66.84
6.912,16.84,-16.32,-61.45,65.77
6.931,16.85,-15.44,-61.15,65.28
6.954,16.64,-14.36,-60.47,64.34
6.971,16.71,-13.79,-60.10,63.88
6.990,15.98,-13.42,-59.99,63.51
7.009,15.73,-13.15,-60.04,63.44
7.042,15.35,-12.78,-59.90,63.14
7.047,14.87,-12.56,-59.75,62.84
7.070,14.67,-12.44,-59.88,62.90
7.087,15.04,-12.46,-59.49,62.61
7.105,14.79,-12.26,-59.53,62.56
7.124,14.44,-12.22,-59.70,62.62
7.164,14.43,-12.17,-59.80,62.71
7.167,14.23,-12.18,-59.78,62.65
7.196,14.02,-11.90,-59.98,62.73
7.201,14.33,-11.91,-59.72,62.56
7.232,14.05,-12.19,-59.68,62.51
7.258,13.80,-11.96,-59.68,62.41
7.261,13.77,-11.93,-59.50,62.22
7.277,13.95,-12.00,-59.64,62.41
7.300,13.94,-11.95,-59.83,62.58
7.316,14.02,-11.89,-60.02,62.77
7.336,13.60,-11.84,-59.77,62.43
7.363,13.66,-11.92,-60.37,63.03
7.374,13.92,-11.78,-59.42,62.16
7.394,14.05,-12.07,-59.69,62.50
7.412,13.98,-12.02,-59.87,62.65
7.449,13.75,-12.03,-59.77,62.50
7.454,13.66,-12.00,-59.72,62.42
7.477,13.45,-11.96,-59.84,62.49
7.489,13.70,-11.92,-59.72,62.42
7.507,13.98,-12.06,-59.31,62.12
7.547,13.71,-11.96,-59.63,62.34
7.549,13.76,-11.61,-60.21,62.85
7.583,13.59,-11.87,-59.91,62.56
7.585,13.75,-11.99,-59.77,62.49
7.627,13.69,-11.83,-59.92,62.59
7.630,13.64,-11.71,-59.92,62.56
7.651,13.31,-11.81,-60.36,62.93
7.662,13.52,-11.70,-60.15,62.75
7.680,13.87,-11.66,-60.03,62.71
7.699,12.93,-11.63,-60.25,62.71
7.718,13.14,-11.75,-60.03,62.56
7.740,13.43,-11.90,-60.13,62.75
7.757,13.58,-11.86,-60.04,62.69
7.777,13.63,-11.94,-60.09,62.76
7.798,13.98,-11.79,-59.89,62.62
7.817,13.84,-11.80,-59.79,62.49
7.837,13.49,-11.68,-59.91,62.51
7.853,13.40,-11.73,-59.77,62.36
7.874,13.64,-11.87,-59.26,61.96
7.892,14.05,-11.85,-59.57,62.34
7.910,13.73,-11.74,-60.02,62.68
7.946,13.73,-11.90,-60.01,62.70
7.952,13.56,-12.00,-59.66,62.35
7.973,13.63,-11.91,-59.35,62.05
7.989,13.44,-11.76,-59.26,61.89
8.023,13.51,-11.81,-59.67,62.31
8.049,13.42,-11.78,-59.63,62.24
8.052,13.59,-11.83,-59.91,62.56
8.067,13.60,-11.99,-59.81,62.49
8.093,13.54,-11.91,-59.90,62.56
8.107,13.72,-11.93,-59.54,62.25
8.152,13.45,-11.92,-59.80,62.44
8.154,13.65,-11.92,-59.81,62.50
8.189,13.67,-11.86,-60.10,62.76
8.192,13.65,-11.92,-59.77,62.45
8.202,13.59,-11.91,-59.95,62.61
8.220,13.64,-11.91,-59.86,62.54
8.242,13.75,-11.84,-59.73,62.43
8.266,13.29,-11.71,-59.99,62.55
8.278,13.47,-11.89,-59.57,62.22
8.297,13.88,-11.91,-59.23,61.99
8.316,13.83,-11.98,-59.96,62.69
8.346,13.82,-11.78,-60.06,62.75
8.354,13.39,-12.02,-60.02,62.66
8.374,13.53,-11.90,-60.04,62.69
8.392,13.96,-11.89,-59.51,62.27
8.427,13.73,-12.02,-60.04,62.75
8.431,13.69,-11.91,-59.86,62.55
8.450,13.65,-11.96,-59.77,62.46
8.470,13.44,-11.90,-60.03,62.66
8.488,13.74,-11.80,-59.83,62.51
8.508,13.31,-11.89,-59.75,62.36
8.531,13.42,-11.86,-59.53,62.16
8.548,13.62,-11.98,-59.48,62.19
8.587,13.60,-11.72,-59.78,62.42
8.589,13.58,-11.71,-59.96,62.59
8.622,13.46,-11.77,-60.32,62.92
8.625,13.63,-11.71,-59.97,62.60
8.645,13.49,-11.95,-59.99,62.63
8.662,13.54,-11.79,-59.91,62.54
8.687,13.40,-11.80,-59.81,62.42
8.700,13.24,-11.87,-60.03,62.60
8.718,13.88,-11.94,-59.92,62.65
8.741,13.44,-11.87,-60.04,62.65
8.765,13.10,-11.72,-59.98,62.50
8.776,13.25,-11.92,-59.88,62.48
8.797,13.52,-11.86,-59.53,62.19
8.818,13.67,-11.74,-59.50,62.17
8.835,13.51,-11.85,-59.63,62.28
8.860,13.76,-11.81,-60.24,62.91
8.874,13.33,-11.74,-60.18,62.74
8.892,13.57,-11.82,-60.14,62.78
8.911,13.07,-11.85,-59.69,62.25
8.934,13.58,-12.02,-59.43,62.14
8.951,13.42,-11.86,-59.53,62.16
8.990,13.74,-11.87,-59.87,62.56
8.992,13.55,-11.88,-59.81,62.47
9.009,13.39,-11.91,-59.98,62.60
9.028,13.52,-12.01,-59.57,62.25
9.056,13.71,-12.04,-59.72,62.44
9.082,13.65,-11.88,-59.77,62.45
9.084,13.72,-11.74,-59.51,62.18
9.107,13.84,-11.95,-59.87,62.60
9.122,13.78,-11.82,-59.97,62.66
9.152,13.64,-11.91,-59.91,62.58
9.178,13.59,-12.06,-59.99,62.68
9.180,13.68,-12.02,-59.99,62.70
9.204,13.87,-11.93,-59.46,62.21
9.218,13.62,-12.01,-59.53,62.24
9.248,13.76,-11.77,-60.25,62.91
9.256,13.77,-11.82,-60.06,62.74
9.280,13.23,-11.86,-59.52,62.11
9.299,13.78,-11.94,-59.36,62.09
9.319,13.65,-11.95,-59.81,62.50
9.338,13.57,-11.78,-59.54,62.19
9.380,13.63,-12.05,-59.48,62.20
9.382,13.89,-11.91,-59.88,62.61
9.392,13.49,-11.83,-59.90,62.53
9.414,13.71,-11.96,-59.63,62.34
9.432,13.59,-11.83,-59.31,61.98
9.475,13.74,-11.95,-59.86,62.57
9.476,13.62,-11.90,-59.49,62.18
9.507,13.45,-11.88,-59.85,62.48
9.509,13.35,-11.88,-59.89,62.50
9.527,13.24,-11.87,-60.03,62.60
9.558,13.64,-11.87,-59.91,62.58
9.595,13.63,-11.94,-60.00,62.67
9.601,13.56,-11.85,-59.67,62.33
9.603,13.64,-11.91,-59.95,62.63
9.622,13.21,-11.77,-60.40,62.94
9.641,13.31,-11.65,-60.37,62.91
9.666,13.28,-11.71,-60.08,62.64
9.683,13.15,-11.92,-59.92,62.50
9.703,13.51,-11.85,-59.67,62.32
9.722,13.58,-11.95,-59.34,62.04
9.741,13.49,-12.03,-59.29,61.98
9.775,13.28,-11.86,-59.52,62.12
9.782,13.52,-11.74,-59.59,62.22
9.802,13.43,-11.75,-59.44,62.06
9.814,13.35,-11.72,-59.81,62.39
9.834,13.28,-11.97,-59.60,62.23
9.857,13.47,-11.85,-59.62,62.26
9.881,13.13,-11.78,-59.61,62.16
9.892,13.43,-11.63,-60.10,62.67
9.912,13.57,-11.81,-60.23,62.86
9.931,13.60,-11.84,-59.77,62.43
9.959,13.46,-11.92,-59.71,62.36
9.989,13.42,-11.85,-60.31,62.91
9.991,13.45,-11.88,-59.85,62.48
10.006,13.62,-11.82,-59.54,62.21
10.028,13.42,-12.08,-59.70,62.37
10.047,13.78,-11.94,-60.01,62.71
10.079,13.59,-11.87,-59.86,62.52
10.083,13.51,-12.00,-59.75,62.43
10.104,13.26,-11.92,-59.79,62.39
10.121,13.81,-11.93,-59.59,62.32
10.142,13.65,-11.88,-59.82,62.49
10.176,13.58,-11.79,-60.00,62.64
10.180,13.60,-11.92,-59.81,62.48
10.200,13.63,-11.79,-59.96,62.61
10.221,13.55,-11.92,-59.81,62.47
10.239,13.73,-11.98,-59.40,62.13
10.277,13.66,-11.89,-59.68,62.36
10.278,13.57,-11.90,-59.49,62.16
10.300,13.46,-11.92,-60.36,62.98
10.317,13.32,-11.74,-59.57,62.17
10.335,13.51,-11.89,-59.67,62.32
10.360,13.66,-12.00,-59.62,62.34
10.382,13.35,-11.68,-59.90,62.47
10.392,13.43,-11.86,-60.13,62.74
10.411,13.73,-11.94,-59.96,62.66
10.431,13.72,-11.90,-60.10,62.78
10.451,13.79,-11.87,-59.83,62.53
10.479,13.47,-11.93,-59.62,62.27
10.487,13.23,-11.86,-60.21,62.78
10.507,13.34,-11.76,-59.95,62.53
10.527,13.88,-12.06,-59.36,62.14
10.547,13.62,-12.05,-59.57,62.29
10.579,13.94,-11.76,-59.80,62.51
10.584,13.55,-11.80,-59.77,62.41
10.608,13.45,-11.88,-59.85,62.48
10.628,13.47,-12.08,-59.65,62.34
10.645,13.50,-11.80,-59.86,62.49
10.664,13.58,-11.90,-59.44,62.12
10.697,13.31,-12.08,-59.78,62.43
10.707,13.43,-12.33,-59.54,62.27
10.725,13.24,-12.22,-59.49,62.16
10.737,13.26,-12.15,-59.27,61.93
10.759,13.33,-12.21,-59.54,62.23
10.782,13.09,-12.25,-59.57,62.21
10.803,13.15,-12.34,-59.38,62.06
10.816,12.92,-11.92,-59.86,62.39
10.835,13.56,-12.19,-59.79,62.51
10.853,13.45,-12.14,-59.92,62.60
10.881,13.66,-12.16,-59.70,62.44
10.891,12.95,-12.03,-60.09,62.63
10.911,13.36,-12.34,-59.90,62.60
10.929,13.68,-12.29,-59.47,62.24
10.949,13.42,-12.20,-59.73,62.42
10.987,13.81,-12.12,-59.67,62.43
10.989,13.52,-12.16,-59.60,62.32
11.020,13.12,-12.16,-59.77,62.39
11.026,13.63,-12.14,-60.03,62.74
11.064,13.36,-12.27,-59.86,62.55
11.071,13.43,-12.21,-59.50,62.21
11.095,13.29,-12.26,-60.05,62.71
11.104,13.46,-12.27,-59.82,62.53
11.125,13.36,-12.19,-59.87,62.54
11.143,13.29,-12.29,-59.49,62.18
11.191,13.38,-12.17,-59.55,62.23
11.194,13.42,-12.40,-59.67,62.41
11.215,13.49,-12.18,-59.97,62.67
11.219,13.32,-12.36,-59.72,62.42
11.238,13.57,-12.20,-59.65,62.38
11.258,13.37,-12.24,-59.64,62.33
11.282,13.34,-12.45,-59.48,62.22
11.302,12.82,-12.16,-59.93,62.48
11.316,12.87,-12.20,-59.28,61.88
11.334,13.52,-12.28,-59.64,62.38
11.353,13.48,-12.24,-60.24,62.93
11.380,13.31,-12.23,-59.86,62.53
11.391,13.01,-12.03,-59.95,62.52
11.411,13.26,-12.31,-59.86,62.53
11.432,13.69,-12.41,-59.32,62.13
11.453,13.24,-12.22,-59.49,62.16
11.469,13.32,-12.28,-59.68,62.37
11.504,13.32,-12.39,-59.76,62.47
11.538,13.33,-12.21,-59.64,62.31
11.541,13.37,-12.28,-59.73,62.42
11.559,13.35,-12.30,-59.91,62.60
11.567,13.14,-12.25,-60.22,62.84
11.599,13.07,-12.24,-59.80,62.43
11.603,13.36,-12.27,-59.82,62.51
11.630,13.30,-12.34,-59.99,62.68
11.642,13.02,-12.23,-59.89,62.50
11.663,13.09,-12.25,-59.57,62.21
11.689,13.37,-12.13,-59.64,62.32
11.723,13.45,-12.03,-59.89,62.55
11.725,13.53,-12.37,-59.50,62.26
11.737,13.18,-12.36,-59.71,62.38
11.756,13.26,-12.43,-59.85,62.55
11.781,13.31,-12.16,-59.78,62.44
11.796,13.05,-12.14,-60.09,62.67
11.817,13.25,-12.22,-60.00,62.65
11.835,13.59,-12.45,-59.36,62.15
11.853,13.28,-12.17,-59.59,62.25
11.896,13.52,-12.39,-59.68,62.43
11.899,13.27,-12.40,-59.71,62.41
11.911,12.92,-12.27,-59.93,62.52
11.935,13.28,-12.21,-59.59,62.26
11.952,13.52,-12.32,-59.68,62.42
11.970,13.16,-12.12,-59.26,61.90
12.009,13.33,-12.21,-59.59,62.27
12.011,13.46,-12.35,-59.82,62.55
12.037,13.29,-12.18,-60.05,62.70
12.044,13.45,-12.22,-59.97,62.66
12.065,13.00,-12.18,-59.43,62.05
12.088,13.28,-12.40,-59.66,62.37
12.110,13.30,-12.26,-60.00,62.67
12.125,13.25,-12.26,-59.95,62.61
12.141,13.26,-12.15,-59.91,62.55
12.161,13.29,-12.18,-60.10,62.74
12.195,13.37,-12.20,-59.68,62.37
12.201,13.36,-12.42,-59.90,62.62
