time,x,y,z,MF
4.395,-7.07,-13.45,-71.78,73.37
4.419,-8.46,-14.85,-72.46,74.45
4.440,-8.46,-15.54,-73.14,75.26
4.456,-9.86,-14.15,-72.46,74.49
4.476,-8.46,-14.15,-71.10,72.99
4.496,-7.77,-13.45,-71.78,73.45
4.515,-7.77,-14.15,-71.78,73.58
4.537,-7.77,-14.85,-73.14,75.04
4.556,-7.77,-11.35,-73.14,74.43
4.583,-8.46,-13.45,-73.14,74.85
4.596,-8.46,-12.75,-70.43,72.07
4.616,-7.07,-14.15,-72.46,74.17
4.638,-7.07,-14.15,-71.78,73.51
4.660,-7.77,-13.45,-71.10,72.78
4.684,-7.07,-13.45,-72.46,74.04
4.702,-7.07,-12.75,-71.78,73.25
4.717,-9.16,-13.45,-73.14,74.93
4.737,-9.16,-13.45,-71.10,72.94
4.758,-7.77,-14.15,-73.14,74.90
4.779,-9.16,-14.15,-73.14,75.06
4.799,-9.16,-13.45,-72.46,74.27
4.821,-8.46,-14.85,-71.78,73.79
4.839,-8.46,-12.75,-73.14,74.73
4.859,-8.46,-14.15,-71.78,73.65
4.881,-7.77,-13.45,-71.78,73.45
4.900,-8.46,-12.75,-73.82,75.39
4.919,-8.46,-12.05,-71.78,73.28
4.940,-8.46,-13.45,-72.46,74.19
4.960,-9.16,-14.15,-71.10,73.07
4.983,-8.46,-14.15,-73.82,75.64
5.005,-7.07,-13.45,-71.78,73.37
5.020,-7.77,-14.85,-73.14,75.04
5.040,-8.46,-15.54,-71.78,73.93
5.060,-9.16,-14.15,-72.46,74.40
5.081,-7.77,-14.15,-73.14,74.90
5.103,-7.07,-13.45,-73.14,74.71
5.121,-8.46,-12.75,-73.14,74.73
5.141,-8.46,-14.15,-74.50,76.30
5.161,-8.46,-14.15,-73.14,74.98
5.181,-7.77,-14.15,-71.78,73.58
5.202,-9.16,-13.45,-72.46,74.27
5.222,-9.86,-13.45,-73.14,75.02
5.244,-8.46,-13.45,-71.78,73.52
5.262,-8.46,-13.45,-72.46,74.19
5.281,-8.46,-14.15,-72.46,74.32
5.302,-7.07,-13.45,-72.46,74.04
5.325,-9.16,-13.45,-72.46,74.27
5.343,-8.46,-12.75,-73.14,74.73
5.365,-7.77,-12.05,-71.78,73.20
5.383,-9.86,-14.15,-71.10,73.17
5.402,-7.07,-15.54,-73.14,75.11
5.422,-7.07,-13.45,-71.78,73.37
5.445,-8.46,-12.75,-72.46,74.06
5.463,-7.07,-14.15,-72.46,74.17
5.484,-7.07,-14.85,-72.46,74.31
5.504,-8.46,-13.45,-71.78,73.52
5.522,-7.77,-14.15,-72.46,74.24
5.544,-9.16,-14.85,-73.14,75.20
5.563,-8.46,-12.75,-73.14,74.73
5.584,-9.86,-15.54,-72.46,74.77
5.604,-9.16,-13.45,-71.10,72.94
5.624,-9.16,-14.85,-72.46,74.53
5.643,-7.77,-14.85,-72.46,74.38
5.664,-9.16,-12.75,-73.14,74.81
5.684,-9.16,-13.45,-73.14,74.93
5.705,-8.46,-14.15,-71.78,73.65
5.725,-6.37,-14.85,-71.78,73.58
5.746,-9.16,-14.15,-72.46,74.40
5.765,-8.46,-12.05,-72.46,73.95
5.785,-7.77,-14.15,-72.46,74.24
5.805,-8.46,-13.45,-72.46,74.19
5.828,-9.16,-14.15,-73.14,75.06
5.847,-9.16,-15.54,-73.14,75.34
5.868,-8.46,-14.15,-71.10,72.99
5.886,-7.77,-14.15,-72.46,74.24
5.905,-7.77,-14.15,-72.46,74.24
5.925,-9.86,-15.54,-71.10,73.45
5.946,-7.77,-15.54,-72.46,74.52
5.968,-6.37,-12.75,-72.46,73.85
5.988,-8.46,-12.75,-72.46,74.06
6.006,-7.77,-13.45,-73.14,74.77
6.026,-8.46,-13.45,-72.46,74.19
6.046,-9.86,-14.85,-73.14,75.28
6.067,-7.77,-14.15,-71.78,73.58
6.087,-7.77,-14.85,-71.78,73.71
6.108,-7.77,-14.15,-73.14,74.90
6.129,-7.77,-12.75,-71.78,73.32
6.154,-8.46,-13.45,-71.78,73.52
6.175,-8.46,-13.45,-72.46,74.19
6.188,-7.77,-14.15,-72.46,74.24
6.208,-9.16,-13.45,-72.46,74.27
6.227,-7.07,-12.75,-72.46,73.92
6.253,-7.07,-13.45,-73.14,74.71
6.282,-9.16,-15.54,-72.46,74.68
6.288,-8.46,-12.75,-72.46,74.06
6.309,-8.46,-14.15,-73.82,75.64
6.330,-8.46,-14.15,-72.46,74.32
6.349,-8.46,-13.45,-71.78,73.52
6.369,-7.07,-14.15,-71.78,73.51
6.397,-8.46,-13.45,-73.82,75.51
6.411,-7.77,-13.45,-72.46,74.11
6.436,-7.77,-14.15,-71.10,72.91
6.450,-7.77,-14.85,-73.14,75.04
6.470,-8.46,-12.75,-73.14,74.73
6.490,-8.46,-13.45,-73.14,74.85
6.513,-8.46,-14.85,-74.50,76.44
6.531,-10.56,-14.85,-73.14,75.38
6.551,-7.77,-14.85,-74.50,76.36
6.570,-8.46,-13.45,-71.78,73.52
6.591,-7.77,-14.15,-74.50,76.23
6.612,-8.46,-14.15,-73.14,74.98
6.632,-9.16,-14.15,-73.14,75.06
6.652,-7.77,-12.75,-72.46,73.99
6.670,-7.77,-14.15,-72.46,74.24
6.693,-7.07,-14.85,-71.78,73.64
6.711,-7.07,-14.15,-72.46,74.17
6.732,-8.46,-13.45,-72.46,74.19
6.755,-8.46,-13.45,-73.82,75.51
6.773,-7.77,-13.45,-71.10,72.78
6.793,-9.16,-15.54,-73.14,75.34
6.812,-8.46,-13.45,-73.14,74.85
6.832,-7.77,-14.15,-73.14,74.90
6.854,-8.46,-13.45,-73.14,74.85
6.873,-8.46,-12.75,-73.82,75.39
6.895,-9.86,-14.15,-73.82,75.81
6.913,-8.46,-14.15,-73.14,74.98
6.933,-7.07,-12.75,-70.43,71.92
6.953,-9.16,-16.24,-71.78,74.17
6.980,-9.86,-13.45,-73.14,75.02
6.994,-8.46,-14.15,-73.14,74.98
7.014,-7.07,-14.15,-72.46,74.17
7.033,-8.46,-14.15,-73.14,74.98
7.056,-8.46,-14.15,-71.78,73.65
7.074,-8.46,-14.85,-71.78,73.79
7.102,-8.46,-12.75,-71.78,73.40
7.114,-9.16,-14.15,-71.10,73.07
7.134,-7.77,-15.54,-73.14,75.18
7.155,-7.77,-14.15,-71.78,73.58
7.175,-9.16,-13.45,-73.14,74.93
7.197,-8.46,-14.15,-73.82,75.64
7.222,-7.07,-14.85,-71.78,73.64
7.236,-7.77,-13.45,-72.46,74.11
7.256,-8.46,-13.45,-73.82,75.51
7.275,-7.07,-14.85,-74.50,76.30
7.299,-8.46,-14.85,-72.46,74.45
7.316,-9.16,-14.85,-72.46,74.53
7.336,-7.77,-14.85,-71.78,73.71
7.360,-7.07,-14.15,-71.10,72.84
7.376,-8.46,-13.45,-71.78,73.52
7.396,-8.46,-14.85,-71.78,73.79
7.417,-9.86,-11.35,-72.46,74.01
7.437,-8.46,-14.15,-73.14,74.98
7.461,-9.16,-14.85,-71.78,73.87
7.477,-6.37,-13.45,-73.14,74.64
7.497,-9.16,-12.75,-72.46,74.15
7.516,-7.07,-12.75,-73.82,75.25
7.538,-9.16,-14.85,-73.82,75.86
7.560,-8.46,-13.45,-71.10,72.86
7.580,-7.07,-12.75,-72.46,73.92
7.599,-7.77,-14.85,-71.78,73.71
7.617,-9.16,-13.45,-71.78,73.61
7.644,-9.16,-12.75,-72.46,74.15
7.660,-7.77,-15.54,-73.14,75.18
7.679,-8.46,-14.85,-71.78,73.79
7.700,-8.46,-14.15,-71.78,73.65
7.719,-7.77,-14.15,-73.14,74.90
7.739,-7.77,-12.75,-73.14,74.65
7.759,-7.77,-13.45,-73.14,74.77
7.787,-7.77,-14.15,-71.78,73.58
7.800,-8.46,-14.85,-73.82,75.78
7.819,-8.46,-15.54,-72.46,74.59
7.840,-7.07,-14.15,-73.14,74.83
7.860,-7.77,-14.85,-73.14,75.04
7.882,-7.77,-13.45,-72.46,74.11
7.908,-9.16,-13.45,-72.46,74.27
7.920,-8.46,-14.15,-73.82,75.64
7.939,-8.46,-14.15,-71.78,73.65
7.961,-9.16,-14.15,-72.46,74.40
7.980,-7.77,-14.85,-72.46,74.38
8.001,-9.16,-14.15,-73.14,75.06
8.020,-8.46,-12.75,-74.50,76.06
8.041,-8.46,-14.15,-71.78,73.65
8.062,-7.77,-13.45,-73.14,74.77
8.082,-8.46,-12.75,-71.78,73.40
8.101,-7.77,-15.54,-73.14,75.18
8.121,-8.46,-14.15,-72.46,74.32
8.142,-7.07,-14.85,-71.78,73.64
8.161,-9.16,-15.54,-72.46,74.68
8.183,-8.46,-15.54,-73.14,75.26
8.201,-8.46,-12.75,-73.14,74.73
8.222,-7.77,-14.15,-73.82,75.57
8.245,-8.46,-14.85,-73.14,75.11
8.264,-8.46,-13.45,-73.14,74.85
8.284,-7.07,-14.15,-71.78,73.51
8.303,-9.16,-14.85,-72.46,74.53
8.324,-7.07,-14.15,-72.46,74.17
8.342,-6.37,-13.45,-73.14,74.64
8.364,-8.46,-12.75,-72.46,74.06
8.385,-8.46,-12.75,-72.46,74.06
8.404,-7.77,-14.15,-71.78,73.58
8.423,-7.77,-12.75,-72.46,73.99
8.444,-9.16,-13.45,-73.14,74.93
8.475,-7.77,-13.45,-72.46,74.11
8.484,-7.77,-12.75,-72.46,73.99
8.504,-9.16,-14.85,-73.14,75.20
8.525,-9.16,-14.15,-72.46,74.40
8.544,-7.77,-14.85,-73.82,75.70
8.565,-8.46,-14.15,-72.46,74.32
8.589,-7.07,-14.15,-72.46,74.17
8.605,-8.46,-13.45,-72.46,74.19
8.624,-9.16,-14.85,-73.14,75.20
8.646,-8.46,-14.85,-72.46,74.45
8.665,-7.77,-14.15,-73.14,74.90
8.686,-7.07,-12.75,-73.14,74.58
8.705,-7.77,-12.75,-73.14,74.65
8.729,-8.46,-13.45,-73.14,74.85
8.747,-9.16,-14.85,-71.78,73.87
8.765,-8.46,-13.45,-71.78,73.52
8.788,-8.46,-14.15,-72.46,74.32
8.807,-7.07,-14.15,-71.78,73.51
8.827,-8.46,-14.15,-71.78,73.65
8.846,-8.46,-14.15,-72.46,74.32
8.867,-8.46,-14.15,-71.10,72.99
8.888,-8.46,-13.45,-71.78,73.52
8.907,-9.86,-13.45,-73.14,75.02
8.927,-7.77,-13.45,-72.46,74.11
8.948,-9.16,-14.85,-71.10,73.21
8.967,-8.46,-13.45,-73.14,74.85
8.988,-10.56,-14.85,-72.46,74.72
9.010,-9.16,-12.75,-72.46,74.15
9.028,-7.77,-14.15,-73.14,74.90
9.050,-8.46,-16.24,-72.46,74.74
9.070,-7.77,-12.75,-73.14,74.65
9.089,-9.16,-13.45,-71.78,73.61
9.108,-7.77,-14.15,-71.78,73.58
9.129,-9.16,-14.15,-72.46,74.40
9.149,-7.77,-13.45,-71.78,73.45
9.172,-8.46,-14.15,-71.78,73.65
9.192,-8.46,-13.45,-73.14,74.85
9.208,-8.46,-14.15,-73.14,74.98
9.229,-9.16,-13.45,-72.46,74.27
9.249,-7.77,-16.24,-73.14,75.33
9.271,-8.46,-12.75,-72.46,74.06
9.290,-9.16,-13.45,-72.46,74.27
9.312,-7.77,-11.35,-73.82,75.09
9.330,-8.46,-14.15,-72.46,74.32
9.363,-7.07,-14.15,-72.46,74.17
9.373,-7.77,-14.15,-71.78,73.58
9.390,-7.77,-12.75,-71.78,73.32
9.411,-8.46,-13.45,-72.46,74.19
9.431,-9.16,-12.75,-72.46,74.15
9.450,-8.46,-14.15,-72.46,74.32
9.472,-8.46,-13.45,-73.14,74.85
9.493,-7.77,-14.15,-73.14,74.90
9.511,-9.16,-13.45,-73.14,74.93
9.535,-10.56,-14.85,-73.14,75.38
9.552,-9.86,-12.75,-74.50,76.23
9.571,-9.16,-14.15,-72.46,74.40
9.592,-7.07,-12.75,-73.82,75.25
9.616,-9.16,-15.54,-73.14,75.34
9.632,-6.37,-14.15,-71.78,73.44
9.656,-7.77,-14.15,-72.46,74.24
9.673,-8.46,-14.15,-72.46,74.32
9.692,-7.77,-13.45,-73.14,74.77
9.714,-7.77,-13.45,-73.14,74.77
9.734,-8.46,-14.85,-73.14,75.11
9.753,-7.07,-13.45,-72.46,74.04
9.774,-8.46,-13.45,-71.78,73.52
9.794,-7.77,-13.45,-73.14,74.77
9.815,-7.07,-15.54,-72.46,74.45
9.836,-8.46,-12.05,-72.46,73.95
9.856,-8.46,-12.75,-72.46,74.06
9.875,-8.46,-14.15,-73.82,75.64
9.894,-9.16,-14.15,-71.78,73.74
9.913,-7.77,-14.85,-71.78,73.71
9.938,-9.16,-14.85,-71.10,73.21
9.955,-9.16,-13.45,-72.46,74.27
9.975,-7.77,-14.15,-72.46,74.24
9.996,-7.77,-14.85,-72.46,74.38
10.015,-7.77,-13.45,-72.46,74.11
10.034,-9.16,-13.45,-72.46,74.27
10.067,-7.07,-13.45,-72.46,74.04
10.085,-8.46,-15.54,-71.78,73.93
10.095,-7.07,-14.15,-71.78,73.51
10.116,-9.86,-14.15,-71.10,73.17
10.135,-7.77,-12.75,-71.78,73.32
10.155,-7.77,-14.85,-72.46,74.38
10.176,-8.46,-12.75,-74.50,76.06
10.206,-7.77,-13.45,-72.46,74.11
10.216,-8.46,-13.45,-72.46,74.19
10.236,-7.77,-13.45,-73.14,74.77
10.257,-8.46,-14.15,-72.46,74.32
10.277,-7.77,-13.45,-73.14,74.77
10.300,-7.77,-13.45,-72.46,74.11
10.327,-9.86,-12.75,-72.46,74.23
10.337,-8.46,-14.15,-71.78,73.65
10.357,-9.16,-14.85,-72.46,74.53
10.379,-9.16,-14.15,-73.14,75.06
10.397,-7.77,-14.85,-72.46,74.38
10.417,-9.16,-14.85,-73.82,75.86
10.445,-8.46,-14.15,-71.78,73.65
10.460,-9.16,-12.75,-73.82,75.47
10.478,-7.77,-14.85,-71.10,73.05
10.498,-8.46,-14.15,-72.46,74.32
10.520,-8.46,-14.15,-73.14,74.98
10.539,-7.07,-14.15,-73.82,75.50
10.561,-7.77,-13.45,-71.78,73.45
10.579,-9.16,-12.75,-72.46,74.15
10.598,-7.77,-12.05,-72.46,73.87
10.619,-7.77,-14.15,-72.46,74.24
10.640,-9.16,-14.15,-72.46,74.40
10.659,-11.26,-14.15,-73.14,75.35
10.683,-7.77,-13.45,-72.46,74.11
10.699,-7.77,-14.85,-71.10,73.05
10.719,-9.16,-11.35,-73.14,74.59
10.740,-9.86,-14.15,-71.78,73.83
10.761,-9.86,-14.15,-72.46,74.49
10.781,-7.77,-13.45,-73.14,74.77
10.808,-9.16,-12.75,-72.46,74.15
10.820,-7.77,-12.75,-72.46,73.99
10.840,-9.16,-13.45,-72.46,74.27
10.861,-9.16,-12.75,-72.46,74.15
10.881,-8.46,-12.75,-71.78,73.40
10.901,-9.16,-13.45,-73.82,75.60
10.925,-8.46,-13.45,-72.46,74.19
10.942,-7.77,-13.45,-71.10,72.78
10.961,-8.46,-14.15,-72.46,74.32
10.982,-8.46,-14.85,-72.46,74.45
11.003,-7.07,-12.75,-72.46,73.92
11.022,-7.77,-14.15,-73.14,74.90
11.043,-9.16,-14.15,-73.14,75.06
11.063,-8.46,-15.54,-71.78,73.93
11.082,-9.16,-13.45,-72.46,74.27
11.103,-8.46,-14.85,-72.46,74.45
11.124,-7.77,-12.05,-72.46,73.87
11.144,-10.56,-13.45,-73.14,75.12
11.162,-7.77,-14.15,-71.78,73.58
11.183,-7.07,-13.45,-70.43,72.05
11.205,-9.86,-14.85,-72.46,74.62
11.224,-8.46,-12.75,-73.14,74.73
11.244,-9.16,-13.45,-72.46,74.27
11.264,-8.46,-14.15,-71.78,73.65
11.284,-8.46,-14.85,-73.14,75.11
11.304,-7.77,-14.85,-71.10,73.05
11.326,-7.77,-14.85,-73.82,75.70
11.344,-7.77,-14.15,-72.46,74.24
11.366,-7.77,-14.15,-72.46,74.24
11.386,-7.07,-14.15,-73.14,74.83
11.403,-8.46,-13.45,-72.46,74.19
11.424,-8.46,-14.85,-73.14,75.11
11.445,-7.77,-13.45,-72.46,74.11
11.466,-9.16,-13.45,-73.82,75.60
11.487,-7.77,-13.45,-72.46,74.11
11.507,-9.86,-13.45,-72.46,74.36
11.525,-7.77,-15.54,-73.14,75.18
11.557,-8.46,-13.45,-73.14,74.85
11.571,-7.77,-14.15,-74.50,76.23
11.587,-8.46,-12.05,-73.82,75.28
11.606,-9.86,-12.75,-73.82,75.56
11.626,-7.07,-14.15,-72.46,74.17
11.646,-8.46,-14.15,-71.10,72.99
11.666,-9.16,-12.75,-73.14,74.81
11.686,-7.07,-14.15,-73.14,74.83
11.716,-7.77,-14.15,-72.46,74.24
11.731,-7.77,-14.85,-73.14,75.04
11.747,-8.46,-12.75,-72.46,74.06
11.767,-7.77,-13.45,-73.14,74.77
11.788,-9.16,-14.85,-73.14,75.20
11.808,-8.46,-14.85,-72.46,74.45
11.826,-8.46,-13.45,-72.46,74.19
11.847,-9.16,-14.15,-72.46,74.40
11.868,-9.16,-14.15,-72.46,74.40
11.889,-8.46,-12.75,-72.46,74.06
11.914,-8.46,-12.75,-73.14,74.73
11.929,-9.16,-14.15,-72.46,74.40
11.950,-7.77,-14.15,-71.78,73.58
11.969,-7.77,-14.15,-71.10,72.91
11.988,-6.37,-13.45,-73.82,75.31
12.010,-9.16,-13.45,-71.78,73.61
12.032,-9.16,-14.15,-71.78,73.74
12.049,-9.16,-13.45,-72.46,74.27
12.070,-7.77,-14.15,-73.14,74.90
12.091,-8.46,-16.24,-71.78,74.08
12.109,-9.16,-14.85,-72.46,74.53
12.130,-9.16,-13.45,-72.46,74.27
12.149,-8.46,-12.75,-71.78,73.40
12.173,-9.16,-13.45,-71.78,73.61
12.191,-7.07,-14.15,-71.78,73.51
12.210,-8.46,-13.45,-71.78,73.52
