time,x,y,z,MF
3.550,13.11,-12.31,-59.34,62.00
3.560,13.01,-12.19,-59.34,61.96
3.583,13.08,-12.44,-59.09,61.79
3.604,13.19,-12.34,-58.83,61.54
3.621,12.87,-12.39,-59.27,61.91
3.637,13.37,-12.32,-59.07,61.81
3.669,13.13,-12.40,-59.05,61.75
3.676,13.11,-12.27,-59.29,61.95
3.698,12.80,-12.34,-58.90,61.53
3.714,12.81,-12.27,-58.77,61.38
3.745,13.28,-12.32,-59.02,61.74
3.753,13.01,-12.50,-59.36,62.05
3.773,13.16,-12.42,-59.33,62.03
3.792,13.49,-12.18,-59.42,62.13
3.814,13.00,-12.30,-59.42,62.06
3.847,13.22,-12.59,-59.14,61.89
3.885,13.18,-12.36,-59.06,61.76
3.886,12.75,-12.26,-59.60,62.17
3.887,12.97,-12.16,-59.20,61.81
3.907,13.00,-12.26,-59.43,62.06
3.926,13.25,-12.30,-59.39,62.08
3.955,13.14,-12.41,-58.96,61.67
3.966,13.20,-12.30,-59.34,62.03
3.986,13.37,-12.40,-59.02,61.78
4.007,13.03,-12.33,-59.01,61.67
4.022,12.88,-12.28,-59.14,61.76
4.059,13.08,-12.48,-59.14,61.84
4.066,13.36,-12.35,-59.21,61.94
4.081,12.91,-12.31,-59.37,61.99
4.102,12.88,-12.36,-59.14,61.77
4.121,13.15,-12.42,-58.78,61.50
4.139,12.94,-12.41,-58.95,61.62
4.175,13.13,-12.40,-59.10,61.80
4.184,13.07,-12.39,-59.24,61.91
4.196,13.06,-12.31,-59.33,61.99
4.214,12.77,-12.47,-59.31,61.93
4.234,13.06,-12.35,-59.28,61.95
4.255,12.93,-12.28,-59.10,61.73
4.275,13.09,-12.41,-58.91,61.61
4.294,13.17,-12.40,-59.10,61.81
4.312,13.36,-12.23,-59.22,61.93
4.331,13.17,-12.32,-59.11,61.80
4.361,13.12,-12.28,-59.20,61.87
4.367,13.19,-12.29,-59.53,62.20
4.388,12.97,-12.32,-59.19,61.83
4.409,13.29,-12.45,-58.83,61.58
4.428,13.18,-12.52,-59.05,61.78
4.453,13.23,-12.45,-58.96,61.70
4.464,12.83,-12.28,-59.79,62.37
4.483,12.68,-12.36,-59.22,61.81
4.503,12.73,-12.44,-59.21,61.83
4.531,12.94,-12.49,-58.99,61.67
4.547,13.00,-12.30,-59.42,62.06
4.560,13.00,-12.45,-59.55,62.21
4.579,13.13,-12.36,-59.06,61.75
4.600,13.31,-12.47,-59.20,61.95
4.619,12.89,-12.41,-58.95,61.60
4.642,12.92,-12.36,-59.18,61.83
4.665,13.05,-12.34,-58.82,61.50
4.675,12.97,-12.12,-59.20,61.81
4.694,13.04,-12.17,-59.62,62.23
4.715,13.10,-12.38,-59.38,62.05
4.734,13.15,-12.38,-59.43,62.11
4.755,13.01,-12.50,-59.32,62.00
4.776,12.73,-12.44,-59.17,61.79
4.792,12.75,-12.49,-58.98,61.62
4.812,13.37,-12.36,-59.07,61.81
4.830,13.13,-12.40,-59.10,61.80
4.863,13.43,-12.33,-59.49,62.23
4.868,13.26,-12.31,-59.25,61.95
4.894,13.07,-12.28,-59.20,61.85
4.906,13.07,-12.24,-59.16,61.81
4.939,13.04,-12.30,-58.87,61.54
4.945,13.22,-12.47,-59.15,61.88
4.965,12.93,-12.48,-59.73,62.38
4.983,13.46,-12.35,-59.22,61.97
5.004,13.08,-12.25,-59.06,61.72
5.023,13.20,-12.38,-59.34,62.04
5.045,13.20,-12.42,-59.38,62.09
5.060,12.82,-12.47,-59.26,61.90
5.080,13.49,-12.37,-58.80,61.58
5.104,13.51,-12.47,-59.16,61.95
5.118,12.95,-12.18,-59.52,62.12
5.136,13.07,-12.35,-59.24,61.91
5.160,12.98,-12.44,-59.09,61.76
5.178,12.87,-12.39,-59.32,61.95
5.195,13.28,-12.48,-59.01,61.76
5.215,13.66,-12.20,-59.01,61.79
5.234,13.21,-12.31,-59.25,61.94
5.268,13.20,-12.23,-59.35,62.02
5.294,13.26,-12.38,-59.29,62.01
5.296,13.06,-12.39,-59.33,62.00
5.313,13.22,-12.39,-59.15,61.87
5.332,13.37,-12.32,-59.03,61.77
5.369,13.13,-12.41,-59.01,61.71
5.371,13.27,-12.51,-59.19,61.94
5.391,12.79,-12.33,-59.09,61.70
5.408,13.13,-12.33,-59.01,61.70
5.446,13.26,-12.31,-59.16,61.87
5.449,13.18,-12.48,-59.01,61.74
5.466,12.97,-12.32,-59.19,61.83
5.484,13.51,-12.27,-59.13,61.88
5.503,13.49,-12.45,-59.49,62.26
5.522,12.93,-12.48,-59.08,61.76
5.543,12.98,-12.21,-59.06,61.69
5.567,13.02,-12.24,-59.20,61.84
5.589,12.95,-12.22,-59.52,62.13
5.599,13.03,-12.32,-59.10,61.76
5.618,13.39,-12.64,-59.47,62.26
5.638,13.08,-12.44,-59.05,61.75
5.668,13.13,-12.37,-58.96,61.66
5.675,13.02,-12.47,-59.27,61.95
5.696,13.16,-12.35,-59.25,61.93
5.718,13.64,-12.41,-58.76,61.58
5.736,13.08,-12.28,-59.06,61.72
5.772,13.08,-12.52,-59.04,61.76
5.786,13.33,-12.40,-58.97,61.72
5.798,12.92,-12.28,-59.24,61.86
5.809,12.86,-12.27,-59.33,61.93
5.846,13.00,-12.42,-58.81,61.50
5.850,13.37,-12.43,-59.11,61.87
5.877,12.75,-12.34,-58.94,61.56
5.887,13.21,-12.23,-59.21,61.89
5.908,13.45,-12.22,-59.32,62.04
5.928,12.92,-12.39,-59.23,61.87
5.946,13.39,-12.34,-58.75,61.51
5.984,13.23,-12.33,-58.97,61.68
5.986,13.13,-12.17,-59.02,61.68
6.002,13.07,-12.35,-59.24,61.91
6.022,13.55,-12.30,-59.23,61.99
6.042,13.50,-12.31,-59.22,61.98
6.076,13.36,-12.31,-59.21,61.94
6.096,12.97,-12.05,-59.12,61.71
6.099,13.31,-12.00,-59.19,61.84
6.117,13.34,-12.26,-58.75,61.48
6.138,13.32,-12.09,-59.04,61.72
6.170,13.31,-11.93,-59.10,61.74
6.180,13.13,-11.94,-59.00,61.61
6.200,13.10,-12.00,-58.67,61.30
6.214,13.07,-12.05,-58.47,61.12
6.250,13.10,-11.88,-58.72,61.32
6.253,12.83,-12.17,-58.50,61.11
6.274,12.91,-12.08,-58.69,61.30
6.292,12.65,-12.07,-58.91,61.45
6.313,12.51,-12.19,-58.80,61.34
6.333,12.09,-12.33,-58.63,61.12
6.353,11.87,-12.85,-58.44,61.00
6.388,11.75,-13.11,-58.78,61.36
6.391,11.87,-13.82,-58.60,61.37
6.418,11.71,-14.19,-58.94,61.74
6.425,12.17,-14.59,-58.66,61.66
6.444,12.54,-14.61,-58.26,61.36
6.470,12.75,-14.50,-58.00,61.14
6.482,12.54,-14.19,-57.55,60.59
6.504,12.79,-14.07,-57.39,60.46
6.524,12.69,-14.19,-56.82,59.92
6.542,12.05,-14.39,-56.95,59.97
6.565,12.20,-14.54,-56.95,60.03
6.586,11.23,-14.91,-57.01,59.98
6.597,11.55,-15.08,-56.69,59.78
6.617,11.55,-15.31,-56.67,59.83
6.638,11.40,-15.58,-56.78,59.98
6.658,11.58,-15.60,-57.02,60.24
6.696,11.79,-15.57,-57.41,60.64
6.700,11.62,-15.47,-57.78,60.93
6.713,11.26,-15.58,-58.02,61.13
6.734,11.09,-16.17,-58.57,61.77
6.758,11.02,-16.58,-58.96,62.23
6.773,10.97,-17.08,-59.61,62.98
6.791,11.88,-17.75,-59.99,63.68
6.810,13.19,-17.92,-60.61,64.57
6.830,13.83,-17.65,-60.39,64.42
6.849,14.45,-17.09,-60.42,64.43
6.873,15.10,-16.28,-60.10,64.07
6.896,15.36,-15.55,-60.35,64.19
6.906,15.32,-15.07,-59.51,63.27
6.926,15.50,-14.55,-59.51,63.19
6.946,15.31,-14.17,-59.43,62.99
6.968,15.16,-13.83,-59.35,62.80
6.985,14.71,-13.44,-59.54,62.78
7.005,14.61,-13.21,-59.46,62.63
7.026,14.70,-13.16,-59.00,62.21
7.041,14.16,-13.02,-58.93,61.99
7.061,13.94,-12.76,-59.26,62.20
7.095,14.10,-12.73,-59.14,62.11
7.130,14.01,-12.70,-58.99,61.95
7.134,13.82,-12.71,-58.89,61.81
7.137,13.71,-12.55,-59.08,61.93
7.175,13.66,-12.62,-59.16,62.02
7.177,13.85,-12.66,-59.13,62.03
7.205,13.66,-12.66,-59.11,61.98
7.213,13.69,-12.49,-59.41,62.23
7.233,13.62,-12.56,-58.93,61.78
7.255,13.22,-12.51,-59.19,61.92
7.281,13.75,-12.54,-59.22,62.07
7.310,13.47,-12.47,-59.07,61.86
7.313,13.48,-12.41,-58.89,61.67
7.329,13.67,-12.55,-58.98,61.83
7.347,13.69,-12.41,-59.36,62.17
7.371,13.15,-12.38,-59.38,62.07
7.387,13.11,-12.46,-59.28,61.98
7.409,13.29,-12.42,-58.79,61.54
7.431,13.21,-12.66,-58.72,61.50
7.446,13.27,-12.47,-59.10,61.85
7.477,13.59,-12.52,-59.44,62.25
7.486,13.47,-12.59,-59.06,61.87
7.505,13.21,-12.51,-59.24,61.97
7.522,12.95,-12.65,-58.93,61.65
7.542,13.26,-12.46,-59.24,61.97
7.586,13.37,-12.59,-59.10,61.89
7.587,13.32,-12.47,-59.11,61.86
7.598,13.09,-12.52,-59.00,61.71
7.619,13.36,-12.50,-59.25,62.01
7.637,13.13,-12.44,-59.01,61.72
7.657,13.13,-12.67,-59.13,61.88
7.683,13.31,-12.43,-59.16,61.90
7.703,13.13,-12.48,-59.70,62.38
7.712,13.03,-12.36,-59.75,62.39
7.734,13.37,-12.55,-59.75,62.50
7.753,13.21,-12.51,-59.24,61.97
7.780,13.36,-12.54,-59.20,61.97
7.811,13.33,-12.25,-59.54,62.23
7.814,13.18,-12.40,-59.01,61.72
7.830,13.38,-12.48,-58.97,61.74
7.848,13.38,-12.32,-58.98,61.72
7.892,13.31,-12.54,-59.24,62.00
7.896,13.08,-12.28,-59.11,61.77
7.916,12.92,-12.28,-59.24,61.86
7.924,12.97,-12.43,-59.23,61.89
7.947,12.80,-12.42,-58.89,61.54
7.986,13.06,-12.50,-58.72,61.44
7.990,13.17,-12.55,-59.19,61.92
8.007,12.63,-12.43,-59.30,61.89
8.022,12.53,-12.40,-59.25,61.82
8.042,12.79,-12.29,-59.00,61.61
8.060,13.04,-12.60,-58.99,61.71
8.098,13.12,-12.51,-59.18,61.90
8.101,12.84,-12.41,-59.04,61.68
8.120,12.63,-12.63,-59.24,61.87
8.139,12.77,-12.51,-59.30,61.94
8.156,12.78,-12.55,-59.21,61.86
8.181,12.68,-12.36,-59.17,61.76
8.207,12.79,-12.45,-59.08,61.71
8.214,12.70,-12.49,-59.62,62.23
8.233,13.12,-12.59,-59.18,61.91
8.252,13.06,-12.69,-59.45,62.17
8.284,12.94,-12.56,-59.63,62.30
8.295,12.60,-12.57,-59.66,62.26
8.312,12.83,-12.67,-59.20,61.89
8.329,12.90,-12.73,-58.88,61.61
8.354,12.90,-12.61,-58.89,61.59
8.377,13.00,-12.72,-58.93,61.67
8.385,13.09,-12.72,-59.63,62.36
8.405,12.89,-12.49,-58.99,61.66
8.428,12.74,-12.56,-59.11,61.76
8.446,13.01,-12.50,-58.72,61.43
8.475,12.97,-12.55,-59.27,61.95
8.507,12.78,-12.36,-59.22,61.83
8.509,12.88,-12.51,-59.22,61.88
8.520,12.82,-12.51,-59.26,61.91
8.542,12.82,-12.54,-59.35,62.00
8.560,12.93,-12.67,-59.16,61.87
8.586,12.58,-12.71,-59.28,61.92
8.607,12.83,-12.52,-59.17,61.82
8.618,12.72,-12.54,-59.39,62.02
8.635,12.70,-12.60,-59.06,61.71
8.655,12.73,-12.59,-59.25,61.89
8.686,12.80,-12.69,-58.97,61.66
8.696,12.62,-12.62,-59.38,62.00
8.718,12.65,-12.65,-58.96,61.62
8.738,12.92,-12.55,-59.26,61.94
8.752,12.82,-12.70,-58.69,61.40
8.773,13.02,-12.66,-59.26,61.98
8.790,12.97,-12.59,-59.26,61.96
8.825,12.83,-12.67,-59.16,61.85
8.854,12.89,-12.68,-59.02,61.73
8.857,12.99,-12.64,-58.98,61.71
8.869,12.94,-12.56,-59.03,61.73
8.894,13.04,-12.60,-59.03,61.76
8.918,12.59,-12.48,-59.80,62.38
8.923,12.59,-12.55,-59.84,62.43
8.945,12.58,-12.55,-59.24,61.85
8.964,12.73,-12.79,-59.23,61.92
8.987,12.93,-12.75,-59.20,61.92
9.011,12.52,-12.66,-59.42,62.03
9.020,12.82,-12.51,-59.31,61.95
9.040,12.98,-12.67,-59.77,62.46
9.059,13.01,-12.62,-59.36,62.06
9.094,12.89,-12.68,-59.11,61.81
9.098,12.66,-12.69,-58.96,61.62
9.128,12.67,-12.50,-59.39,62.00
9.140,12.67,-12.58,-59.38,62.01
9.156,12.62,-12.67,-58.73,61.39
9.176,12.97,-12.70,-59.35,62.06
9.208,12.87,-12.50,-59.36,62.01
9.212,12.40,-12.57,-59.14,61.72
9.237,12.92,-12.63,-59.26,61.95
9.251,12.92,-12.55,-59.22,61.90
9.293,12.73,-12.59,-59.25,61.89
9.295,12.98,-12.48,-59.13,61.81
9.334,12.83,-12.52,-59.17,61.82
9.337,13.13,-12.75,-59.08,61.85
9.347,12.84,-12.49,-59.03,61.69
9.368,12.80,-12.38,-58.94,61.57
9.405,12.90,-12.61,-58.93,61.63
9.408,12.93,-12.63,-59.16,61.86
9.425,12.87,-12.55,-59.31,61.97
9.445,13.27,-12.43,-59.15,61.88
9.463,12.92,-12.66,-59.25,61.96
9.490,12.64,-12.56,-59.15,61.78
9.500,12.64,-12.41,-59.72,62.29
9.521,12.51,-12.42,-59.57,62.12
9.540,13.00,-12.81,-58.88,61.64
9.559,12.74,-12.75,-59.19,61.87
9.579,12.93,-12.59,-59.17,61.86
9.611,12.92,-12.47,-59.22,61.89
9.637,12.67,-12.55,-59.34,61.96
9.637,12.44,-12.75,-59.22,61.84
9.657,12.64,-12.60,-59.10,61.74
9.675,13.01,-12.77,-58.84,61.59
9.712,12.69,-12.68,-59.15,61.81
9.735,12.98,-12.55,-59.17,61.87
9.740,12.59,-12.56,-59.20,61.81
9.751,12.57,-12.55,-59.38,61.98
9.770,12.76,-12.69,-59.52,62.18
9.791,12.41,-12.50,-59.61,62.15
9.817,12.19,-12.40,-59.92,62.40
9.829,12.47,-12.50,-59.47,62.04
9.849,12.94,-12.72,-59.67,62.37
9.867,12.80,-12.68,-59.62,62.28
9.900,12.82,-12.43,-59.36,61.98
9.925,12.83,-12.55,-59.26,61.91
9.927,12.88,-12.75,-59.15,61.87
9.946,12.80,-12.61,-58.93,61.61
9.963,12.92,-12.55,-59.22,61.90
9.981,12.82,-12.77,-59.43,62.12
10.005,12.73,-12.48,-59.16,61.79
10.020,12.47,-12.58,-59.51,62.09
10.039,12.61,-12.61,-58.96,61.60
10.061,12.99,-12.61,-58.94,61.66
10.079,12.85,-12.57,-58.98,61.66
10.114,12.88,-12.59,-59.21,61.89
10.120,12.79,-12.60,-59.11,61.78
10.144,12.83,-12.36,-59.13,61.76
10.156,12.75,-12.65,-58.92,61.60
10.194,12.87,-12.54,-59.35,62.01
10.196,13.03,-12.52,-59.04,61.75
10.223,12.70,-12.41,-59.63,62.22
10.231,12.61,-12.57,-59.57,62.17
10.252,13.07,-12.51,-59.18,61.89
10.272,12.59,-12.60,-59.19,61.81
10.301,12.75,-12.61,-58.97,61.64
10.330,12.78,-12.63,-59.25,61.91
10.332,12.99,-12.56,-58.99,61.70
10.347,13.17,-12.59,-59.14,61.88
10.367,13.07,-12.70,-59.21,61.96
10.386,12.72,-12.55,-59.34,61.98
10.412,12.75,-12.64,-59.01,61.69
10.424,12.44,-12.64,-59.18,61.78
10.443,12.93,-12.59,-59.21,61.90
10.465,12.90,-12.57,-58.94,61.63
10.485,12.93,-12.60,-59.12,61.82
10.507,13.01,-12.50,-59.36,62.05
10.530,12.73,-12.43,-59.26,61.87
10.539,12.63,-12.70,-59.37,62.02
10.559,12.88,-12.63,-59.21,61.90
10.579,13.05,-12.65,-58.80,61.55
10.617,12.81,-12.66,-58.79,61.48
10.620,12.93,-12.52,-59.17,61.85
10.649,12.61,-12.50,-58.92,61.54
10.656,12.83,-12.59,-59.16,61.83
10.675,12.75,-12.65,-58.92,61.60
10.697,12.73,-12.55,-59.25,61.89
10.721,12.58,-12.55,-59.29,61.89
10.733,12.83,-12.40,-59.22,61.85
10.752,13.05,-12.65,-59.50,62.21
10.771,13.22,-12.51,-59.14,61.88
10.791,12.59,-12.52,-59.15,61.76
10.818,12.76,-12.65,-58.88,61.56
10.838,12.66,-12.61,-59.57,62.19
10.847,12.66,-12.49,-59.57,62.17
10.865,12.89,-12.68,-59.02,61.73
10.886,12.54,-12.64,-59.79,62.39
10.918,12.82,-12.58,-59.35,62.01
10.930,12.74,-12.60,-59.16,61.81
10.946,12.59,-12.56,-59.10,61.72
10.967,12.68,-12.71,-58.63,61.32
10.984,12.68,-12.75,-58.68,61.37
11.001,12.52,-12.73,-58.90,61.55
11.027,12.94,-12.61,-58.98,61.69
11.040,12.51,-12.66,-58.91,61.54
11.061,12.72,-12.70,-58.73,61.42
11.079,12.65,-12.76,-58.44,61.14
11.124,12.61,-12.69,-58.96,61.61
11.125,12.95,-12.65,-58.84,61.56
11.160,12.75,-12.68,-59.01,61.69
11.162,12.82,-12.78,-58.73,61.46
11.175,12.83,-12.67,-59.25,61.93
11.195,12.61,-12.58,-58.92,61.55
11.225,12.66,-12.61,-58.92,61.57
11.260,12.79,-12.68,-59.11,61.79
11.265,12.92,-12.70,-58.70,61.43
11.270,12.71,-12.65,-58.92,61.59
11.289,12.48,-12.63,-59.32,61.92
11.317,12.55,-12.64,-59.10,61.72
11.328,12.10,-12.53,-59.17,61.68
11.347,12.71,-12.58,-58.88,61.53
11.370,12.89,-12.68,-58.42,61.15
11.387,12.62,-12.67,-58.73,61.39
11.406,12.90,-12.65,-58.88,61.59
11.434,12.80,-12.57,-58.98,61.64
11.444,12.52,-12.55,-59.38,61.97
11.464,12.75,-12.61,-58.92,61.59
11.481,12.79,-12.72,-58.50,61.22
11.518,12.67,-12.55,-58.74,61.39
11.521,12.67,-12.59,-58.74,61.39
11.540,12.29,-12.52,-59.27,61.82
11.561,12.87,-12.51,-59.26,61.92
11.577,12.27,-12.43,-59.47,61.98
11.598,12.39,-12.60,-58.58,61.19
11.627,12.33,-12.59,-58.81,61.39
11.649,12.76,-12.46,-59.40,62.02
11.654,12.63,-12.59,-59.34,61.96
11.676,12.79,-12.57,-59.02,61.69
11.695,12.63,-12.44,-59.21,61.80
11.720,12.56,-12.58,-58.87,61.50
11.730,12.45,-12.52,-59.79,62.34
11.753,12.60,-12.57,-59.01,61.64
11.775,13.20,-12.69,-58.85,61.63
11.793,12.71,-12.73,-58.87,61.55
11.826,12.84,-12.76,-59.06,61.77
11.829,12.50,-12.64,-59.09,61.71
11.855,12.66,-12.54,-58.92,61.56
11.868,12.57,-12.54,-58.83,61.45
11.908,12.85,-12.49,-58.94,61.60
11.910,12.75,-12.61,-58.92,61.59
11.929,12.11,-12.49,-59.13,61.63
11.943,12.57,-12.54,-59.43,62.02
11.963,12.65,-12.69,-59.01,61.67
11.983,12.74,-12.48,-59.07,61.71
12.002,12.74,-12.80,-59.10,61.79
12.042,12.60,-12.53,-58.97,61.59
12.043,12.47,-12.58,-58.82,61.43
12.069,12.30,-12.61,-59.13,61.70
12.077,12.58,-12.55,-59.34,61.94
12.098,12.93,-12.44,-59.18,61.84
12.122,12.52,-12.73,-58.90,61.55
12.134,11.76,-12.18,-59.22,61.59
12.154,12.49,-12.67,-58.63,61.27
