time,x,y,z,MF
1.779,-7.77,-14.85,-73.82,75.70
1.799,-8.46,-14.15,-73.14,74.98
1.819,-7.77,-14.85,-73.82,75.70
1.839,-7.07,-15.54,-71.78,73.79
1.859,-8.46,-14.15,-73.14,74.98
1.890,-9.16,-14.85,-73.14,75.20
1.907,-8.46,-13.45,-73.14,74.85
1.919,-9.16,-14.15,-72.46,74.40
1.939,-7.07,-14.85,-72.46,74.31
1.959,-6.37,-12.05,-72.46,73.73
1.980,-9.86,-13.45,-71.78,73.70
2.002,-9.16,-14.15,-73.14,75.06
2.024,-7.77,-14.15,-71.10,72.91
2.046,-8.46,-14.85,-71.10,73.13
2.060,-7.77,-14.15,-73.14,74.90
2.080,-7.77,-14.15,-73.82,75.57
2.101,-7.77,-14.85,-72.46,74.38
2.122,-7.77,-12.75,-74.50,75.98
2.143,-9.16,-13.45,-73.14,74.93
2.162,-9.16,-15.54,-73.14,75.34
2.187,-7.77,-13.45,-71.78,73.45
2.201,-8.46,-15.54,-73.14,75.26
2.221,-7.07,-14.15,-72.46,74.17
2.242,-7.77,-14.15,-72.46,74.24
2.262,-9.16,-14.85,-73.82,75.86
2.282,-8.46,-12.75,-73.82,75.39
2.304,-8.46,-14.15,-73.14,74.98
2.323,-7.77,-15.54,-71.10,73.20
2.346,-8.46,-14.15,-73.14,74.98
2.366,-7.77,-14.15,-72.46,74.24
2.384,-8.46,-14.85,-73.14,75.11
2.403,-7.77,-13.45,-72.46,74.11
2.423,-9.16,-14.15,-72.46,74.40
2.444,-9.86,-14.15,-73.14,75.15
2.464,-9.16,-14.15,-72.46,74.40
2.484,-7.77,-12.75,-73.14,74.65
2.504,-10.56,-13.45,-73.14,75.12
2.525,-8.46,-13.45,-73.14,74.85
2.543,-7.77,-14.15,-72.46,74.24
2.563,-7.77,-14.85,-71.78,73.71
2.586,-8.46,-14.85,-73.82,75.78
2.605,-9.16,-13.45,-72.46,74.27
2.624,-7.77,-14.15,-73.14,74.90
2.645,-7.77,-14.15,-72.46,74.24
2.664,-6.37,-14.15,-74.50,76.10
2.684,-6.37,-14.85,-70.43,72.25
2.704,-9.86,-14.15,-71.78,73.83
2.738,-7.07,-14.85,-72.46,74.31
2.745,-9.16,-13.45,-71.78,73.61
2.765,-9.16,-14.15,-72.46,74.40
2.787,-9.86,-14.15,-72.46,74.49
2.807,-8.46,-14.15,-71.78,73.65
2.833,-9.16,-14.15,-73.82,75.72
2.846,-8.46,-13.45,-73.14,74.85
2.871,-7.77,-15.54,-72.46,74.52
2.891,-9.86,-14.15,-73.14,75.15
2.907,-9.16,-14.15,-71.78,73.74
2.927,-8.46,-15.54,-73.14,75.26
2.947,-8.46,-14.15,-71.78,73.65
2.968,-7.77,-12.75,-73.14,74.65
2.987,-9.16,-13.45,-72.46,74.27
3.007,-8.46,-13.45,-73.82,75.51
3.028,-7.07,-15.54,-73.14,75.11
3.048,-9.16,-13.45,-71.78,73.61
3.068,-7.07,-14.15,-72.46,74.17
3.088,-8.46,-14.15,-72.46,74.32
3.108,-8.46,-14.15,-72.46,74.32
3.127,-9.16,-15.54,-73.14,75.34
3.150,-9.16,-14.15,-72.46,74.40
3.171,-9.16,-14.15,-73.14,75.06
3.190,-8.46,-14.85,-73.14,75.11
3.211,-7.77,-13.45,-71.78,73.45
3.228,-8.46,-12.75,-72.46,74.06
3.248,-9.16,-13.45,-74.50,76.26
3.268,-8.46,-14.85,-73.14,75.11
3.290,-9.16,-13.45,-72.46,74.27
3.309,-8.46,-12.75,-74.50,76.06
3.329,-9.16,-12.05,-73.14,74.69
3.349,-8.46,-14.15,-71.78,73.65
3.369,-7.77,-13.45,-71.78,73.45
3.389,-9.16,-16.24,-72.46,74.82
3.412,-8.46,-14.15,-73.14,74.98
3.429,-9.86,-12.75,-72.46,74.23
3.450,-9.86,-14.15,-73.82,75.81
3.470,-8.46,-14.85,-73.14,75.11
3.490,-8.46,-14.15,-71.10,72.99
3.515,-7.07,-14.85,-72.46,74.31
3.531,-9.86,-13.45,-73.14,75.02
3.559,-9.86,-14.15,-73.14,75.15
3.571,-6.37,-13.45,-71.78,73.31
3.590,-7.77,-12.05,-73.14,74.54
3.612,-9.16,-12.75,-72.46,74.15
3.631,-7.77,-13.45,-71.10,72.78
3.652,-8.46,-14.15,-72.46,74.32
3.671,-8.46,-12.75,-72.46,74.06
3.694,-8.46,-14.85,-73.14,75.11
3.711,-8.46,-13.45,-72.46,74.19
3.735,-9.86,-15.54,-73.14,75.42
3.753,-8.46,-13.45,-73.14,74.85
3.775,-8.46,-14.85,-72.46,74.45
3.793,-7.77,-12.75,-72.46,73.99
3.813,-7.77,-14.85,-73.82,75.70
3.833,-7.07,-14.85,-73.14,74.97
3.854,-8.46,-14.85,-71.78,73.79
3.874,-8.46,-14.85,-72.46,74.45
3.895,-7.77,-15.54,-71.10,73.20
3.914,-8.46,-13.45,-72.46,74.19
3.933,-8.46,-13.45,-73.14,74.85
3.956,-7.77,-14.15,-71.78,73.58
3.975,-8.46,-13.45,-72.46,74.19
3.995,-9.16,-14.15,-72.46,74.40
4.016,-8.46,-14.15,-71.78,73.65
4.034,-8.46,-15.54,-73.82,75.92
4.055,-8.46,-13.45,-72.46,74.19
4.074,-7.77,-13.45,-71.78,73.45
4.096,-7.77,-12.75,-74.50,75.98
4.124,-9.16,-13.45,-73.14,74.93
4.137,-9.16,-13.45,-72.46,74.27
4.155,-6.37,-14.15,-71.78,73.44
4.175,-8.46,-13.45,-71.78,73.52
4.195,-7.77,-14.15,-71.78,73.58
4.218,-9.16,-13.45,-73.82,75.60
4.244,-9.16,-14.85,-72.46,74.53
4.256,-7.07,-14.15,-73.14,74.83
4.276,-8.46,-14.15,-72.46,74.32
4.296,-9.16,-14.15,-71.78,73.74
4.316,-9.16,-14.15,-73.14,75.06
4.337,-9.16,-14.15,-72.46,74.40
4.367,-9.86,-14.85,-73.14,75.28
4.377,-8.46,-14.15,-72.46,74.32
4.396,-8.46,-13.45,-73.14,74.85
4.422,-8.46,-14.15,-73.82,75.64
4.437,-8.46,-15.54,-71.78,73.93
4.458,-8.46,-14.85,-72.46,74.45
4.478,-9.16,-13.45,-73.14,74.93
4.502,-9.16,-13.45,-71.10,72.94
4.519,-7.77,-14.15,-72.46,74.24
4.542,-7.77,-16.94,-71.78,74.16
4.558,-7.07,-13.45,-71.78,73.37
4.580,-8.46,-14.85,-71.10,73.13
4.599,-8.46,-13.45,-72.46,74.19
4.618,-7.77,-14.85,-73.14,75.04
4.639,-7.07,-14.85,-72.46,74.31
4.661,-8.46,-14.85,-73.14,75.11
4.680,-9.16,-14.15,-73.14,75.06
4.700,-8.46,-13.45,-73.14,74.85
4.720,-9.16,-12.75,-71.10,72.82
4.739,-6.37,-13.45,-71.10,72.64
4.773,-7.77,-13.45,-72.46,74.11
4.779,-7.77,-14.85,-72.46,74.38
4.800,-7.07,-14.15,-72.46,74.17
4.820,-7.77,-14.85,-72.46,74.38
4.840,-7.77,-12.75,-73.14,74.65
4.860,-7.77,-14.85,-72.46,74.38
4.884,-7.77,-14.15,-72.46,74.24
4.901,-7.77,-14.15,-72.46,74.24
4.929,-9.16,-14.15,-73.14,75.06
4.947,-8.46,-14.85,-75.18,77.10
4.960,-9.16,-14.85,-72.46,74.53
4.981,-9.16,-14.15,-73.14,75.06
5.001,-8.46,-13.45,-74.50,76.18
5.023,-8.46,-14.15,-70.43,72.33
5.042,-9.16,-13.45,-73.14,74.93
5.072,-9.16,-13.45,-72.46,74.27
5.083,-7.77,-14.15,-72.46,74.24
5.104,-8.46,-14.15,-71.10,72.99
5.124,-7.77,-13.45,-74.50,76.10
5.144,-8.46,-13.45,-73.14,74.85
5.164,-7.77,-13.45,-72.46,74.11
5.186,-9.16,-13.45,-73.14,74.93
5.208,-9.86,-13.45,-73.14,75.02
5.222,-8.46,-14.85,-72.46,74.45
5.244,-7.77,-14.85,-71.78,73.71
5.265,-9.16,-12.05,-73.82,75.36
5.285,-9.16,-14.15,-73.82,75.72
5.304,-8.46,-15.54,-71.78,73.93
5.327,-8.46,-13.45,-73.82,75.51
5.343,-9.86,-12.75,-73.14,74.90
5.364,-7.77,-13.45,-73.14,74.77
5.384,-7.77,-14.15,-71.78,73.58
5.406,-8.46,-14.85,-72.46,74.45
5.424,-9.86,-14.85,-71.10,73.30
5.444,-7.77,-13.45,-71.78,73.45
5.473,-8.46,-13.45,-72.46,74.19
5.485,-7.77,-14.85,-73.14,75.04
5.505,-8.46,-14.15,-71.78,73.65
5.527,-9.16,-14.15,-71.78,73.74
5.545,-8.46,-15.54,-72.46,74.59
5.565,-7.77,-14.15,-73.14,74.90
5.585,-7.77,-13.45,-72.46,74.11
5.616,-9.16,-14.15,-73.14,75.06
5.626,-8.46,-14.15,-72.46,74.32
5.646,-9.16,-13.45,-71.78,73.61
5.666,-7.77,-14.15,-71.78,73.58
5.691,-7.07,-14.15,-71.78,73.51
5.710,-9.16,-14.15,-73.14,75.06
5.737,-9.16,-13.45,-73.14,74.93
5.748,-9.16,-13.45,-73.14,74.93
5.767,-8.46,-14.15,-72.46,74.32
5.786,-7.07,-12.75,-73.14,74.58
5.808,-9.16,-14.15,-71.78,73.74
5.838,-8.46,-12.75,-73.82,75.39
5.848,-8.46,-15.54,-73.14,75.26
5.867,-7.77,-13.45,-71.78,73.45
5.888,-8.46,-12.75,-73.14,74.73
5.912,-9.16,-13.45,-73.14,74.93
5.929,-7.77,-14.15,-71.78,73.58
5.949,-7.77,-14.85,-72.46,74.38
5.973,-9.16,-14.85,-73.82,75.86
5.990,-8.46,-14.85,-72.46,74.45
6.009,-9.16,-13.45,-73.82,75.60
6.029,-7.77,-14.15,-72.46,74.24
6.052,-9.16,-13.45,-71.78,73.61
6.070,-7.77,-12.75,-71.78,73.32
6.088,-8.46,-14.15,-71.78,73.65
6.114,-9.86,-14.85,-72.46,74.62
6.128,-8.46,-14.15,-72.46,74.32
6.150,-8.46,-14.85,-73.14,75.11
6.172,-7.77,-14.15,-72.46,74.24
6.191,-7.77,-14.15,-73.14,74.90
6.211,-9.16,-14.15,-72.46,74.40
6.230,-6.37,-14.15,-72.46,74.11
6.249,-8.46,-15.54,-71.78,73.93
6.271,-9.16,-14.15,-72.46,74.40
6.291,-7.77,-12.75,-72.46,73.99
6.311,-9.16,-14.85,-72.46,74.53
6.332,-8.46,-12.75,-72.46,74.06
6.350,-7.07,-14.85,-71.78,73.64
6.384,-9.16,-14.15,-72.46,74.40
6.390,-8.46,-14.15,-71.78,73.65
6.412,-8.46,-14.85,-72.46,74.45
6.431,-8.46,-14.85,-71.78,73.79
6.453,-8.46,-14.85,-73.14,75.11
6.471,-7.07,-15.54,-72.46,74.45
6.495,-11.26,-14.15,-73.14,75.35
6.512,-8.46,-13.45,-73.82,75.51
6.549,-8.46,-14.15,-71.10,72.99
6.556,-8.46,-14.15,-71.78,73.65
6.573,-7.77,-13.45,-71.78,73.45
6.595,-6.37,-14.15,-71.78,73.44
6.613,-8.46,-12.75,-73.14,74.73
6.633,-8.46,-12.75,-72.46,74.06
6.660,-9.16,-14.15,-72.46,74.40
6.674,-8.46,-14.15,-73.14,74.98
6.692,-7.77,-14.15,-73.14,74.90
6.714,-7.07,-14.85,-73.14,74.97
6.734,-9.16,-14.85,-71.10,73.21
6.755,-8.46,-14.85,-73.14,75.11
6.774,-8.46,-12.75,-72.46,74.06
6.799,-9.16,-12.75,-71.78,73.48
6.814,-7.07,-13.45,-72.46,74.04
6.838,-8.46,-14.15,-71.78,73.65
6.855,-7.77,-14.15,-71.10,72.91
6.876,-9.16,-15.54,-71.10,73.36
6.895,-9.16,-13.45,-71.78,73.61
6.917,-9.16,-13.45,-72.46,74.27
6.934,-8.46,-13.45,-71.78,73.52
6.959,-9.16,-14.85,-73.14,75.20
6.975,-9.86,-16.24,-71.10,73.60
6.996,-8.46,-14.15,-71.10,72.99
7.016,-9.16,-15.54,-72.46,74.68
7.038,-9.16,-15.54,-72.46,74.68
7.056,-9.86,-16.94,-71.78,74.41
7.077,-9.16,-14.85,-72.46,74.53
7.099,-9.16,-14.15,-70.43,72.41
7.118,-8.46,-14.85,-71.10,73.13
7.137,-9.86,-15.54,-71.10,73.45
7.158,-10.56,-14.85,-71.10,73.40
7.180,-9.86,-15.54,-70.43,72.79
7.197,-9.86,-16.94,-71.10,73.76
7.218,-9.86,-16.24,-70.43,72.94
7.238,-9.86,-17.64,-71.78,74.57
7.256,-9.86,-16.24,-71.78,74.26
7.277,-8.46,-16.94,-69.74,72.27
7.298,-10.56,-16.94,-70.43,73.20
7.319,-10.56,-17.64,-71.78,74.67
7.339,-11.26,-16.94,-71.10,73.96
7.359,-10.56,-16.94,-73.14,75.82
7.377,-9.16,-19.04,-72.46,75.48
7.398,-9.86,-17.64,-72.46,75.23
7.420,-7.77,-18.34,-72.46,75.15
7.440,-8.46,-18.34,-73.14,75.88
7.460,-7.77,-19.04,-73.14,75.98
7.479,-7.77,-17.64,-73.14,75.64
7.498,-5.67,-17.64,-71.78,74.14
7.534,-6.37,-17.64,-71.10,73.54
7.551,-7.07,-16.94,-73.82,76.07
7.559,-7.77,-15.54,-73.82,75.84
7.580,-5.67,-14.85,-71.78,73.52
7.600,-5.67,-15.54,-73.14,74.99
7.621,-7.77,-14.85,-73.14,75.04
7.640,-9.86,-14.15,-73.14,75.15
7.662,-7.07,-14.85,-72.46,74.31
7.688,-7.07,-15.54,-72.46,74.45
7.700,-9.16,-14.85,-72.46,74.53
7.720,-6.37,-14.15,-71.78,73.44
7.741,-8.46,-15.54,-70.43,72.62
7.760,-7.77,-14.15,-73.14,74.90
7.792,-7.07,-14.15,-72.46,74.17
7.804,-8.46,-14.85,-71.78,73.79
7.823,-9.16,-14.15,-73.14,75.06
7.841,-7.77,-14.85,-73.14,75.04
7.861,-7.77,-13.45,-71.78,73.45
7.884,-7.07,-14.85,-73.14,74.97
7.903,-8.46,-13.45,-71.78,73.52
7.934,-8.46,-14.85,-71.10,73.13
7.941,-9.16,-13.45,-72.46,74.27
7.961,-7.77,-14.15,-74.50,76.23
7.982,-6.37,-14.15,-73.14,74.77
8.002,-8.46,-12.75,-72.46,74.06
8.023,-7.77,-14.85,-72.46,74.38
8.044,-8.46,-14.15,-73.14,74.98
8.075,-8.46,-13.45,-73.14,74.85
8.083,-8.46,-15.54,-73.14,75.26
8.104,-7.07,-14.15,-71.78,73.51
8.123,-8.46,-14.15,-73.14,74.98
8.143,-7.77,-13.45,-71.78,73.45
8.163,-7.77,-13.45,-71.78,73.45
8.185,-5.67,-13.45,-72.46,73.92
8.206,-9.86,-14.85,-71.78,73.96
8.225,-7.77,-14.15,-72.46,74.24
8.246,-8.46,-14.85,-73.82,75.78
8.265,-9.16,-13.45,-73.82,75.60
8.285,-8.46,-14.15,-72.46,74.32
8.304,-7.77,-14.85,-71.78,73.71
8.326,-7.07,-14.15,-73.82,75.50
8.348,-8.46,-14.15,-72.46,74.32
8.367,-9.16,-12.75,-71.78,73.48
8.387,-8.46,-13.45,-71.78,73.52
8.405,-8.46,-14.15,-71.78,73.65
8.425,-7.77,-14.15,-72.46,74.24
8.445,-8.46,-14.15,-72.46,74.32
8.473,-9.16,-14.15,-72.46,74.40
8.494,-7.77,-14.15,-73.14,74.90
8.506,-7.77,-14.85,-72.46,74.38
8.525,-9.16,-12.75,-72.46,74.15
8.547,-8.46,-14.85,-73.14,75.11
8.566,-9.16,-12.05,-73.14,74.69
8.588,-7.07,-13.45,-72.46,74.04
8.607,-8.46,-12.75,-73.14,74.73
8.633,-7.77,-14.85,-72.46,74.38
8.647,-9.16,-14.15,-71.78,73.74
8.668,-7.07,-14.15,-72.46,74.17
8.687,-7.77,-14.15,-71.78,73.58
8.708,-8.46,-12.05,-72.46,73.95
8.727,-9.16,-13.45,-73.82,75.60
8.748,-8.46,-14.15,-72.46,74.32
8.768,-9.16,-14.15,-72.46,74.40
8.791,-7.07,-14.15,-72.46,74.17
8.808,-7.77,-14.15,-71.10,72.91
8.829,-8.46,-13.45,-71.10,72.86
8.849,-7.07,-13.45,-72.46,74.04
8.868,-7.77,-14.15,-73.14,74.90
8.890,-7.07,-13.45,-72.46,74.04
8.910,-8.46,-13.45,-73.82,75.51
8.930,-8.46,-13.45,-72.46,74.19
8.952,-8.46,-14.85,-72.46,74.45
8.970,-8.46,-14.85,-73.14,75.11
8.989,-8.46,-13.45,-73.14,74.85
9.009,-7.77,-14.85,-73.14,75.04
9.031,-7.77,-13.45,-71.78,73.45
9.052,-8.46,-14.15,-73.14,74.98
9.070,-8.46,-12.05,-73.14,74.61
9.093,-9.16,-13.45,-72.46,74.27
9.110,-9.16,-13.45,-72.46,74.27
9.130,-7.77,-14.15,-73.82,75.57
9.153,-7.77,-14.85,-72.46,74.38
9.171,-7.77,-14.85,-72.46,74.38
9.191,-9.16,-14.15,-73.14,75.06
9.213,-7.77,-14.15,-72.46,74.24
9.231,-9.16,-12.75,-71.78,73.48
9.263,-7.77,-12.75,-71.78,73.32
9.282,-8.46,-14.85,-72.46,74.45
9.293,-8.46,-14.85,-72.46,74.45
9.311,-7.07,-13.45,-72.46,74.04
9.333,-8.46,-14.15,-72.46,74.32
9.352,-6.37,-14.15,-72.46,74.11
9.372,-8.46,-14.15,-71.78,73.65
9.407,-9.16,-14.15,-73.82,75.72
9.413,-7.07,-13.45,-71.78,73.37
9.432,-9.16,-13.45,-73.14,74.93
9.452,-7.07,-12.75,-72.46,73.92
9.473,-10.56,-14.15,-72.46,74.58
9.500,-8.46,-13.45,-72.46,74.19
9.516,-9.16,-15.54,-72.46,74.68
9.539,-7.77,-13.45,-72.46,74.11
9.555,-7.77,-14.85,-72.46,74.38
9.573,-9.16,-12.75,-72.46,74.15
9.595,-7.77,-16.24,-73.14,75.33
9.614,-7.77,-14.15,-72.46,74.24
9.634,-8.46,-13.45,-73.14,74.85
9.654,-7.77,-12.75,-73.14,74.65
9.680,-9.16,-15.54,-72.46,74.68
9.694,-9.16,-15.54,-71.78,74.02
9.716,-9.16,-15.54,-71.78,74.02
9.736,-8.46,-13.45,-73.14,74.85
9.755,-8.46,-13.45,-73.14,74.85
9.775,-8.46,-14.15,-71.78,73.65
9.795,-8.46,-13.45,-71.10,72.86
9.815,-9.16,-14.15,-73.14,75.06
9.835,-9.16,-14.15,-71.10,73.07
9.857,-7.77,-12.75,-72.46,73.99
9.877,-7.77,-14.15,-73.14,74.90
9.896,-7.77,-14.15,-73.14,74.90
9.915,-9.16,-12.75,-71.10,72.82
9.951,-7.07,-13.45,-73.14,74.71
9.960,-7.07,-14.85,-71.78,73.64
9.977,-8.46,-13.45,-72.46,74.19
9.997,-9.16,-14.85,-72.46,74.53
10.018,-9.16,-15.54,-72.46,74.68
10.037,-7.07,-14.15,-73.14,74.83
10.057,-7.77,-14.15,-73.82,75.57
10.077,-7.07,-15.54,-73.14,75.11
10.106,-8.46,-14.15,-73.14,74.98
10.116,-7.07,-14.85,-72.46,74.31
10.137,-7.77,-13.45,-73.14,74.77
10.158,-8.46,-14.85,-75.18,77.10
10.178,-8.46,-14.85,-72.46,74.45
10.197,-7.77,-14.85,-73.82,75.70
10.224,-8.46,-12.75,-73.14,74.73
10.248,-7.77,-12.75,-71.10,72.65
10.259,-7.77,-13.45,-71.10,72.78
10.279,-8.46,-15.54,-71.78,73.93
10.301,-8.46,-14.85,-74.50,76.44
10.321,-9.86,-14.15,-72.46,74.49
10.344,-7.07,-15.54,-71.78,73.79
10.361,-8.46,-14.15,-72.46,74.32
10.380,-7.77,-13.45,-72.46,74.11
10.399,-8.46,-12.05,-73.14,74.61
10.421,-9.16,-14.15,-71.10,73.07
10.440,-7.77,-14.15,-73.14,74.90
10.459,-8.46,-14.85,-71.78,73.79
10.482,-7.77,-13.45,-71.78,73.45
10.500,-9.86,-12.05,-71.78,73.45
10.520,-7.77,-14.85,-72.46,74.38
10.546,-9.16,-14.85,-72.46,74.53
10.565,-7.77,-11.35,-73.14,74.43
10.582,-8.46,-15.54,-71.78,73.93
10.601,-9.16,-14.15,-72.46,74.40
10.621,-7.07,-13.45,-72.46,74.04
10.641,-7.77,-14.15,-71.78,73.58
10.661,-8.46,-14.85,-73.82,75.78
10.682,-7.77,-14.85,-72.46,74.38
10.702,-7.07,-12.75,-73.14,74.58
10.721,-9.16,-14.15,-72.46,74.40
10.742,-9.16,-12.75,-71.78,73.48
10.763,-9.86,-13.45,-73.14,75.02
10.782,-7.07,-14.15,-72.46,74.17
10.804,-8.46,-14.85,-73.14,75.11
10.825,-8.46,-14.15,-73.14,74.98
10.842,-8.46,-14.15,-72.46,74.32
10.875,-8.46,-13.45,-72.46,74.19
10.892,-7.77,-13.45,-72.46,74.11
10.903,-8.46,-14.85,-72.46,74.45
10.923,-7.77,-14.15,-71.78,73.58
10.944,-7.77,-16.24,-72.46,74.67
10.967,-7.77,-14.15,-70.43,72.25
10.984,-7.07,-13.45,-72.46,74.04
11.011,-9.16,-13.45,-73.14,74.93
11.024,-7.77,-14.85,-73.14,75.04
11.043,-7.77,-15.54,-71.78,73.86
11.067,-7.77,-14.15,-71.78,73.58
11.084,-8.46,-13.45,-72.46,74.19
11.105,-8.46,-12.75,-73.14,74.73
11.130,-7.77,-13.45,-72.46,74.11
11.147,-7.77,-14.85,-73.14,75.04
