time,x,y,z,MF
2.910,14.02,-12.00,-61.96,64.65
2.934,14.02,-12.00,-61.96,64.65
2.949,13.78,-11.78,-61.87,64.47
2.966,14.26,-11.76,-62.04,64.73
2.987,14.36,-11.88,-61.94,64.69
3.021,14.49,-11.98,-62.22,65.00
3.056,14.35,-11.87,-62.08,64.81
3.063,14.04,-12.02,-61.68,64.39
3.064,14.19,-11.87,-61.65,64.37
3.081,14.28,-12.09,-61.83,64.60
3.107,14.34,-12.06,-62.25,65.01
3.136,14.25,-11.87,-62.12,64.83
3.142,14.23,-11.97,-61.83,64.57
3.164,14.15,-12.30,-61.62,64.41
3.177,14.24,-12.06,-61.60,64.36
3.217,14.34,-11.98,-61.61,64.38
3.218,14.18,-11.98,-61.74,64.47
3.245,14.19,-11.86,-62.30,64.99
3.256,13.96,-12.04,-62.09,64.77
3.275,14.20,-11.91,-62.16,64.87
3.295,13.93,-11.89,-61.87,64.52
3.319,14.32,-11.81,-61.85,64.58
3.348,13.75,-11.87,-61.72,64.34
3.352,14.22,-12.00,-61.92,64.66
3.370,14.22,-11.93,-61.88,64.61
3.389,14.15,-11.99,-62.15,64.86
3.419,14.08,-11.78,-61.79,64.46
3.429,14.06,-11.84,-62.11,64.77
3.450,14.15,-11.95,-61.55,64.28
3.467,14.17,-11.78,-61.85,64.53
3.485,14.16,-11.99,-62.11,64.82
3.520,14.25,-12.03,-62.11,64.85
3.529,14.02,-11.88,-62.01,64.68
3.551,14.05,-11.95,-61.59,64.30
3.561,14.07,-11.96,-62.01,64.70
3.585,13.97,-12.01,-61.96,64.64
3.604,14.24,-12.02,-61.60,64.36
3.638,14.10,-11.95,-61.55,64.27
3.643,14.18,-12.01,-61.83,64.56
3.668,14.18,-11.90,-61.74,64.46
3.677,14.09,-12.02,-61.68,64.40
3.697,14.09,-11.90,-61.74,64.43
3.717,14.27,-11.78,-61.81,64.52
3.749,14.03,-11.94,-61.83,64.51
3.755,14.42,-11.85,-61.81,64.57
3.774,14.61,-11.92,-61.91,64.72
3.794,14.26,-11.92,-62.07,64.79
3.829,14.19,-11.90,-61.65,64.37
3.831,14.19,-11.90,-61.70,64.42
3.858,13.90,-11.95,-61.59,64.26
3.869,13.57,-11.72,-62.18,64.72
3.888,13.58,-11.89,-62.08,64.65
3.917,14.15,-11.72,-62.13,64.79
3.927,13.91,-11.83,-62.19,64.82
3.947,14.26,-11.88,-61.98,64.70
3.967,13.98,-11.89,-61.87,64.54
3.989,14.32,-11.97,-61.84,64.60
4.008,14.14,-11.91,-61.60,64.32
4.041,14.18,-11.98,-61.74,64.47
4.042,14.32,-12.00,-61.88,64.64
4.070,14.21,-11.96,-61.42,64.16
4.083,14.27,-11.85,-61.89,64.61
4.102,14.09,-12.01,-61.78,64.49
4.133,14.25,-12.03,-61.46,64.23
4.138,14.19,-11.94,-61.65,64.38
4.159,13.88,-11.90,-61.87,64.51
4.178,14.36,-11.88,-61.94,64.69
4.197,14.22,-11.77,-61.94,64.63
4.223,13.72,-11.77,-62.10,64.67
4.234,13.99,-11.78,-62.39,65.01
4.254,14.19,-11.79,-61.57,64.27
4.274,14.62,-11.89,-61.68,64.50
4.293,14.08,-11.89,-61.88,64.56
4.327,14.22,-11.85,-61.84,64.55
4.349,14.24,-11.94,-61.65,64.39
4.350,14.09,-11.83,-61.70,64.38
4.370,14.10,-11.88,-61.51,64.21
4.390,14.13,-11.97,-61.87,64.58
4.409,14.53,-12.01,-61.67,64.48
4.446,14.04,-12.02,-61.77,64.48
4.448,14.23,-12.01,-61.74,64.49
4.478,14.19,-11.94,-61.65,64.38
4.487,14.10,-11.95,-61.60,64.31
4.522,14.22,-11.85,-61.84,64.55
4.525,14.21,-11.76,-62.03,64.72
4.545,14.01,-11.76,-62.11,64.75
4.563,14.16,-11.77,-61.98,64.66
4.582,14.25,-11.83,-62.12,64.83
4.601,14.18,-11.85,-61.84,64.54
4.627,13.89,-11.82,-61.78,64.41
4.665,13.99,-11.82,-62.39,65.02
4.669,14.12,-11.89,-61.88,64.58
4.679,14.27,-11.97,-61.84,64.58
4.697,13.77,-11.96,-62.04,64.67
4.723,14.13,-11.86,-61.79,64.48
4.735,14.02,-11.81,-61.93,64.58
4.756,14.08,-11.94,-61.78,64.48
4.778,14.39,-11.95,-61.52,64.30
4.794,14.09,-11.98,-61.64,64.36
4.813,14.32,-11.81,-61.85,64.58
4.849,14.37,-11.93,-61.80,64.56
4.880,14.22,-11.85,-61.84,64.55
4.881,13.75,-11.90,-61.76,64.39
4.890,14.16,-11.84,-62.03,64.71
4.925,14.11,-11.72,-62.03,64.69
4.928,14.14,-11.79,-61.66,64.35
4.948,14.17,-11.96,-61.92,64.64
4.965,14.12,-11.96,-61.97,64.67
4.986,14.21,-11.73,-61.99,64.67
5.005,13.91,-12.03,-62.23,64.89
5.024,14.03,-11.86,-61.83,64.50
5.045,13.84,-11.86,-61.82,64.45
5.063,14.15,-11.95,-61.55,64.28
5.081,14.47,-11.85,-61.76,64.54
5.101,14.15,-11.80,-62.12,64.80
5.141,13.94,-12.06,-61.77,64.46
5.143,13.95,-11.91,-61.68,64.35
5.157,14.13,-11.93,-61.88,64.58
5.178,14.15,-11.84,-61.52,64.22
5.198,14.15,-12.10,-61.59,64.34
5.217,14.18,-11.97,-61.83,64.56
5.243,14.36,-11.88,-61.94,64.69
5.253,13.98,-12.12,-61.95,64.65
5.273,14.08,-11.97,-61.83,64.53
5.293,14.14,-11.94,-61.69,64.41
5.315,14.30,-12.11,-61.46,64.25
5.332,14.16,-12.08,-61.36,64.12
5.368,14.24,-12.17,-61.68,64.46
5.370,14.33,-12.17,-61.78,64.58
5.398,14.02,-11.93,-61.92,64.60
5.410,14.01,-11.99,-61.50,64.20
5.453,14.09,-12.02,-61.73,64.45
5.457,14.19,-12.05,-61.73,64.48
5.479,14.01,-12.03,-62.10,64.78
5.484,14.13,-11.93,-61.88,64.58
5.504,14.29,-11.87,-62.22,64.93
5.533,13.73,-11.97,-62.04,64.65
5.542,14.06,-11.92,-62.11,64.78
5.563,14.23,-12.09,-61.78,64.54
5.582,14.15,-12.15,-61.54,64.30
5.600,14.27,-11.97,-61.88,64.62
5.623,14.36,-12.04,-61.93,64.70
5.651,14.27,-11.96,-61.93,64.67
5.660,13.99,-12.02,-61.77,64.46
5.678,13.93,-11.93,-61.87,64.53
5.703,14.54,-12.02,-61.53,64.35
5.718,14.06,-11.99,-61.50,64.22
5.745,14.03,-11.93,-61.87,64.55
5.756,14.13,-11.90,-62.39,65.07
5.773,13.71,-11.87,-62.27,64.86
5.791,13.96,-11.91,-62.19,64.84
5.812,13.81,-11.72,-62.10,64.69
5.830,13.76,-11.83,-62.23,64.82
5.855,13.58,-11.86,-61.94,64.51
5.870,13.59,-11.78,-61.86,64.42
5.889,14.21,-11.96,-62.07,64.78
5.908,13.94,-11.94,-61.82,64.49
5.939,13.68,-11.89,-61.95,64.54
5.970,14.07,-11.93,-61.92,64.61
5.974,14.08,-12.08,-61.91,64.63
5.985,13.88,-11.82,-61.87,64.50
6.005,14.02,-11.96,-62.05,64.73
6.022,14.22,-12.12,-61.92,64.68
6.049,13.97,-12.00,-62.00,64.68
6.061,14.15,-11.68,-62.13,64.78
6.082,14.05,-11.83,-62.16,64.82
6.104,14.35,-11.95,-61.52,64.29
6.119,14.16,-12.07,-61.45,64.21
6.149,14.16,-12.03,-62.10,64.82
6.158,13.89,-11.82,-62.43,65.04
6.177,13.78,-11.97,-61.95,64.58
6.199,14.04,-11.98,-61.78,64.47
6.216,14.28,-12.09,-61.74,64.51
6.257,14.23,-12.13,-61.73,64.50
6.259,14.09,-11.90,-61.69,64.39
6.278,14.01,-11.95,-62.15,64.82
6.293,13.99,-11.90,-61.78,64.45
6.312,14.03,-11.89,-61.87,64.55
6.337,14.08,-12.05,-61.87,64.58
6.349,13.67,-11.84,-62.13,64.71
6.369,14.04,-12.13,-61.77,64.49
6.389,14.20,-12.11,-61.55,64.31
6.408,14.18,-12.21,-61.81,64.58
6.428,14.47,-12.04,-61.89,64.69
6.465,14.23,-12.01,-61.74,64.49
6.467,13.77,-11.92,-62.14,64.75
6.484,13.75,-11.99,-61.71,64.35
6.504,14.32,-12.08,-61.83,64.61
6.523,13.95,-12.22,-61.61,64.35
6.559,14.46,-11.92,-61.99,64.76
6.560,14.28,-11.86,-61.71,64.44
6.582,13.94,-12.01,-61.81,64.50
6.602,13.82,-12.00,-61.48,64.15
6.624,14.19,-12.02,-61.69,64.43
6.640,14.19,-11.87,-61.61,64.33
6.676,14.35,-11.99,-61.47,64.25
6.682,14.44,-12.02,-61.61,64.41
6.696,14.23,-11.71,-61.72,64.41
6.714,14.09,-11.75,-61.66,64.33
6.737,14.09,-12.05,-61.77,64.50
6.753,14.27,-11.92,-61.93,64.66
6.772,14.17,-12.08,-61.31,64.08
6.793,14.18,-12.09,-61.82,64.57
6.812,14.47,-12.16,-61.84,64.66
6.834,14.50,-12.03,-61.43,64.25
6.859,14.09,-12.02,-61.73,64.45
6.868,14.20,-12.07,-61.55,64.31
6.890,14.33,-11.93,-61.75,64.50
6.907,14.56,-12.00,-61.30,64.13
6.927,14.31,-12.03,-61.42,64.20
6.961,14.62,-12.04,-61.81,64.64
6.964,14.41,-12.04,-61.93,64.72
6.992,14.30,-12.03,-61.56,64.33
7.006,14.28,-11.93,-61.79,64.53
7.044,14.54,-11.90,-61.53,64.34
7.047,14.45,-11.99,-61.48,64.28
7.065,14.25,-11.72,-62.04,64.73
7.081,14.14,-11.90,-61.70,64.40
7.098,14.08,-11.93,-61.83,64.52
7.119,13.80,-11.83,-61.68,64.30
7.139,14.50,-11.91,-61.44,64.24
7.164,14.44,-11.95,-61.52,64.32
7.197,14.44,-11.68,-61.50,64.24
7.199,14.30,-11.76,-61.48,64.21
7.216,14.50,-11.87,-61.44,64.23
7.233,14.23,-11.59,-61.68,64.35
7.258,14.20,-11.76,-61.43,64.14
7.273,13.99,-11.60,-61.66,64.28
7.293,14.46,-11.65,-61.22,63.98
7.312,14.46,-11.65,-61.22,63.98
7.330,14.63,-11.71,-61.51,64.30
7.368,14.45,-11.64,-61.41,64.15
7.373,14.35,-11.41,-61.37,64.05
7.393,14.37,-11.58,-61.18,63.90
7.408,14.19,-11.41,-60.90,63.56
7.428,14.16,-11.42,-61.27,63.91
7.469,14.23,-11.36,-60.95,63.62
7.474,13.97,-11.43,-61.26,63.86
7.488,13.83,-11.55,-61.15,63.75
7.503,13.49,-11.33,-61.10,63.59
7.524,13.27,-11.47,-60.84,63.32
7.565,13.46,-11.38,-60.91,63.40
7.568,13.08,-11.39,-60.79,63.22
7.593,12.59,-11.55,-60.98,63.33
7.601,12.23,-11.77,-61.27,63.57
7.622,11.80,-12.09,-61.27,63.55
7.638,11.44,-12.24,-61.47,63.71
7.662,10.90,-12.78,-61.67,63.92
7.691,10.39,-13.38,-62.20,64.47
7.702,10.51,-14.05,-62.67,65.08
7.716,10.25,-14.58,-63.59,66.04
7.734,10.75,-15.34,-64.31,66.98
7.761,11.52,-15.55,-64.43,67.27
7.772,12.57,-15.76,-64.62,67.69
7.791,13.88,-15.54,-64.62,67.89
7.816,15.27,-15.35,-64.16,67.71
7.833,15.87,-15.20,-63.88,67.55
7.868,16.26,-15.17,-63.12,66.92
7.871,16.31,-14.98,-62.39,66.21
7.903,16.24,-14.89,-61.38,65.21
7.907,16.07,-14.84,-60.35,64.20
7.928,15.24,-15.01,-59.23,62.97
7.979,14.32,-15.68,-58.71,62.43
7.984,13.13,-16.60,-59.22,62.89
7.986,12.63,-17.14,-60.13,63.78
8.002,11.71,-17.30,-60.89,64.38
8.021,11.89,-17.59,-61.16,64.74
8.040,11.60,-17.99,-61.11,64.76
8.063,12.44,-18.10,-61.67,65.46
8.081,12.46,-18.23,-61.43,65.27
8.099,13.03,-18.06,-60.87,64.82
8.119,13.35,-18.12,-60.42,64.48
8.139,12.70,-17.88,-60.08,63.95
8.172,12.42,-17.90,-59.92,63.76
8.176,11.73,-18.48,-60.12,63.98
8.206,11.32,-18.89,-60.53,64.41
8.217,11.88,-19.17,-60.91,64.95
8.233,12.45,-19.15,-61.08,65.21
8.278,13.12,-18.94,-61.09,65.29
8.280,13.23,-18.48,-60.85,64.96
8.290,12.65,-18.11,-60.75,64.64
8.311,12.66,-17.97,-60.53,64.40
8.332,11.91,-18.04,-60.30,64.05
8.355,11.38,-18.08,-60.91,64.55
8.378,10.73,-18.08,-61.80,65.27
8.389,9.92,-18.37,-62.38,65.78
8.406,9.86,-18.75,-63.13,66.59
8.427,9.45,-19.04,-63.60,67.05
8.447,9.67,-19.74,-64.67,68.30
8.479,10.06,-20.16,-65.96,69.70
8.485,10.70,-20.57,-66.66,70.58
8.511,11.58,-20.76,-67.17,71.25
8.522,12.58,-20.81,-67.41,71.66
8.543,14.16,-20.99,-67.77,72.34
8.576,15.36,-21.04,-67.28,72.15
8.605,16.26,-20.43,-66.82,71.74
8.612,17.40,-19.85,-66.42,71.47
8.620,18.51,-18.87,-65.63,70.75
8.637,18.79,-18.21,-64.91,69.98
8.669,18.99,-17.32,-64.66,69.58
8.676,18.94,-16.51,-64.48,69.20
8.699,18.72,-15.92,-63.44,68.04
8.714,18.36,-15.30,-62.91,67.30
8.734,18.22,-14.96,-62.83,67.11
8.780,18.11,-14.49,-62.21,66.40
8.782,17.82,-14.30,-62.16,66.23
8.791,17.45,-13.94,-62.54,66.40
8.811,17.20,-13.55,-61.95,65.70
8.832,16.75,-13.31,-62.08,65.66
8.850,16.74,-13.39,-61.51,65.14
8.893,16.47,-13.02,-61.85,65.32
8.896,16.42,-12.91,-61.81,65.24
8.929,15.75,-13.00,-61.71,65.01
8.933,16.24,-12.81,-61.62,65.00
8.946,15.84,-12.77,-61.74,65.00
8.965,15.60,-12.65,-61.73,64.92
8.984,15.40,-12.69,-61.81,64.95
9.003,15.62,-12.40,-61.42,64.58
9.022,15.42,-12.44,-61.46,64.57
9.040,14.97,-12.51,-61.75,64.76
9.066,15.39,-12.29,-61.93,64.98
9.079,14.91,-12.43,-61.80,64.77
9.100,15.07,-12.36,-61.63,64.63
9.123,15.29,-12.41,-61.36,64.44
9.141,14.98,-12.25,-61.54,64.51
9.156,14.72,-12.36,-61.10,64.05
9.183,14.95,-12.27,-61.90,64.85
9.195,14.76,-12.07,-61.90,64.77
9.216,14.76,-12.43,-61.23,64.20
9.235,14.74,-12.33,-61.52,64.45
9.257,15.10,-12.27,-61.22,64.24
9.282,14.71,-12.35,-61.28,64.22
9.310,14.87,-12.08,-61.68,64.59
9.317,14.68,-12.28,-61.65,64.56
9.346,14.64,-12.22,-61.47,64.36
9.349,14.54,-12.02,-61.53,64.35
9.371,14.08,-12.12,-61.91,64.64
9.396,14.39,-12.14,-61.65,64.46
9.424,14.52,-12.05,-61.80,64.62
9.427,14.53,-12.05,-61.71,64.53
9.445,14.59,-12.18,-61.56,64.43
9.475,14.76,-11.96,-61.78,64.63
9.484,14.22,-12.12,-61.96,64.72
9.504,14.38,-12.13,-61.79,64.59
9.525,14.80,-12.07,-61.26,64.17
9.543,14.41,-12.23,-61.32,64.17
9.561,14.27,-12.20,-61.27,64.08
9.592,14.43,-12.12,-61.79,64.60
9.600,14.48,-12.05,-61.66,64.47
9.618,13.89,-12.10,-61.76,64.45
9.636,14.13,-12.21,-61.21,64.00
9.664,13.76,-12.08,-61.52,64.19
9.682,13.66,-12.02,-62.35,64.95
9.694,13.74,-11.94,-61.85,64.48
9.715,13.98,-12.13,-61.86,64.57
9.734,14.17,-12.08,-61.96,64.70
9.757,14.13,-11.94,-61.79,64.50
9.782,14.16,-12.03,-61.46,64.20
9.805,14.26,-12.00,-62.02,64.76
9.812,14.21,-12.19,-61.45,64.24
9.830,14.49,-12.02,-61.52,64.34
9.849,14.14,-12.06,-61.73,64.47
9.880,14.34,-12.06,-61.56,64.35
9.888,14.23,-12.21,-61.77,64.56
9.915,14.36,-12.11,-61.37,64.18
9.933,14.24,-11.98,-61.70,64.44
9.946,14.34,-12.02,-61.65,64.43
9.964,14.39,-12.25,-61.69,64.51
9.989,14.36,-12.04,-61.98,64.75
10.022,13.93,-12.13,-61.90,64.60
10.026,14.34,-12.25,-61.64,64.46
10.041,14.23,-12.17,-61.22,64.02
10.080,14.02,-12.23,-61.43,64.19
10.082,14.30,-12.14,-61.55,64.34
10.115,14.33,-12.02,-61.70,64.47
10.119,14.43,-12.13,-61.74,64.56
10.138,14.00,-11.99,-61.54,64.24
10.158,13.94,-12.02,-61.72,64.41
10.183,14.35,-12.18,-61.50,64.32
10.207,14.21,-12.08,-62.01,64.76
10.213,14.21,-12.00,-62.02,64.75
10.235,14.46,-12.19,-61.93,64.75
10.254,14.53,-12.09,-61.66,64.49
10.281,14.25,-12.15,-61.50,64.29
10.291,14.13,-11.98,-61.78,64.50
10.314,13.76,-12.03,-61.57,64.23
10.332,13.98,-12.24,-61.29,64.05
10.348,14.26,-12.11,-61.41,64.20
10.369,14.25,-12.34,-61.53,64.36
10.402,14.19,-12.21,-61.72,64.50
10.409,14.29,-12.33,-61.63,64.46
10.439,14.14,-12.02,-61.64,64.38
10.448,14.36,-11.99,-62.03,64.79
10.465,14.01,-12.15,-61.53,64.26
10.483,14.25,-12.19,-61.50,64.29
10.514,14.27,-12.05,-61.83,64.59
10.520,14.17,-11.89,-61.93,64.63
10.542,14.13,-12.17,-61.81,64.57
10.561,14.52,-12.20,-61.23,64.10
10.600,14.11,-12.15,-61.44,64.20
10.601,14.25,-12.07,-61.46,64.24
10.624,14.07,-12.08,-61.96,64.67
10.637,13.83,-11.89,-61.96,64.58
10.657,14.37,-12.01,-61.80,64.57
10.685,14.18,-12.02,-61.74,64.48
10.695,14.29,-12.02,-62.25,64.99
10.715,14.00,-12.03,-61.59,64.29
10.733,14.49,-12.18,-61.51,64.36
10.753,14.29,-12.14,-61.64,64.43
10.772,14.48,-12.05,-61.75,64.56
10.807,14.28,-12.05,-61.79,64.55
10.811,14.19,-12.10,-61.64,64.40
10.841,13.96,-12.08,-61.44,64.16
10.851,14.27,-12.08,-61.88,64.64
10.867,13.98,-12.13,-61.25,63.99
10.906,14.61,-12.19,-61.93,64.79
10.909,14.43,-11.94,-61.62,64.40
10.934,14.08,-12.05,-61.82,64.54
10.944,13.94,-12.06,-61.77,64.46
10.977,14.00,-12.10,-61.67,64.39
11.006,14.27,-12.00,-61.93,64.67
11.008,14.01,-12.15,-61.49,64.22
11.023,14.15,-12.26,-61.62,64.40
11.042,14.30,-12.11,-62.11,64.87
11.060,14.23,-12.05,-61.78,64.54
11.084,14.09,-12.05,-61.77,64.50
11.108,14.06,-12.07,-62.14,64.85
11.118,14.11,-12.18,-62.18,64.92
11.138,14.69,-12.10,-61.53,64.40
11.158,14.65,-12.03,-61.95,64.79
11.177,14.52,-12.16,-61.89,64.72
11.206,14.34,-12.17,-61.69,64.49
11.214,14.10,-12.02,-62.24,64.94
11.233,14.30,-12.03,-62.16,64.91
11.253,14.59,-12.10,-61.57,64.42
11.271,14.24,-12.06,-61.69,64.45
11.307,14.62,-12.16,-61.75,64.62
11.313,15.10,-11.46,-61.69,64.54
11.340,15.13,-11.44,-61.97,64.81
11.350,15.23,-11.40,-61.89,64.75
11.390,15.09,-11.41,-61.88,64.70
11.391,15.20,-11.57,-61.69,64.58
11.414,14.92,-11.27,-62.20,64.95
11.426,15.06,-11.34,-62.25,65.05
11.444,15.12,-11.28,-62.08,64.88
11.464,15.02,-11.39,-62.16,64.95
11.492,15.14,-11.45,-61.83,64.68
11.523,15.29,-11.37,-61.76,64.63
11.528,15.26,-11.58,-61.51,64.42
11.543,15.31,-11.39,-62.08,64.95
11.559,14.74,-11.25,-62.66,65.34
11.579,14.67,-11.23,-62.28,64.96
11.602,14.57,-11.27,-62.32,64.99
11.618,14.73,-11.36,-62.05,64.78
11.638,15.14,-11.41,-61.84,64.68
11.659,15.21,-11.54,-61.55,64.45
11.676,14.94,-11.64,-61.95,64.78
11.708,15.17,-11.43,-62.07,64.91
11.718,14.83,-11.28,-62.10,64.84
11.733,14.79,-11.33,-62.01,64.74
11.754,15.00,-11.46,-61.73,64.55
11.790,15.05,-11.50,-61.69,64.53
11.793,14.91,-11.61,-61.72,64.54
11.825,14.96,-11.31,-62.25,65.01
11.828,15.08,-11.40,-62.02,64.83
11.850,15.23,-11.52,-61.88,64.76
11.867,14.91,-11.39,-61.64,64.43
11.887,15.05,-11.41,-61.78,64.61
11.909,15.09,-11.45,-61.88,64.71
11.934,14.76,-11.34,-62.37,65.09
11.945,14.83,-11.47,-62.14,64.90
11.964,15.10,-11.42,-62.34,65.15
11.984,14.79,-11.48,-61.99,64.76
12.009,14.95,-11.53,-61.77,64.59
12.033,14.93,-11.29,-61.97,64.74
12.042,14.93,-11.32,-62.06,64.83
12.059,15.35,-11.61,-61.65,64.58
12.078,14.87,-11.43,-62.14,64.91
12.105,15.27,-11.35,-62.03,64.89
12.117,14.69,-11.36,-62.04,64.76
12.137,15.00,-11.46,-61.73,64.55
12.160,15.12,-11.43,-61.46,64.32
12.177,15.05,-11.54,-61.68,64.53
12.214,15.05,-11.57,-61.82,64.67
