time,x,y,z,MF
0.976,13.19,-12.26,-58.84,61.53
0.999,13.24,-12.26,-58.19,60.92
1.014,13.17,-12.48,-58.50,61.24
1.034,13.00,-12.38,-58.77,61.45
1.053,13.02,-12.40,-58.49,61.20
1.072,12.79,-12.41,-58.39,61.05
1.095,13.04,-12.49,-58.30,61.03
1.109,12.46,-12.27,-58.89,61.43
1.130,12.73,-12.33,-59.13,61.73
1.148,12.40,-12.07,-59.03,61.52
1.167,12.90,-12.30,-59.47,62.08
1.186,13.48,-12.14,-58.86,61.59
1.207,13.14,-12.34,-58.18,60.91
1.226,12.99,-12.41,-58.35,61.05
1.265,13.30,-12.54,-58.08,60.89
1.267,13.25,-12.54,-58.13,60.92
1.295,13.29,-12.46,-58.13,60.92
1.302,13.31,-12.51,-58.60,61.38
1.323,13.62,-12.40,-58.30,61.14
1.343,13.06,-12.47,-58.07,60.81
1.360,12.94,-12.41,-58.35,61.04
1.382,13.08,-12.52,-58.44,61.18
1.402,13.53,-12.26,-58.16,60.96
1.420,13.54,-12.50,-58.05,60.91
1.439,13.45,-12.58,-58.00,60.85
1.459,13.96,-12.43,-58.36,61.28
1.485,13.57,-12.60,-58.33,61.20
1.515,13.49,-12.42,-58.10,60.93
1.518,13.62,-12.55,-58.38,61.25
1.536,13.57,-12.56,-58.33,61.19
1.553,14.05,-12.36,-58.33,61.26
1.573,13.60,-12.46,-58.66,61.49
1.595,13.39,-12.45,-58.19,60.99
1.613,13.62,-12.44,-58.29,61.14
1.631,13.69,-12.68,-58.14,61.06
1.651,13.54,-12.68,-58.18,61.06
1.681,14.09,-12.54,-57.90,60.89
1.688,13.78,-12.25,-58.78,61.60
1.708,13.79,-12.42,-58.63,61.50
1.727,13.81,-12.32,-58.31,61.18
1.747,13.43,-12.44,-58.33,61.13
1.764,13.30,-12.42,-58.69,61.45
1.795,13.69,-12.38,-58.63,61.47
1.809,13.58,-12.37,-58.81,61.61
1.827,13.56,-12.39,-58.43,61.25
1.842,13.75,-12.46,-58.58,61.45
1.861,13.35,-12.35,-58.61,61.37
1.880,13.43,-12.48,-58.28,61.10
1.901,13.48,-12.56,-58.32,61.16
1.924,13.61,-12.43,-58.43,61.27
1.938,13.50,-12.23,-58.58,61.35
1.956,13.38,-12.25,-58.89,61.63
1.975,13.71,-12.28,-59.65,62.43
1.995,12.92,-12.40,-58.53,61.21
2.015,13.15,-12.34,-58.74,61.44
2.035,13.61,-12.40,-58.39,61.22
2.055,13.81,-12.36,-58.36,61.23
2.073,13.75,-12.43,-58.49,61.36
2.097,13.71,-12.39,-58.40,61.25
2.116,13.50,-12.23,-58.63,61.39
2.130,13.37,-12.32,-58.47,61.23
2.151,13.42,-12.48,-58.42,61.22
2.172,13.78,-12.41,-58.17,61.05
2.189,13.83,-12.37,-58.08,60.97
2.218,13.74,-12.54,-57.97,60.88
2.226,13.51,-12.28,-58.44,61.22
2.245,13.51,-12.28,-58.48,61.27
2.265,13.76,-12.32,-58.31,61.17
2.289,13.63,-12.34,-58.12,60.96
2.303,13.66,-12.32,-58.40,61.23
2.323,13.71,-12.55,-57.83,60.74
2.341,13.90,-12.46,-58.49,61.40
2.361,13.76,-12.51,-58.39,61.28
2.386,13.75,-12.42,-58.58,61.44
2.401,13.53,-12.52,-58.28,61.13
2.420,13.63,-12.45,-58.25,61.10
2.439,13.97,-12.48,-58.22,61.16
2.461,13.50,-12.43,-57.96,60.80
2.484,13.77,-12.41,-58.21,61.09
2.506,13.66,-12.54,-58.52,61.39
2.516,13.58,-12.21,-58.22,61.01
2.538,13.73,-12.33,-58.17,61.03
2.559,13.63,-12.53,-58.15,61.03
2.585,13.93,-12.53,-58.12,61.06
2.592,13.82,-12.29,-58.22,61.09
2.611,13.72,-12.36,-58.31,61.16
2.631,13.81,-12.36,-58.31,61.19
2.651,13.37,-12.51,-58.46,61.26
2.669,13.53,-12.52,-58.28,61.13
2.692,13.71,-12.44,-58.35,61.21
2.710,13.66,-12.39,-58.44,61.28
2.725,13.96,-12.48,-58.27,61.20
2.745,13.54,-12.45,-58.80,61.61
2.765,13.90,-12.27,-58.42,61.29
2.790,13.78,-12.41,-58.12,61.01
2.803,13.59,-12.53,-58.15,61.01
2.826,13.59,-12.42,-58.06,60.91
2.847,13.70,-12.62,-57.87,60.79
2.862,13.48,-12.41,-58.20,61.01
2.884,13.81,-12.51,-58.35,61.25
2.907,13.50,-12.62,-58.00,60.87
2.924,13.55,-12.69,-58.04,60.94
2.939,13.64,-12.45,-58.11,60.97
2.967,13.85,-12.55,-57.84,60.78
2.979,13.53,-12.41,-58.29,61.11
3.004,13.78,-12.60,-58.15,61.08
3.014,13.68,-12.45,-58.81,61.65
3.034,13.27,-12.21,-58.38,61.10
3.054,13.29,-12.61,-58.17,60.99
3.073,13.44,-12.57,-58.23,61.06
3.102,13.83,-12.60,-58.16,61.09
3.123,13.79,-12.57,-58.67,61.56
3.130,13.51,-12.40,-58.43,61.24
3.151,13.70,-12.43,-58.53,61.38
3.170,13.76,-12.51,-58.39,61.28
3.190,13.62,-12.56,-58.29,61.16
3.207,13.48,-12.41,-58.24,61.06
3.233,13.83,-12.41,-58.12,61.02
3.246,13.60,-12.47,-57.88,60.75
3.267,13.60,-12.47,-57.92,60.79
3.292,13.57,-12.44,-58.34,61.17
3.303,13.57,-12.33,-58.30,61.11
3.326,13.49,-12.45,-58.15,60.98
3.349,13.81,-12.47,-57.75,60.67
3.364,13.57,-12.56,-58.33,61.19
3.385,13.88,-12.38,-58.04,60.94
3.399,13.84,-12.15,-58.56,61.39
3.429,13.82,-12.52,-58.30,61.21
3.436,13.65,-12.42,-58.62,61.46
3.458,13.47,-12.63,-58.41,61.26
3.483,13.83,-12.60,-58.16,61.09
3.499,13.80,-12.43,-58.49,61.37
3.523,13.63,-12.45,-58.16,61.02
3.534,13.69,-12.18,-58.64,61.44
3.554,13.55,-12.42,-58.62,61.43
3.572,13.57,-12.40,-58.29,61.12
3.593,13.48,-12.49,-58.24,61.07
3.612,13.56,-12.36,-58.44,61.25
3.630,13.58,-12.64,-58.18,61.07
3.650,13.49,-12.38,-58.75,61.54
3.669,13.89,-12.34,-58.55,61.43
3.691,13.64,-12.26,-58.63,61.43
3.710,13.81,-12.47,-58.40,61.29
3.726,13.49,-12.49,-58.19,61.02
3.750,13.57,-12.36,-58.34,61.16
3.766,13.69,-12.61,-58.10,61.01
3.786,13.63,-12.64,-58.23,61.13
3.804,13.46,-12.43,-58.47,61.27
3.823,13.44,-12.61,-58.13,60.99
3.840,13.05,-12.50,-58.16,60.91
3.859,13.51,-12.51,-57.91,60.77
3.883,13.48,-12.45,-58.19,61.02
3.900,13.66,-12.55,-57.87,60.77
3.929,13.76,-12.59,-58.38,61.29
3.938,13.60,-12.35,-58.53,61.35
3.958,13.69,-12.38,-58.07,60.93
3.980,13.62,-12.56,-58.33,61.20
3.997,13.81,-12.51,-58.44,61.34
4.016,13.67,-12.59,-58.33,61.22
4.034,13.83,-12.52,-58.16,61.08
4.052,13.72,-12.48,-58.30,61.18
4.074,13.65,-12.35,-58.53,61.36
4.092,13.29,-12.53,-58.18,60.98
4.111,13.44,-12.61,-58.22,61.07
4.132,13.33,-12.48,-58.32,61.11
4.152,13.59,-12.34,-58.02,60.86
4.168,13.68,-12.72,-58.18,61.11
4.188,13.80,-12.46,-58.58,61.46
4.217,13.71,-12.59,-58.43,61.32
4.227,13.42,-12.32,-58.43,61.20
4.245,13.43,-12.52,-58.32,61.15
4.266,13.84,-12.46,-58.03,60.94
4.285,13.35,-12.46,-58.04,60.85
4.314,13.63,-12.41,-58.16,61.01
4.322,13.63,-12.53,-58.20,61.07
4.340,13.43,-12.49,-58.23,61.05
4.361,13.45,-12.39,-58.01,60.82
4.381,13.51,-12.55,-57.82,60.69
4.413,13.72,-12.64,-58.29,61.20
4.422,13.54,-12.46,-58.06,60.90
4.437,13.62,-12.52,-58.33,61.20
4.457,13.77,-12.45,-58.21,61.10
4.476,13.67,-12.44,-58.34,61.20
4.495,13.37,-12.44,-58.37,61.16
4.519,13.43,-12.52,-58.32,61.15
4.547,13.23,-12.33,-58.33,61.06
4.552,13.68,-12.45,-58.20,61.07
4.572,13.60,-12.46,-58.57,61.41
4.591,13.80,-12.46,-58.53,61.42
4.614,13.62,-12.59,-58.42,61.29
4.639,13.39,-12.49,-58.23,61.04
4.657,13.43,-12.41,-58.29,61.09
4.670,13.43,-12.25,-58.25,61.02
4.686,13.87,-12.56,-58.21,61.14
4.726,13.91,-12.63,-58.39,61.34
4.729,13.87,-12.52,-58.26,61.18
4.745,13.31,-12.43,-58.51,61.28
4.765,13.66,-12.51,-57.78,60.68
4.786,13.88,-12.60,-58.16,61.11
4.805,13.59,-12.57,-58.05,60.93
4.833,13.64,-12.42,-58.02,60.88
4.842,13.70,-12.19,-58.55,61.35
4.862,13.67,-12.44,-58.30,61.16
4.880,13.64,-12.57,-58.15,61.03
4.898,13.64,-12.46,-58.02,60.89
4.924,13.39,-12.53,-58.13,60.96
4.938,13.49,-12.53,-58.14,60.99
4.959,13.56,-12.59,-57.91,60.79
4.977,13.48,-12.60,-58.27,61.13
4.995,13.56,-12.43,-58.48,61.30
5.017,13.72,-12.52,-58.29,61.18
5.032,13.59,-12.27,-58.63,61.42
5.051,13.60,-12.54,-58.01,60.88
5.073,13.87,-12.56,-58.26,61.19
5.091,13.68,-12.56,-58.20,61.09
5.113,13.73,-12.49,-58.76,61.62
5.131,13.39,-12.53,-58.23,61.05
5.151,13.48,-12.48,-58.33,61.15
5.169,13.66,-12.43,-57.83,60.71
5.189,13.64,-12.69,-58.05,60.96
5.210,13.96,-12.44,-57.67,60.62
5.240,13.51,-12.55,-57.86,60.73
5.248,13.62,-12.41,-58.25,61.10
5.264,13.25,-12.43,-58.04,60.82
5.284,13.36,-12.58,-57.99,60.83
5.303,13.54,-12.50,-58.10,60.95
5.333,13.82,-12.48,-58.26,61.16
5.348,13.59,-12.57,-58.14,61.02
5.360,13.37,-12.52,-58.41,61.22
5.379,13.57,-12.48,-58.38,61.22
5.399,13.59,-12.53,-58.15,61.01
5.422,13.48,-12.30,-58.16,60.95
5.436,13.38,-12.37,-58.24,61.02
5.461,13.63,-12.49,-58.20,61.06
5.477,13.68,-12.72,-58.23,61.15
5.496,13.75,-12.51,-58.48,61.37
5.519,13.82,-12.63,-58.34,61.27
5.532,13.13,-12.48,-58.45,61.19
5.553,13.55,-12.46,-58.01,60.86
5.575,13.99,-12.46,-57.94,60.90
5.592,13.64,-12.65,-58.09,61.00
5.611,13.49,-12.50,-58.10,60.94
5.638,13.71,-12.55,-58.48,61.36
5.651,13.42,-12.36,-58.43,61.21
5.670,13.40,-12.50,-58.09,60.91
5.687,13.59,-12.49,-58.10,60.97
5.719,13.63,-12.45,-58.20,61.06
5.741,13.53,-12.48,-58.29,61.12
5.746,13.48,-12.48,-58.33,61.15
5.767,13.04,-12.41,-58.91,61.60
5.782,12.96,-12.46,-58.76,61.45
5.801,13.26,-12.47,-58.55,61.31
5.825,13.37,-12.56,-58.41,61.22
5.841,13.57,-12.59,-58.37,61.24
5.860,13.57,-12.33,-58.30,61.11
5.880,13.76,-12.55,-58.43,61.33
5.899,13.72,-12.52,-58.34,61.22
5.928,13.56,-12.24,-58.44,61.23
5.946,13.58,-12.45,-58.80,61.62
5.956,13.66,-12.54,-58.52,61.39
5.978,13.31,-12.63,-58.54,61.35
5.996,13.47,-12.36,-58.34,61.14
6.015,13.48,-12.56,-58.28,61.12
6.035,13.76,-12.55,-58.43,61.33
6.055,13.46,-12.58,-58.60,61.43
6.074,13.49,-12.57,-58.14,60.99
6.093,13.37,-12.56,-58.41,61.22
6.113,13.57,-12.55,-58.38,61.23
6.146,13.68,-12.68,-58.19,61.11
6.147,13.64,-12.61,-58.70,61.57
6.174,13.76,-12.63,-58.38,61.30
6.188,13.23,-12.45,-58.36,61.12
6.208,13.31,-12.51,-58.55,61.33
6.229,13.66,-12.51,-58.38,61.25
6.245,13.26,-12.66,-58.58,61.38
6.265,13.58,-12.49,-58.20,61.05
6.283,13.66,-12.63,-58.47,61.36
6.303,13.61,-12.51,-58.52,61.37
6.326,13.42,-12.52,-58.37,61.19
6.339,13.28,-12.52,-58.36,61.15
6.363,13.45,-12.69,-58.08,60.95
6.383,13.68,-12.61,-58.15,61.05
6.400,13.38,-12.68,-58.36,61.20
6.418,13.72,-12.52,-58.34,61.22
6.444,13.61,-12.55,-58.47,61.33
6.456,13.56,-12.62,-58.56,61.42
6.479,13.56,-12.59,-58.47,61.32
6.502,13.59,-12.72,-58.18,61.09
6.514,13.61,-12.55,-58.47,61.33
6.547,13.58,-12.60,-58.28,61.15
6.552,13.81,-12.75,-58.38,61.33
6.576,13.31,-12.46,-58.64,61.41
6.597,13.61,-12.59,-57.87,60.76
6.612,13.77,-12.63,-58.34,61.25
6.634,13.46,-12.55,-58.51,61.33
6.662,13.53,-12.64,-58.32,61.19
6.668,13.73,-12.60,-58.84,61.72
6.689,13.69,-12.49,-58.76,61.61
6.707,13.51,-12.63,-58.46,61.32
6.729,13.51,-12.62,-58.55,61.40
6.748,13.31,-12.55,-58.55,61.34
6.763,13.44,-12.64,-58.22,61.08
6.783,13.74,-12.65,-58.06,60.99
6.803,13.80,-12.62,-58.48,61.40
6.821,13.69,-12.53,-58.71,61.57
6.845,13.43,-12.53,-58.23,61.06
6.861,13.33,-12.57,-58.27,61.08
6.884,13.72,-12.63,-58.33,61.24
6.905,13.67,-12.71,-58.32,61.24
6.920,13.28,-12.52,-58.36,61.15
6.938,13.56,-12.63,-58.46,61.33
6.962,13.80,-12.66,-58.52,61.44
6.975,13.30,-12.65,-58.77,61.57
6.995,13.45,-12.61,-58.73,61.56
7.015,13.86,-12.63,-58.34,61.28
7.034,13.30,-12.77,-58.11,60.97
7.067,13.33,-12.72,-58.30,61.15
7.070,13.53,-12.75,-58.31,61.21
7.093,13.28,-12.56,-58.40,61.20
7.113,13.37,-12.55,-58.46,61.27
7.138,13.62,-12.67,-58.32,61.22
7.158,13.41,-12.63,-58.55,61.38
7.177,13.37,-12.48,-59.02,61.79
7.186,13.31,-12.63,-58.54,61.35
7.206,13.76,-12.78,-58.46,61.41
7.226,13.62,-12.67,-58.42,61.31
7.248,13.34,-12.53,-58.18,60.99
7.264,13.44,-12.68,-58.22,61.08
7.285,13.22,-12.63,-58.58,61.37
7.302,13.78,-12.75,-58.24,61.19
7.321,13.67,-12.63,-58.38,61.27
7.349,13.91,-12.66,-58.43,61.39
7.360,13.40,-12.50,-58.74,61.53
7.383,13.48,-12.52,-58.28,61.11
7.405,13.55,-12.69,-58.04,60.94
7.421,13.43,-12.64,-58.31,61.16
7.456,13.74,-12.69,-58.10,61.03
7.458,13.63,-12.64,-58.23,61.13
7.481,13.46,-12.74,-57.89,60.79
7.493,13.39,-12.73,-58.17,61.03
7.515,13.37,-12.67,-58.40,61.24
7.538,13.63,-12.60,-58.19,61.08
7.571,13.43,-12.68,-58.31,61.17
7.573,13.79,-12.76,-58.10,61.06
7.590,13.35,-12.50,-58.64,61.43
7.612,13.72,-12.52,-58.29,61.18
7.629,13.55,-12.46,-58.61,61.44
7.653,13.24,-12.57,-58.22,61.01
7.669,13.36,-12.58,-58.59,61.40
7.688,13.42,-12.52,-58.42,61.23
7.708,12.99,-12.41,-58.95,61.63
7.725,13.59,-12.57,-58.75,61.59
7.750,13.34,-12.64,-58.26,61.09
7.763,13.18,-12.56,-58.40,61.17
7.784,13.31,-12.51,-58.55,61.33
7.806,13.79,-12.53,-58.07,60.98
7.824,13.49,-12.65,-58.13,61.00
7.854,13.29,-12.84,-58.29,61.15
7.866,13.73,-12.68,-58.24,61.16
7.888,13.77,-12.44,-58.30,61.18
7.900,13.37,-12.55,-58.46,61.27
7.919,13.53,-12.64,-58.32,61.19
7.958,13.92,-12.79,-58.29,61.28
7.961,13.67,-12.72,-58.28,61.20
7.979,13.46,-12.66,-58.50,61.35
7.995,13.42,-12.63,-58.45,61.29
8.015,13.37,-12.44,-58.42,61.21
8.034,13.44,-12.57,-58.14,60.98
8.056,13.38,-12.53,-58.27,61.09
8.075,13.46,-12.55,-58.55,61.38
8.091,13.42,-12.64,-57.76,60.63
8.111,13.70,-12.81,-58.64,61.57
8.128,13.64,-12.61,-58.79,61.65
8.154,13.67,-12.52,-58.29,61.17
8.167,13.14,-12.53,-58.31,61.07
8.188,13.39,-12.57,-58.22,61.05
8.210,13.86,-12.74,-58.38,61.34
8.227,13.62,-12.60,-58.28,61.17
8.253,13.70,-12.65,-58.61,61.50
8.264,13.67,-12.59,-58.33,61.22
8.283,13.39,-12.57,-58.18,61.01
8.303,13.47,-12.48,-58.38,61.20
8.327,13.64,-12.76,-58.13,61.06
8.342,13.35,-12.61,-58.13,60.96
8.373,13.58,-12.68,-58.18,61.08
8.381,13.51,-12.55,-58.47,61.31
8.398,13.63,-12.53,-58.15,61.03
8.417,13.43,-12.52,-58.28,61.10
8.437,13.50,-12.62,-57.95,60.83
8.461,13.53,-12.56,-58.28,61.13
8.476,13.48,-12.64,-58.27,61.13
8.493,13.67,-12.29,-58.26,61.09
8.513,13.74,-12.45,-58.67,61.53
8.532,13.75,-12.51,-58.48,61.37
8.551,13.54,-12.49,-58.15,60.99
8.571,13.71,-12.40,-58.35,61.21
8.591,13.75,-12.47,-57.84,60.74
8.609,13.65,-12.39,-57.88,60.75
8.629,13.87,-12.29,-58.13,61.02
8.655,13.97,-12.29,-58.14,61.05
8.667,13.35,-12.16,-57.97,60.72
8.687,13.36,-12.05,-57.84,60.58
8.705,13.44,-12.14,-58.12,60.88
8.724,13.11,-12.20,-57.91,60.62
8.744,12.91,-12.43,-57.42,60.15
8.777,12.95,-12.73,-57.63,60.43
8.787,12.64,-13.07,-57.96,60.74
8.804,11.93,-13.83,-57.82,60.63
8.823,11.93,-14.63,-58.04,61.03
8.856,12.86,-15.17,-57.92,61.24
8.862,13.66,-15.29,-57.08,60.65
8.882,13.83,-14.93,-56.60,60.15
8.900,13.35,-15.02,-55.92,59.42
8.917,12.84,-15.16,-56.25,59.66
8.936,12.15,-15.27,-56.52,59.80
8.960,12.26,-15.44,-56.38,59.73
8.984,11.78,-15.61,-56.29,59.59
8.996,11.89,-15.92,-56.19,59.60
9.012,11.72,-16.10,-56.49,59.90
9.032,11.84,-16.07,-56.91,60.31
9.062,11.53,-16.18,-57.17,60.52
9.073,11.08,-16.79,-58.11,61.50
9.093,11.33,-17.52,-58.82,62.41
9.112,11.78,-18.36,-59.52,63.40
9.130,13.31,-18.40,-59.75,63.92
9.148,14.90,-17.83,-59.75,64.11
9.174,15.72,-16.69,-59.65,63.90
9.185,16.00,-15.75,-59.59,63.68
9.206,15.63,-14.85,-59.17,62.97
9.225,15.46,-14.10,-58.66,62.28
9.245,15.57,-13.92,-58.44,62.06
9.263,15.01,-13.40,-58.12,61.51
9.296,14.88,-13.34,-58.49,61.81
9.308,14.67,-13.14,-58.68,61.89
9.322,14.23,-13.14,-58.14,61.28
9.340,14.12,-12.83,-58.20,61.25
9.362,13.92,-12.91,-58.28,61.29
9.384,13.79,-12.92,-58.13,61.12
9.399,13.93,-12.84,-58.15,61.15
9.418,13.87,-12.67,-58.29,61.25
9.439,13.99,-12.65,-58.63,61.58
9.466,13.86,-12.78,-58.42,61.39
9.474,13.54,-12.72,-58.78,61.65
9.494,13.80,-12.66,-58.57,61.49
9.515,13.97,-12.79,-58.24,61.25
9.533,13.68,-12.76,-58.23,61.16
9.553,13.91,-12.78,-58.38,61.36
9.579,13.94,-12.65,-58.58,61.53
9.590,13.59,-12.69,-58.74,61.61
9.608,13.41,-12.74,-58.54,61.39
9.627,13.49,-12.61,-58.14,61.00
9.646,13.76,-12.71,-58.38,61.31
9.676,13.77,-12.75,-58.28,61.23
9.701,13.69,-12.72,-58.74,61.64
9.707,13.79,-12.61,-58.66,61.57
9.727,13.62,-12.83,-58.36,61.29
9.747,13.66,-12.51,-58.38,61.25
9.784,13.63,-12.75,-58.27,61.19
9.787,13.64,-12.69,-58.14,61.05
9.803,13.31,-12.66,-58.63,61.44
9.821,13.71,-12.74,-58.42,61.34
9.838,13.50,-12.50,-58.61,61.43
9.859,13.24,-12.69,-58.21,61.03
9.878,13.36,-12.78,-58.58,61.43
9.901,13.83,-12.83,-58.23,61.21
9.919,13.68,-12.84,-58.22,61.17
9.938,13.76,-12.58,-58.48,61.38
9.968,13.70,-12.69,-58.65,61.55
9.975,13.57,-12.67,-58.41,61.29
9.997,13.57,-12.64,-58.32,61.20
10.015,13.84,-12.81,-58.00,60.99
10.038,13.57,-12.59,-58.42,61.28
10.054,13.59,-12.77,-58.08,61.00
10.084,13.62,-12.75,-58.41,61.32
10.090,13.67,-12.71,-58.42,61.32
10.112,13.48,-12.53,-58.23,61.07
10.134,13.62,-12.67,-58.32,61.22
10.169,13.47,-12.44,-58.33,61.15
10.170,13.77,-12.71,-58.28,61.22
10.186,13.36,-12.66,-58.59,61.41
10.205,13.55,-12.70,-58.60,61.47
10.225,13.75,-12.54,-58.53,61.41
10.244,13.39,-12.68,-58.26,61.11
10.273,13.38,-12.56,-58.36,61.18
10.280,12.88,-12.63,-59.25,61.94
10.300,13.17,-12.83,-58.52,61.34
10.322,13.44,-12.84,-58.16,61.06
10.340,13.42,-12.59,-58.46,61.28
10.361,13.66,-12.74,-58.51,61.42
10.387,13.46,-12.58,-58.60,61.43
10.415,13.63,-12.79,-58.27,61.20
10.421,13.82,-12.63,-58.29,61.22
10.436,13.68,-12.83,-58.27,61.21
10.455,13.52,-12.82,-58.49,61.39
10.486,13.70,-12.77,-58.55,61.48
10.495,13.66,-12.63,-58.42,61.31
10.513,13.44,-12.73,-58.12,61.00
10.531,13.24,-12.64,-58.30,61.11
10.555,13.68,-12.52,-58.20,61.08
10.575,13.55,-12.69,-58.04,60.94
10.599,13.48,-12.75,-58.31,61.19
10.608,13.27,-12.74,-58.58,61.40
10.629,13.37,-12.67,-58.45,61.28
10.647,13.59,-12.73,-58.09,61.00
10.670,13.43,-12.44,-58.33,61.13
10.686,13.11,-12.27,-58.65,61.33
10.705,13.57,-12.63,-57.77,60.67
10.725,13.57,-12.48,-58.29,61.14
10.744,13.47,-12.48,-58.42,61.24
10.764,13.51,-12.59,-58.46,61.31
10.787,13.38,-12.52,-58.32,61.13
10.801,13.37,-12.59,-58.45,61.27
10.823,13.57,-12.64,-58.32,61.20
10.839,13.65,-12.66,-58.00,60.92
10.858,13.71,-12.59,-58.43,61.32
10.889,13.92,-12.48,-58.26,61.19
10.896,13.44,-12.26,-58.76,61.51
10.917,13.38,-12.52,-58.37,61.17
10.937,13.34,-12.57,-58.22,61.04
10.958,13.58,-12.68,-58.23,61.12
10.977,13.54,-12.68,-58.18,61.06
11.005,13.52,-12.56,-58.33,61.18
11.014,13.49,-12.37,-58.80,61.58
11.034,13.28,-12.56,-58.40,61.20
11.052,13.40,-12.43,-58.00,60.82
11.092,13.47,-12.40,-58.38,61.18
11.094,13.44,-12.61,-58.22,61.07
11.118,13.38,-12.52,-58.32,61.13
11.128,13.36,-12.43,-58.51,61.29
11.147,13.71,-12.36,-58.40,61.25
11.168,13.70,-12.46,-58.58,61.43
11.192,13.62,-12.48,-58.34,61.19
11.211,13.36,-12.47,-58.55,61.34
11.225,13.44,-12.42,-58.10,60.91
11.243,13.52,-12.48,-58.33,61.16
11.262,13.54,-12.57,-58.09,60.96
11.291,13.37,-12.48,-58.37,61.17
11.301,13.22,-12.51,-58.54,61.31
11.321,13.30,-12.50,-58.73,61.50
11.341,13.65,-12.66,-58.00,60.92
11.360,13.54,-12.53,-58.10,60.96
11.379,13.62,-12.48,-58.34,61.19
11.412,13.52,-12.51,-58.42,61.26
11.416,13.43,-12.45,-58.24,61.05
11.436,13.03,-12.40,-58.45,61.15
11.455,13.44,-12.57,-58.09,60.94
11.477,13.30,-12.35,-58.65,61.40
11.493,13.28,-12.60,-58.40,61.20
11.513,13.60,-12.58,-58.61,61.47
11.532,13.55,-12.39,-58.57,61.38
11.552,13.39,-12.49,-58.23,61.04
11.572,13.39,-12.53,-58.18,61.00
11.606,13.27,-12.40,-58.46,61.22
11.609,13.54,-12.61,-58.18,61.05
11.629,13.63,-12.56,-58.24,61.12
11.647,13.52,-12.47,-58.42,61.25
11.665,13.64,-12.30,-58.63,61.44
11.685,13.26,-12.43,-58.55,61.31
11.705,13.35,-12.57,-58.78,61.57
11.724,13.38,-12.52,-58.37,61.17
11.747,13.28,-12.41,-58.32,61.09
11.762,13.59,-12.69,-58.09,60.99
11.797,13.49,-12.49,-58.19,61.02
11.804,13.65,-12.50,-58.57,61.42
11.821,13.49,-12.54,-58.09,60.94
11.843,13.34,-12.41,-58.19,60.97
11.865,13.83,-12.56,-58.16,61.09
11.881,13.48,-12.52,-58.28,61.11
11.916,13.45,-12.54,-58.00,60.84
11.924,13.67,-12.63,-58.33,61.23
11.944,13.43,-12.48,-58.33,61.14
11.956,13.38,-12.41,-58.24,61.03
11.978,13.35,-12.54,-58.04,60.86
12.000,13.46,-12.24,-58.44,61.21
12.020,13.32,-12.44,-58.46,61.23
12.032,13.01,-12.43,-58.72,61.42
12.051,13.64,-12.54,-58.66,61.52
12.070,13.36,-12.28,-58.52,61.27
12.098,13.44,-12.45,-58.19,61.00
12.110,13.35,-12.38,-58.65,61.41
12.132,13.43,-12.56,-58.27,61.11
12.150,13.78,-12.45,-58.16,61.06
12.167,13.58,-12.52,-58.29,61.14
12.186,13.46,-12.51,-58.56,61.37
