time,x,y,z,MF
2.077,14.66,-11.31,-61.07,63.82
2.094,14.86,-11.16,-60.91,63.68
2.112,14.38,-10.94,-60.85,63.48
2.142,14.68,-11.21,-60.80,63.55
2.151,14.58,-11.21,-60.89,63.61
2.171,14.78,-11.37,-60.75,63.55
2.190,14.75,-11.26,-60.53,63.31
2.209,14.77,-11.36,-60.94,63.72
2.241,14.81,-11.23,-61.00,63.77
2.252,14.69,-11.37,-60.66,63.44
2.266,14.73,-11.17,-60.81,63.56
2.286,14.70,-11.38,-60.56,63.35
2.316,14.73,-11.21,-60.71,63.48
2.325,14.69,-11.14,-61.32,64.03
2.344,14.58,-11.29,-60.84,63.57
2.363,14.99,-11.22,-61.19,63.99
2.383,14.68,-11.17,-60.81,63.54
2.402,14.53,-11.17,-60.80,63.50
2.422,14.84,-11.34,-60.57,63.39
2.461,14.87,-11.13,-60.78,63.55
2.463,14.98,-11.09,-60.69,63.49
2.487,14.81,-11.16,-60.96,63.71
2.496,14.61,-11.23,-61.08,63.80
2.516,14.47,-11.16,-61.03,63.70
2.544,14.63,-11.29,-60.75,63.50
2.555,14.58,-11.28,-60.89,63.61
2.574,14.68,-11.25,-60.80,63.55
2.595,14.93,-11.37,-60.72,63.55
2.614,14.62,-11.28,-60.93,63.67
2.636,14.80,-11.19,-61.09,63.85
2.652,14.10,-11.26,-61.37,63.97
2.668,14.51,-11.08,-61.08,63.75
2.688,13.57,-11.19,-61.34,63.81
2.708,14.70,-11.23,-60.53,63.29
2.746,14.57,-11.28,-60.98,63.70
2.749,14.49,-11.25,-60.74,63.45
2.773,14.63,-11.06,-60.77,63.47
2.786,14.40,-11.22,-60.69,63.38
2.805,14.56,-11.23,-61.07,63.78
2.831,14.87,-11.09,-60.82,63.59
2.858,14.63,-11.37,-60.79,63.55
2.862,14.71,-11.27,-60.99,63.74
2.888,14.88,-11.33,-60.72,63.53
2.905,14.69,-11.26,-60.66,63.42
2.924,14.64,-11.30,-60.66,63.41
2.943,14.59,-11.26,-60.70,63.44
2.974,14.74,-11.26,-60.57,63.35
2.980,14.70,-11.31,-60.48,63.26
3.000,14.88,-11.44,-60.75,63.59
3.015,14.51,-11.35,-61.11,63.82
3.046,14.82,-11.09,-60.78,63.53
3.054,14.55,-11.15,-61.22,63.90
3.075,14.56,-11.23,-61.12,63.83
3.096,15.04,-11.18,-60.55,63.38
3.113,14.50,-11.26,-60.65,63.37
3.148,14.63,-11.21,-60.85,63.58
3.156,14.64,-11.26,-60.66,63.41
3.171,14.49,-11.21,-60.79,63.49
3.189,14.56,-11.35,-60.51,63.26
3.209,14.64,-11.22,-60.71,63.45
3.251,14.65,-11.38,-60.56,63.34
3.253,14.74,-11.49,-60.74,63.55
3.277,14.39,-11.29,-60.78,63.47
3.286,14.73,-11.25,-60.71,63.48
3.306,14.57,-11.08,-60.99,63.68
3.325,14.47,-11.32,-61.02,63.72
3.346,14.58,-11.32,-60.88,63.62
3.364,14.73,-11.36,-60.84,63.62
3.384,14.55,-11.34,-60.60,63.35
3.401,14.78,-11.37,-60.75,63.55
3.419,14.85,-11.30,-61.18,63.96
3.448,14.58,-11.13,-60.85,63.55
3.468,14.40,-11.26,-61.29,63.96
3.480,14.54,-11.41,-60.69,63.44
3.497,14.65,-11.42,-60.51,63.30
3.516,14.60,-11.34,-60.60,63.36
3.552,14.71,-11.35,-61.03,63.79
3.558,14.71,-11.27,-60.99,63.74
3.578,14.69,-11.29,-60.71,63.47
3.592,14.33,-11.44,-60.30,63.03
3.612,14.62,-11.28,-60.98,63.72
3.634,14.88,-11.37,-60.71,63.54
3.652,14.64,-11.38,-60.65,63.42
3.692,14.58,-11.48,-60.87,63.64
3.695,14.68,-11.29,-60.80,63.56
3.708,14.61,-11.19,-61.13,63.83
3.727,14.62,-11.12,-60.95,63.65
3.749,14.58,-11.25,-60.80,63.52
3.779,14.64,-11.33,-60.70,63.46
3.787,14.72,-11.16,-60.90,63.64
3.808,14.90,-11.15,-61.01,63.78
3.826,14.78,-11.25,-60.81,63.58
3.851,14.46,-11.27,-61.20,63.89
3.862,14.65,-11.14,-61.22,63.93
3.888,14.83,-11.32,-60.80,63.60
3.903,14.66,-11.24,-60.39,63.15
3.921,14.54,-11.49,-60.73,63.50
3.958,15.03,-11.29,-60.73,63.57
3.960,14.68,-11.17,-60.81,63.54
3.977,14.76,-11.24,-60.39,63.18
3.996,14.58,-11.29,-60.84,63.57
4.017,14.74,-11.18,-60.58,63.34
4.036,14.85,-11.15,-60.45,63.24
4.076,14.92,-11.24,-60.86,63.66
4.079,14.84,-11.34,-60.57,63.39
4.096,14.62,-11.24,-60.89,63.62
4.112,14.31,-11.15,-60.55,63.21
4.155,14.55,-11.27,-60.56,63.30
4.157,14.74,-11.33,-60.71,63.49
4.177,14.60,-11.07,-61.18,63.86
4.189,14.57,-11.24,-60.98,63.70
4.208,14.91,-11.16,-60.96,63.74
4.228,14.54,-11.26,-60.70,63.43
4.256,14.65,-11.23,-61.13,63.85
4.282,14.38,-11.17,-60.84,63.50
4.287,14.70,-11.15,-60.53,63.28
4.309,14.72,-11.36,-60.33,63.13
4.322,14.77,-11.24,-60.95,63.71
4.351,14.72,-11.17,-60.86,63.60
4.361,14.57,-11.12,-60.94,63.64
4.383,14.45,-11.22,-60.65,63.35
4.408,14.74,-11.49,-60.05,62.89
4.424,14.67,-11.48,-60.28,63.09
4.440,14.63,-11.33,-60.24,63.01
4.472,14.60,-11.38,-60.60,63.37
4.482,14.63,-11.21,-60.80,63.53
4.502,14.18,-11.40,-60.39,63.07
4.515,14.34,-11.42,-60.12,62.86
4.554,14.63,-11.29,-60.19,62.97
4.558,14.84,-11.22,-60.54,63.33
4.577,14.40,-11.18,-60.70,63.37
4.592,14.22,-11.12,-61.15,63.76
4.613,14.53,-11.09,-60.80,63.49
4.630,14.31,-11.42,-60.58,63.29
4.654,14.55,-11.15,-60.52,63.24
4.676,14.25,-11.18,-60.69,63.33
4.691,14.57,-11.13,-60.30,63.02
4.709,14.45,-11.38,-60.69,63.41
4.728,14.45,-11.34,-60.60,63.32
4.760,14.65,-11.19,-60.57,63.31
4.787,14.28,-11.14,-60.23,62.90
4.789,14.64,-11.18,-60.62,63.36
4.805,14.76,-11.08,-60.40,63.16
4.825,14.62,-11.24,-60.34,63.09
4.864,14.69,-11.29,-60.71,63.47
4.866,14.91,-11.08,-60.97,63.73
4.890,14.56,-10.96,-60.44,63.13
4.904,14.69,-11.02,-60.68,63.40
4.924,14.79,-11.07,-60.54,63.30
4.945,14.80,-11.19,-60.44,63.23
4.959,14.76,-11.20,-60.39,63.17
4.996,14.69,-11.10,-60.67,63.41
4.997,14.69,-11.15,-60.58,63.32
5.023,14.80,-11.15,-60.49,63.27
5.034,14.48,-11.06,-60.80,63.47
5.054,14.63,-11.06,-60.72,63.43
5.078,14.58,-11.21,-60.80,63.52
5.102,14.58,-11.13,-60.80,63.51
5.112,14.61,-10.92,-61.01,63.68
5.133,14.96,-11.16,-60.96,63.75
5.161,14.73,-11.21,-60.81,63.56
5.168,14.81,-11.27,-61.04,63.81
5.190,14.71,-11.04,-61.00,63.72
5.208,14.92,-11.28,-60.21,63.05
5.228,14.59,-11.07,-60.62,63.33
5.273,14.97,-11.05,-60.69,63.48
5.275,14.88,-11.10,-60.69,63.46
5.285,14.42,-10.97,-60.99,63.62
5.307,14.76,-11.00,-60.36,63.10
5.328,14.79,-11.26,-60.62,63.41
5.343,14.55,-11.23,-60.56,63.29
5.383,15.01,-10.97,-60.84,63.62
5.385,14.81,-11.04,-60.92,63.66
5.409,14.88,-11.22,-60.63,63.43
5.421,14.89,-11.06,-60.60,63.37
5.441,14.79,-11.10,-60.59,63.35
5.474,14.95,-11.19,-60.45,63.27
5.479,14.79,-11.18,-60.54,63.31
5.497,14.68,-11.10,-60.72,63.45
5.516,14.79,-11.07,-60.59,63.34
5.535,14.73,-10.94,-60.73,63.44
5.561,14.25,-11.07,-60.60,63.23
5.573,14.55,-11.11,-60.53,63.23
5.592,14.72,-11.13,-60.81,63.55
5.611,15.17,-11.06,-60.61,63.46
5.632,14.87,-11.05,-60.87,63.63
5.653,14.93,-11.06,-60.64,63.43
5.688,14.70,-10.99,-60.50,63.22
5.694,14.68,-10.79,-60.70,63.37
5.709,14.56,-11.04,-60.39,63.10
5.727,14.60,-10.80,-60.46,63.13
5.748,14.92,-11.17,-60.17,62.99
5.783,14.74,-11.02,-60.64,63.37
5.788,14.89,-10.99,-60.51,63.28
5.804,14.71,-11.04,-60.36,63.10
5.824,14.54,-11.06,-60.67,63.36
5.851,14.88,-11.02,-60.69,63.45
5.867,14.59,-11.02,-60.72,63.41
5.903,14.85,-11.11,-60.40,63.19
5.906,14.73,-10.98,-60.69,63.41
5.928,14.57,-10.86,-60.87,63.52
5.937,14.66,-10.92,-60.41,63.11
5.959,14.73,-11.06,-60.68,63.41
5.988,14.80,-10.88,-60.42,63.15
5.996,14.90,-10.96,-61.02,63.76
6.016,14.63,-10.86,-60.78,63.45
6.036,14.94,-11.03,-60.51,63.29
6.053,14.83,-10.94,-60.74,63.47
6.079,14.69,-10.95,-60.59,63.30
6.091,14.17,-10.74,-60.99,63.53
6.112,14.56,-11.04,-61.00,63.68
6.131,15.20,-11.08,-60.24,63.11
6.151,14.79,-11.14,-60.59,63.35
6.188,15.08,-11.09,-60.65,63.47
6.211,14.90,-11.11,-60.45,63.25
6.216,14.77,-10.89,-60.83,63.54
6.229,14.81,-11.04,-60.31,63.08
6.267,14.73,-10.91,-60.64,63.35
6.270,14.65,-11.11,-60.49,63.22
6.290,14.58,-11.06,-60.76,63.46
6.304,14.47,-10.70,-60.92,63.52
6.323,14.67,-10.86,-60.83,63.51
6.342,14.45,-10.96,-60.53,63.19
6.366,14.68,-10.86,-60.78,63.47
6.382,14.62,-10.97,-60.91,63.59
6.400,14.91,-11.16,-60.31,63.12
6.419,14.94,-10.99,-61.11,63.87
6.439,15.11,-10.93,-60.85,63.64
6.460,14.58,-10.94,-60.77,63.45
6.486,14.69,-11.10,-60.67,63.41
6.518,14.86,-11.04,-60.97,63.71
6.518,14.65,-10.91,-60.55,63.24
6.534,14.61,-10.85,-61.01,63.67
6.555,14.74,-10.87,-61.20,63.88
6.582,14.33,-10.98,-60.89,63.51
6.593,14.75,-10.88,-61.06,63.76
6.612,15.07,-10.98,-60.66,63.46
6.630,14.81,-11.00,-60.36,63.12
6.672,14.87,-10.86,-60.79,63.52
6.674,14.64,-11.10,-60.67,63.39
6.703,14.73,-10.90,-60.69,63.40
6.707,14.62,-10.97,-60.86,63.55
6.726,14.68,-10.79,-60.65,63.33
6.747,14.60,-10.95,-60.54,63.23
6.776,14.88,-10.90,-60.65,63.40
6.796,14.88,-10.75,-61.22,63.91
6.803,14.76,-10.89,-60.93,63.63
6.822,15.26,-10.89,-61.37,64.17
6.843,15.04,-10.83,-61.13,63.88
6.864,14.82,-11.16,-60.91,63.67
6.900,14.86,-11.12,-60.96,63.72
6.902,14.79,-10.95,-61.15,63.86
6.920,14.56,-10.96,-61.00,63.67
6.938,14.88,-11.21,-60.72,63.52
6.957,15.14,-10.95,-61.13,63.92
6.989,15.04,-11.11,-61.11,63.91
6.998,14.89,-10.98,-61.20,63.94
7.018,14.94,-11.03,-61.16,63.91
7.039,15.21,-11.08,-60.85,63.69
7.056,15.07,-11.13,-60.74,63.56
7.072,14.90,-11.03,-61.06,63.81
7.106,15.22,-11.09,-61.31,64.14
7.111,15.08,-11.10,-61.21,64.01
7.139,14.97,-11.05,-60.79,63.57
7.150,14.85,-10.92,-61.07,63.79
7.182,15.08,-11.03,-60.52,63.34
7.189,15.26,-11.08,-60.85,63.70
7.218,14.90,-10.96,-60.97,63.72
7.227,14.90,-10.96,-60.97,63.72
7.247,14.86,-11.04,-60.97,63.71
7.267,15.02,-11.01,-60.79,63.58
7.299,15.02,-11.05,-60.74,63.54
7.306,15.40,-11.12,-60.81,63.71
7.323,15.21,-11.04,-60.80,63.64
7.342,15.45,-11.04,-60.77,63.67
7.362,15.22,-10.78,-61.24,64.02
7.397,15.10,-10.77,-60.86,63.63
7.401,15.07,-11.09,-60.74,63.56
7.419,15.11,-11.05,-60.80,63.61
7.441,15.34,-11.22,-60.38,63.30
7.458,15.21,-11.00,-60.80,63.64
7.476,14.95,-10.99,-61.07,63.82
7.505,15.39,-10.84,-60.92,63.76
7.516,14.93,-10.87,-61.21,63.94
7.542,15.26,-10.85,-60.73,63.55
7.558,15.23,-11.09,-60.61,63.47
7.574,15.27,-11.05,-60.67,63.53
7.606,15.40,-10.92,-60.87,63.73
7.614,15.08,-10.87,-61.18,63.94
7.630,15.14,-10.84,-61.00,63.78
7.651,14.91,-10.74,-60.81,63.52
7.669,14.83,-10.86,-60.70,63.42
7.689,15.01,-10.62,-60.82,63.54
7.711,14.89,-10.79,-60.52,63.25
7.726,14.90,-11.07,-60.46,63.24
7.746,15.41,-10.74,-60.65,63.49
7.766,14.94,-10.80,-60.48,63.23
7.796,15.01,-10.58,-60.73,63.45
7.825,14.91,-10.77,-60.90,63.61
7.828,14.98,-10.75,-60.53,63.28
7.845,14.83,-10.78,-60.70,63.41
7.863,14.83,-10.75,-60.66,63.37
7.882,14.63,-10.71,-60.65,63.31
7.905,14.63,-10.71,-60.65,63.31
7.919,14.33,-10.59,-60.83,63.38
7.941,14.55,-10.68,-60.51,63.14
7.960,14.51,-11.00,-60.39,63.08
7.978,14.60,-10.81,-60.41,63.09
8.006,14.54,-10.87,-60.59,63.25
8.016,14.34,-10.83,-60.77,63.37
8.035,14.37,-11.17,-60.33,63.01
8.054,14.02,-11.20,-60.53,63.14
8.072,13.91,-11.50,-60.18,62.83
8.092,13.98,-11.59,-60.55,63.21
8.125,13.60,-11.76,-60.38,63.00
8.129,13.83,-12.06,-60.60,63.32
8.152,14.10,-12.19,-60.33,63.14
8.171,13.71,-12.65,-60.46,63.27
8.192,13.81,-12.73,-60.41,63.27
8.206,13.81,-12.66,-60.33,63.17
8.228,14.38,-12.79,-59.98,62.99
8.249,14.82,-12.63,-59.88,62.96
8.266,14.52,-12.56,-59.91,62.91
8.301,14.98,-12.68,-59.61,62.76
8.304,14.71,-12.55,-59.37,62.44
8.324,14.47,-12.36,-59.32,62.30
8.346,14.54,-12.61,-59.03,62.09
8.364,14.27,-12.56,-58.74,61.74
8.398,14.02,-12.56,-58.82,61.76
8.405,13.98,-12.52,-58.77,61.70
8.427,13.60,-12.54,-59.21,62.03
8.436,13.28,-12.75,-59.09,61.89
8.459,13.52,-13.09,-59.12,62.05
8.480,13.65,-13.31,-58.70,61.72
8.497,13.50,-13.31,-58.78,61.76
8.523,13.48,-13.33,-59.06,62.02
8.547,13.55,-13.31,-59.39,62.35
8.555,13.51,-13.63,-59.32,62.34
8.576,13.09,-13.91,-59.27,62.27
8.604,12.80,-14.42,-59.31,62.36
8.641,12.73,-14.56,-59.57,62.63
8.643,12.80,-14.65,-59.34,62.45
8.650,12.40,-14.61,-59.55,62.55
8.669,12.66,-14.65,-59.93,62.98
8.700,12.52,-14.70,-59.87,62.91
8.707,12.21,-15.03,-60.25,63.28
8.727,12.36,-15.34,-60.24,63.38
8.748,12.59,-15.33,-60.30,63.48
8.766,12.54,-15.75,-60.45,63.71
8.787,12.56,-15.84,-60.91,64.17
8.819,12.87,-16.08,-61.33,64.69
8.824,13.14,-16.37,-61.64,65.12
8.856,13.42,-16.24,-61.81,65.30
8.861,14.16,-16.20,-61.62,65.27
8.897,14.24,-16.26,-61.81,65.48
8.906,14.83,-16.10,-61.72,65.48
8.917,14.90,-15.88,-62.06,65.77
8.938,15.48,-15.57,-61.98,65.75
8.959,15.55,-15.27,-61.68,65.42
8.978,15.93,-14.96,-61.63,65.39
9.000,16.00,-14.59,-61.29,65.00
9.018,15.98,-14.26,-61.50,65.12
9.033,15.93,-13.99,-60.87,64.45
9.054,16.38,-13.92,-61.32,64.97
9.073,16.33,-13.53,-61.20,64.77
9.105,16.08,-13.33,-61.34,64.80
9.110,15.77,-13.06,-60.78,64.14
9.130,15.74,-13.04,-61.20,64.52
9.149,16.07,-13.06,-60.71,64.15
9.170,15.74,-12.77,-60.53,63.83
9.207,15.79,-12.69,-61.14,64.41
9.209,15.47,-12.48,-60.86,64.02
9.244,15.35,-12.31,-61.14,64.22
9.247,15.52,-12.32,-60.87,64.01
9.265,15.45,-12.35,-61.05,64.17
9.287,15.53,-12.33,-60.68,63.84
9.304,15.28,-12.25,-60.81,63.89
9.339,15.11,-12.24,-61.08,64.10
9.344,14.98,-12.21,-60.84,63.84
9.365,14.75,-12.11,-60.65,63.59
9.380,14.81,-11.86,-60.40,63.31
9.417,14.55,-12.00,-60.69,63.56
9.418,14.86,-12.05,-60.48,63.43
9.438,14.87,-11.86,-60.91,63.81
9.460,15.01,-11.93,-61.00,63.95
9.476,14.96,-11.58,-61.07,63.93
9.496,14.67,-11.74,-61.00,63.83
9.524,14.39,-11.56,-60.90,63.64
9.536,14.58,-11.74,-60.99,63.80
9.554,14.47,-11.93,-60.56,63.39
9.572,14.74,-11.68,-60.68,63.53
9.616,14.50,-11.80,-60.71,63.52
9.618,14.58,-11.74,-60.99,63.80
9.630,14.38,-11.63,-60.99,63.73
9.650,14.55,-11.65,-60.72,63.51
9.672,14.57,-11.86,-60.48,63.32
9.692,14.55,-11.76,-60.71,63.53
9.728,14.56,-11.73,-60.58,63.40
9.730,14.75,-11.88,-60.67,63.56
9.747,14.27,-11.74,-61.21,63.93
9.765,14.30,-11.73,-60.75,63.50
9.785,14.36,-11.89,-60.69,63.49
9.816,14.35,-11.57,-60.76,63.49
9.822,14.41,-11.85,-60.60,63.41
9.849,14.35,-11.76,-60.79,63.56
9.862,14.20,-11.76,-60.83,63.56
9.879,14.27,-11.55,-61.13,63.82
9.901,14.05,-11.76,-60.91,63.61
9.918,13.92,-11.58,-60.64,63.29
9.939,14.21,-11.58,-60.66,63.37
9.956,14.33,-11.71,-60.33,63.11
9.976,14.33,-11.60,-60.94,63.67
9.998,14.43,-11.82,-61.07,63.85
10.022,13.91,-11.84,-60.90,63.58
10.036,14.05,-11.73,-60.82,63.52
10.055,14.20,-11.72,-60.79,63.52
10.077,14.30,-11.80,-60.83,63.59
10.092,14.26,-11.70,-60.61,63.35
10.135,14.37,-11.78,-60.56,63.35
10.137,14.31,-11.77,-60.65,63.42
10.148,13.87,-11.70,-60.72,63.37
10.168,13.86,-11.65,-60.77,63.41
10.209,13.81,-11.92,-60.24,62.94
10.211,14.03,-11.90,-60.49,63.22
10.230,14.14,-11.68,-60.97,63.67
10.248,14.36,-11.74,-60.56,63.34
10.266,14.24,-11.60,-60.89,63.60
10.284,14.05,-11.88,-60.86,63.58
10.305,13.91,-11.66,-60.73,63.38
10.327,13.69,-11.90,-61.25,63.88
10.341,13.62,-11.65,-60.85,63.43
10.360,13.89,-11.68,-61.00,63.65
10.380,14.14,-11.99,-61.00,63.75
10.415,14.25,-11.72,-60.84,63.57
10.423,14.10,-11.72,-60.83,63.53
10.437,14.08,-11.75,-60.50,63.22
10.457,14.38,-11.75,-60.38,63.17
10.476,14.27,-11.67,-60.47,63.22
10.495,14.12,-11.85,-60.63,63.37
10.522,14.22,-11.59,-61.12,63.81
10.533,14.02,-11.69,-61.33,63.99
10.552,14.02,-11.58,-60.60,63.27
10.572,14.06,-11.85,-60.77,63.49
10.595,14.52,-11.97,-60.51,63.37
10.613,13.98,-11.82,-60.53,63.24
10.648,14.07,-11.74,-60.59,63.30
10.652,14.16,-11.77,-60.69,63.42
10.670,13.91,-11.65,-60.77,63.43
10.686,13.75,-11.72,-60.95,63.57
10.708,13.81,-11.65,-60.86,63.49
10.726,14.21,-11.77,-60.64,63.39
10.745,13.89,-11.79,-60.44,63.13
10.765,14.40,-11.77,-60.70,63.49
10.784,14.52,-11.78,-61.08,63.88
10.811,14.13,-11.75,-61.06,63.76
10.822,13.95,-11.65,-60.87,63.52
10.842,13.90,-11.68,-60.91,63.56
10.864,14.34,-11.72,-60.29,63.07
10.881,14.07,-11.73,-60.68,63.39
10.899,14.06,-11.81,-60.73,63.44
10.939,14.07,-11.93,-60.72,63.46
10.940,14.13,-11.87,-60.45,63.20
10.957,14.22,-11.86,-60.55,63.32
10.977,14.21,-11.77,-60.74,63.48
10.997,14.37,-11.78,-60.47,63.26
11.015,13.98,-11.78,-60.54,63.24
11.049,14.05,-11.76,-60.91,63.61
11.054,14.09,-11.80,-60.96,63.67
11.075,13.78,-11.82,-60.62,63.28
11.094,13.99,-11.75,-61.05,63.72
11.116,14.25,-11.80,-60.78,63.54
11.135,13.65,-11.53,-61.00,63.56
11.149,13.81,-11.58,-60.77,63.39
11.166,14.32,-11.78,-61.21,63.95
11.187,13.88,-11.74,-61.23,63.87
11.218,14.03,-11.86,-60.58,63.30
11.225,14.14,-11.75,-61.01,63.72
11.247,13.86,-11.69,-60.77,63.42
11.263,14.24,-11.79,-60.32,63.09
11.284,14.07,-11.70,-60.59,63.30
11.305,13.93,-11.59,-61.10,63.74
11.324,14.24,-11.64,-60.89,63.61
11.347,13.83,-11.70,-61.23,63.85
11.360,13.97,-11.81,-60.67,63.37
11.385,13.96,-11.73,-60.73,63.41
11.400,14.43,-11.83,-60.38,63.19
11.438,14.11,-11.84,-60.82,63.55
11.439,14.11,-11.88,-60.82,63.55
11.470,14.00,-11.72,-60.87,63.55
11.475,14.14,-11.76,-60.92,63.64
11.495,13.83,-11.94,-60.66,63.35
11.514,14.16,-11.85,-60.73,63.47
11.546,14.26,-11.92,-60.73,63.51
11.552,13.93,-11.74,-61.18,63.84
11.573,14.36,-11.66,-61.22,63.95
11.591,14.19,-11.75,-60.97,63.69
11.626,14.17,-11.85,-60.64,63.39
11.648,14.21,-11.89,-60.73,63.49
11.649,14.04,-11.87,-60.44,63.17
11.670,14.28,-11.98,-60.40,63.21
11.688,13.85,-11.87,-60.99,63.66
11.706,13.85,-11.76,-60.95,63.60
11.739,14.02,-11.63,-60.55,63.23
11.774,13.97,-11.77,-60.72,63.41
11.779,13.88,-11.86,-60.57,63.26
11.786,14.10,-11.72,-60.83,63.53
11.802,14.16,-11.84,-60.77,63.52
11.838,14.29,-11.75,-60.97,63.72
11.842,14.34,-11.76,-60.88,63.65
11.861,14.05,-11.73,-60.82,63.52
11.881,13.78,-11.63,-60.54,63.17
11.902,14.27,-11.78,-60.55,63.32
11.923,14.01,-11.61,-60.74,63.40
11.956,14.18,-11.78,-60.50,63.25
11.959,14.11,-11.73,-60.78,63.49
11.984,14.27,-11.66,-60.56,63.30
11.994,13.91,-11.73,-60.86,63.52
12.015,13.89,-11.63,-61.10,63.73
12.040,14.02,-11.78,-60.63,63.34
12.061,13.88,-11.67,-61.19,63.82
12.071,13.78,-11.66,-61.27,63.88
12.091,14.22,-11.66,-61.25,63.95
12.119,14.05,-11.83,-60.95,63.66
12.129,14.05,-11.72,-60.87,63.56
12.149,14.03,-11.67,-61.10,63.77
12.170,14.19,-11.83,-60.36,63.12
12.188,13.73,-11.78,-60.66,63.30
