t,x,y,z,mf
68184,-1.0742,24.3652,-26.1230,35.74
68195,-1.0254,24.5117,-25.7813,35.59
68206,-0.6348,24.1211,-26.0742,35.53
68217,-0.2930,24.0234,-25.8301,35.28
68228,-1.0254,24.2188,-25.2930,35.03
68239,-1.0254,24.2188,-25.2930,35.03
68249,-0.4883,23.8770,-25.7813,35.14
68260,-0.9277,24.2188,-25.6348,35.28
68271,-0.6348,24.1699,-25.8789,35.42
68282,0.1465,24.2188,-25.1465,34.91
68293,-0.5859,24.0234,-25.8301,35.28
68304,0.1465,24.3652,-25.7324,35.44
68315,0.1465,24.3652,-25.9766,35.62
68326,0.1465,24.3652,-25.9766,35.62
68336,-0.5371,24.0723,-25.3906,34.99
68347,0.0977,24.4141,-25.6836,35.44
68358,-0.5859,24.4629,-25.2930,35.19
68369,-0.4883,23.6816,-25.6836,34.94
68380,-0.5371,23.9746,-25.8789,35.28
68391,-0.5371,23.8281,-25.9277,35.22
68402,-0.4395,23.8770,-25.2441,34.75
68413,-0.4395,23.8770,-25.2441,34.75
68423,-0.5371,23.7793,-25.2930,34.72
68434,-1.0742,23.8770,-25.3906,34.87
68445,-0.6836,23.7793,-25.2930,34.72
68456,-0.5371,23.8770,-25.7813,35.14
68467,-1.1230,23.4863,-25.4883,34.68
68478,-0.4883,23.9746,-25.6836,35.14
68489,-0.7812,23.8770,-25.1465,34.69
68500,-0.7812,23.8770,-25.1465,34.69
68510,-0.6836,24.1211,-25.2441,34.92
68521,-1.1230,24.0234,-25.4883,35.04
68532,-1.0742,23.9746,-26.0254,35.40
68543,-1.0742,23.5352,-25.6348,34.82
68554,-0.7812,24.1699,-25.7813,35.35
68565,-0.4395,24.4141,-26.2695,35.87
68576,-1.1230,24.1211,-25.7813,35.32
68587,-1.1230,24.1211,-25.7813,35.32
68597,-0.7812,23.8281,-25.7813,35.11
68608,-0.7812,23.7793,-26.4160,35.55
68619,-0.9766,24.1699,-26.0254,35.53
68630,-1.0742,24.2676,-25.7324,35.39
68641,-0.9766,24.2676,-25.5859,35.28
68652,-1.3184,24.1211,-25.0977,34.83
68663,-1.4160,24.3652,-25.9277,35.61
68674,-1.4160,24.3652,-25.9277,35.61
68684,-1.1230,24.0723,-26.1230,35.54
68695,-0.5859,23.9258,-25.6836,35.11
68706,-0.9277,23.4863,-25.3906,34.60
68717,-1.3184,23.9258,-26.1230,35.45
68728,-1.0742,23.9746,-25.9277,35.33
68739,-1.5137,24.3164,-25.7324,35.44
68750,-0.6836,24.3652,-25.8789,35.55
68761,-0.6836,24.3652,-25.8789,35.55
68771,-1.0742,24.1699,-26.0254,35.53
68782,-0.5859,23.4375,-26.1719,35.14
68793,-1.1230,23.8281,-26.0742,35.34
68804,-0.8301,23.8281,-25.7813,35.12
68815,-0.5859,23.6328,-25.9766,35.12
68826,-0.5371,23.8770,-25.5371,34.96
68837,-0.7812,24.3652,-25.3906,35.20
68848,-0.7812,24.3652,-25.3906,35.20
68858,-0.6836,24.1211,-26.1230,35.56
68869,-0.7324,24.0234,-25.4883,35.03
68880,-0.9277,24.3164,-26.0742,35.67
68891,-0.7812,23.8770,-26.1230,35.40
68902,-1.0742,23.7793,-25.8301,35.13
68913,-0.3906,23.8281,-25.6348,35.00
68924,-0.8789,23.8770,-26.5625,35.73
68935,-0.8789,23.8770,-26.5625,35.73
68945,-0.8789,23.6328,-26.0742,35.20
68956,-0.8789,23.7305,-25.9766,35.20
68967,-0.5859,23.8281,-25.7813,35.11
68978,-0.5371,23.8770,-26.1719,35.43
68989,-1.2695,23.8770,-26.1719,35.45
69000,-0.9766,23.8770,-26.3184,35.55
69011,-0.8789,23.6328,-26.1719,35.27
69022,-0.8789,23.6328,-26.1719,35.27
69032,-0.8789,24.1699,-26.7090,36.03
69043,-1.3672,23.9258,-26.8555,35.99
69054,-0.2441,23.9746,-26.6113,35.82
69065,-1.1230,24.1699,-25.7324,35.32
69076,-0.7812,23.7793,-26.1230,35.33
69087,-1.0254,23.9746,-25.5859,35.08
69098,-0.7324,23.8770,-26.1230,35.40
69109,-0.7324,23.8770,-26.1230,35.40
69119,-1.1719,24.1699,-25.9766,35.50
69130,-0.5371,23.7793,-25.7813,35.08
69141,-0.7812,24.4141,-25.0977,35.02
69152,-0.9766,24.1699,-25.5859,35.21
69163,-0.8301,24.1699,-26.4648,35.85
69174,-0.4883,24.6094,-25.9277,35.75
69185,-1.1230,24.3652,-25.6348,35.38
69196,-1.1230,24.3652,-25.6348,35.38
69206,-0.4883,24.3652,-25.1465,35.02
69217,-1.3184,24.3164,-25.3906,35.18
69228,-0.6348,24.6094,-25.6348,35.54
69239,-0.8789,24.5605,-25.3906,35.34
69250,-0.8789,24.6094,-25.9766,35.79
69261,-0.9766,24.3164,-26.3184,35.85
69272,-0.9766,24.3164,-25.7324,35.42
69283,-0.7812,24.3164,-25.7324,35.41
69293,-1.1719,24.0234,-26.4160,35.73
69304,-1.0254,24.2676,-25.5859,35.28
69315,-0.9277,23.9746,-26.1230,35.47
69326,-0.4395,24.2188,-25.7324,35.34
69337,-0.4883,24.0723,-26.3184,35.67
69348,-1.3184,24.1211,-26.1230,35.58
69359,-1.3184,24.2188,-26.0742,35.61
69370,-0.8789,24.2188,-26.0742,35.60
69380,-0.8789,23.7305,-26.5625,35.63
69391,-0.1953,24.1699,-25.9766,35.48
69402,-0.8789,23.8281,-27.0508,36.06
69413,-0.6348,24.2676,-25.6348,35.31
69424,-0.7324,24.6582,-25.2930,35.33
69435,-0.7812,24.3164,-26.1230,35.70
69446,-0.7812,24.2676,-26.0742,35.63
69457,-1.2695,24.2676,-26.0742,35.64
69467,-0.3418,24.2188,-26.3184,35.77
69478,-0.9277,24.5605,-25.9277,35.73
69489,-0.9766,24.6582,-25.6836,35.62
69500,-0.8789,24.4629,-25.5371,35.37
69511,-1.0254,24.2188,-26.0254,35.57
69522,-0.5859,24.0234,-24.9512,34.64
69533,-0.5859,23.9746,-25.6836,35.14
69544,-0.6836,23.9746,-25.6836,35.14
69554,-0.9277,24.2676,-25.4883,35.21
69565,-0.9277,23.9258,-24.9512,34.58
69576,-1.4160,24.0234,-25.1465,34.81
69587,-0.8301,24.2188,-25.0000,34.82
69598,-0.7812,24.2188,-25.6348,35.27
69609,-0.5859,24.4141,-25.5859,35.37
69620,-0.5859,24.4141,-25.2930,35.16
69631,-1.2207,24.4141,-25.2930,35.17
69641,-0.9277,24.0723,-24.9023,34.65
69652,-0.7324,24.2188,-25.2930,35.03
69663,-0.7324,24.0723,-24.7559,34.54
69674,-0.9766,24.4141,-25.3418,35.20
69685,-1.2695,24.1699,-24.9512,34.76
69696,-0.3906,24.5605,-26.4160,36.07
69707,-0.3906,24.5605,-25.4395,35.36
69718,-0.6836,23.9746,-25.4395,34.96
69728,-1.1230,23.9258,-26.0254,35.37
69739,-1.0254,24.2188,-25.3906,35.10
69750,-0.6348,24.1211,-25.7324,35.28
69761,-0.2930,24.6094,-26.3184,36.03
69772,-0.5859,24.3652,-25.4883,35.27
69783,-0.5859,24.1699,-25.5859,35.20
69794,-0.5859,24.1699,-24.9512,34.74
69805,-1.0742,24.0723,-24.9512,34.69
69815,-0.7324,23.9746,-25.0488,34.68
69826,-0.6836,24.1211,-26.0742,35.53
69837,-0.9277,23.7793,-26.0254,35.27
69848,0.0000,24.1211,-25.7813,35.31
69859,-0.5371,23.6816,-26.5625,35.59
69870,-0.8789,24.3164,-25.5371,35.27
69881,-0.8789,24.3164,-25.5371,35.27
69891,-0.5859,24.4141,-25.3418,35.19
69902,-0.7812,24.2188,-25.3906,35.10
69913,-0.3418,24.1211,-25.3418,34.99
69924,-1.0742,24.6094,-25.3418,35.34
69935,-0.5371,24.3164,-26.0742,35.66
69946,-0.7812,23.9258,-26.3184,35.58
69957,-0.4883,23.8281,-26.2207,35.43
69968,-0.4883,23.8281,-26.2207,35.43
69978,-0.5371,24.6582,-26.2207,36.00
69989,-0.6348,24.4141,-26.5625,36.08
70000,-0.8789,24.1699,-25.5859,35.21
70011,-0.7324,24.2188,-26.1719,35.67
70022,-0.4883,24.4629,-26.1230,35.79
70033,-0.2441,24.5117,-25.8789,35.65
70044,-0.5371,24.0723,-25.8789,35.35
70055,-0.5371,24.0723,-25.8789,35.35
70065,-0.7324,24.0234,-26.5625,35.82
70076,-1.2695,24.2188,-26.2207,35.72
70087,-0.7324,24.2676,-26.1719,35.70
70098,-0.4883,24.1211,-25.7813,35.31
70109,-0.5371,24.1211,-26.1230,35.56
70120,-1.0254,23.7793,-26.3184,35.48
70131,-0.8789,23.8770,-25.7813,35.15
70142,-0.8789,23.8770,-25.7813,35.15
70152,-1.1230,24.0234,-26.2695,35.62
70163,-0.5371,24.0723,-25.7324,35.24
70174,-0.8301,24.3164,-26.2695,35.81
70185,-1.0254,24.1211,-25.8789,35.39
70196,-0.1465,24.3652,-26.0254,35.65
70207,0.0977,24.4629,-25.7324,35.50
70218,-0.6836,24.0723,-26.0254,35.46
70229,-0.6836,24.0723,-26.0254,35.46
70239,-1.0254,24.4629,-26.0254,35.73
70250,-1.0254,24.3652,-25.9766,35.63
70261,-1.3672,23.9746,-26.0254,35.41
70272,-0.8789,24.2676,-26.1719,35.70
70283,-0.2930,24.5605,-26.3184,36.00
