t,x,y,z,mf
0.9930000000,28.1943798065,14.0708341599,6.8503355980,32.25
1.0030000000,28.5914840698,13.3492527008,6.3724055290,32.19
1.0130000000,27.7972755432,13.8904380798,5.7351651192,31.60
1.0230000000,27.5987243652,13.9806365967,6.4520606995,31.60
1.0330000000,29.1871395111,13.4394502640,6.6113710403,32.81
1.0420000000,26.6059646606,13.7100429535,6.3724055290,30.60
1.0520000000,29.3856925964,13.3492527008,6.5317158699,32.93
1.0620000000,27.4001731873,13.8904380798,6.6910257339,31.44
1.0720000000,27.7972755432,14.0708341599,6.3724055290,31.80
1.0820000000,27.9958286285,14.5218219757,6.2927503586,32.16
1.0920000000,30.3784523010,13.9806365967,6.4520606995,34.06
1.1010000000,28.7900371552,13.4394502640,6.4520606995,32.42
1.1110000000,28.7900371552,13.6198453903,6.4520606995,32.50
1.1210000000,29.5842437744,13.0786600113,6.2927503586,32.95
1.1310000000,26.8045158386,14.1610317230,6.7706809044,31.06
1.1410000000,28.1943798065,13.8904380798,6.5317158699,32.10
1.1510000000,28.1943798065,13.1688575745,5.5758547783,31.61
1.1610000000,29.7827968597,13.8904380798,6.3724055290,33.47
1.1700000000,30.3784523010,13.8002405167,5.9741301537,33.90
1.1800000000,28.1943798065,13.3492527008,6.5317158699,31.87
1.1900000000,28.9885883331,13.8904380798,6.8503355980,32.87
1.2000000000,28.7900371552,13.0786600113,6.4520606995,32.27
1.2100000000,27.7972755432,12.8080663681,6.6910257339,31.33
1.2200000000,28.1943798065,14.0708341599,7.0096459389,32.28
1.2290000000,28.3929328918,13.6198453903,6.2927503586,32.11
1.2390000000,28.1943798065,13.7100429535,6.6910257339,32.06
1.2490000000,27.7972755432,14.2512292862,6.6910257339,31.95
1.2590000000,29.3856925964,13.8904380798,6.5317158699,33.15
1.2690000000,28.3929328918,13.4394502640,6.9299907684,32.17
1.2790000000,29.7827968597,14.2512292862,6.2130956650,33.60
1.2890000000,27.7972755432,13.8904380798,7.0096459389,31.86
1.2980000000,28.1943798065,13.7100429535,6.6910257339,32.06
1.3080000000,27.7972755432,12.9884614944,6.2130956650,31.30
1.3180000000,28.7900371552,13.2590551376,7.0893011093,32.48
1.3280000000,28.3929328918,13.9806365967,6.1334404945,32.24
1.3380000000,28.1943798065,13.7100429535,6.5317158699,32.02
1.3470000000,28.7900371552,13.4394502640,6.6113710403,32.45
1.3580000000,28.1943798065,14.0708341599,6.3724055290,32.15
1.3670000000,29.5842437744,13.6198453903,7.8858518600,33.51
1.3770000000,27.9958286285,12.7178688049,6.1334404945,31.35
1.3870000000,29.1871395111,13.6198453903,6.1334404945,32.79
1.3970000000,30.3784523010,13.6198453903,6.6113710403,33.94
1.4070000000,29.1871395111,13.2590551376,6.4520606995,32.70
1.4160000000,27.9958286285,13.2590551376,6.6113710403,31.67
1.4260000000,30.7755565643,14.1610317230,6.2927503586,34.46
1.4360000000,28.5914840698,13.5296478271,6.6910257339,32.33
1.4460000000,28.1943798065,13.3492527008,6.0537853241,31.78
1.4560000000,28.9885883331,14.0708341599,5.8944749832,32.76
1.4660000000,28.9885883331,14.0708341599,6.6910257339,32.91
1.4750000000,28.1943798065,12.9884614944,6.3724055290,31.69
1.4850000000,28.3929328918,13.8002405167,6.2927503586,32.19
1.4950000000,28.1943798065,13.7100429535,6.5317158699,32.02
1.5050000000,28.3929328918,13.2590551376,6.9299907684,32.09
1.5150000000,30.3784523010,13.2590551376,6.4520606995,33.77
1.5250000000,28.3929328918,13.9806365967,6.2927503586,32.27
1.5350000000,29.7827968597,13.5296478271,6.8503355980,33.42
1.5440000000,29.7827968597,13.8904380798,6.8503355980,33.57
1.5540000000,29.9813480377,13.9806365967,6.4520606995,33.70
1.5640000000,26.6059646606,14.0708341599,6.3724055290,30.76
1.5740000000,27.9958286285,13.6198453903,6.9299907684,31.90
1.5840000000,28.1943798065,14.4316244125,7.0096459389,32.44
1.5940000000,27.7972755432,13.7100429535,6.3724055290,31.64
1.6030000000,29.1871395111,13.4394502640,6.4520606995,32.77
1.6130000000,28.7900371552,13.0786600113,6.4520606995,32.27
1.6230000000,27.5987243652,12.8982639313,6.2927503586,31.11
1.6330000000,27.9958286285,15.0630083084,6.6113710403,32.47
1.6430000000,29.1871395111,13.4394502640,6.9299907684,32.87
1.6530000000,28.5914840698,12.8080663681,6.8503355980,32.07
1.6630000000,27.7972755432,13.7100429535,6.5317158699,31.68
1.6720000000,28.3929328918,13.6198453903,6.2927503586,32.11
1.6820000000,28.5914840698,13.8904380798,6.3724055290,32.42
1.6920000000,28.9885883331,13.1688575745,7.3282661438,32.67
1.7020000000,28.1943798065,13.8904380798,7.3282661438,32.27
1.7120000000,27.5987243652,13.6198453903,6.4520606995,31.45
1.7210000000,27.7972755432,13.5296478271,6.3724055290,31.56
1.7320000000,27.7972755432,13.7100429535,6.8503355980,31.74
1.7410000000,27.4001731873,13.8904380798,6.3724055290,31.37
1.7510000000,29.3856925964,13.7100429535,6.5317158699,33.08
1.7610000000,30.3784523010,13.9806365967,6.1334404945,34.00
1.7710000000,27.9958286285,13.4394502640,6.2927503586,31.69
1.7810000000,27.4001731873,13.1688575745,6.5317158699,31.09
1.7910000000,28.7900371552,13.0786600113,7.2486109734,32.44
1.8000000000,29.3856925964,14.4316244125,6.2130956650,33.32
1.8100000000,29.1871395111,13.4394502640,6.9299907684,32.87
1.8200000000,28.1943798065,13.7100429535,6.6910257339,32.06
1.8300000000,28.1943798065,13.7100429535,6.5317158699,32.02
1.8400000000,28.5914840698,13.5296478271,6.8503355980,32.36
1.8500000000,30.7755565643,13.8002405167,6.9299907684,34.43
1.8590000000,30.1799011230,13.3492527008,6.6910257339,33.67
1.8690000000,28.9885883331,14.2512292862,7.0096459389,33.05
1.8790000000,28.3929328918,13.8002405167,7.2486109734,32.39
1.8890000000,28.1943798065,13.3492527008,6.6910257339,31.90
1.8990000000,27.9958286285,13.2590551376,6.6113710403,31.67
1.9090000000,29.7827968597,13.3492527008,7.0096459389,33.38
1.9180000000,27.5987243652,13.6198453903,6.6113710403,31.48
1.9280000000,28.5914840698,12.9884614944,6.5317158699,32.08
1.9380000000,27.9958286285,13.2590551376,6.2927503586,31.61
1.9480000000,29.9813480377,13.0786600113,6.7706809044,33.40
1.9580000000,26.6059646606,13.8904380798,6.6910257339,30.75
1.9680000000,28.3929328918,12.8982639313,6.6113710403,31.88
1.9780000000,29.9813480377,12.3570785522,6.9299907684,33.16
1.9870000000,28.3929328918,13.8002405167,6.4520606995,32.22
1.9970000000,28.3929328918,13.2590551376,6.4520606995,31.99
2.0070000000,28.5914840698,13.7100429535,6.2130956650,32.31
2.0170000000,28.5914840698,13.5296478271,6.5317158699,32.30
2.0270000000,28.7900371552,13.8002405167,6.1334404945,32.51
2.0370000000,29.5842437744,13.9806365967,5.9741301537,33.26
2.0470000000,29.9813480377,14.3414268494,7.0893011093,33.98
2.0560000000,28.3929328918,13.6198453903,6.7706809044,32.21
2.0660000000,27.2016201019,13.6198453903,6.7706809044,31.17
2.0760000000,27.5987243652,13.8002405167,6.6113710403,31.56
2.0860000000,28.1943798065,13.7100429535,7.0096459389,32.13
2.0960000000,29.5842437744,13.8002405167,6.4520606995,33.28
2.1060000000,30.1799011230,13.8904380798,6.8503355980,33.92
2.1150000000,28.7900371552,14.1610317230,6.1334404945,32.67
2.1250000000,29.9813480377,13.0786600113,6.2927503586,33.31
2.1350000000,29.1871395111,14.1610317230,6.4520606995,33.08
2.1450000000,27.7972755432,13.5296478271,5.8944749832,31.47
2.1550000000,29.5842437744,13.8002405167,6.9299907684,33.37
2.1650000000,30.5770034790,13.3492527008,6.5317158699,34.00
2.1750000000,29.5842437744,13.6198453903,6.2927503586,33.17
2.1840000000,28.7900371552,12.7178688049,6.1334404945,32.07
2.1940000000,29.3856925964,14.4316244125,6.8503355980,33.45
2.2040000000,27.9958286285,13.4394502640,5.9741301537,31.62
2.2140000000,27.7972755432,12.9884614944,6.3724055290,31.34
2.2240000000,28.3929328918,13.0786600113,6.2927503586,31.89
2.2340000000,29.1871395111,13.6198453903,6.7706809044,32.91
2.2430000000,28.3929328918,13.0786600113,6.4520606995,31.92
2.2530000000,27.4001731873,14.2512292862,7.0096459389,31.67
2.2630000000,28.3929328918,14.3414268494,6.1334404945,32.40
2.2730000000,27.9958286285,13.9806365967,6.6113710403,31.98
2.2830000000,29.7827968597,13.7100429535,6.6910257339,33.46
2.2930000000,28.7900371552,13.4394502640,6.6113710403,32.45
2.3020000000,27.9958286285,13.6198453903,6.6113710403,31.83
2.3120000000,28.3929328918,13.8002405167,6.4520606995,32.22
2.3220000000,27.5987243652,13.2590551376,6.6113710403,31.32
2.3320000000,28.9885883331,13.7100429535,6.0537853241,32.63
2.3420000000,28.5914840698,13.7100429535,6.6910257339,32.41
2.3520000000,29.3856925964,13.3492527008,7.3282661438,33.10
2.3620000000,28.5914840698,13.7100429535,6.2130956650,32.31
2.3710000000,29.3856925964,14.0708341599,7.0096459389,33.33
2.3810000000,29.5842437744,13.8002405167,6.7706809044,33.34
2.3910000000,28.7900371552,13.8002405167,6.9299907684,32.67
2.4010000000,29.1871395111,13.2590551376,6.6113710403,32.73
2.4110000000,28.7900371552,13.8002405167,6.7706809044,32.64
2.4200000000,28.9885883331,13.8904380798,6.5317158699,32.80
2.4310000000,27.7972755432,13.3492527008,6.2130956650,31.46
2.4400000000,27.4001731873,13.8904380798,6.6910257339,31.44
2.4500000000,27.4001731873,14.0708341599,6.3724055290,31.45
2.4600000000,27.7972755432,14.0708341599,5.8944749832,31.71
2.4700000000,27.4001731873,13.5296478271,6.3724055290,31.22
2.4800000000,28.1943798065,13.5296478271,6.5317158699,31.95
2.4890000000,26.6059646606,14.2512292862,6.0537853241,30.78
2.5000000000,29.5842437744,14.1610317230,6.4520606995,33.43
2.5090000000,28.7900371552,13.2590551376,6.2927503586,32.32
2.5190000000,27.9958286285,13.8002405167,6.2927503586,31.84
2.5290000000,29.3856925964,14.2512292862,6.3724055290,33.27
2.5390000000,30.1799011230,13.7100429535,6.5317158699,33.79
2.5490000000,27.7972755432,13.8904380798,6.6910257339,31.79
2.5580000000,28.7900371552,14.1610317230,6.6113710403,32.76
2.5680000000,28.9885883331,13.3492527008,6.5317158699,32.58
2.5780000000,27.5987243652,13.8002405167,6.7706809044,31.59
2.5880000000,28.5914840698,13.7100429535,7.0096459389,32.47
2.5980000000,28.5914840698,13.8904380798,6.6910257339,32.48
2.6080000000,28.5914840698,14.0708341599,7.0096459389,32.63
2.6180000000,28.9885883331,13.7100429535,7.0096459389,32.82
2.6270000000,29.5842437744,13.8002405167,6.2927503586,33.25
2.6370000000,29.1871395111,14.1610317230,6.9299907684,33.17
2.6470000000,28.9885883331,14.0708341599,7.1689558029,33.01
2.6570000000,28.7900371552,13.4394502640,6.9299907684,32.52
2.6670000000,28.1943798065,13.7100429535,6.6910257339,32.06
2.6760000000,29.1871395111,13.2590551376,6.6113710403,32.73
2.6870000000,29.1871395111,13.6198453903,7.0893011093,32.98
2.6960000000,30.1799011230,13.5296478271,6.5317158699,33.71
2.7060000000,28.1943798065,13.5296478271,6.5317158699,31.95
2.7160000000,29.1871395111,14.5218219757,6.7706809044,33.30
2.7260000000,28.9885883331,12.9884614944,6.0537853241,32.34
2.7360000000,28.5914840698,13.5296478271,6.2130956650,32.24
2.7450000000,28.7900371552,13.0786600113,6.7706809044,32.34
2.7560000000,29.1871395111,13.6198453903,7.0893011093,32.98
2.7650000000,28.5914840698,13.8904380798,6.6910257339,32.48
2.7750000000,29.9813480377,13.6198453903,6.2927503586,33.53
2.7850000000,28.3929328918,13.8002405167,6.1334404945,32.16
2.7950000000,28.5914840698,13.8904380798,6.2130956650,32.39
2.8050000000,28.9885883331,14.2512292862,6.5317158699,32.96
2.8140000000,28.3929328918,13.4394502640,6.2927503586,32.04
2.8240000000,28.5914840698,13.1688575745,7.0096459389,32.25
2.8340000000,28.9885883331,13.7100429535,6.0537853241,32.63
2.8440000000,30.5770034790,13.7100429535,7.0096459389,34.24
2.8540000000,28.3929328918,14.3414268494,6.9299907684,32.56
2.8640000000,27.5987243652,14.1610317230,6.4520606995,31.68
2.8730000000,29.5842437744,13.9806365967,6.6113710403,33.38
2.8830000000,27.2016201019,13.4394502640,6.6113710403,31.05
2.8930000000,28.7900371552,13.2590551376,6.4520606995,32.35
2.9030000000,29.9813480377,13.9806365967,6.7706809044,33.77
2.9130000000,27.5987243652,13.8002405167,6.4520606995,31.52
2.9230000000,28.3929328918,13.9806365967,6.4520606995,32.30
2.9330000000,27.0030689240,14.2512292862,6.5317158699,31.22
2.9420000000,28.9885883331,13.8904380798,5.8944749832,32.68
2.9520000000,29.7827968597,13.5296478271,6.0537853241,33.27
2.9620000000,29.1871395111,13.8002405167,6.6113710403,32.96
2.9720000000,28.7900371552,13.9806365967,6.4520606995,32.65
2.9820000000,28.5914840698,13.1688575745,6.3724055290,32.12
2.9920000000,27.7972755432,13.5296478271,6.2130956650,31.53
3.0010000000,30.5770034790,14.4316244125,5.7351651192,34.29
3.0120000000,27.0030689240,13.5296478271,7.3282661438,31.08
3.0210000000,28.9885883331,13.5296478271,6.5317158699,32.65
3.0310000000,28.3929328918,14.1610317230,6.6113710403,32.41
3.0410000000,27.7972755432,13.7100429535,7.0096459389,31.78
3.0510000000,28.9885883331,14.2512292862,6.8503355980,33.02
3.0610000000,27.2016201019,14.3414268494,6.2927503586,31.39
3.0700000000,28.7900371552,13.8002405167,6.4520606995,32.57
3.0800000000,29.1871395111,13.4394502640,6.4520606995,32.77
3.0900000000,27.9958286285,13.8002405167,7.0893011093,32.01
3.1000000000,27.9958286285,14.1610317230,6.1334404945,31.97
3.1100000000,27.7972755432,13.8904380798,6.3724055290,31.72
3.1200000000,28.5914840698,13.5296478271,6.3724055290,32.27
3.1290000000,29.1871395111,13.2590551376,5.9741301537,32.61
3.1400000000,27.9958286285,14.1610317230,6.1334404945,31.97
3.1490000000,27.2016201019,12.7178688049,6.7706809044,30.78
3.1590000000,27.5987243652,13.2590551376,6.2927503586,31.26
3.1690000000,29.1871395111,13.6198453903,6.2927503586,32.82
3.1790000000,27.9958286285,12.5374736786,6.6113710403,31.38
3.1890000000,28.3929328918,13.8002405167,5.9741301537,32.13
3.1980000000,27.9958286285,14.1610317230,6.2927503586,32.00
3.2080000000,28.3929328918,13.6198453903,6.6113710403,32.18
3.2180000000,29.7827968597,13.7100429535,6.2130956650,33.37
3.2280000000,29.5842437744,12.8982639313,6.7706809044,32.98
3.2380000000,27.4001731873,13.7100429535,7.0096459389,31.43
3.2480000000,28.9885883331,14.0708341599,6.8503355980,32.94
3.2570000000,30.5770034790,14.2512292862,6.3724055290,34.33
3.2680000000,29.5842437744,13.6198453903,6.6113710403,33.23
3.2770000000,26.4074115753,13.2590551376,6.1334404945,30.18
3.2870000000,28.3929328918,13.6198453903,6.6113710403,32.18
3.2970000000,27.9958286285,13.4394502640,6.1334404945,31.65
3.3070000000,28.9885883331,13.8904380798,7.0096459389,32.90
3.3170000000,28.5914840698,13.5296478271,6.5317158699,32.30
3.3270000000,27.7972755432,13.3492527008,6.6910257339,31.55
3.3360000000,28.7900371552,13.6198453903,6.6113710403,32.53
3.3460000000,28.5914840698,14.4316244125,6.6910257339,32.72
3.3560000000,28.5914840698,13.8904380798,7.0096459389,32.55
3.3660000000,28.1943798065,13.5296478271,6.3724055290,31.92
3.3760000000,27.5987243652,13.8002405167,6.6113710403,31.56
3.3850000000,28.7900371552,13.2590551376,6.4520606995,32.35
3.3950000000,29.7827968597,13.7100429535,6.5317158699,33.43
3.4050000000,28.3929328918,13.6198453903,6.7706809044,32.21
3.4150000000,29.9813480377,13.9806365967,6.9299907684,33.80
3.4250000000,28.7900371552,14.1610317230,6.4520606995,32.73
3.4350000000,28.3929328918,13.4394502640,5.9741301537,31.98
3.4450000000,28.3929328918,14.1610317230,6.9299907684,32.48
3.4550000000,28.7900371552,13.8002405167,6.1334404945,32.51
3.4640000000,28.9885883331,13.7100429535,7.1689558029,32.86
3.4740000000,29.1871395111,13.4394502640,6.9299907684,32.87
3.4840000000,28.7900371552,13.2590551376,6.2927503586,32.32
3.4940000000,27.4001731873,13.7100429535,5.8944749832,31.20
3.5040000000,28.9885883331,13.1688575745,6.2130956650,32.44
3.5130000000,28.5914840698,14.0708341599,6.6910257339,32.56
3.5230000000,29.5842437744,13.6198453903,7.0893011093,33.33
3.5330000000,28.3929328918,14.3414268494,6.6113710403,32.49
3.5430000000,28.5914840698,13.3492527008,6.3724055290,32.19
3.5530000000,28.3929328918,13.6198453903,7.2486109734,32.31
3.5630000000,28.5914840698,13.3492527008,6.5317158699,32.22
3.5730000000,27.9958286285,13.6198453903,6.6113710403,31.83
3.5820000000,27.7972755432,13.7100429535,7.0096459389,31.78
3.5920000000,28.5914840698,13.7100429535,7.0096459389,32.47
3.6020000000,27.2016201019,14.1610317230,6.7706809044,31.41
3.6120000000,28.9885883331,13.8904380798,6.3724055290,32.77
3.6220000000,28.3929328918,13.4394502640,7.2486109734,32.24
3.6320000000,27.9958286285,14.7022171021,7.0893011093,32.41
3.6420000000,28.5914840698,14.2512292862,6.5317158699,32.61
3.6510000000,27.9958286285,13.2590551376,6.2927503586,31.61
3.6610000000,28.1943798065,13.3492527008,6.3724055290,31.84
3.6710000000,28.7900371552,13.2590551376,6.9299907684,32.45
3.6810000000,28.1943798065,13.5296478271,6.6910257339,31.98
3.6910000000,27.0030689240,13.5296478271,7.0096459389,31.01
3.7010000000,27.7972755432,13.1688575745,7.0096459389,31.55
3.7100000000,29.3856925964,14.6120195389,6.5317158699,33.46
3.7200000000,28.3929328918,12.5374736786,7.0893011093,31.84
3.7300000000,29.1871395111,13.4394502640,6.9299907684,32.87
3.7400000000,28.3929328918,13.8002405167,6.6113710403,32.25
3.7500000000,29.5842437744,14.5218219757,7.4079213142,33.78
3.7600000000,28.7900371552,13.4394502640,6.9299907684,32.52
3.7700000000,26.8045158386,13.8002405167,6.2927503586,30.80
3.7790000000,27.9958286285,13.6198453903,7.0893011093,31.93
3.7890000000,29.5842437744,13.9806365967,6.4520606995,33.35
3.7990000000,29.9813480377,13.9806365967,6.6113710403,33.73
3.8090000000,27.4001731873,13.7100429535,6.5317158699,31.33
3.8190000000,28.1943798065,14.2512292862,6.2130956650,32.20
3.8290000000,27.4001731873,13.7100429535,7.3282661438,31.50
3.8380000000,29.7827968597,14.2512292862,6.2130956650,33.60
3.8480000000,28.5914840698,14.2512292862,6.0537853241,32.51
3.8580000000,27.2016201019,13.2590551376,6.4520606995,30.94
3.8680000000,28.9885883331,13.1688575745,6.6910257339,32.54
3.8780000000,27.7972755432,13.1688575745,6.6910257339,31.48
3.8880000000,27.9958286285,13.8002405167,6.4520606995,31.87
3.8980000000,28.7900371552,13.9806365967,6.1334404945,32.59
3.9070000000,29.1871395111,13.2590551376,6.9299907684,32.80
3.9170000000,27.7972755432,13.7100429535,6.3724055290,31.64
3.9270000000,27.4001731873,13.8904380798,6.8503355980,31.47
3.9370000000,28.1943798065,13.8904380798,6.5317158699,32.10
3.9470000000,27.2016201019,14.1610317230,6.4520606995,31.34
3.9570000000,29.5842437744,13.8002405167,6.7706809044,33.34
3.9660000000,28.5914840698,13.5296478271,6.6910257339,32.33
3.9760000000,27.5987243652,13.4394502640,6.4520606995,31.37
3.9860000000,27.9958286285,13.9806365967,7.0893011093,32.09
3.9960000000,27.9958286285,13.8002405167,5.9741301537,31.78
4.0060000000,30.3784523010,13.4394502640,6.9299907684,33.93
4.0150000000,28.7900371552,13.6198453903,6.2927503586,32.46
4.0260000000,28.7900371552,13.8002405167,6.2927503586,32.54
4.0350000000,29.5842437744,13.2590551376,6.6113710403,33.09
4.0450000000,29.3856925964,13.7100429535,6.5317158699,33.08
4.0550000000,28.1943798065,14.0708341599,6.2130956650,32.12
4.0650000000,27.4001731873,13.5296478271,6.5317158699,31.25
4.0750000000,28.5914840698,13.8904380798,7.0096459389,32.55
4.0850000000,28.5914840698,13.5296478271,5.8944749832,32.18
4.0950000000,28.3929328918,14.3414268494,6.6113710403,32.49
4.1040000000,29.1871395111,13.6198453903,6.2927503586,32.82
4.1140000000,27.9958286285,13.2590551376,6.1334404945,31.58
4.1240000000,29.3856925964,13.8904380798,6.6910257339,33.18
4.1340000000,29.5842437744,14.5218219757,6.1334404945,33.52
4.1440000000,30.3784523010,13.4394502640,6.6113710403,33.87
4.1540000000,29.3856925964,13.5296478271,6.8503355980,33.07
4.1630000000,27.7972755432,13.7100429535,6.3724055290,31.64
4.1730000000,28.5914840698,14.2512292862,5.7351651192,32.46
4.1830000000,28.1943798065,13.5296478271,6.3724055290,31.92
4.1930000000,29.7827968597,12.9884614944,6.5317158699,33.14
4.2030000000,27.2016201019,13.9806365967,5.9741301537,31.16
4.2120000000,27.9958286285,13.2590551376,6.9299907684,31.74
4.2230000000,28.1943798065,13.8904380798,7.0096459389,32.20
4.2320000000,28.3929328918,14.1610317230,6.4520606995,32.38
4.2420000000,28.1943798065,14.0708341599,6.6910257339,32.21
4.2520000000,28.7900371552,13.4394502640,6.4520606995,32.42
4.2620000000,29.3856925964,13.1688575745,7.0096459389,32.96
4.2720000000,28.1943798065,13.8904380798,6.5317158699,32.10
4.2810000000,28.9885883331,13.7100429535,7.0096459389,32.82
4.2910000000,27.0030689240,13.5296478271,6.3724055290,30.87
4.3010000000,27.2016201019,12.8982639313,6.2927503586,30.76
4.3110000000,28.9885883331,13.5296478271,5.8944749832,32.53
4.3210000000,28.7900371552,13.6198453903,5.9741301537,32.40
4.3310000000,27.7972755432,14.4316244125,6.2130956650,31.93
4.3410000000,29.1871395111,13.8002405167,5.9741301537,32.83
4.3500000000,27.4001731873,14.0708341599,6.6910257339,31.52
4.3600000000,27.7972755432,14.2512292862,6.2130956650,31.85
4.3700000000,28.7900371552,13.9806365967,6.6113710403,32.68
4.3800000000,27.9958286285,13.6198453903,6.2927503586,31.76
4.3900000000,28.1943798065,13.5296478271,6.3724055290,31.92
4.4000000000,28.5914840698,13.7100429535,6.6910257339,32.41
4.4100000000,27.7972755432,13.8904380798,6.5317158699,31.75
4.4190000000,28.7900371552,13.6198453903,7.2486109734,32.66
4.4290000000,28.3929328918,13.4394502640,6.6113710403,32.10
4.4390000000,27.7972755432,14.4316244125,6.3724055290,31.96
4.4490000000,27.9958286285,13.9806365967,5.9741301537,31.86
4.4590000000,27.9958286285,13.0786600113,6.9299907684,31.67
4.4690000000,29.5842437744,13.9806365967,6.9299907684,33.45
4.4780000000,29.1871395111,13.2590551376,6.9299907684,32.80
