t,x,y,z,mf
2.6270000000,31.5697650909,14.3414268494,7.2486109734,35.42
2.6370000000,31.1726608276,14.7022171021,6.7706809044,35.12
2.6470000000,29.7827968597,14.4316244125,7.6468863487,33.97
2.6560000000,31.3712120056,14.6120195389,6.8503355980,35.28
2.6670000000,29.7827968597,14.9728107452,6.8503355980,34.03
2.6760000000,29.9813480377,14.8826131821,7.2486109734,34.25
2.6860000000,31.3712120056,14.6120195389,7.0096459389,35.31
2.6960000000,30.3784523010,14.7022171021,7.0893011093,34.49
2.7060000000,31.3712120056,14.7924146652,7.3282661438,35.45
2.7160000000,29.9813480377,13.9806365967,7.4079213142,33.90
2.7250000000,30.1799011230,14.6120195389,7.1689558029,34.29
2.7360000000,30.1799011230,14.0708341599,6.3724055290,33.90
2.7450000000,29.7827968597,14.6120195389,6.6910257339,33.84
2.7550000000,29.3856925964,14.4316244125,7.3282661438,33.55
2.7650000000,30.5770034790,14.6120195389,6.5317158699,34.51
2.7750000000,30.9741077423,14.4316244125,6.6910257339,34.82
2.7850000000,30.5770034790,14.7924146652,6.8503355980,34.65
2.7940000000,29.5842437744,13.6198453903,6.9299907684,33.30
2.8040000000,29.7827968597,14.4316244125,7.4875764847,33.93
2.8140000000,31.3712120056,13.7100429535,7.0096459389,34.95
2.8240000000,30.7755565643,15.2434034348,6.6113710403,34.97
2.8340000000,31.5697650909,14.5218219757,6.6113710403,35.37
2.8440000000,31.3712120056,14.2512292862,6.8503355980,35.13
2.8530000000,30.5770034790,14.4316244125,7.1689558029,34.56
2.8630000000,29.1871395111,14.1610317230,6.9299907684,33.17
2.8730000000,28.9885883331,14.2512292862,6.8503355980,33.02
2.8830000000,28.9885883331,14.6120195389,6.8503355980,33.18
2.8930000000,30.3784523010,14.7022171021,6.4520606995,34.36
2.9030000000,30.7755565643,14.7022171021,7.7265415192,34.97
2.9130000000,30.7755565643,14.3414268494,7.4079213142,34.75
2.9220000000,30.7755565643,14.7022171021,7.2486109734,34.87
2.9320000000,29.5842437744,14.1610317230,7.0893011093,33.56
2.9420000000,29.5842437744,14.5218219757,6.4520606995,33.58
2.9520000000,28.7900371552,13.9806365967,7.0893011093,32.78
2.9620000000,29.7827968597,14.2512292862,7.0096459389,33.75
2.9710000000,29.9813480377,14.8826131821,7.2486109734,34.25
2.9820000000,29.7827968597,14.2512292862,6.8503355980,33.72
2.9910000000,31.7683162689,14.2512292862,7.3282661438,35.58
3.0010000000,29.1871395111,13.9806365967,7.2486109734,33.16
3.0110000000,29.9813480377,14.8826131821,6.6113710403,34.12
3.0210000000,29.5842437744,13.8002405167,6.6113710403,33.31
3.0310000000,31.9668674469,14.3414268494,6.4520606995,35.63
3.0410000000,29.9813480377,14.8826131821,7.4079213142,34.28
3.0500000000,29.7827968597,14.9728107452,7.0096459389,34.06
3.0600000000,29.3856925964,14.2512292862,7.3282661438,33.47
3.0700000000,29.5842437744,14.3414268494,6.9299907684,33.60
3.0800000000,31.7683162689,14.6120195389,7.1689558029,35.69
3.0900000000,30.9741077423,14.9728107452,6.3724055290,34.99
3.1000000000,29.1871395111,14.3414268494,6.9299907684,33.25
3.1100000000,30.7755565643,14.1610317230,6.6113710403,34.52
3.1190000000,30.7755565643,14.7022171021,6.9299907684,34.80
