t,x,y,z,mf
2.5400000000,28.7900371552,13.0786600113,6.6113710403,32.31
2.5490000000,29.3856925964,14.0708341599,6.6910257339,33.26
2.5590000000,29.3856925964,14.2512292862,5.8944749832,33.19
2.5690000000,28.5914840698,13.3492527008,6.8503355980,32.29
2.5790000000,29.1871395111,13.8002405167,6.6113710403,32.96
2.5890000000,29.3856925964,13.8904380798,6.8503355980,33.22
2.5990000000,28.3929328918,13.2590551376,6.2927503586,31.96
2.6080000000,29.1871395111,13.4394502640,6.4520606995,32.77
2.6180000000,27.9958286285,12.8982639313,6.9299907684,31.59
2.6280000000,28.7900371552,13.6198453903,6.9299907684,32.59
2.6380000000,30.5770034790,13.7100429535,6.6910257339,34.17
2.6480000000,30.5770034790,14.4316244125,6.5317158699,34.44
2.6570000000,28.3929328918,13.4394502640,6.1334404945,32.01
2.6680000000,28.3929328918,13.6198453903,6.4520606995,32.14
2.6770000000,27.9958286285,13.6198453903,6.6113710403,31.83
2.6870000000,27.7972755432,14.2512292862,6.6910257339,31.95
2.6970000000,28.7900371552,13.9806365967,6.4520606995,32.65
2.7070000000,28.9885883331,13.8904380798,5.7351651192,32.65
2.7170000000,29.5842437744,13.8002405167,6.6113710403,33.31
2.7260000000,28.9885883331,13.8904380798,6.8503355980,32.87
2.7360000000,28.3929328918,13.2590551376,6.7706809044,32.06
2.7460000000,28.1943798065,13.7100429535,6.3724055290,31.99
2.7560000000,28.9885883331,14.4316244125,6.2130956650,32.97
2.7660000000,28.9885883331,13.7100429535,6.2130956650,32.66
2.7760000000,26.8045158386,14.1610317230,6.7706809044,31.06
2.7860000000,28.1943798065,14.0708341599,6.2130956650,32.12
2.7950000000,28.1943798065,13.8904380798,6.6910257339,32.13
2.8050000000,28.5914840698,13.5296478271,6.2130956650,32.24
2.8150000000,29.7827968597,13.5296478271,7.0096459389,33.45
2.8250000000,27.9958286285,12.8982639313,6.7706809044,31.56
2.8350000000,27.4001731873,13.5296478271,6.2130956650,31.18
2.8450000000,28.3929328918,13.9806365967,6.6113710403,32.33
2.8550000000,28.5914840698,14.0708341599,6.8503355980,32.59
2.8640000000,30.1799011230,13.3492527008,6.6910257339,33.67
2.8740000000,28.5914840698,13.1688575745,6.6910257339,32.18
2.8840000000,29.1871395111,13.8002405167,6.7706809044,32.99
2.8940000000,29.3856925964,13.1688575745,6.6910257339,32.89
2.9040000000,27.7972755432,13.5296478271,6.2130956650,31.53
2.9140000000,28.9885883331,13.5296478271,6.6910257339,32.68
2.9230000000,29.1871395111,14.5218219757,6.1334404945,33.17
2.9330000000,27.7972755432,13.8904380798,6.3724055290,31.72
2.9430000000,29.3856925964,13.7100429535,6.6910257339,33.11
2.9530000000,27.7972755432,13.8904380798,6.3724055290,31.72
2.9630000000,27.4001731873,13.1688575745,6.3724055290,31.06
2.9720000000,28.5914840698,13.5296478271,6.6910257339,32.33
2.9830000000,28.5914840698,13.8904380798,6.5317158699,32.45
2.9920000000,28.5914840698,13.1688575745,6.3724055290,32.12
3.0020000000,27.7972755432,14.0708341599,6.8503355980,31.90
3.0120000000,28.7900371552,13.9806365967,6.7706809044,32.71
3.0220000000,28.5914840698,13.8904380798,6.6910257339,32.48
3.0320000000,27.7972755432,13.8904380798,7.1689558029,31.89
3.0410000000,27.5987243652,13.9806365967,6.4520606995,31.60
3.0520000000,28.9885883331,14.2512292862,6.0537853241,32.86
3.0610000000,30.1799011230,14.2512292862,6.0537853241,33.92
3.0710000000,29.5842437744,13.9806365967,6.7706809044,33.41
3.0810000000,29.1871395111,13.4394502640,6.2927503586,32.74
3.0910000000,28.1943798065,13.5296478271,6.3724055290,31.92
3.1010000000,28.3929328918,13.6198453903,6.6113710403,32.18
3.1100000000,29.7827968597,13.5296478271,6.6910257339,33.39
3.1200000000,27.2016201019,13.0786600113,7.0893011093,31.00
3.1300000000,29.9813480377,13.8002405167,6.7706809044,33.69
3.1400000000,28.9885883331,12.9884614944,6.5317158699,32.43
3.1500000000,29.3856925964,13.5296478271,6.2130956650,32.94
3.1600000000,29.3856925964,14.2512292862,6.5317158699,33.31
3.1700000000,27.7972755432,13.3492527008,6.3724055290,31.49
3.1790000000,28.1943798065,13.1688575745,6.0537853241,31.70
3.1890000000,28.7900371552,14.1610317230,6.4520606995,32.73
3.1990000000,28.5914840698,13.7100429535,6.2130956650,32.31
3.2090000000,27.7972755432,12.9884614944,7.0096459389,31.47
3.2190000000,28.5914840698,13.5296478271,6.2130956650,32.24
3.2290000000,29.5842437744,13.9806365967,6.4520606995,33.35
3.2380000000,29.1871395111,13.6198453903,5.8148202896,32.73
3.2480000000,28.3929328918,13.8002405167,6.6113710403,32.25
3.2580000000,29.5842437744,12.8982639313,6.6113710403,32.94
3.2680000000,28.3929328918,13.0786600113,6.9299907684,32.02
3.2780000000,28.5914840698,13.8904380798,6.6910257339,32.48
3.2880000000,28.1943798065,13.8904380798,6.5317158699,32.10
3.2980000000,28.3929328918,13.8002405167,6.4520606995,32.22
3.3070000000,28.7900371552,13.6198453903,6.6113710403,32.53
3.3170000000,28.1943798065,13.5296478271,7.0096459389,32.05
3.3270000000,28.9885883331,14.0708341599,6.3724055290,32.85
3.3370000000,28.9885883331,14.0708341599,6.6910257339,32.91
3.3470000000,28.7900371552,14.3414268494,6.4520606995,32.81
3.3570000000,28.1943798065,14.2512292862,6.5317158699,32.26
3.3660000000,27.9958286285,13.9806365967,6.7706809044,32.02
3.3760000000,28.7900371552,13.4394502640,6.6113710403,32.45
3.3860000000,27.4001731873,14.4316244125,7.0096459389,31.75
3.3960000000,27.4001731873,14.2512292862,6.2130956650,31.50
3.4060000000,27.7972755432,13.1688575745,6.2130956650,31.38
3.4160000000,29.5842437744,13.8002405167,6.7706809044,33.34
3.4260000000,29.7827968597,13.5296478271,6.8503355980,33.42
3.4350000000,28.9885883331,13.8904380798,6.6910257339,32.83
3.4450000000,29.3856925964,14.2512292862,6.5317158699,33.31
3.4550000000,28.1943798065,13.1688575745,6.0537853241,31.70
3.4650000000,28.7900371552,13.2590551376,6.6113710403,32.38
3.4750000000,28.9885883331,12.9884614944,6.5317158699,32.43
3.4840000000,29.5842437744,13.4394502640,6.2927503586,33.10
3.4950000000,28.7900371552,13.6198453903,6.2927503586,32.46
3.5040000000,27.9958286285,13.8002405167,6.7706809044,31.94
3.5140000000,29.3856925964,13.5296478271,6.2130956650,32.94
3.5240000000,29.1871395111,13.9806365967,6.9299907684,33.10
3.5340000000,27.9958286285,14.1610317230,7.2486109734,32.20
3.5440000000,28.3929328918,13.8002405167,6.7706809044,32.29
3.5540000000,29.3856925964,13.7100429535,7.0096459389,33.18
3.5630000000,28.9885883331,13.7100429535,6.5317158699,32.73
3.5730000000,29.1871395111,13.4394502640,6.7706809044,32.84
3.5830000000,27.4001731873,13.8904380798,6.3724055290,31.37
3.5930000000,27.2016201019,12.8982639313,6.4520606995,30.79
3.6030000000,30.5770034790,14.0708341599,6.6910257339,34.32
3.6130000000,29.1871395111,13.8002405167,6.2927503586,32.89
3.6220000000,28.7900371552,13.8002405167,6.9299907684,32.67
3.6320000000,28.1943798065,13.1688575745,6.3724055290,31.76
3.6420000000,27.9958286285,13.6198453903,6.2927503586,31.76
3.6520000000,28.5914840698,14.0708341599,6.6910257339,32.56
3.6620000000,28.3929328918,13.2590551376,6.9299907684,32.09
3.6720000000,27.5987243652,12.8982639313,6.7706809044,31.21
3.6810000000,29.5842437744,13.4394502640,7.2486109734,33.29
3.6910000000,29.7827968597,13.8904380798,6.6910257339,33.54
3.7010000000,28.3929328918,13.6198453903,6.4520606995,32.14
3.7110000000,28.1943798065,14.0708341599,6.0537853241,32.09
3.7210000000,28.1943798065,13.3492527008,6.2130956650,31.81
3.7310000000,28.1943798065,13.7100429535,6.6910257339,32.06
3.7410000000,28.3929328918,13.9806365967,6.6113710403,32.33
3.7500000000,28.9885883331,13.1688575745,6.6910257339,32.54
3.7600000000,30.5770034790,14.2512292862,6.3724055290,34.33
3.7700000000,28.9885883331,12.6276712418,6.6910257339,32.32
3.7800000000,27.7972755432,13.8904380798,7.0096459389,31.86
3.7900000000,30.1799011230,13.3492527008,6.8503355980,33.70
3.8000000000,29.3856925964,13.1688575745,6.8503355980,32.92
3.8090000000,29.9813480377,13.6198453903,6.4520606995,33.56
3.8190000000,29.7827968597,13.7100429535,7.1689558029,33.56
3.8290000000,28.7900371552,13.9806365967,6.1334404945,32.59
3.8390000000,28.7900371552,13.9806365967,7.0893011093,32.78
3.8490000000,28.5914840698,13.8904380798,6.3724055290,32.42
3.8590000000,29.3856925964,13.7100429535,6.8503355980,33.14
3.8690000000,27.9958286285,13.9806365967,6.4520606995,31.95
3.8780000000,29.7827968597,13.5296478271,6.5317158699,33.36
3.8880000000,28.1943798065,13.8904380798,6.5317158699,32.10
3.8980000000,28.9885883331,13.7100429535,6.3724055290,32.69
3.9080000000,28.3929328918,13.4394502640,6.7706809044,32.13
3.9180000000,29.1871395111,13.9806365967,6.4520606995,33.00
3.9280000000,29.1871395111,13.6198453903,6.4520606995,32.85
3.9380000000,28.1943798065,13.8904380798,6.0537853241,32.01
3.9470000000,27.0030689240,13.8904380798,6.0537853241,30.96
3.9570000000,28.9885883331,14.0708341599,6.5317158699,32.88
3.9670000000,29.1871395111,13.8002405167,6.6113710403,32.96
3.9770000000,29.5842437744,13.6198453903,6.2927503586,33.17
3.9870000000,27.5987243652,13.8002405167,6.9299907684,31.63
3.9970000000,29.3856925964,13.7100429535,6.5317158699,33.08
4.0060000000,27.5987243652,13.4394502640,6.6113710403,31.40
4.0160000000,28.7900371552,13.4394502640,6.9299907684,32.52
4.0260000000,28.7900371552,13.4394502640,7.0893011093,32.55
4.0360000000,29.1871395111,13.2590551376,6.7706809044,32.76
4.0460000000,28.1943798065,13.1688575745,6.6910257339,31.83
4.0560000000,29.1871395111,13.0786600113,5.8148202896,32.51
4.0660000000,27.5987243652,13.9806365967,6.2927503586,31.57
4.0750000000,28.7900371552,13.8002405167,6.1334404945,32.51
4.0850000000,29.1871395111,13.9806365967,6.7706809044,33.06
4.0950000000,28.1943798065,13.7100429535,6.3724055290,31.99
4.1050000000,27.9958286285,13.6198453903,6.1334404945,31.73
4.1150000000,28.9885883331,13.1688575745,6.0537853241,32.41
4.1250000000,28.7900371552,13.9806365967,6.4520606995,32.65
4.1340000000,28.3929328918,13.2590551376,6.2927503586,31.96
4.1440000000,29.1871395111,13.9806365967,6.6113710403,33.03
4.1540000000,29.5842437744,14.5218219757,6.4520606995,33.58
4.1640000000,29.5842437744,13.9806365967,7.2486109734,33.51
4.1740000000,28.7900371552,13.0786600113,6.9299907684,32.37
4.1840000000,29.1871395111,13.2590551376,6.6113710403,32.73
4.1940000000,27.2016201019,13.9806365967,6.1334404945,31.19
4.2030000000,27.9958286285,13.9806365967,6.1334404945,31.89
4.2130000000,27.7972755432,13.8904380798,6.0537853241,31.66
4.2230000000,29.1871395111,13.9806365967,6.4520606995,33.00
4.2330000000,28.1943798065,14.0708341599,6.6910257339,32.21
4.2430000000,28.7900371552,13.4394502640,6.7706809044,32.49
4.2530000000,27.9958286285,13.4394502640,6.6113710403,31.75
4.2620000000,27.5987243652,13.8002405167,6.2927503586,31.49
4.2720000000,27.5987243652,13.8002405167,6.2927503586,31.49
4.2820000000,28.9885883331,13.3492527008,6.6910257339,32.61
4.2920000000,28.3929328918,13.9806365967,6.4520606995,32.30
4.3020000000,27.5987243652,13.8002405167,6.4520606995,31.52
4.3110000000,29.1871395111,13.9806365967,6.7706809044,33.06
4.3220000000,29.5842437744,14.1610317230,6.4520606995,33.43
4.3310000000,28.5914840698,13.8904380798,6.5317158699,32.45
4.3410000000,28.5914840698,14.6120195389,6.3724055290,32.74
4.3510000000,29.3856925964,13.3492527008,6.8503355980,32.99
4.3610000000,28.1943798065,13.7100429535,6.5317158699,32.02
4.3710000000,28.9885883331,14.0708341599,6.8503355980,32.94
4.3810000000,28.5914840698,13.5296478271,6.5317158699,32.30
4.3900000000,29.1871395111,13.6198453903,6.9299907684,32.95
4.4000000000,28.9885883331,13.7100429535,6.5317158699,32.73
4.4100000000,28.5914840698,12.9884614944,6.0537853241,31.98
4.4200000000,28.5914840698,13.3492527008,6.5317158699,32.22
4.4300000000,27.4001731873,13.7100429535,6.3724055290,31.29
4.4400000000,28.1943798065,13.3492527008,6.6910257339,31.90
4.4490000000,28.5914840698,13.8904380798,7.0096459389,32.55
4.4600000000,29.1871395111,13.0786600113,6.7706809044,32.69
4.4690000000,28.3929328918,13.2590551376,6.1334404945,31.93
4.4790000000,28.7900371552,13.9806365967,6.7706809044,32.71
