t,x,y,z,mf
1281850,-3.7109,24.9023,-25.9766,36.18
1281861,-3.4180,24.9512,-25.9277,36.15
1281872,-3.3203,25.2930,-25.3418,35.96
1281883,-3.0762,24.6582,-25.0488,35.28
1281894,-3.0762,24.6582,-25.0488,35.28
1281904,-2.8809,24.5605,-25.8301,35.76
1281915,-3.5156,25.0977,-25.7324,36.12
1281926,-3.3203,25.4395,-25.1953,35.96
1281937,-3.0762,24.9023,-25.8301,36.01
1281948,-3.5156,24.9512,-25.3906,35.77
1281959,-2.5879,24.8047,-25.7324,35.83
1281970,-3.3203,25.0000,-26.1719,36.35
1281981,-3.3203,25.0000,-26.1719,36.35
1281991,-3.3203,25.0488,-26.3184,36.48
1282002,-3.1738,25.0977,-25.6348,36.02
1282013,-3.1250,25.4395,-25.9277,36.46
1282024,-2.8809,25.0000,-26.0742,36.24
1282035,-3.1250,25.0000,-26.1230,36.29
1282046,-3.3691,25.0000,-26.2207,36.39
1282057,-3.6133,24.7559,-25.4883,35.71
1282068,-3.6133,24.7559,-25.4883,35.71
1282078,-3.3691,24.6582,-26.0742,36.05
1282089,-2.9297,25.1953,-26.5625,36.73
1282100,-3.0273,24.9023,-26.3672,36.39
1282111,-3.2715,24.6582,-26.5625,36.39
1282122,-3.5156,25.0977,-26.1230,36.40
1282133,-3.3691,25.2930,-26.0254,36.45
1282144,-3.1738,25.0977,-26.9043,36.93
1282155,-3.1738,25.0977,-26.9043,36.93
1282165,-3.1738,25.1465,-26.3672,36.57
1282176,-2.7832,25.1465,-26.5625,36.68
1282187,-2.7344,25.4395,-26.7578,37.02
1282198,-3.3203,25.1953,-26.4648,36.69
1282209,-3.7109,25.4395,-26.6113,37.00
1282220,-3.4668,25.3906,-26.5625,36.91
1282231,-2.9785,25.6348,-26.3184,36.86
1282242,-2.9785,25.6348,-26.3184,36.86
1282252,-3.5156,25.0488,-26.5137,36.64
1282263,-3.2715,25.2441,-25.9766,36.37
1282274,-3.2715,25.0977,-26.3184,36.51
1282285,-4.0527,24.8047,-26.0742,36.22
1282296,-3.6621,25.1953,-25.9766,36.37
1282307,-3.0273,25.1465,-26.3184,36.53
1282318,-3.1250,24.9023,-26.4160,36.44
1282329,-3.1250,24.9023,-26.4160,36.44
1282339,-3.3691,25.0000,-26.5625,36.63
1282350,-3.3691,25.0488,-25.5371,35.93
1282361,-3.2715,25.0977,-26.5137,36.65
1282372,-3.3203,25.2441,-26.4648,36.72
1282383,-3.5645,24.9023,-27.0508,36.94
1282394,-3.3203,25.4395,-25.9766,36.51
1282405,-3.3203,25.0488,-26.6602,36.73
1282416,-3.7109,25.0488,-26.6602,36.77
1282426,-2.6855,25.0000,-26.5625,36.58
1282437,-3.3203,24.4629,-26.8555,36.48
1282448,-3.2227,25.1465,-26.5137,36.68
1282459,-3.4180,25.1465,-26.3672,36.60
1282470,-3.1738,24.3652,-26.7578,36.33
1282481,-3.1250,24.8047,-26.3672,36.34
1282492,-3.1250,25.1953,-26.8555,36.96
1282503,-3.3691,25.1953,-26.8555,36.98
1282513,-3.3691,25.0977,-26.9043,36.95
1282524,-3.3203,25.1465,-26.6113,36.76
1282535,-3.3691,25.1465,-26.5137,36.70
1282546,-3.0762,25.0000,-26.8066,36.78
1282557,-3.0762,24.4141,-26.7578,36.35
1282568,-3.0762,25.1953,-26.6113,36.78
1282579,-3.0762,25.0000,-27.3438,37.18
1282590,-3.2715,25.0000,-27.3438,37.19
1282600,-2.9297,24.8535,-26.8555,36.71
1282611,-3.1738,25.4395,-25.8789,36.43
1282622,-2.6855,24.3652,-26.2695,35.93
1282633,-3.2227,25.0000,-26.3672,36.48
1282644,-3.0273,24.4141,-26.0254,35.81
1282655,-2.7832,24.7559,-26.2695,36.20
1282666,-2.7832,24.7559,-26.5137,36.38
1282677,-2.6855,25.1953,-26.5137,36.67
1282687,-2.5391,24.4141,-26.6602,36.24
1282698,-2.9785,24.5117,-26.3184,36.09
1282709,-2.9785,25.0977,-26.1719,36.38
1282720,-3.0273,25.4395,-25.7324,36.31
1282731,-2.9785,25.1953,-26.2695,36.52
1282742,-2.7832,24.8535,-26.3184,36.31
1282753,-2.7832,24.8535,-27.1973,36.95
1282764,-3.0762,24.1699,-27.1973,36.51
1282774,-2.5879,24.5117,-25.4395,35.42
1282785,-2.8809,24.5117,-26.3672,36.12
1282796,-2.3926,24.7070,-26.3184,36.18
1282807,-2.7832,24.4629,-26.6113,36.25
1282818,-2.1973,25.0000,-27.0020,36.86
1282829,-2.5879,24.7559,-25.8789,35.91
1282840,-2.5879,24.7559,-25.4395,35.59
1282851,-1.8555,24.9512,-25.4395,35.68
1282861,-2.0020,24.9512,-26.0742,36.14
1282872,-2.0508,25.2930,-26.3184,36.56
1282883,-2.3437,25.3418,-25.8789,36.30
1282894,-2.4414,26.1230,-24.8047,36.11
1282905,-2.0508,25.6348,-25.0000,35.87
1282916,-2.6855,26.3184,-25.6348,36.84
1282927,-2.6855,26.3184,-25.3906,36.67
1282938,-2.4902,26.3184,-25.3906,36.65
1282948,-3.0273,26.2695,-26.0254,37.10
1282959,-3.3203,26.4160,-24.7070,36.32
1282970,-4.3457,26.8066,-25.1953,37.04
1282981,-4.2480,25.7813,-24.9512,36.13
1282992,-5.0293,25.8789,-24.3652,35.90
1283003,-5.0781,26.0254,-24.0723,35.81
1283014,-5.0781,26.0254,-24.0723,35.81
1283024,-5.4687,25.8301,-24.5605,36.06
1283035,-5.7617,25.4395,-24.7070,35.93
1283046,-5.6152,25.7813,-24.3164,35.88
1283057,-5.2734,25.1465,-25.2441,36.02
1283068,-5.3223,24.4629,-25.2441,35.55
1283079,-5.4687,24.4629,-25.0488,35.44
1283090,-4.8828,24.7070,-25.1953,35.62
1283101,-4.8828,24.7070,-25.1953,35.62
1283111,-4.9805,24.2188,-25.2930,35.37
1283122,-5.0293,24.1211,-25.0488,35.14
1283133,-4.6387,24.2188,-25.5371,35.50
1283144,-4.2969,24.5117,-25.3906,35.55
1283155,-4.1016,24.4629,-25.8301,35.81
1283166,-3.9551,24.5605,-25.7813,35.83
1283177,-4.1016,24.7559,-25.9766,36.12
1283188,-4.1016,24.7559,-25.9766,36.12
1283198,-4.0527,24.2676,-26.9043,36.46
1283209,-4.0039,25.0000,-26.7578,36.84
1283220,-3.9062,25.0000,-25.6836,36.05
1283231,-3.8574,24.6094,-25.8789,35.92
1283242,-3.7109,24.5117,-25.7813,35.77
1283253,-3.7598,25.1465,-26.1719,36.49
1283264,-3.7109,24.6582,-25.8789,35.94
1283275,-3.7109,24.6582,-25.8789,35.94
1283285,-4.0527,24.9023,-26.2207,36.39
1283296,-4.0527,25.1953,-25.5859,36.14
1283307,-3.4668,24.8535,-25.5371,35.80
1283318,-3.5156,24.8535,-26.3184,36.37
1283329,-3.8086,24.8047,-25.3906,35.70
1283340,-3.6621,24.8535,-25.9277,36.10
1283351,-3.6133,25.1465,-25.9766,36.33
1283362,-3.6133,25.1465,-25.9766,36.33
1283372,-3.2715,24.4629,-25.7324,35.66
1283383,-3.5645,24.9023,-26.3184,36.41
1283394,-3.4668,24.8047,-26.0742,36.15
1283405,-3.5645,24.6582,-26.6113,36.45
1283416,-3.4668,24.9512,-25.7324,36.01
1283427,-3.6621,24.4629,-26.2207,36.05
1283438,-3.4180,24.8047,-25.9277,36.04
1283449,-3.4180,24.8047,-25.9277,36.04
1283459,-2.9297,24.5605,-26.1719,36.01
1283470,-3.3203,24.9512,-26.4648,36.52
1283481,-3.2227,25.0488,-26.5625,36.65
1283492,-3.4668,24.6094,-26.0742,36.02
1283503,-3.6621,25.1953,-26.0742,36.44
1283514,-3.5156,24.7559,-25.9766,36.06
1283525,-3.9062,24.9512,-25.5371,35.92
1283536,-3.9062,24.9512,-25.5371,35.92
1283546,-3.6621,24.9512,-26.5625,36.63
1283557,-3.2715,24.8535,-26.5625,36.52
1283568,-3.1738,25.0977,-26.4648,36.61
1283579,-3.0273,25.3418,-26.2695,36.63
1283590,-3.2715,24.9023,-26.2695,36.34
1283601,-3.6621,25.2441,-25.8301,36.30
1283612,-2.9297,25.0977,-26.1719,36.38
1283623,-2.9297,25.0977,-26.1719,36.38
1283633,-3.2227,24.4629,-26.4160,36.15
1283644,-3.2227,24.8535,-26.3184,36.34
1283655,-3.7598,24.4629,-26.2695,36.09
1283666,-3.6133,24.8047,-26.3672,36.38
1283677,-3.3203,24.9023,-25.5371,35.82
1283688,-3.2227,24.3652,-25.6348,35.51
1283699,-3.3691,24.7070,-26.1719,36.15
1283710,-3.3691,24.7070,-26.1719,36.15
1283720,-3.7109,24.5605,-25.6348,35.69
1283731,-3.8086,24.9023,-26.2695,36.40
1283742,-3.6621,25.2441,-25.5371,36.09
1283753,-3.3203,24.9023,-26.5625,36.56
1283764,-3.1738,25.4883,-26.0742,36.60
1283775,-3.1250,24.6582,-26.2695,36.16
1283786,-3.6133,25.0977,-26.5137,36.69
1283797,-3.6133,25.0977,-26.5137,36.69
1283807,-3.4668,25.1465,-27.0996,37.13
1283818,-3.8086,25.3906,-26.3672,36.80
1283829,-3.3691,24.9512,-26.2207,36.35
1283840,-3.5645,24.7070,-27.0020,36.77
1283851,-3.7109,24.7070,-26.5137,36.43
1283862,-3.6621,24.9023,-26.8066,36.77
1283873,-3.7598,24.7559,-27.1973,36.97
1283884,-3.7598,24.7559,-27.1973,36.97
1283894,-3.4668,24.8535,-25.6836,35.91
1283905,-3.5645,25.3906,-26.3672,36.78
1283916,-3.6133,24.6582,-26.2695,36.21
1283927,-3.3203,24.7559,-26.8555,36.68
1283938,-4.1992,24.2188,-26.5137,36.15
1283949,-3.5156,24.8047,-26.2695,36.30
1283960,-2.9785,24.6582,-26.2207,36.12
1283971,-2.9785,24.6582,-26.2207,36.12
1283981,-3.3691,24.3652,-25.7324,35.60
1283992,-3.1738,24.8535,-26.4648,36.44
1284003,-3.8086,24.9023,-25.8301,36.08
1284014,-3.6133,25.3418,-25.9277,36.44
1284025,-3.7109,25.4883,-25.7813,36.44
1284036,-3.1250,24.9023,-26.0254,36.16
1284047,-3.4668,25.0488,-26.4160,36.57
1284058,-3.4668,25.0488,-26.4160,36.57
1284068,-3.2227,25.1465,-25.7324,36.12
1284079,-3.4180,24.8535,-25.9766,36.11
1284090,-3.8086,24.5605,-25.8301,35.85
1284101,-3.3203,24.8047,-25.9277,36.04
1284112,-3.3203,25.0000,-26.1230,36.31
1284123,-3.2227,24.4629,-26.4648,36.18
1284134,-3.2227,24.6582,-26.3184,36.21
1284145,-3.1738,24.6582,-26.3184,36.20
1284155,-3.2715,25.0488,-26.3672,36.52
1284166,-3.4180,24.7559,-25.7324,35.87
1284177,-3.5645,24.8047,-25.8789,36.02
1284188,-3.5156,25.4395,-26.4648,36.88
1284199,-3.3691,25.1953,-26.0254,36.38
1284210,-3.1738,24.7559,-26.1230,36.13
1284221,-3.1738,24.7070,-26.1230,36.10
1284232,-3.9062,24.7070,-26.1230,36.17
1284242,-3.2715,25.5371,-26.1230,36.68
1284253,-3.3691,25.6836,-25.2930,36.20
1284264,-3.1738,25.3906,-25.9766,36.46
1284275,-3.5156,25.2441,-25.8301,36.29
1284286,-3.3691,25.3418,-25.8301,36.34
1284297,-3.4180,25.0977,-25.9766,36.28
1284308,-3.4180,25.2441,-26.1719,36.52
1284319,-2.8320,25.2441,-26.1719,36.47
1284329,-3.2227,25.2441,-26.3184,36.61
1284340,-2.9297,25.3906,-26.4160,36.76
1284351,-2.9297,25.3906,-26.3672,36.72
1284362,-3.1250,25.1953,-25.7813,36.18
1284373,-3.7109,25.6348,-26.1230,36.79
1284384,-3.2715,25.3418,-26.1719,36.58
1284395,-3.2715,25.3418,-25.8789,36.37
1284406,-3.4180,25.5859,-25.8789,36.55
1284416,-3.5156,24.8047,-26.3184,36.34
1284427,-3.1738,24.7070,-25.8301,35.88
1284438,-3.7109,25.2441,-25.4883,36.07
1284449,-2.6367,24.6582,-26.2695,36.13
1284460,-3.3203,24.6582,-26.3672,36.25
1284471,-2.9297,25.0977,-26.5137,36.63
1284482,-2.9297,25.0977,-25.8301,36.13
1284493,-3.0273,24.7559,-25.8301,35.91
1284503,-3.5645,24.8535,-26.1719,36.27
1284514,-3.7109,25.0000,-26.1230,36.35
1284525,-3.5645,25.0977,-26.3184,36.54
1284536,-3.2715,24.9023,-25.9277,36.10
1284547,-3.2715,25.0000,-26.3672,36.48
1284558,-3.1738,24.6094,-26.0742,35.99
1284569,-3.1738,24.6094,-26.1230,36.03
1284580,-2.9785,24.8535,-26.1230,36.18
1284590,-2.5391,24.8535,-26.3184,36.29
1284601,-3.2715,25.1465,-26.0254,36.34
1284612,-2.7344,25.2441,-26.0742,36.40
1284623,-3.2715,25.4883,-26.0742,36.61
1284634,-2.8809,25.2441,-25.8301,36.23
1284645,-3.0762,24.9512,-25.7324,35.97
1284656,-3.0762,24.9512,-25.7324,35.97
1284666,-2.2461,25.0000,-26.0254,36.16
1284677,-3.2227,25.5859,-25.5859,36.33
1284688,-2.7344,24.9512,-26.3184,36.37
1284699,-2.7832,24.8047,-25.6348,35.78
1284710,-2.5879,24.7559,-25.5859,35.70
1284721,-2.4902,24.9512,-25.4395,35.72
1284732,-2.1973,25.6348,-25.1465,35.98
1284743,-2.1973,25.6348,-25.1465,35.98
1284753,-2.1973,25.0977,-25.4883,35.84
1284764,-1.8555,25.0000,-25.8301,35.99
1284775,-1.6602,25.4883,-25.7813,36.29
1284786,-1.5625,25.9766,-25.1953,36.22
1284797,-1.6113,25.6348,-24.8535,35.74
1284808,-2.1973,26.5137,-24.7559,36.34
1284819,-3.0762,26.7090,-24.3164,36.25
1284830,-3.0762,26.7090,-24.3164,36.25
1284840,-3.5645,26.5625,-24.3652,36.22
1284851,-4.3945,26.9531,-24.1211,36.44
1284862,-5.7129,26.4160,-23.8770,36.06
1284873,-5.4687,25.9766,-23.6328,35.54
1284884,-6.1035,25.6348,-24.7559,36.16
1284895,-5.8105,25.2930,-24.1699,35.46
1284906,-5.3711,25.0977,-24.2188,35.29
1284917,-5.3711,25.0977,-24.2188,35.29
1284927,-5.1270,23.9258,-24.3652,34.53
1284938,-4.2969,24.1699,-25.1953,35.18
1284949,-4.7363,24.4141,-25.5371,35.65
1284960,-3.8574,24.9023,-25.2930,35.70
1284971,-3.9551,25.0977,-25.5371,36.02
1284982,-4.3945,24.6094,-25.9277,36.02
1284993,-3.2227,24.5117,-25.6348,35.61
1285004,-3.2227,24.5117,-25.6348,35.61
1285014,-3.6133,24.8535,-25.5859,35.85
1285025,-3.8086,24.8535,-25.3906,35.73
1285036,-3.5645,25.3418,-25.9277,36.43
1285047,-3.4180,24.9023,-26.2695,36.36
1285058,-3.9062,24.9512,-25.8301,36.12
1285069,-2.9297,24.5117,-25.4883,35.48
1285080,-3.3203,24.5605,-25.6348,35.66
1285091,-3.3203,24.5605,-25.6348,35.66
1285101,-3.3203,24.6094,-25.9766,35.94
1285112,-3.5645,24.9512,-25.6348,35.95
1285123,-3.3691,24.3652,-25.7813,35.63
1285134,-3.4180,25.0488,-26.3672,36.53
1285145,-2.9785,24.7070,-26.0742,36.04
1285156,-3.6133,25.0488,-25.9766,36.27
1285167,-3.1738,24.8535,-26.1230,36.20
1285178,-3.1738,24.8535,-26.1230,36.20
1285188,-3.7109,25.7813,-26.7090,37.31
1285199,-3.1738,24.8535,-25.5371,35.78
1285210,-2.7344,24.8535,-25.6348,35.81
1285221,-3.7109,25.1465,-25.1953,35.79
1285232,-3.2227,24.5117,-26.2207,36.04
1285243,-3.1738,24.4141,-26.3184,36.04
1285254,-3.6133,25.1465,-25.4883,35.99
1285265,-3.6133,25.1465,-25.4883,35.99
1285275,-3.7598,24.8047,-25.9766,36.11
1285286,-3.8574,24.9023,-25.7813,36.05
1285297,-3.5645,24.2188,-25.5371,35.38
1285308,-3.3691,25.0000,-25.7324,36.03
1285319,-3.5156,24.9023,-25.3906,35.74
1285330,-3.8086,25.2441,-26.0742,36.49
1285341,-3.4180,24.8535,-25.1465,35.52
1285352,-3.4180,24.8535,-25.1465,35.52
1285362,-2.9297,24.5605,-25.9766,35.87
1285373,-3.7598,25.1465,-26.4648,36.70
1285384,-3.3691,24.5605,-25.8789,35.84
1285395,-3.5645,24.8047,-26.5137,36.48
1285406,-3.7109,24.9512,-26.5137,36.60
1285417,-3.2227,25.0000,-26.1230,36.30
1285428,-3.5645,24.7070,-25.7324,35.85
1285439,-3.5645,24.7070,-25.7324,35.85
1285449,-3.2227,25.0977,-26.3184,36.51
1285460,-3.2715,25.0488,-25.7324,36.06
1285471,-3.2227,25.0000,-25.6348,35.95
1285482,-3.1738,25.0977,-26.0254,36.29
1285493,-3.4180,24.6094,-26.6113,36.41
1285504,-3.4668,24.7070,-26.9043,36.69
1285515,-3.3691,25.1465,-26.2695,36.52
1285526,-3.3691,25.1465,-26.2695,36.52
1285536,-3.4668,24.2676,-26.2695,35.93
1285547,-3.6621,25.0977,-26.4160,36.62
1285558,-3.0273,25.0488,-25.8301,36.11
1285569,-3.2715,25.0977,-26.1719,36.41
1285580,-3.5645,24.7070,-26.3184,36.27
1285591,-3.5645,24.6582,-26.4648,36.35
1285602,-3.3691,25.1953,-26.1719,36.48
1285613,-3.3691,25.1953,-26.1719,36.48
1285623,-2.7832,24.7070,-25.9277,35.92
1285634,-3.2715,24.9512,-26.0254,36.20
1285645,-3.7598,25.0000,-26.7578,36.81
1285656,-3.5156,24.8535,-26.4160,36.44
1285667,-3.8086,24.9023,-26.5625,36.61
1285678,-3.8574,24.4629,-26.6113,36.35
1285689,-3.8574,24.7070,-26.4160,36.37
1285700,-3.8574,24.7070,-26.4160,36.37
1285710,-3.7598,24.4141,-26.2695,36.06
1285721,-3.6133,24.4141,-26.1230,35.94
1285732,-3.4668,24.6094,-26.3672,36.23
1285743,-2.9785,24.7559,-26.4160,36.33
1285754,-3.7109,24.4141,-26.3672,36.13
1285765,-3.1738,24.9023,-25.9766,36.12
1285776,-3.1738,24.8535,-26.1719,36.23
1285787,-3.7598,24.8535,-26.1719,36.29
1285797,-3.6133,24.4629,-25.9277,35.83
1285808,-3.4180,25.1953,-26.8066,36.95
1285819,-3.7109,24.8535,-26.2695,36.35
1285830,-3.5156,24.8535,-26.1230,36.23
1285841,-3.8086,24.7559,-26.6602,36.58
1285852,-3.9062,25.0977,-26.1230,36.44
1285863,-3.9062,24.8535,-26.2207,36.34
1285874,-3.8086,24.8535,-26.2207,36.33
1285884,-3.6133,25.0488,-26.7090,36.79
1285895,-3.5156,24.9512,-26.4648,36.54
1285906,-4.0527,24.8535,-26.4648,36.53
1285917,-3.4668,24.9023,-26.7578,36.72
1285928,-3.5156,25.0977,-26.1230,36.40
1285939,-3.5156,24.6582,-26.0742,36.06
1285950,-3.5156,24.6582,-25.7324,35.81
1285961,-3.8086,24.9512,-25.7324,36.04
1285971,-3.4180,25.0000,-25.7813,36.07
1285982,-3.4668,24.9023,-25.7324,35.98
1285993,-3.4180,25.0000,-26.0254,36.25
1286004,-3.8574,24.3164,-26.4648,36.15
1286015,-3.2715,24.8535,-26.2695,36.31
1286026,-3.7109,24.7559,-25.6836,35.86
1286037,-3.7109,24.7559,-26.3184,36.32
1286048,-3.5645,25.1465,-26.3184,36.57
1286058,-3.1738,24.2676,-26.3184,35.94
1286069,-3.1250,25.2441,-26.0742,36.43
1286080,-3.2227,25.1465,-26.0254,36.33
1286091,-3.4668,24.6094,-26.4648,36.30
1286102,-3.5645,25.0488,-26.4160,36.58
1286113,-3.5156,24.7559,-25.7324,35.88
1286124,-3.5156,24.7559,-25.7813,35.91
1286135,-3.5156,24.7070,-25.7813,35.88
1286145,-3.4180,24.3652,-26.9043,36.46
1286156,-3.4668,25.1953,-26.7090,36.88
1286167,-3.1250,24.8047,-26.6113,36.51
1286178,-3.3203,24.5117,-25.8789,35.80
1286189,-3.2227,24.2676,-26.1230,35.80
1286200,-3.4668,24.4141,-26.9043,36.50
1286211,-3.4668,24.4141,-26.9043,36.50
1286221,-3.1738,25.0488,-26.4648,36.58
1286232,-3.3691,24.8535,-25.7813,35.97
1286243,-3.4668,24.5117,-26.3184,36.13
1286254,-3.3691,24.6582,-26.8555,36.61
1286265,-2.8320,24.6094,-26.5625,36.32
1286276,-3.2227,24.2676,-26.7090,36.23
1286287,-3.3691,24.3164,-26.2695,35.95
1286298,-3.3691,24.3164,-26.2695,35.95
1286308,-3.0273,24.6094,-26.3184,36.16
1286319,-3.4180,24.7070,-26.4160,36.33
1286330,-3.3691,24.2188,-27.1973,36.57
1286341,-3.1250,24.9023,-26.6602,36.61
1286352,-3.0762,24.2676,-26.4160,36.00
1286363,-3.0762,25.0488,-26.2695,36.43
1286374,-3.0762,24.8047,-26.3672,36.33
1286385,-3.0762,24.8047,-26.3672,36.33
1286395,-2.6367,24.7070,-26.7578,36.52
1286406,-3.1250,24.5605,-26.1230,35.99
1286417,-3.4180,24.6094,-26.3184,36.19
1286428,-3.1250,24.6094,-26.4160,36.24
1286439,-3.1250,25.1953,-26.5137,36.71
1286450,-3.4668,25.0000,-25.9277,36.18
1286461,-3.2715,25.1953,-25.7813,36.20
1286472,-3.2715,25.1953,-25.7813,36.20
1286482,-3.0762,24.6582,-26.3184,36.20
1286493,-3.2227,25.1465,-26.5625,36.72
1286504,-2.7344,24.7559,-26.6602,36.48
1286515,-2.6855,24.8535,-26.5137,36.44
1286526,-3.0273,24.7070,-26.4160,36.30
1286537,-2.9785,24.8047,-26.6113,36.50
1286548,-3.1738,24.6094,-26.4160,36.24
1286559,-3.1738,24.6094,-26.4160,36.24
1286569,-2.5391,24.3164,-26.1230,35.78
1286580,-2.7832,24.8535,-26.1719,36.20
1286591,-2.2461,24.6094,-26.9531,36.57
1286602,-2.7344,24.3164,-26.8555,36.33
1286613,-2.4902,24.8047,-26.7090,36.54
1286624,-2.4414,24.0723,-26.9043,36.18
1286635,-1.9531,24.4141,-26.7578,36.27
1286646,-1.9531,24.4141,-26.7578,36.27
1286656,-1.7090,25.0488,-25.6836,35.92
1286667,-1.8555,24.9512,-26.2207,36.24
1286678,-2.0020,24.7559,-26.2207,36.12
1286689,-1.7578,25.2441,-26.1230,36.37
1286700,-2.2461,25.7813,-26.0742,36.74
1286711,-2.8320,26.4648,-26.4648,37.53
1286722,-3.5645,26.0742,-25.3418,36.53
1286733,-3.5645,26.0742,-25.3418,36.53
1286743,-4.1992,26.6602,-24.9512,36.76
1286754,-4.8828,26.8555,-25.2441,37.18
1286765,-5.2246,26.2207,-24.8535,36.50
1286776,-5.6641,25.8789,-24.7070,36.22
1286787,-5.3223,25.5859,-24.4141,35.76
1286798,-5.3711,25.1465,-24.5605,35.56
1286809,-5.5664,24.9023,-24.8047,35.59
1286820,-5.5664,24.9023,-24.8047,35.59
1286830,-5.0781,24.7070,-25.6836,36.00
1286841,-4.9805,24.4141,-25.2930,35.50
1286852,-4.6875,24.1211,-25.1465,35.16
1286863,-4.0527,24.5605,-25.4883,35.63
1286874,-4.2969,24.5117,-25.8301,35.87
1286885,-4.0039,24.2188,-26.4160,36.06
1286896,-3.9062,24.4141,-26.0254,35.90
1286907,-3.9062,24.4141,-26.0254,35.90
1286917,-3.5156,24.4141,-26.1719,35.96
1286928,-3.6621,24.8047,-26.2207,36.28
1286939,-3.7598,24.9512,-26.1719,36.35
1286950,-3.7109,24.3164,-25.7813,35.63
1286961,-3.3691,24.4141,-25.9766,35.81
1286972,-3.7109,24.8535,-26.2207,36.32
1286983,-3.4180,24.8535,-25.9766,36.11
1286994,-3.4180,24.8535,-25.9766,36.11
1287004,-3.4668,24.9512,-25.9277,36.15
1287015,-3.3203,24.5605,-26.4160,36.22
1287026,-3.3691,24.8535,-26.3184,36.36
1287037,-3.5156,24.7070,-26.6113,36.48
1287048,-2.9785,25.2441,-26.2695,36.55
1287059,-3.4180,25.1465,-26.3184,36.56
1287070,-2.9785,25.0000,-26.2207,36.35
1287081,-2.9785,25.0000,-26.2207,36.35
1287091,-3.2715,24.9512,-26.7090,36.70
1287102,-3.4180,24.7559,-26.4160,36.36
1287113,-2.9297,24.4141,-26.7578,36.34
1287124,-3.0762,24.7070,-26.3672,36.26
1287135,-2.8809,24.9512,-26.1719,36.27
1287146,-3.3203,24.8535,-26.8066,36.71
1287157,-3.0762,24.4141,-25.9766,35.78
1287168,-3.0762,24.4141,-25.9766,35.78
1287178,-3.5645,24.5605,-26.7090,36.46
1287189,-3.0762,24.9023,-26.5625,36.54
1287200,-3.1738,24.8047,-26.7090,36.59
1287211,-3.2227,25.0488,-27.0996,37.04
